lasso_0.01_0,lasso_0.01_1,lasso_0.01_2,lasso_0.01_3,lasso_0.01_4,lasso_0.01_5,lasso_0.01_6,lasso_0.01_7,lasso_0.01_8,lasso_0.01_9,lasso_0.05_0,lasso_0.05_1,lasso_0.05_2,lasso_0.05_3,lasso_0.05_4,lasso_0.05_5,lasso_0.05_6,lasso_0.05_7,lasso_0.05_8,lasso_0.05_9,lasso_0.1_0,lasso_0.1_1,lasso_0.1_2,lasso_0.1_3,lasso_0.1_4,lasso_0.1_5,lasso_0.1_6,lasso_0.1_7,lasso_0.1_8,lasso_0.1_9,lasso_0.3_0,lasso_0.3_1,lasso_0.3_2,lasso_0.3_3,lasso_0.3_4,lasso_0.3_5,lasso_0.3_6,lasso_0.3_7,lasso_0.3_8,lasso_0.3_9,lasso_0.5_0,lasso_0.5_1,lasso_0.5_2,lasso_0.5_3,lasso_0.5_4,lasso_0.5_5,lasso_0.5_6,lasso_0.5_7,lasso_0.5_8,lasso_0.5_9,ID,y
94.4599545666,93.593558599,93.4717415852,94.3641552109,93.9421317577,94.2443592036,94.5931451507,93.9507527324,93.5086562867,94.150593,94.7648852459,95.3820245114,94.8891821118,94.8581631651,95.1528833857,94.9398472405,94.9704603888,94.8324760156,94.576954307,94.5197429638,94.7883584002,95.358293095,95.4797307684,95.8823850155,95.6159104977,95.7496765995,95.46732193,95.3319132258,95.3504547795,95.0262393851,96.4540594018,96.3151762338,96.2807288688,96.2588449204,96.3311323247,96.2731703198,96.2744630271,96.1016207553,96.4970196724,96.442015436,96.6090853675,96.9553349496,96.4898561599,96.8884047307,96.6047283582,96.2499940424,96.5627519594,96.7199422237,96.7257799172,96.6984467259,2916,92.91
79.919214122,79.800412357,79.9888399021,79.8468587143,79.5839962743,80.1983531186,79.3602716384,79.8861895183,79.9531783665,80.0086074677,78.6304294152,78.9070264009,78.7844580833,78.7409502366,79.0776516995,78.6500581332,78.9167622763,78.8312631199,79.0164996915,78.9621022401,79.0230193504,79.1522945758,78.9095687542,78.9898710296,78.9417040909,79.062019168,78.9063495043,79.45148731,79.002082611,78.8289697271,80.8181107595,80.8900502026,80.6074252735,80.6149023993,80.4627182788,80.8020586926,80.8225556243,80.900104135,80.836866546,80.7018682779,82.369751479,82.0254849693,82.3769617444,82.5643553146,82.4061107727,82.3449287572,82.574790139,82.5554244854,82.6455882488,82.4731755942,1121,75.86
95.128457564,95.4861576884,95.3707030525,95.4417922409,95.1201975608,95.6804001766,94.9026791092,95.8529317831,95.1052270205,94.513168308,93.8460172545,93.5348723504,93.519202659,93.4006845428,94.1947143057,93.4837052135,93.5630551261,93.6110413432,94.1234733165,93.3612762903,93.9096542466,93.9035132616,94.2070188605,94.3230490366,93.7738272452,94.1358398923,93.8714084275,94.1225017909,94.1584734228,94.0847541092,95.3309566216,95.0188748576,94.7402922598,94.7605688554,94.859092055,94.7875302635,94.8823787848,94.8868411211,95.1909227118,94.5885532716,94.8964475564,95.0340806778,94.7144658046,94.9471545656,95.0724328751,94.7298527868,94.800048335,95.0154170982,94.9341511681,94.7552843469,5902,99.26
92.7364800026,90.7131979656,91.7406336168,90.8968837781,92.3131445245,92.0985603906,92.4716106362,91.0115879495,91.5024518354,92.0341047635,93.4245097579,93.2921401265,93.6240824019,93.256956016,92.9508068116,93.7631848629,93.0967102232,92.9903378296,93.4991975941,93.2517692917,92.4156197082,92.3883516592,92.7290071758,92.5519405544,92.4609392818,92.7474889637,92.4424077539,92.5629431297,92.561805509,92.8671010056,92.2515650022,92.0198329926,92.1498235064,92.1615784673,92.0391726833,92.1580509932,92.2343990651,91.8855298155,92.192134805,92.3007691745,92.4767691913,92.5779325782,92.2609656269,92.4857207274,92.1477105875,92.5411930524,92.2164738981,92.3029514336,92.378337416,92.3554221825,2618,95.33
78.7836279763,80.1974177728,80.1219603096,79.6607458178,80.561687314,80.1064167617,79.8742325097,80.2841310955,79.2945573838,79.8434926927,82.2263562098,82.9110138762,82.530945246,82.6289858379,82.2657981053,82.565366495,82.7117749846,82.5660832068,82.0736207045,82.8108753727,86.1185007054,85.9240182967,85.1966804121,85.367823205,86.1025753917,85.9471238445,85.0876279721,85.6391296183,85.866225617,85.640646668,90.0454022927,90.1135871924,90.0263837514,90.0609054796,89.9539663215,90.1481661794,89.990542978,90.0160818705,89.7721771747,90.1600659623,90.9267459699,91.1636536498,91.3668323475,91.1341784642,91.0260111835,90.9110364843,91.2654207128,91.1869978996,91.2143575722,91.1398565065,528,76.64
105.670619925,105.892067782,105.305028412,105.963587176,105.941953293,105.337413882,106.107166588,106.383806404,106.099241936,106.105481607,106.367450413,106.306504914,106.606315722,106.284198412,106.290516882,105.927613707,106.240384995,106.443113769,106.207457573,106.637627497,106.432508264,106.812169993,106.185102611,106.770269174,107.062924253,106.784040491,106.295334615,106.962801094,106.464307891,106.775566083,105.558006517,105.860933756,105.758000468,105.583834572,105.537896914,105.325689609,105.479705285,105.579777709,105.984566276,105.375422285,104.311123672,104.627564163,104.271128678,104.411869108,104.913717805,104.709138509,104.627160601,104.174502956,104.697933785,104.644632673,3861,98.16
115.292331018,113.825544289,113.691359084,113.99869374,113.693435354,114.170500268,114.274214011,114.26928167,114.048187142,113.871579664,112.490372284,111.847412683,111.756310075,111.799814387,112.13065759,112.09698668,111.825848665,112.121501564,112.483939015,111.679626688,111.928799153,110.798224371,111.334883217,111.043436781,110.943006346,111.574677793,111.511801695,111.289522406,111.490454072,111.718099305,109.408933947,109.508178089,109.560235865,109.357143702,109.104330824,109.351022817,109.26552932,109.379264506,109.432450489,109.314527894,108.987434049,108.995250429,109.055770378,108.78914812,108.656467875,108.960198543,109.105911922,108.876818241,109.075393456,108.757213084,1600,109.19
104.358997563,103.521354798,104.870798385,103.47257921,104.253100388,104.483778961,104.137230416,104.800434827,104.324327867,104.085232971,107.031154658,107.401761004,107.215767884,107.034096933,106.748151496,106.976578538,106.944720464,106.763276854,106.953643636,107.429629018,107.807296881,107.237590693,106.942962947,107.172861327,107.323533758,107.131262599,107.060829973,106.809534859,106.738785881,107.420693486,106.750660963,107.103714533,106.865108078,106.735420036,106.806430201,106.889349281,107.033581499,107.05023875,106.733442692,106.901567484,106.583194304,106.293153023,106.579686819,106.685217714,106.677071279,106.333907377,106.421994405,106.475814918,106.300702186,106.457781758,3622,102.48
90.3222502319,90.1942998344,89.6285158743,89.7355625521,90.6350941763,90.0554719581,90.1593857415,89.8959271878,90.1120692961,89.9222962536,91.2911461578,91.055533467,91.0141270871,91.151144357,91.1657746214,91.0180187819,91.0878397056,91.0213081507,90.597215194,91.0737263112,91.3372189906,91.1033722138,91.167856877,91.3883820307,91.0948173295,91.1518949597,90.8784001962,91.414229941,91.156868239,90.9837570462,90.7746739974,90.9135900878,90.9528817518,90.9012281334,90.7544561779,90.8438952487,90.7195812633,90.6645029342,90.7595196336,90.8900102104,90.8213566296,90.5063945056,90.5602161282,91.1627739186,90.7583671462,91.0558449193,91.0135129588,90.7940097355,90.970068442,90.512283859,7069,89.59
94.7075206741,92.7330309929,94.6352059599,94.2026521935,94.1697884799,93.0581205151,94.6335401668,94.1067301543,94.2053231529,94.3914579799,94.4264809745,94.0025531087,94.7799267082,94.6498818249,93.9591924486,94.3562251466,94.3473198104,94.4005332684,93.6278763701,94.277605029,94.2264742137,93.9626403612,94.0061615702,93.8824248242,93.7173307621,94.1577848789,93.9224675527,94.0162683366,94.0711766878,93.8584795981,94.3254771257,94.2796432168,94.2771356173,94.2412603788,94.4876989279,94.2507992694,94.1935391842,94.2285536022,94.2800501429,94.2994498197,94.9849327118,95.2328834743,95.0137105518,95.0146450513,95.1483725969,94.8949796889,95.1434819203,94.9247447807,95.1482191213,95.0141389481,2011,88.96
93.8090380401,92.4597171336,92.8442048673,93.3040158211,93.6030105389,93.429133039,93.3869187698,93.1901126137,93.4759777545,93.3669946187,93.6729548418,93.4770465292,92.9592170638,93.0909285589,92.9167580037,93.0131760341,93.1590437153,93.3430614717,93.0346674801,92.9918347394,92.3356613546,92.3172318101,92.2927137281,92.8592279042,92.364289957,92.4166248285,92.5225637319,92.5498900089,92.1317984555,92.3398752291,92.1818442934,91.8261951692,91.9780216134,92.0712578357,91.9129761779,92.1146038611,91.9785208121,91.9961802398,92.1052708823,91.8482483501,92.4875004278,92.4922360573,92.2332150808,92.439962076,92.4376700151,92.4619403824,92.5593263908,92.2524996921,92.3531206068,92.3484266621,2588,129.16
77.9303058977,81.0318806165,78.691060965,79.7907109487,78.9812447207,79.2145076279,80.6437078526,79.5744145632,80.6613829177,79.335086093,80.3542865752,80.3050825634,79.9140294281,80.3393259196,80.1382298142,80.6421360794,80.5995156119,80.4307278807,80.112025628,79.9277655299,80.669120126,80.63146561,80.5124337314,80.7722909954,80.4358201049,80.8670148973,80.6792188581,80.5048113584,80.4417514795,81.0273837832,82.5576137457,82.7941557959,82.4610080337,82.6850682412,82.2109547818,82.3737957532,82.5141839805,82.6606260589,82.553852633,82.5175587628,84.177442007,83.577863647,83.4767213986,83.8046938855,83.9816530868,83.9456039092,84.1278527848,84.3938221185,83.8640080996,84.0241683082,9,80.62
112.663171568,112.549605009,112.72634189,112.603728131,111.014960997,112.696731855,111.796084034,112.792087023,111.693537028,112.363797452,112.9706911,113.363731326,112.96767957,113.015706097,112.638200587,113.039771162,112.468958213,112.978093907,113.011418966,113.086027791,112.471028757,112.102459797,112.38486763,112.516448965,112.640039101,112.099724257,112.349436114,112.433527552,112.477323459,112.799499835,110.599320604,110.767218415,110.741962869,110.660121364,110.491846344,110.519740264,110.330074418,110.700478712,110.223030615,110.526968778,109.410799319,109.051032916,109.196381681,109.185808357,109.477016149,109.339647813,109.204464538,109.308247497,108.903518066,109.345933461,2470,103.91
112.237239633,112.764925903,112.24182248,112.670075798,112.55607391,112.850743187,112.762303744,113.018135482,111.940755444,113.003078132,111.875864716,111.304433649,111.106931573,110.996086074,111.435526772,111.581555501,111.799721536,111.455911298,111.31236238,111.190646104,112.083151974,111.326059174,111.724128012,111.630394659,111.517954851,111.208278566,111.470276566,111.343592587,111.551927938,111.382645866,111.572350805,111.510236485,111.420874247,111.521105979,111.666890596,111.587375564,111.460548925,111.399597775,111.475045422,111.547554061,110.940077896,111.202097525,111.522425034,111.362168388,111.173189656,111.478528259,111.342259605,111.382629469,111.478808755,111.152184186,260,116.61
111.975283078,111.082054233,111.239689843,111.580053315,111.789624074,111.777376502,111.565427581,111.133773536,110.938668293,111.378976894,110.900100456,110.857664529,110.657835606,111.112662234,110.931799266,110.829705278,110.893727387,110.966600688,111.127371287,111.095740577,110.153724469,110.374705154,110.095838659,110.174139561,110.686677423,110.14223499,110.315630588,110.227092083,110.439806351,110.457636324,108.981993216,108.975604881,109.129130608,109.343116326,109.131663019,108.837556828,108.945186606,109.274771266,109.176582962,108.883105326,109.573803484,108.897195569,109.062780977,109.195451193,109.423125331,109.234850945,109.565030691,109.338213374,109.365353431,109.339093821,1086,106.81
90.9996927192,90.835318593,92.3937358632,92.4220919065,92.4976114603,91.8668616371,92.0826173454,92.1204461854,91.310921447,92.4560331939,91.1604669786,91.3233561928,91.5648628802,92.2315891709,91.2272564321,91.3556034341,90.9027090799,91.4435216621,91.163323653,91.2702947649,90.6607516402,90.5840908065,90.7777961112,90.6665589861,90.5202290781,90.7579581989,90.8918165129,90.5516174857,90.7790408907,90.6840944633,90.1421983027,90.2008639955,90.2362028863,90.2481215619,90.1133207677,90.2401847267,90.2447114261,90.2551864756,90.0664997648,90.2016320035,90.7023650749,90.9153371145,90.5434644171,90.9019461953,90.8053184259,90.8858612987,90.8283998095,90.7338020069,90.4838082686,90.8800310927,3941,89.69
93.4607219398,92.2333931571,94.0486971607,94.1066333042,94.2240960827,94.4656021256,94.4499610257,94.1950356258,94.7318413628,93.7606756042,92.3972410573,92.6838387853,91.9314422718,92.3359050662,92.8495351285,92.3403287356,92.2487377599,92.3854940441,93.1385942816,92.485707861,92.6701902778,92.9483564751,92.6720929534,92.79552374,92.4956396139,92.8639354922,92.5843367937,92.4832974783,93.1072415441,92.731024476,93.1976564202,93.1189706617,93.0571770726,93.1238467767,92.9857645428,93.3505347782,93.0019118787,93.2040811133,92.9275959258,92.7229390836,93.3353090202,92.7468581012,93.3116001223,93.2745839544,93.1250500397,93.0048514279,93.2769515683,93.383802094,93.4505537316,93.4513356953,5873,89.22
109.214790152,109.862170872,109.755328072,110.250197444,109.297521458,110.417627251,109.493340304,109.86002509,109.714020769,110.328195516,109.048703181,109.3337054,109.302160331,109.174867635,109.350502495,109.424743826,108.929273728,109.606027662,109.249781528,109.462179139,109.055998745,108.954700346,108.967275246,109.3825688,109.16672581,109.281258283,109.462042703,109.210491701,108.923994801,109.243757114,109.110512555,109.283873324,109.153118378,109.17448236,109.121790633,109.130207045,109.107091694,109.104863093,109.417008124,109.121041005,109.183359597,109.142683758,108.769068962,109.172868284,108.936484558,109.282644061,108.960074534,109.047374946,109.263334585,108.776590826,7302,131.67
100.247863729,100.991020064,101.512069782,101.100194042,100.439128001,101.498426294,101.042650981,100.891439553,101.230380881,100.847764472,104.648018674,104.517233107,104.263131923,104.590855926,103.707783611,104.501457545,105.130687417,104.451683152,104.617317598,104.764014694,106.680662909,106.314997024,106.412699712,106.400633355,105.969845769,106.131365926,106.453591545,106.613016786,106.172802311,106.156650577,105.930089505,106.296121441,105.761912294,105.977592197,106.102190801,105.863856541,106.236761624,105.772402557,105.973099738,105.791588343,105.349928224,105.15804629,105.672185234,105.566011305,105.366613656,105.554109664,105.544424692,105.595694558,105.560532905,105.560207994,7258,99.48
116.60439411,116.087212275,115.838129152,116.13285634,116.458381969,116.055539042,116.082202103,116.916653839,116.209304661,116.564928414,114.704691095,114.767588894,114.1824867,115.128938903,114.863745472,114.901607029,114.560730124,115.045812219,114.570719328,114.470362268,114.692558083,114.512276127,114.585189036,114.622282025,115.230566381,114.574730403,114.808069149,114.785926797,114.6135121,114.668215812,114.178547964,114.579561165,114.634578376,114.851421171,114.662709239,114.495624911,114.906861112,114.748886982,114.874002684,114.53078283,114.144390221,113.858890879,114.152267334,113.643700252,114.115789192,114.378981139,114.222244606,114.055261431,113.928801102,114.199208212,6566,119.47
94.7906661065,94.7706935286,94.2493961163,95.9217271807,94.9308740406,93.809861789,93.4674858791,94.3366744684,94.6468157033,94.8648069349,96.7207370102,96.9381372416,97.1605415412,96.8361964635,96.9924024846,96.2614665064,97.1168864418,96.8382715422,97.3438945216,97.3388404308,97.4157883865,97.2031091702,97.4515315323,97.3640571848,97.4292195563,97.0815261794,97.3749859547,97.5981377926,97.3607974793,97.2458055254,97.9082306057,97.8586700326,97.5370709681,97.7626001611,97.6468692538,97.544229424,97.7189067843,97.4878383354,97.6586116465,97.8060486141,97.8252175962,97.9074462022,97.9338565868,97.6965815301,97.5233628137,97.8409359494,97.7274731491,97.8217960154,97.9530357752,97.8055909637,5300,88.12
79.8796611108,79.6888806646,79.8021654248,80.1207004845,79.4665864327,79.7800591539,79.8436908093,79.6115979863,79.851574708,79.7661653363,78.3357932991,78.1866869666,78.2987334571,78.2323957116,78.3119798322,77.5987967177,77.8571444486,78.7587178366,78.6320104212,78.104738155,77.7352696757,77.5831231117,77.5668420045,77.4082799144,77.348752896,77.2366488021,77.5972311948,77.7287440127,77.7027038002,77.7507492731,79.3816766224,79.0964119431,78.6719986621,79.1770359407,78.8471715266,79.0740908156,79.1541776393,79.1612642441,79.3229114587,79.3133581141,80.6799570342,80.7005060211,80.7760586519,80.8400512725,80.6986117791,80.4041876374,80.4533847512,80.6744431083,80.8675226463,80.9905080702,5433,73.71
92.6769681315,92.5645020859,91.9148205404,92.6813676637,92.1684903039,91.901319182,93.2776948465,92.077774261,92.1977697977,92.659282993,92.5039113375,92.4186150316,92.9218821212,92.4612482686,92.3036490897,92.4214560685,92.687634681,92.4991645902,92.3668809841,92.5310367405,91.6471384553,91.7597376265,91.9949182642,91.9875897981,92.2633341764,92.0407344516,91.9654547028,92.03187841,91.7964448143,91.9211026385,92.1039996065,92.1770499839,92.2263110818,92.1347249161,92.2298750381,92.3111102154,92.2458566523,92.3826587269,92.0514737148,92.400593006,93.18819297,93.2324452425,93.3652252981,92.9958123497,93.0354156018,93.3178877227,92.9565218808,93.1567881458,93.0216836006,93.1725610305,363,90.03
112.533814874,113.620104548,112.476094267,112.624221147,113.347504817,113.079052377,112.820811746,113.606176441,113.540746168,113.777997983,113.735941371,112.988748011,112.88030915,113.101859422,113.24936041,112.955089461,112.508642147,113.080252751,113.691956575,113.116100824,111.370392496,111.174148704,111.249810515,111.133386671,111.918534008,111.38369088,111.114384122,111.636396578,111.647864182,110.538966331,106.694953352,106.800247214,106.472585069,106.633771421,106.576430495,106.767205087,106.683254417,106.744764041,106.732412408,106.533153243,104.08054995,105.472486741,104.417243515,105.183324926,104.802147421,105.156559774,105.285605972,104.703777622,105.007173727,105.334935339,1985,108.68
112.786250041,112.790959424,113.172143456,112.892741336,112.659093684,112.5569717,113.086899996,113.205924293,113.366216999,113.130988361,112.276877491,111.669825078,112.331877697,112.011693793,112.245636112,111.6369773,112.27066612,112.089851381,112.226392869,111.597685244,111.224386416,111.716207225,110.963106574,111.090675983,111.282819399,111.193611887,111.5176068,110.898604106,110.934507015,111.404171726,110.425799591,110.556902145,110.773274712,110.51583318,110.462474831,110.625434021,110.668515501,110.913859808,110.627196503,110.589284849,109.701509047,110.129421194,110.225742782,110.128847406,109.879739432,109.858714352,110.071858076,110.024210145,110.095856921,110.194756666,240,112.39
94.0416310193,93.955843129,94.5871499967,94.0367567226,93.9231113609,94.1062181916,94.2606128456,94.4006123255,93.992726187,93.0024570232,94.0933570609,93.9295229927,94.0453980705,93.7221212699,94.1187670154,93.5572106069,93.8592901564,93.9318032306,94.0106613383,93.9124840646,93.7637295993,93.914233804,94.1561743003,94.3317544713,94.3633028849,94.0934884817,93.8382326321,93.8212218003,93.9144465513,94.2850342061,94.4031045888,94.2654093175,94.2244984378,94.0819266557,94.3902948703,94.3273530597,94.4044723874,94.4538461937,94.4628147613,94.2915732959,94.4632046568,94.75489794,94.2645262424,94.5163791008,94.5891731456,94.7270648924,94.7593994055,94.7481504983,94.6202525957,94.7231619399,2228,87.98
96.4593522755,96.0856021329,95.7443139532,96.2950149344,94.453317493,95.3108502712,95.5706746203,95.1947756304,94.9617593986,93.5771546293,96.5621821738,95.905585758,96.1792863847,96.4334715344,96.143704019,96.332070032,96.2810623253,96.3827409501,96.2721147097,96.716993178,97.0377001282,96.9874070552,96.948537432,96.9952859587,96.8868442486,97.0218813087,96.7438137377,96.422274708,96.6999212778,96.6601652846,97.3124766502,97.5706447329,97.3336458926,97.4548161034,97.7028942474,97.6526046114,97.7236484351,97.6273315591,97.4359730851,97.7446564988,97.9251699596,98.4827185599,98.0649498456,97.9576120725,98.2010327445,98.2736072036,98.3867878607,97.9665890723,98.0380328028,98.0600421295,2023,99.06
96.2273646086,95.830236014,95.7654220104,95.0968860153,95.4313033595,95.937777783,94.8725099601,95.0930109788,95.3475979677,96.1162304964,93.0970994283,92.959983551,92.4166711449,93.2509218392,92.958217578,92.9072260684,93.5240311754,92.558664486,93.3371904343,92.6922646609,92.2582867398,92.5298662205,92.9943669427,92.7698159757,92.7164742183,92.6398122184,92.708172964,92.2902615754,92.5807217639,92.5442163919,92.4975922292,92.1194716907,92.1061884576,92.1196718494,92.2439776752,92.4034363168,92.5086358754,92.5149328235,92.4075110194,92.4948695653,92.7043529359,92.634491177,92.768822978,92.6882015153,92.5998108731,92.5750356018,92.4479387215,92.7594265967,92.4278972106,92.4665320602,6214,92.18
95.2898024142,94.9706514191,95.1160580004,95.7589263539,95.138414584,94.5545334793,94.9564689278,94.9340403707,94.8398762101,95.9023009952,95.1537137907,94.9415387115,94.7893757647,94.6741281989,95.1729200042,94.9592341044,95.0782811958,94.7466923399,94.993690124,95.3566506795,95.3082295196,95.6033174445,95.1482164243,95.6536391092,95.5116063523,95.486146805,95.1440400248,95.4134833078,95.1109252344,94.9243048131,95.3523420341,95.4633413292,95.1777913517,95.4521819557,95.189156284,95.3385187797,95.3389949178,95.2646312049,95.2749784693,95.432532187,96.2327374167,95.8426997955,95.74878616,95.6754003834,95.9062465233,95.9492343494,95.9545908702,96.2000892061,96.0235345521,96.2464585741,6503,100.11
92.7485976209,92.8950018889,92.9177614232,92.895134004,93.1961541991,93.1735013622,93.5079600882,93.3779569775,93.0317956492,93.0086947285,93.8850416551,94.3998212415,94.8907272647,94.5079530297,94.4607508495,94.3023618525,94.3747029757,94.1792446415,94.3574343681,94.7550791669,95.4425214933,95.7266725831,95.4676332952,95.7742090858,95.4502334087,95.6732486793,95.7934049818,95.6385493182,95.5998297684,95.5260599751,96.9184139193,96.9590572035,96.8742480344,96.9619911965,96.8121865626,96.769281908,97.1354346695,96.9542736771,96.8953439942,96.9201842241,97.3314933016,97.0613879424,97.005695397,97.1255842155,97.1699796474,97.0011359935,97.2249682854,97.1051965001,97.2963508725,97.0575193911,6367,89.03
95.6538099497,96.357749582,94.548567867,95.1656303456,95.4244246916,93.9960343991,94.8746393061,96.1485981091,92.6634679463,94.2104450258,95.5807981256,95.2585682722,95.6423283449,96.052309479,95.4401785454,96.4668665919,95.6883276502,95.3519440363,94.7108337112,95.2395589143,96.6865695922,96.3476180464,96.8212686953,96.8172160978,96.6724277292,96.5123330375,96.808561013,96.4913284063,96.1441528828,96.6923229972,98.9924904079,98.7121378856,98.8261453161,98.7000716915,98.8557403632,98.8398649674,98.6908947776,98.8001108466,98.8675062312,99.0734705334,99.443389542,99.3931245363,99.1974088188,99.4437953484,99.7080856066,99.1939278726,99.1542827536,99.5183935985,99.5930609605,99.4688499224,3334,87.72
91.0719840219,90.0661220881,91.7508839068,90.8225060495,91.5157040026,91.3681312383,90.9969354163,91.8151411164,90.9762413198,90.9972625883,93.0526288548,93.5622640719,93.2924372664,92.8858058678,92.0907027712,92.6279276707,93.1151947049,93.1712869449,92.2933490866,92.3325586544,92.678795875,92.8108428501,92.8146406171,93.1244369241,92.6473027085,93.1483842805,93.3362492036,92.6997056291,93.0034507279,93.2942788073,94.8967782341,94.8277451946,94.9293807711,94.8142481655,94.8714145904,94.9919988247,94.7300184294,94.4971227174,94.8558625404,95.0124682458,95.3936508333,95.3038103841,95.347239717,95.5760688553,95.3444448752,95.4455382851,95.2265728844,95.401344102,95.4221785438,95.4186114562,4846,109.28
110.251648852,110.405506885,110.328059748,109.861561374,109.488095116,110.32162825,108.897311906,110.335759172,109.483591423,110.468101789,110.466608079,110.106677638,111.208990896,110.214671781,110.294571702,110.089068387,110.264522228,110.039720664,110.213965549,110.514253957,110.268319763,109.744064487,110.151986964,109.986781606,109.891046564,109.961465868,110.364231495,110.509832399,110.453707573,110.496165239,109.124427537,109.33622865,109.16638293,109.341639829,109.334489164,109.113175645,109.191064916,109.422012903,109.248606289,109.415804658,108.589172504,108.464174145,108.495053749,108.760800703,108.585900887,108.651776106,108.413141543,108.569545484,108.681795499,108.696637011,8284,106.3
110.365134364,110.418670513,110.123678823,109.837646453,109.471784367,110.485276423,109.850628056,110.366449664,110.221711462,110.388726699,110.097018236,109.718917185,110.033504026,110.140158587,110.292718024,110.187074358,109.936477963,110.602028181,110.006023104,110.338936302,110.695285997,110.404253257,110.636278117,110.240791124,110.405155232,110.607898776,110.443148263,110.729835644,110.955708429,110.499737094,109.189818289,109.650576255,109.709885605,109.662918427,109.507674373,109.571986151,109.665289951,109.72790278,109.638720166,109.695070578,108.281892921,108.538767219,108.085141944,108.355701317,108.09038432,108.193980561,108.418912613,108.26957198,108.169023632,108.379502101,7772,107.16
93.8609921964,93.1235960825,93.4664846735,92.5779147354,92.8718013901,92.9823296195,93.0679871852,93.2159852369,92.3226621433,91.9014580961,91.9634148448,91.7125407125,91.4310899543,91.3591190368,91.3947111287,92.4379981682,91.7931518016,91.7092161183,92.0736900564,91.8955523773,90.7889045755,90.351601879,90.4867486076,90.887225877,90.7793800175,90.6814281501,90.5733996758,90.2081442919,90.6819538931,90.6231190657,89.2917386618,89.4222661554,89.4431075681,89.580116007,89.6095782956,89.4533381374,89.5811704232,89.518468369,89.6097093951,89.5020503726,89.9935642427,89.9631161677,89.8883299293,89.9661733816,89.7377445864,90.0554883487,89.8566156834,90.0912430363,90.0170313097,90.0072974834,5977,93.74
113.768277031,114.492860521,114.138009865,114.257401167,114.078782542,113.381639106,113.344868074,114.86160073,113.678261379,114.242949538,113.200446112,113.217437144,113.20671185,112.935681626,113.229460195,113.058922604,113.045961539,113.733462632,113.058209299,113.588281957,112.953141439,112.936846895,112.508860904,112.958646194,112.72883682,112.846946628,112.666392868,113.095440041,112.693468698,112.730181596,112.126480963,112.076982791,112.114601818,112.021337611,112.040281177,111.965862377,111.959700895,111.682835664,112.098208784,111.862176148,111.144627104,111.248960702,110.910728249,111.039243377,111.044301901,111.09093049,111.117826399,110.980106399,111.037604391,111.100184516,1005,107.12
114.472258782,114.905546456,114.369320098,113.750187821,115.482325966,114.466915491,115.464458866,114.06373358,114.423863049,113.880068445,111.355995954,111.652326575,111.022165457,110.758770553,110.972274208,110.993716668,111.338108129,111.487995229,112.098911623,110.938321951,109.130658953,109.484443312,109.461687679,108.808426999,109.379234018,109.325178715,109.0016801,109.484872627,109.188815436,109.1423902,107.595445475,107.286517895,107.441101929,107.599214749,107.35211655,107.626650132,107.560563205,107.718468155,107.599116272,107.572292832,107.257736978,107.256921621,107.228966203,107.192250158,107.027696396,107.304872386,107.174200543,107.157916997,107.023556291,106.945983274,4990,106.78
95.7905161443,95.3564440244,95.9157650447,95.319835984,95.0641163769,95.504022323,95.1799111039,95.2527195796,95.8531130487,95.3261382621,94.7307971423,94.9943997271,94.3808992673,94.6160857961,95.0870428271,94.8929813726,94.7072942125,94.5445888481,94.2675231706,94.5755432627,94.0483543239,94.2464196766,93.9240243994,93.756760159,94.3770588125,93.9642839949,94.1281320697,94.0837799512,94.0060019797,94.0163874407,93.5273538655,93.4482344808,93.6160010591,93.6661908816,93.5169583799,93.3838107766,93.4745468837,93.4412841883,93.4345191114,93.5345121211,93.9181689326,94.1876026565,93.5897611348,93.7533430537,94.1484383518,93.5719841263,94.0971451644,93.7056581435,93.6447050788,93.914544435,2206,97.41
112.681927382,113.006863586,113.613388135,113.248945156,113.254352196,113.917418283,113.406370223,113.133829222,112.74327946,113.114402086,111.949554592,112.378601412,112.307746054,111.927570965,112.489878886,112.476743679,111.585240537,112.278858102,111.803606317,112.135505097,111.046738849,111.136348638,111.491316729,110.908350749,111.292568047,110.89753776,111.17067947,111.161365595,111.122459533,111.35686163,110.322233256,109.882047363,110.196409871,110.161330934,109.935836032,110.494965461,109.993592504,109.982983308,110.181280222,110.369598502,108.81092679,109.04138451,109.170927714,108.705102781,109.287945533,109.039106127,109.151186157,108.924912618,108.649801418,109.049520164,6234,108.86
103.516171534,103.779576647,102.883500186,104.139025091,102.118193001,103.05423866,103.333013859,103.681599615,102.912077026,103.246514421,104.2361537,103.390792702,103.998072554,104.301686231,104.873023483,104.088018435,104.476576223,104.006177891,103.412726257,103.628164659,104.307147832,104.976305975,104.579058445,104.458101831,104.123375938,104.339214116,104.597324439,104.191582718,104.542306203,104.096053081,104.864916237,105.33137548,105.062356519,104.832627364,105.15764397,105.008885617,105.082772626,105.041670735,105.082423257,105.242996904,103.794792579,103.833290479,103.840301031,103.750417057,103.89665239,103.969940682,103.962515428,103.799585183,103.862032599,103.786431161,6881,96.82
