ID,y,xMSE23_0,xMSE23_1,xMSE23_2,xMSE23_3,xMSE23_4,xMSE23_5,xMSE23_6,xMSE23_7,xMSE23_8,xMSE23_9,xMSE24_0,xMSE24_1,xMSE24_2,xMSE24_3,xMSE24_4,xMSE24_5,xMSE24_6,xMSE24_7,xMSE24_8,xMSE24_9,xMSE25_0,xMSE25_1,xMSE25_2,xMSE25_3,xMSE25_4,xMSE25_5,xMSE25_6,xMSE25_7,xMSE25_8,xMSE25_9,xMSE26_0,xMSE26_1,xMSE26_2,xMSE26_3,xMSE26_4,xMSE26_5,xMSE26_6,xMSE26_7,xMSE26_8,xMSE26_9
8310.0,108.75,109.216087341,109.311798096,109.135215759,109.45513916,108.705429077,109.712989807,109.124031067,108.525009155,109.960975647,109.252929688,109.098274231,108.65877533,108.423728943,108.877082825,108.830741882,108.315246582,108.071998596,109.37928009,109.012886047,109.200714111,108.159103394,109.4298172,109.019943237,107.964035034,108.43977356,108.780609131,107.824417114,108.680725098,108.959381104,107.502281189,108.573097229,108.477363586,108.552093506,108.779014587,109.47328186,109.702972412,108.908973694,107.563858032,108.68598938,109.425804138
4586.0,76.1,78.8361129761,78.9688491821,78.5421981812,78.4084854126,78.832359314,78.78956604,78.4671936035,78.6464233398,79.0048828125,79.2313537598,78.4378738403,78.7143630981,78.8523864746,78.4426879883,78.3623123169,78.7330780029,78.2686157227,78.2572555542,78.126991272,78.8568191528,78.9059829712,78.5028839111,78.5297851562,78.6550292969,77.9925384521,78.145149231,78.2738418579,78.5084228516,78.7103042603,78.4951705933,78.184753418,77.8845825195,78.5369567871,78.0512008667,78.7159042358,78.0542602539,78.7214508057,78.636505127,78.5628967285,78.6692886353
3581.0,89.79,93.9290771484,93.5471801758,93.6379318237,93.8781280518,93.4611587524,93.702041626,93.7453994751,93.906791687,93.850692749,93.8570251465,93.6804504395,93.9347991943,93.6052856445,93.8540420532,93.9781570435,94.0506439209,93.8220825195,94.1112518311,93.6991958618,93.8756790161,93.6930770874,93.8485946655,93.8928375244,93.3675460815,93.3668365479,93.7252578735,93.4708557129,94.3996734619,93.7281646729,94.0622787476,93.5546112061,93.1550827026,93.1495056152,94.4817123413,92.9914932251,94.9685516357,94.7904052734,94.1084594727,94.1753005981,93.4244232178
3246.0,103.7,94.0273742676,94.1071929932,93.6687240601,93.6653289795,93.6182632446,94.0381546021,93.8045501709,94.0490646362,93.2709503174,93.8529129028,93.5969772339,93.9081497192,93.5213470459,93.4432373047,93.320892334,93.0716934204,93.7928390503,93.5140762329,93.2632064819,93.0151748657,92.6101608276,92.979888916,92.3597793579,93.1745605469,93.0482711792,93.1425247192,93.5236816406,92.5324249268,93.0751037598,93.5551223755,93.4790725708,92.6207122803,92.5635528564,93.2324371338,93.3627929688,93.345085144,93.144744873,93.0150680542,93.1680603027,92.735458374
294.0,89.23,93.9781646729,93.7595901489,93.3546066284,94.1132659912,93.2313613892,93.8344573975,93.9099655151,94.3307266235,93.5014648438,93.5118103027,93.4176101685,92.7706832886,93.5855331421,92.8550491333,93.4635009766,93.5893783569,93.7443695068,93.4124679565,93.3489608765,93.239364624,92.8547897339,93.4966583252,92.9452362061,93.2837142944,93.181022644,93.5595779419,92.7493667603,92.6724090576,93.0806427002,93.0609436035,92.7917785645,92.808807373,93.2874450684,92.8527374268,92.6156082153,93.2380599976,92.4784011841,92.9864273071,92.9542388916,92.9382019043
1164.0,108.92,103.766448975,103.62651062,103.879463196,103.683395386,104.458656311,103.618659973,104.147193909,103.984672546,104.143676758,103.767456055,103.742454529,104.144874573,104.511802673,103.318832397,103.903144836,104.286079407,103.777503967,103.426864624,104.118392944,104.023017883,103.847816467,103.356582642,104.771652222,104.065803528,103.956787109,103.585983276,104.258399963,104.33417511,103.393844604,103.373008728,103.964645386,103.86164093,103.752182007,103.49143219,104.002220154,104.123733521,104.150283813,103.986526489,103.881576538,104.279670715
4250.0,111.14,112.397659302,112.465301514,112.179298401,111.923042297,112.556686401,111.798362732,112.611999512,112.872024536,112.566551208,112.176239014,111.923622131,112.386367798,112.342178345,111.917297363,112.871635437,112.226776123,112.203330994,112.800231934,111.047462463,112.456512451,112.052436829,111.924346924,112.317504883,112.397415161,111.208358765,111.283164978,112.985679626,112.251174927,112.656074524,112.781288147,111.175109863,112.523193359,111.890350342,111.640617371,112.590080261,111.235641479,110.948249817,111.50605011,111.754943848,112.040664673
5396.0,86.57,94.9225997925,95.1989746094,94.4764862061,94.5908889771,94.6154556274,94.3874206543,94.1322250366,94.0885543823,94.2917098999,94.5668334961,94.5479660034,93.9609527588,94.7764434814,94.8421325684,94.7751617432,95.3523101807,94.2334976196,95.0125274658,94.7670516968,95.7199935913,95.5809783936,94.828086853,95.095451355,95.3935165405,94.54246521,94.9630813599,95.0678024292,95.5795822144,94.6126937866,95.8135986328,95.9345474243,95.7828674316,96.2281799316,94.4737701416,95.4027175903,94.6215057373,94.1387710571,95.5680084229,96.002243042,95.4955673218
3544.0,106.6,94.2948303223,94.3682479858,93.7657241821,94.412612915,94.302772522,93.9545898438,93.7564086914,94.3347625732,94.0815124512,93.6788330078,93.3829269409,93.5606536865,94.0779724121,93.5141601562,93.8858947754,93.7396392822,94.2348556519,93.2811126709,94.1161651611,93.6022644043,93.6445465088,93.591835022,93.7225036621,93.9581680298,93.1407318115,94.0329208374,92.9472961426,92.7756958008,93.4066619873,94.0286636353,94.3933258057,93.1738128662,93.5106430054,93.3986206055,94.1374893188,93.5359954834,93.2963943481,94.0558319092,93.7860794067,93.7592849731
4713.0,107.11,103.713043213,103.497169495,103.907798767,103.826782227,103.488052368,104.005821228,103.105476379,104.122741699,103.589225769,103.205574036,103.148735046,102.919845581,103.287216187,102.994148254,102.883750916,103.368774414,102.90914917,102.918014526,103.652893066,102.929916382,102.746376038,102.202461243,103.257247925,102.896903992,102.903312683,102.931869507,103.171310425,103.328865051,103.134674072,103.323806763,102.201522827,102.254844666,102.405258179,103.295455933,102.818565369,103.036384583,103.049728394,103.040916443,103.256164551,103.18661499
5163.0,109.12,112.223960876,111.824516296,112.28503418,112.085746765,112.205566406,112.349853516,112.11579895,112.331001282,112.027244568,112.408065796,111.823936462,112.117965698,111.465156555,111.449378967,112.056655884,111.639251709,111.752693176,112.087188721,111.733383179,111.645568848,111.664382935,111.173316956,111.310066223,111.713409424,110.928962708,111.480186462,111.548805237,111.23915863,111.698867798,112.033470154,111.480285645,111.363899231,111.544578552,111.361930847,111.573692322,110.99912262,111.552734375,111.594902039,111.560440063,111.133224487
2442.0,115.22,111.4271698,111.620864868,111.563446045,111.564796448,111.416427612,112.019622803,112.194129944,112.07383728,111.697303772,112.356719971,111.895889282,111.703926086,112.050048828,111.92477417,112.067588806,111.938537598,112.267692566,111.644989014,111.789138794,111.645896912,111.808883667,112.125656128,111.195198059,112.219261169,111.472770691,111.833282471,111.559913635,111.842010498,112.325317383,111.182418823,112.739929199,112.116134644,112.942901611,111.56855011,112.031944275,112.631729126,111.912872314,112.823005676,112.125,112.159088135
3955.0,103.85,111.737487793,111.639640808,111.966087341,111.765357971,111.577629089,111.843353271,111.935455322,111.671508789,112.1796875,112.09198761,111.045921326,111.305244446,111.249290466,111.494804382,111.87903595,111.119918823,111.526779175,111.734588623,111.509521484,111.663803101,111.464828491,111.649093628,111.057548523,111.464126587,110.926696777,110.946235657,110.746330261,110.747489929,110.999832153,111.070800781,110.6145401,110.474998474,110.765480042,110.948570251,110.092155457,110.885673523,111.373046875,110.825271606,110.577423096,110.959091187
6119.0,111.05,111.474868774,110.741142273,111.289619446,110.903175354,110.809753418,111.015365601,110.274208069,111.264312744,110.970794678,110.111282349,111.088386536,110.372810364,110.908470154,110.626701355,110.83706665,110.794143677,110.164169312,110.781684875,110.124427795,110.701400757,110.879219055,111.223907471,111.409736633,110.845695496,109.552238464,110.9220047,110.459922791,110.761901855,110.385620117,110.303131104,109.078887939,109.143180847,110.14655304,110.967765808,110.71862793,111.635543823,110.518074036,109.541145325,110.807807922,110.368270874
7620.0,88.63,93.2506484985,92.8397674561,93.0569152832,92.608215332,92.741104126,92.9524383545,94.1967773438,93.2522201538,92.4937515259,93.3812408447,92.1400375366,92.6046829224,92.6561279297,92.7471389771,92.5787734985,92.7137832642,92.4118347168,92.5009536743,92.5319137573,92.2884063721,92.0732574463,92.9959487915,92.1025390625,92.652633667,92.6335525513,92.6177368164,92.695098877,92.3767242432,92.2666320801,92.1784439087,92.2422943115,91.9371185303,91.7471389771,91.6683197021,93.1076202393,92.4269485474,92.3584365845,92.2965621948,92.125038147,92.3447265625
1128.0,107.54,112.337669373,111.871406555,112.233840942,112.046272278,111.815940857,112.039054871,112.047470093,112.039390564,111.707809448,111.492225647,111.773323059,111.906181335,111.703948975,112.255943298,111.666656494,111.729408264,112.006195068,111.781417847,111.080436707,112.256980896,111.35118103,111.465568542,112.288101196,111.977653503,111.236984253,111.544281006,112.055580139,111.763938904,111.544342041,111.90209198,112.421600342,111.351425171,112.474838257,111.752159119,111.964096069,112.39315033,111.875106812,111.917350769,111.946289062,111.609825134
3270.0,111.34,113.087608337,111.983840942,112.675674438,114.294799805,112.063026428,112.21055603,112.666908264,112.120941162,112.61567688,111.981369019,112.698356628,111.322525024,112.438163757,112.301094055,111.766860962,113.133476257,111.661468506,111.64125824,112.188484192,112.858261108,112.053276062,110.877258301,112.400856018,111.352882385,111.854896545,112.467727661,112.651489258,112.384902954,111.664550781,112.527374268,111.922615051,112.165962219,112.051063538,112.222183228,112.912246704,112.393531799,111.755699158,112.411582947,112.966690063,112.436355591
6482.0,112.08,111.447814941,111.454093933,111.822036743,110.867454529,112.468452454,111.682380676,111.60559082,111.940620422,112.703392029,111.548713684,112.329032898,112.324310303,111.468605042,110.798484802,112.058265686,112.218475342,111.182533264,112.075775146,113.171768188,111.680297852,112.566902161,112.538925171,111.050041199,112.601356506,111.584709167,111.944572449,111.301261902,110.181472778,110.200012207,111.371902466,110.537376404,111.184371948,111.582069397,111.246528625,111.216712952,111.722267151,111.208145142,111.970809937,111.559104919,111.829437256
6316.0,94.07,94.2456665039,94.666633606,94.2893600464,94.2646865845,94.8693771362,94.5333175659,94.3951263428,94.710647583,94.3987579346,94.1456222534,93.9477844238,93.6074752808,94.2578201294,93.8806533813,94.4869613647,93.8165588379,94.6390457153,94.1448974609,94.2433700562,93.6316833496,94.1366500854,93.484664917,94.3390045166,93.894821167,94.5180053711,93.3919143677,94.5786132812,93.8306503296,94.1862716675,93.8578262329,94.6341171265,94.622428894,94.2571868896,93.6862258911,94.206741333,94.3348083496,95.0990066528,93.6977844238,94.7761611938,94.1610717773
948.0,101.02,94.6013031006,93.6795883179,94.7118453979,94.7354736328,94.3499832153,94.2295684814,93.9357833862,94.1845397949,93.963104248,94.4073181152,93.8324890137,93.8643569946,93.9451141357,94.0847396851,94.0996017456,94.4608612061,94.0635452271,93.5501098633,93.7482147217,94.1874923706,93.4451904297,94.0213623047,93.6465988159,93.7891769409,93.5309829712,94.0029830933,93.8107681274,94.0003128052,94.1449279785,93.7966537476,94.1657028198,93.3950881958,93.4383010864,93.6351318359,93.9089279175,93.6031646729,93.4493637085,93.5498123169,93.5806503296,92.965171814
1216.0,110.11,112.129737854,112.742736816,111.939720154,112.044326782,112.153137207,112.605476379,112.407524109,112.263954163,112.053504944,112.049171448,112.23323822,112.393531799,111.810523987,111.832458496,112.379959106,111.84336853,112.776855469,112.218490601,112.355270386,111.91973114,112.374542236,112.101593018,112.04940033,112.040054321,112.194496155,112.356147766,112.469322205,112.201774597,112.138069153,112.074485779,111.424545288,112.741271973,112.150886536,111.875686646,112.295043945,111.973060608,112.122947693,112.12197876,112.252418518,113.247749329
4358.0,102.65,94.3531265259,94.4456863403,94.4286270142,94.6724472046,94.2444000244,93.9046707153,94.305267334,94.1851959229,94.4203262329,93.8796234131,93.9305038452,94.4406051636,94.304397583,94.083984375,93.9404525757,93.9512329102,93.727973938,93.9504318237,94.1880645752,93.5862426758,93.7198791504,93.6994171143,93.6080551147,93.2387313843,93.4866714478,93.9286422729,93.8279190063,93.6032867432,93.5485916138,93.5151977539,93.4148483276,93.9612197876,93.5547561646,93.5265045166,93.3907394409,93.8296966553,93.6628341675,94.3317718506,93.8532562256,93.3636779785
2125.0,99.58,106.637992859,106.792167664,106.957420349,106.46231842,105.078048706,106.727005005,106.279273987,105.646240234,105.529594421,106.770355225,106.844062805,106.301071167,105.566978455,105.590164185,106.725471497,106.364593506,106.260993958,106.77936554,106.034851074,106.81778717,108.102775574,106.967460632,107.484642029,107.596008301,106.096641541,106.026107788,104.362876892,107.212051392,107.827209473,104.727729797,107.16443634,106.800003052,108.185905457,105.179962158,106.047615051,107.422576904,107.231132507,108.304733276,108.211326599,104.80670166
683.0,103.67,112.783638,112.90788269,111.905982971,112.460227966,113.160812378,112.623474121,112.616470337,114.277290344,112.39050293,112.223731995,112.936645508,113.401153564,111.823150635,112.732345581,112.259651184,112.555053711,111.883407593,112.589233398,112.527542114,112.208007812,111.94342804,111.354629517,112.882064819,113.024467468,111.381835938,112.91040802,111.739494324,112.342697144,112.287284851,112.672431946,111.82434082,111.893661499,111.196556091,112.149291992,112.120521545,112.718574524,112.609481812,112.356941223,112.084747314,113.145774841
5654.0,85.18,94.5268173218,94.2049713135,93.8677062988,94.5144424438,94.3540802002,94.4281692505,94.0881729126,93.9112548828,93.5516052246,94.106086731,93.8720855713,93.9582214355,93.7559280396,94.1647033691,93.8708877563,94.2895355225,93.3435516357,93.837059021,93.7063140869,93.8611831665,93.1967163086,93.8617324829,93.685043335,93.7704238892,94.8958511353,93.5508575439,93.9672927856,94.0851898193,94.3072738647,95.0901489258,93.8798370361,93.8950500488,94.5173034668,94.0943603516,94.5540390015,94.9259033203,94.2555618286,94.7965774536,93.4387817383,93.5389785767
7125.0,110.36,112.139701843,111.448104858,112.10900116,111.13218689,112.172012329,111.920890808,111.647491455,110.498008728,112.205657959,111.869026184,111.499938965,111.726593018,111.413322449,112.485359192,112.269973755,111.742050171,111.826049805,111.827362061,110.959030151,111.80532074,111.455215454,111.775428772,110.940483093,112.430656433,111.581542969,110.887245178,111.937278748,111.491912842,111.503036499,110.975646973,113.093177795,111.788490295,112.162399292,112.310852051,110.474655151,110.858917236,111.069419861,112.006958008,112.930511475,111.838302612
5888.0,88.61,93.7999343872,93.8791046143,93.7571258545,94.0724258423,94.0314865112,93.3725814819,93.9478530884,94.0222473145,93.6716384888,93.4391021729,93.4596252441,93.5295639038,93.4475402832,93.5765914917,93.3728713989,93.9603424072,93.903427124,93.8499145508,93.1413269043,93.7091064453,94.1633224487,93.7038421631,93.5420455933,94.1137390137,93.3087310791,93.6701126099,93.1514663696,94.1340026855,93.1204299927,93.1225967407,93.8568725586,93.4787521362,93.8364334106,93.4434432983,93.9488525391,93.2524185181,94.2608032227,92.9946746826,93.1122970581,93.0848999023
52.0,120.77,111.690361023,113.015830994,112.781066895,112.947227478,112.189460754,112.770645142,112.184844971,112.615776062,114.002243042,112.424072266,112.630638123,112.12776947,112.103981018,112.346366882,112.280151367,111.838180542,113.174873352,112.530944824,112.564979553,113.105690002,113.016265869,113.700210571,111.530097961,113.112686157,113.072692871,112.765235901,113.802375793,111.996742249,112.366439819,112.677947998,113.576316833,111.316963196,113.082527161,112.683700562,115.228462219,114.349693298,114.293609619,113.459251404,113.769271851,113.312026978
1223.0,116.87,111.839912415,110.978469849,111.15196991,111.47782135,111.356315613,111.775337219,111.128875732,111.052330017,111.623924255,111.466003418,110.999191284,111.015449524,111.354293823,111.072853088,110.799285889,111.452346802,111.30418396,110.87953186,111.160476685,110.782196045,111.190330505,110.50289917,111.207122803,110.812026978,110.409919739,110.613456726,110.676765442,111.521316528,111.053863525,110.998207092,111.351974487,110.031509399,110.65687561,111.438240051,110.492263794,110.957962036,110.567390442,110.718688965,111.243659973,111.088531494
2596.0,91.1,92.9861984253,94.9284973145,94.3702468872,94.1376800537,93.4260177612,94.6050567627,94.5695571899,93.8004074097,93.9634857178,94.0345687866,94.2928085327,92.9998092651,93.9387664795,94.2352142334,95.0138702393,94.4137039185,94.1226119995,93.4836730957,93.5289840698,93.7486190796,93.5793838501,93.2270355225,95.0929489136,95.3171005249,93.1176452637,92.9289779663,95.9162826538,93.0695037842,93.0947875977,94.2243881226,95.5276031494,93.6186752319,95.5692062378,94.7259902954,95.3113174438,95.1218261719,95.3562774658,96.138092041,96.3897323608,93.6228866577
3652.0,92.82,94.3129043579,94.0584564209,94.2103805542,94.3152008057,94.0707473755,94.1653518677,94.2394943237,94.4189147949,94.2157211304,94.368850708,93.7444000244,93.8964309692,93.6232223511,94.2460708618,93.638885498,94.2833862305,93.7311782837,93.9527359009,94.2634277344,93.334777832,93.262260437,93.7044906616,93.7755584717,93.8061752319,93.8297576904,93.9541015625,93.5948257446,93.5491485596,94.0806884766,93.4019470215,93.8538742065,92.9023132324,92.9487533569,93.9851226807,93.4582748413,93.5992736816,93.2015762329,93.7315292358,93.5280609131,93.8521270752
6557.0,105.08,107.967002869,109.135505676,109.444824219,114.164520264,110.397117615,103.049674988,109.197921753,113.228973389,103.561599731,113.966270447,107.62348175,103.602241516,109.930679321,103.06451416,108.539611816,108.106079102,103.072975159,103.940475464,103.412063599,109.272537231,103.059303284,117.480018616,109.128913879,108.630516052,103.944000244,108.172782898,113.229026794,108.392562866,107.69418335,103.186676025,108.358985901,105.825080872,103.299728394,110.168769836,108.34601593,103.156837463,108.092514038,108.150184631,107.410232544,110.198516846
2211.0,97.46,104.502342224,104.81615448,104.133216858,103.980064392,104.316230774,103.795639038,104.165084839,104.588378906,104.053474426,104.052513123,104.209236145,104.050537109,103.925674438,103.996635437,103.784873962,103.894607544,104.113670349,104.296844482,104.118865967,103.584213257,103.791114807,103.945968628,103.934028625,103.785957336,104.81817627,104.544006348,104.968666077,103.980743408,104.341056824,104.025718689,104.491516113,104.567100525,103.745666504,105.139091492,104.76915741,104.007667542,103.642288208,104.838188171,103.963943481,104.373512268
3118.0,110.43,112.683105469,112.814033508,112.592773438,112.913612366,112.246513367,112.263786316,113.096069336,112.366928101,113.02796936,112.328559875,112.11151123,111.947631836,111.908088684,112.631408691,112.236846924,111.881393433,112.296394348,112.497596741,112.312210083,112.760955811,111.767127991,112.284584045,111.464866638,112.512733459,111.719230652,111.896255493,111.484367371,112.0184021,111.942764282,112.087097168,112.201148987,111.408889771,112.239532471,112.22504425,112.338569641,112.451950073,111.652282715,112.484275818,112.212028503,111.639183044
2343.0,122.65,111.997314453,111.556335449,111.521720886,111.828941345,111.856697083,111.888717651,111.603248596,111.948547363,111.76146698,112.153121948,111.322631836,110.944137573,111.651763916,111.474365234,111.215103149,111.228935242,111.420501709,111.262748718,111.594947815,111.619094849,110.579673767,111.426177979,110.799110413,110.698013306,110.975158691,110.913024902,111.429016113,111.582809448,111.085296631,111.662132263,110.92829895,110.746932983,111.22819519,111.195983887,110.349571228,111.167800903,110.88709259,111.266876221,110.643104553,110.760871887
7481.0,89.79,93.2496795654,93.3902282715,92.5395812988,93.229927063,93.3419189453,93.184677124,92.9944458008,93.1918792725,93.0472106934,93.4440841675,92.8057327271,92.1957473755,92.9526367188,93.0428161621,93.0266189575,93.3565673828,93.2089309692,92.1036605835,93.0758285522,92.8556747437,92.7202072144,92.3350524902,93.1047363281,91.9869689941,93.0456848145,92.5980682373,94.220954895,93.1321563721,93.1631774902,92.3569335938,92.2334671021,93.5795440674,94.513999939,93.0408935547,92.0320663452,91.6522445679,93.0442886353,92.7653503418,92.0759124756,92.8783493042
2008.0,95.04,94.3269195557,94.2097015381,93.979637146,94.2996749878,94.3825912476,94.0030899048,94.4664916992,94.2966308594,94.6444396973,94.2671051025,93.8485870361,93.5499267578,93.8962402344,94.1644439697,93.8828048706,94.2794647217,94.0621414185,94.1819000244,94.0470962524,93.9649124146,93.4502258301,94.1650543213,93.9193954468,93.9509277344,94.237739563,93.9858779907,93.9318466187,94.8151626587,93.7869873047,93.9934616089,93.8827056885,93.9998245239,93.8810577393,93.6912231445,93.8403625488,94.6959533691,93.3566131592,93.8181533813,93.9261856079,93.7529830933
6678.0,111.33,111.214370728,111.190856934,109.685157776,111.414047241,110.444946289,110.215888977,110.579452515,111.457389832,110.748146057,111.926605225,113.194122314,110.788825989,110.410514832,110.852226257,111.542022705,112.498725891,110.932098389,110.672134399,110.358673096,110.24671936,111.007873535,110.429351807,110.388206482,110.982505798,110.119934082,111.288002014,110.80556488,110.990653992,110.152946472,110.535980225,111.874710083,111.102523804,111.389305115,109.797492981,110.258796692,110.47819519,110.891525269,111.654373169,110.997314453,110.322402954
239.0,95.42,95.2401199341,95.2694396973,93.1214599609,93.8749771118,93.9588470459,96.1416473389,96.5988388062,94.8619842529,93.4939880371,93.2903518677,92.9502563477,95.3502349854,94.7438583374,94.6728897095,95.1710739136,92.8806610107,93.2051696777,95.5404052734,95.5170974731,95.3291854858,94.9932861328,93.0543289185,94.5633239746,93.3965911865,92.9836425781,95.739364624,96.8491668701,94.8948898315,93.359046936,93.1736297607,93.2494354248,93.0825576782,93.4348602295,92.3513793945,95.2469863892,96.1891479492,95.1767425537,92.9423904419,94.8193969727,92.61277771
1341.0,88.38,94.3824386597,94.5988693237,94.4631118774,94.8484115601,94.9605712891,94.9975128174,94.461555481,94.8567047119,94.8972930908,95.0112075806,94.7147369385,95.2051773071,95.1479721069,95.3821868896,95.8849716187,94.6076889038,95.3545608521,95.2102584839,95.1812896729,95.1468734741,94.7583389282,95.0213928223,95.4914245605,95.2544326782,94.4442520142,94.1271896362,94.7204742432,94.463218689,95.1851196289,95.535118103,94.3930053711,95.6719055176,95.7429122925,95.2611846924,95.6765441895,94.6074371338,94.9623031616,95.1607666016,95.0777893066,95.0461654663
2494.0,87.16,92.6090621948,92.6326293945,92.6281585693,92.9827651978,92.6527557373,92.523475647,92.4264297485,92.8018264771,92.4079360962,93.0583496094,91.8311767578,92.2441329956,91.8491744995,92.1341400146,92.4625549316,92.550994873,92.0408096313,92.4024734497,92.3439941406,92.4977416992,92.0745925903,91.5456008911,91.6744918823,91.7053985596,91.7832183838,92.2882843018,92.3462295532,92.0021820068,91.5876693726,92.0848312378,92.1757354736,91.8732147217,92.00050354,92.2386627197,91.712059021,91.2572555542,91.5822067261,92.0226593018,91.5179977417,92.0889663696
5180.0,108.69,112.895713806,112.786529541,112.775901794,112.889602661,112.582557678,113.526954651,113.140739441,113.117950439,112.379371643,113.016311646,113.07220459,112.719841003,113.187995911,113.814575195,112.185668945,113.197570801,113.230072021,112.519462585,113.047447205,112.507034302,112.863891602,112.683441162,112.540939331,112.797721863,112.192771912,112.811584473,112.616706848,114.208625793,112.611740112,113.006507874,112.92716217,113.326286316,112.858169556,112.520095825,112.897323608,113.459648132,112.639045715,113.199623108,112.401954651,112.531341553
5669.0,116.46,103.784423828,103.868453979,103.628303528,103.637786865,104.099342346,103.76108551,103.79221344,103.479530334,103.437789917,103.916145325,103.332511902,103.84287262,103.186691284,103.129577637,103.011016846,103.107887268,102.818328857,103.537231445,103.45514679,103.451271057,103.262680054,103.045448303,102.957214355,103.211761475,102.944793701,103.300270081,103.456848145,102.956092834,103.184745789,103.269081116,102.332168579,102.646911621,102.771774292,102.41746521,102.468673706,102.632705688,102.377082825,102.646720886,103.017242432,102.693305969
7493.0,77.5,76.975479126,77.14894104,77.3787231445,77.8484191895,77.432220459,77.5840759277,77.6678466797,77.4148406982,77.9408950806,77.862739563,77.1797637939,77.229850769,76.9926223755,77.3973922729,77.385307312,77.3225708008,77.1438674927,77.3466644287,77.6278991699,77.2854614258,76.9242477417,77.0888366699,77.1066589355,77.6216659546,77.014465332,77.5860137939,77.4192886353,77.3771133423,76.9317092896,77.2929534912,77.3949508667,77.1800537109,77.2626571655,77.4532928467,77.0889663696,77.2286071777,77.0061721802,77.0479354858,77.1356430054,76.6447753906
5659.0,124.75,113.74055481,112.455474854,114.311424255,113.418746948,112.221794128,111.911636353,114.484153748,113.771377563,113.018615723,114.050376892,115.556015015,112.038154602,111.957633972,114.56186676,111.848999023,113.957649231,112.628547668,115.55040741,111.64995575,111.301345825,115.958824158,114.834968567,115.612190247,114.785453796,116.905601501,115.319625854,112.124595642,114.421928406,112.64768219,112.683151245,116.663047791,116.811264038,115.135803223,118.755821228,116.251945496,116.168365479,116.593322754,116.395233154,115.556037903,113.579345703
2531.0,139.08,115.946281433,114.992675781,115.731536865,115.584854126,114.109237671,115.968902588,114.247924805,115.155632019,115.250244141,115.43775177,114.688026428,114.657012939,115.383399963,114.459480286,113.769088745,112.98916626,115.300628662,114.108894348,114.788101196,114.406982422,114.283370972,113.56893158,115.054115295,114.827934265,114.910179138,114.14440155,114.180160522,113.436416626,115.180915833,115.230255127,115.144538879,114.702819824,114.029052734,114.2290802,113.935798645,113.719062805,114.678230286,114.831993103,114.809333801,114.280693054
1577.0,107.62,102.921562195,103.501663208,103.59942627,103.340179443,103.291847229,103.2734375,103.746063232,103.098968506,102.96144104,103.671134949,103.033332825,103.202529907,103.292198181,103.685401917,102.899230957,103.292037964,103.504623413,103.531585693,103.184867859,103.195083618,103.444580078,102.823883057,103.278266907,103.308746338,103.75390625,103.680091858,103.873466492,103.475143433,102.963943481,103.544906616,103.746574402,102.824226379,103.946632385,103.689170837,103.758468628,103.38256073,103.472457886,103.253219604,103.512969971,103.246253967
8144.0,91.94,91.2106704712,91.8182449341,91.981010437,91.8910446167,91.1530075073,91.2349319458,92.2560501099,91.7602539062,91.9768981934,91.3534545898,91.675453186,91.0881271362,91.7490081787,92.0450515747,91.1226654053,92.3501434326,92.2417068481,90.9222335815,91.1188964844,91.2472305298,91.504447937,91.4082870483,92.6078948975,92.0277252197,91.3599853516,91.3487625122,90.9712524414,92.2327270508,92.3971786499,91.7563171387,92.0168533325,92.4364395142,92.2118835449,91.2348251343,89.9814910889,91.3976516724,91.2938308716,92.8344268799,92.5607833862,92.5788879395
8225.0,112.32,109.702903748,109.878456116,110.232650757,110.143707275,109.623344421,109.827194214,109.817481995,110.03188324,109.39894104,109.533882141,109.580383301,109.40398407,109.088638306,109.30556488,109.308883667,109.629394531,109.334701538,109.922889709,109.839447021,109.5911026,109.710823059,109.181175232,109.581596375,109.562431335,109.56036377,109.122703552,109.345626831,109.24281311,109.378967285,109.257453918,109.638313293,108.6616745,108.524711609,108.920265198,109.309158325,109.462089539,109.22983551,109.523590088,109.362190247,109.77280426
7884.0,102.56,101.277290344,101.418373108,101.804382324,101.763313293,101.343536377,101.401550293,101.739219666,101.503921509,101.126716614,101.688644409,101.214775085,101.232307434,101.606987,101.569923401,101.237968445,101.142486572,101.335105896,100.925987244,101.480209351,101.516784668,101.312049866,101.639022827,101.791168213,101.514358521,101.373062134,101.272132874,101.450775146,101.394111633,100.941604614,101.521850586,101.733634949,101.436264038,100.851768494,101.520339966,102.196609497,100.950248718,101.849822998,101.682891846,101.256019592,101.774337769
5956.0,87.28,94.3523330688,94.4598388672,94.3423614502,94.6147689819,94.2749176025,94.3800125122,94.5140686035,94.3746871948,94.250617981,94.2337341309,94.1088638306,94.2081832886,94.3148345947,94.3114242554,94.2386016846,94.3398361206,94.2726593018,94.2471466064,93.5366973877,93.9770278931,93.6455230713,94.3426589966,94.014465332,94.6113204956,93.9948272705,94.3762283325,93.4965744019,94.3525085449,94.2262268066,93.8124694824,94.5124893188,94.6774520874,94.4617004395,94.4446716309,93.7549285889,93.8493270874,93.485786438,92.9091186523,94.8108978271,94.6472396851
