keras_r2_relu0,keras_r2_relu1,keras_r2_relu2,keras_r2_relu3,keras_r2_relu4,keras_r2_relu5,keras_r2_relu6,keras_r2_relu7,keras_r2_relu8,keras_r2_relu9,keras_r2_relu10,keras_r2_relu11,keras_r2_relu12,keras_r2_relu13,keras_r2_relu14,keras_r2_relu15,keras_r2_relu16,keras_r2_relu17,keras_r2_relu18,keras_r2_relu19,keras_r2_relu20,keras_r2_relu21,keras_r2_relu22,keras_r2_relu23,keras_r2_relu24,keras_r2_relu25,keras_r2_relu26,keras_r2_relu27,keras_r2_relu28,keras_r2_relu29,ID,y
104.332984924,110.303230286,114.245101929,111.788520813,110.223716736,110.414268494,107.52796936,108.11177063,102.434684753,111.228248596,111.68788147,108.304832458,106.44569397,105.898948669,107.942184448,111.932380676,107.354164124,112.246421814,110.913047791,114.041038513,103.358467102,107.803771973,110.510902405,113.431671143,109.243225098,108.661277771,109.877540588,110.944831848,114.158103943,109.428329468,2473,108.06
107.078948975,113.859474182,108.869499207,103.496932983,104.572662354,109.833679199,110.01084137,102.501075745,108.104698181,110.393608093,104.154441833,115.559547424,108.35030365,109.357116699,113.104034424,108.917175293,108.030387878,114.37550354,110.868980408,111.275871277,108.470970154,114.610115051,113.403152466,109.529457092,109.511695862,109.053543091,114.377052307,109.424972534,109.412826538,113.025115967,6598,107.87
113.624183655,113.632217407,115.138832092,115.127388,109.003768921,111.19619751,112.643829346,112.767684937,108.330337524,112.259239197,116.18497467,114.406799316,110.719314575,120.334007263,109.824920654,114.14201355,109.013191223,113.840965271,113.66885376,111.185180664,114.058563232,114.816848755,109.630607605,113.79914856,112.876724243,112.296806335,112.447113037,112.0990448,111.738891602,115.618743896,4624,107.36
97.7318954468,91.8575439453,95.079826355,94.3877716064,97.0192871094,96.1567687988,91.3847961426,91.2227935791,90.9996185303,90.4253387451,88.716178894,89.4591064453,89.5847473145,90.4764099121,91.2885742188,94.3689880371,92.5374526978,91.7241516113,93.1223068237,91.9818496704,95.1967773438,93.3817520142,90.2575149536,90.9925613403,91.9640579224,93.7339019775,93.5465774536,91.283821106,97.2184143066,87.5704727173,5226,89.14
108.893630981,108.143562317,110.964286804,111.498672485,106.492485046,110.174812317,110.529716492,110.187820435,109.641113281,112.135643005,106.829353333,110.037483215,110.719909668,107.640213013,115.118881226,114.096031189,105.995109558,111.238792419,110.474624634,112.071777344,107.15927124,113.119804382,120.366928101,101.312057495,115.490837097,109.025352478,112.090774536,108.727165222,109.066734314,106.95715332,6152,111.91
113.93384552,99.323677063,112.318649292,109.931098938,111.941848755,111.23387146,106.978942871,104.757759094,108.134208679,112.808860779,110.225090027,112.492286682,109.039253235,112.023635864,106.428436279,110.274765015,111.068977356,110.549781799,106.795860291,111.362136841,107.54032135,114.957939148,113.182380676,113.36466217,106.838531494,115.78012085,110.283882141,108.036476135,112.429931641,115.429031372,451,132.1
109.115730286,106.847045898,112.612922668,107.03137207,113.284355164,107.005134583,110.552909851,104.988540649,105.438201904,108.328308105,112.953315735,109.200584412,103.070037842,107.533653259,107.015403748,104.067138672,105.972076416,112.002746582,112.595451355,108.451072693,107.717842102,110.006515503,109.503036499,112.418228149,109.32182312,110.461715698,109.253204346,107.992179871,106.636680603,108.467292786,3982,109.63
110.578048706,115.525230408,117.483512878,115.239280701,113.215415955,114.059799194,114.340103149,113.338951111,108.852516174,108.164405823,111.790794373,114.238075256,107.610229492,113.799697876,111.49723053,118.294006348,117.549171448,117.136550903,110.407966614,114.518249512,109.919013977,117.49016571,114.658676147,112.274230957,116.254119873,110.553062439,110.395332336,114.364959717,108.087867737,111.722053528,4741,110.83
92.671585083,95.146697998,94.1591720581,95.5821075439,96.9717407227,91.1203842163,88.8322677612,88.1284179688,95.9417953491,92.2544631958,94.9145507812,92.6285018921,92.6145172119,91.2463684082,87.2419281006,92.5160598755,94.2738037109,99.1670684814,91.0531005859,89.2149658203,94.4439849854,90.4687194824,93.4658355713,91.7415466309,95.0812759399,86.3596801758,92.0390319824,96.9622039795,90.0234909058,93.8503646851,8327,91.76
76.101272583,80.0753326416,74.08568573,74.4526062012,76.4141921997,77.0514831543,81.4959640503,78.3377075195,73.9964065552,78.774810791,75.4278030396,78.0011291504,74.8208618164,76.392906189,76.8809890747,78.5971450806,76.0054779053,81.514541626,75.1948928833,81.445526123,77.7127380371,79.9741287231,77.6302947998,76.9903106689,76.2603988647,81.9766998291,79.488067627,76.4829483032,75.9889907837,75.5185012817,879,77.69
110.590621948,105.544403076,110.331329346,110.597251892,111.284736633,111.421432495,105.886695862,102.723457336,108.467163086,111.886146545,108.15435791,110.246444702,108.709442139,107.669273376,108.919578552,112.031288147,110.794433594,108.664886475,110.508171082,108.402160645,107.370529175,111.411506653,108.594444275,103.102561951,109.198013306,111.134712219,110.881210327,105.123764038,108.753578186,117.579490662,3756,115.72
80.2559432983,79.6952285767,71.7551879883,85.1830291748,75.9606018066,75.9434432983,80.6824264526,73.9465942383,76.3353042603,74.6393127441,75.729347229,73.8598403931,72.8096008301,77.5155715942,71.8165740967,76.7023162842,77.7639160156,75.1502151489,75.672416687,76.6150970459,78.1552581787,75.0856246948,76.4643936157,77.648147583,76.8886795044,75.2791290283,76.8595199585,78.3718338013,76.4818649292,77.0033416748,2217,74.54
98.331161499,94.7967834473,93.7269668579,91.9801254272,91.9749526978,91.3345489502,92.7005615234,93.080696106,93.9891586304,91.6936645508,92.1143722534,93.372833252,95.2556533813,92.4644699097,92.169883728,98.3217849731,94.3449859619,95.630279541,91.7927703857,96.3866119385,98.8446426392,93.624710083,92.0807571411,97.3107070923,94.3988418579,93.7612304688,94.4021224976,91.0583877563,91.0410308838,90.7238922119,1069,92.83
107.007293701,111.480148315,110.914016724,109.025123596,113.075698853,111.41960907,109.005851746,106.79283905,110.72038269,107.869697571,111.420448303,107.177139282,109.533447266,105.873657227,106.194747925,110.28666687,106.201553345,110.342086792,110.073455811,114.811470032,104.162742615,108.102073669,112.049530029,109.433280945,110.998733521,108.385543823,108.811157227,111.678070068,111.471862793,113.708885193,4550,108.72
91.4017715454,90.5953216553,97.6981430054,95.3492736816,97.3101348877,94.8781509399,89.8500518799,93.8708953857,91.3600921631,90.700668335,94.2934036255,90.3385620117,95.1432495117,94.0462036133,89.7113342285,89.0223617554,93.9404525757,90.8676071167,93.1322937012,87.1015319824,90.2134475708,93.8331375122,92.8121109009,89.6319274902,89.8245773315,93.5529174805,90.6637420654,89.2577362061,88.4861984253,93.0080108643,2527,87.37
113.22088623,110.820014954,110.45450592,113.857948303,112.469146729,111.808563232,108.262229919,113.678817749,110.666877747,106.375343323,109.606697083,112.272666931,109.597251892,113.606208801,110.939109802,113.127708435,112.768417358,116.747909546,112.951934814,112.698287964,107.803482056,115.803863525,109.902557373,111.574081421,111.069908142,112.867004395,110.469108582,110.529418945,112.698028564,110.726608276,1156,111.88
113.240356445,112.136405945,115.890823364,112.011024475,111.334510803,113.565612793,111.096450806,109.938339233,108.488967896,111.45161438,109.988342285,108.947677612,107.211204529,110.780883789,113.787528992,108.953742981,111.429115295,113.13885498,110.675270081,113.773658752,111.349235535,114.336097717,110.6772995,104.210853577,110.960144043,110.348739624,109.336242676,109.496612549,111.548049927,110.243743896,3158,111.31
94.0604248047,88.9777755737,94.7762985229,88.3278427124,91.0883407593,93.7928314209,92.2116546631,91.6917037964,91.2730026245,90.5825119019,89.0397872925,89.9987640381,91.4742202759,91.3894042969,93.834777832,91.0582885742,91.9448242188,91.1162948608,93.0047302246,91.8832397461,93.5691299438,92.5281143188,91.702003479,89.9711990356,91.7573013306,94.1373291016,93.2203826904,89.5661697388,89.2781829834,91.3172531128,2088,93.96
103.178207397,96.8724975586,96.443687439,98.7747039795,99.4734649658,98.6581039429,99.1746520996,100.76461792,96.8029174805,98.6929168701,104.763069153,102.144828796,100.41834259,96.399520874,97.9485855103,105.986587524,98.8040390015,99.8639755249,101.441955566,100.963340759,100.609466553,103.282028198,101.39666748,102.652069092,102.17616272,104.720092773,101.932647705,103.897460938,101.649490356,100.10849762,2569,98.39
99.3074264526,89.6659088135,92.0310440063,92.3453521729,92.1580505371,89.4478607178,90.3029785156,90.865524292,92.0392837524,92.0263214111,87.7646255493,94.1319274902,93.7999649048,92.7514953613,93.1533584595,94.685760498,93.3640823364,100.25717926,91.4504013062,91.0751953125,96.1140518188,89.4467468262,108.116004944,101.714294434,94.220451355,89.943611145,94.6046066284,93.6235427856,97.8152008057,92.2385101318,3217,87.83
113.991065979,111.069786072,114.039756775,111.688804626,109.313224792,111.601173401,113.380226135,111.760284424,109.155380249,108.033859253,112.030311584,111.893302917,107.663162231,112.520050049,111.639183044,112.691619873,109.213096619,111.470726013,111.267662048,112.675262451,111.514801025,115.823150635,111.145973206,107.352134705,109.992034912,110.972686768,110.266693115,108.775939941,110.683944702,109.61894989,1834,112.09
93.9382095337,91.8048171997,88.6384658813,93.3766555786,88.8734970093,91.6150131226,92.6275253296,91.8989028931,85.8804244995,91.7086181641,94.2417373657,92.0070877075,90.4339447021,91.6127319336,95.1281280518,91.1224212646,89.9375228882,89.7990341187,90.3091278076,92.6697540283,91.2994384766,90.2501220703,94.769744873,94.4417800903,88.5676574707,98.1516265869,93.8328323364,87.8889160156,92.3772964478,95.0724334717,116,91.52
97.0811843872,90.4846725464,89.6733322144,88.6183319092,91.2076339722,88.9876937866,92.1742172241,93.2359008789,90.3583984375,96.2011032104,92.6147689819,91.3435668945,96.0660629272,92.219909668,90.3748016357,89.3209686279,93.8377151489,98.484085083,90.6255874634,91.9456939697,88.9210281372,93.0423355103,91.112197876,93.4321289062,93.3416976929,91.7494277954,92.4128875732,91.3886795044,93.1374893188,95.2674713135,6659,89.54
90.8325195312,88.7812347412,90.9986495972,91.2944259644,90.3823699951,87.9334335327,89.0578308105,88.1993026733,91.6580047607,90.7420120239,88.5255508423,89.1832046509,92.1952590942,92.6120529175,90.5186538696,90.0854034424,89.5176467896,91.6186447144,90.330039978,85.9272613525,87.6814498901,88.0498886108,91.8835601807,91.7359695435,88.5715408325,92.6073226929,89.1560592651,92.814125061,88.0479660034,92.6645965576,7952,115.15
88.7392120361,91.0079803467,86.3253707886,92.899887085,91.7317504883,89.5354766846,89.4675750732,90.5665359497,85.9513549805,87.1310119629,96.6626968384,91.3374023438,91.2478179932,92.4759597778,89.6417617798,91.2046890259,92.1872406006,92.629234314,90.7180328369,92.784828186,86.9596099854,93.8321762085,92.2064819336,93.0957946777,89.5402069092,91.9968948364,88.5433044434,94.6314849854,91.5177154541,89.6980133057,7485,90.05
79.5003356934,78.9903564453,75.0590667725,74.997833252,79.7461700439,77.2177200317,81.3774337769,78.5297241211,76.4247665405,78.5085601807,75.3785018921,74.0605926514,72.8844833374,78.9214324951,72.218460083,76.7568054199,78.7616424561,79.2399597168,74.3142776489,79.8741760254,76.646446228,75.4202728271,76.4346466064,76.224395752,76.9985809326,81.1421127319,81.7571868896,77.7074813843,76.4945068359,76.368019104,3185,72.11
103.816131592,100.963356018,102.719390869,106.127326965,105.381607056,103.17868042,104.147392273,98.3989257812,103.426727295,103.971794128,102.115150452,104.992881775,104.547203064,102.805931091,102.079437256,105.279502869,102.541381836,109.72366333,99.9465942383,105.693756104,101.744178772,100.612594604,101.40662384,108.498764038,99.7143249512,101.238418579,100.329963684,100.247055054,98.4963989258,106.446784973,153,118.24
93.5873031616,91.5645828247,91.437286377,92.3107223511,93.7744827271,90.3987503052,94.4582214355,90.4228210449,86.3569564819,90.8714294434,88.3863601685,90.1012268066,96.8821258545,91.453414917,92.4381256104,90.8645782471,91.5248794556,95.3820419312,94.1470336914,93.0265197754,92.7126998901,88.822517395,100.000526428,92.2292022705,88.4605712891,92.712097168,91.7498855591,94.11277771,86.6440200806,85.6011505127,1510,91.39
96.188079834,95.8361968994,89.7056655884,93.8912658691,92.3677215576,99.8320159912,94.6448745728,92.7623138428,90.6876296997,91.0748825073,92.924079895,96.596244812,94.8664398193,94.4901428223,94.9265518188,96.4151382446,95.361656189,93.9712142944,93.8325500488,94.0220031738,94.7022247314,92.5688323975,89.3289108276,93.6694564819,93.5131607056,94.5905151367,92.7945022583,95.6461715698,102.347732544,93.6692886353,1235,89.97
110.066078186,107.549232483,113.601715088,111.019050598,113.490188599,112.577049255,111.122825623,105.2628479,106.998420715,110.436195374,104.71622467,109.813682556,110.762985229,109.407897949,106.663787842,112.663131714,113.009437561,111.985412598,106.703681946,109.198516846,104.936584473,111.349952698,114.43120575,102.210456848,102.348731995,111.333076477,110.148040771,109.070419312,109.183265686,112.611450195,6088,116.13
92.4582214355,93.7852096558,96.8269271851,88.6955184937,90.9404220581,91.8141098022,90.2961883545,91.7149963379,90.8623733521,91.7832107544,90.8970184326,91.9854125977,96.9734191895,91.7610549927,93.9320220947,90.5308074951,90.5855255127,95.2259216309,95.0127868652,96.5791702271,91.6687927246,92.8053359985,89.1896133423,94.7099914551,91.5725097656,92.7509231567,92.3540267944,93.7667312622,88.1960144043,88.4616622925,4453,93.1
106.370788574,99.6415252686,102.375091553,103.725616455,99.4343109131,101.549667358,102.705871582,96.9978256226,102.235877991,96.8249511719,108.988105774,105.041610718,99.4356307983,96.5185317993,101.826034546,98.0428619385,100.761558533,99.5788497925,106.473190308,107.950057983,100.576164246,103.126068115,95.3177261353,99.2317199707,103.351272583,103.473884583,99.3748474121,96.43775177,101.478118896,103.017494202,3664,101.65
91.1126403809,98.9756774902,92.6838760376,92.4660949707,95.3474807739,94.0003738403,94.4309997559,94.4449539185,90.9406356812,94.3276901245,96.7589263916,95.9853286743,89.5522918701,92.8434524536,91.4082489014,95.0174102783,91.2616271973,90.2170181274,91.2978973389,89.5778656006,89.1390762329,91.7079315186,93.9890365601,97.6631393433,88.7167282104,89.5538787842,95.8656845093,98.1430587769,93.7939453125,94.6684417725,6871,103.11
88.8062667847,93.0869369507,89.9710083008,90.2734603882,90.378868103,94.3103561401,88.7350158691,91.0112915039,86.1273345947,90.5145187378,89.1228942871,92.1135101318,92.3707427979,88.9399261475,85.4079666138,92.6231689453,91.5801925659,95.336730957,88.4419326782,93.8340377808,90.6876754761,93.6128311157,92.0749282837,89.1506195068,92.6557159424,92.954536438,90.8850097656,90.1299285889,89.7886047363,89.8918914795,7259,90.27
101.194625854,97.8296127319,105.956573486,104.529891968,98.669883728,106.538871765,102.647422791,99.4134902954,94.8962173462,103.861022949,108.326438904,104.895622253,102.851638794,96.4401550293,104.717689514,103.18611908,103.01158905,102.646324158,99.4572525024,102.105155945,103.298377991,105.341392517,100.579994202,100.581756592,101.340934753,104.557113647,100.225288391,102.06463623,102.897888184,102.604980469,5812,119.71
112.617919922,110.583740234,108.922660828,116.223922729,111.030670166,110.544021606,115.47467041,110.921905518,115.101615906,112.309394836,105.867416382,111.8853302,114.570381165,115.466682434,110.702651978,113.933502197,113.226524353,111.612098694,115.391181946,111.093101501,113.611061096,116.435218811,108.274765015,114.05909729,110.033164978,109.096832275,110.050720215,115.313102722,114.048606873,117.983459473,1023,106.59
95.4218215942,99.9517288208,94.2804794312,91.9034805298,93.7860870361,93.6722640991,92.5759735107,94.406036377,91.3865280151,95.5469818115,93.268661499,94.5687561035,97.5795288086,92.697265625,97.1702575684,96.8730010986,95.6800918579,96.8495101929,93.2411499023,93.5867538452,96.2648468018,97.3170776367,98.8586807251,94.5926589966,101.135124207,96.8909759521,92.4523544312,94.0165252686,90.1700592041,93.8286743164,5100,93.2
99.583984375,102.326828003,104.963973999,104.216056824,100.110466003,99.6453399658,101.004257202,102.170158386,95.2185897827,100.444259644,107.097915649,100.468589783,105.565193176,103.443885803,96.3561172485,99.251335144,102.777496338,103.443824768,105.916168213,106.919921875,98.1019210815,98.2636947632,103.517219543,99.7036590576,103.736404419,103.794586182,101.972488403,108.680290222,100.532447815,103.831726074,7792,93.86
107.07232666,92.8417358398,95.231552124,93.6860580444,95.9055938721,99.5160064697,95.8462753296,93.6087646484,89.8527145386,96.5798797607,97.4173965454,98.5929870605,98.8789672852,93.2898025513,93.4481124878,100.075248718,95.5208511353,92.0338363647,94.5771255493,93.5036010742,105.381500244,96.571395874,94.7054748535,94.5790634155,95.9721908569,104.887825012,101.754753113,94.8590316772,99.817565918,101.128631592,2701,103.32
109.972076416,102.218025208,110.190032959,110.633079529,111.936180115,114.157974243,109.226402283,108.720222473,110.400009155,110.638053894,107.583770752,112.777084351,109.029144287,107.877059937,108.639572144,105.920249939,113.618583679,109.424850464,107.721618652,111.9322052,108.524635315,114.811302185,110.365158081,111.397186279,109.288291931,116.422973633,110.358268738,105.834777832,114.857040405,110.069160461,4600,125.75
111.439369202,114.402496338,111.128746033,114.931259155,108.30380249,110.362457275,114.019973755,111.084686279,109.550186157,112.90473938,105.982696533,113.466949463,105.466949463,108.566108704,109.584541321,110.916488647,106.93182373,112.283317566,113.566322327,116.636619568,108.044418335,114.148605347,110.428703308,104.40322113,107.424194336,111.483108521,112.362548828,113.848724365,111.953582764,108.796928406,2462,114.56
94.8351135254,91.7394866943,91.6663589478,94.765914917,95.6381759644,95.8670654297,90.7241897583,92.7828521729,88.1195297241,91.400390625,89.6108779907,93.0747451782,94.6947555542,91.818611145,93.087310791,90.1595153809,89.6834793091,97.4424667358,94.7891998291,92.4496765137,97.8321609497,90.68359375,92.8568878174,91.988067627,92.2636795044,93.8233947754,95.631149292,95.5822906494,96.5450592041,94.0541305542,894,92.79
110.739105225,108.100296021,110.262878418,113.175514221,109.118812561,110.03528595,108.257965088,109.699058533,107.202217102,110.567481995,111.463424683,113.586860657,106.354003906,110.715522766,109.221130371,109.954528809,107.431762695,111.105232239,116.877799988,114.433753967,105.945022583,113.221008301,111.691108704,110.273170471,115.301239014,112.07182312,110.314109802,112.613555908,114.712509155,109.648979187,70,107.86
108.921058655,109.260055542,111.252746582,109.85962677,108.189369202,110.314979553,112.987915039,108.014167786,109.817626953,109.198348999,109.913612366,113.644172668,107.649208069,112.653762817,111.376846313,106.913070679,114.485351562,108.505599976,110.333999634,111.997459412,109.248565674,110.588432312,111.079734802,106.097106934,108.383003235,110.867156982,109.011978149,110.569160461,111.888900757,110.424316406,5342,110.03
113.976013184,112.053535461,113.262542725,112.815315247,109.646270752,110.43724823,109.4845047,109.5001297,106.521972656,109.679161072,114.212295532,107.488578796,106.688720703,108.698646545,109.793830872,110.312866211,108.687705994,111.376983643,110.746276855,116.504341125,111.389060974,112.834274292,111.726463318,111.550643921,108.905250549,111.130088806,108.948745728,109.63634491,109.32875061,115.882522583,5030,113.67
97.4972305298,90.5247879028,90.3090057373,91.7744598389,93.5469589233,92.9722595215,90.4193725586,93.1281204224,90.5212020874,92.9890975952,93.2626724243,91.3998413086,96.3835372925,91.8132019043,92.0761947632,96.7759933472,95.7364730835,94.254699707,90.8386230469,90.8313064575,96.7730636597,94.5052642822,90.2306365967,95.1112213135,93.0851745605,99.0507659912,94.7867584229,89.8068771362,89.5774078369,90.1203613281,7588,90.11
91.8870391846,90.109336853,89.6308135986,86.3815383911,92.4677734375,90.1960144043,93.1472396851,90.9864883423,91.979385376,91.997795105,95.789276123,91.3469390869,92.025718689,90.4056091309,93.3246231079,89.492767334,90.4350204468,93.5826568604,91.6191558838,88.8931350708,96.2831344604,96.2851104736,91.8573532104,91.5361175537,92.6334381104,97.1220321655,91.7173690796,95.7186660767,89.1297073364,92.0200653076,6221,91.41
99.5354690552,94.495010376,98.5331192017,92.995300293,101.60131073,98.3473892212,97.5910797119,103.865783691,99.1305007935,92.3057479858,98.6488876343,98.9626998901,102.942024231,98.0771942139,104.363052368,103.002799988,102.741897583,110.849624634,107.255325317,100.196884155,107.076217651,95.5961456299,100.248527527,100.536323547,100.344894409,103.470924377,111.996948242,101.852859497,96.4980926514,106.850868225,2143,98.11
110.201774597,109.738807678,107.035469055,110.059036255,104.958259583,114.083808899,112.995178223,113.308006287,98.7388687134,108.753921509,110.610961914,114.191139221,107.448387146,112.644927979,109.516517639,111.151092529,110.853134155,110.947891235,110.768547058,112.878684998,109.047225952,114.370605469,111.271125793,111.2786026,108.511772156,109.141143799,114.917373657,111.140060425,112.262336731,106.716949463,1147,107.48
110.196624756,112.47858429,113.290245056,109.691520691,107.994407654,109.459320068,110.848129272,106.808227539,107.116584778,110.923690796,107.668197632,111.474952698,109.726509094,107.293891907,109.1510849,113.448036194,106.313720703,106.609199524,113.294593811,111.879013062,107.440643311,112.137771606,114.838844299,113.931236267,109.254249573,111.147163391,110.003997803,108.542999268,109.950828552,109.625442505,1840,104.19
111.397117615,111.350120544,107.759559631,113.020637512,107.660995483,109.441696167,113.47051239,110.664398193,99.3451766968,115.681472778,109.025009155,105.4429245,109.057922363,107.641662598,114.320503235,113.723449707,112.402435303,110.253288269,115.815002441,109.343360901,109.342315674,114.390174866,111.704063416,111.297904968,107.071212769,113.819229126,112.08139801,106.949989319,112.374206543,112.184005737,3118,110.43
114.830619812,109.860343933,115.589866638,118.441299438,111.057800293,116.355377197,111.398597717,114.732536316,112.149353027,111.687072754,111.922767639,113.535392761,112.198600769,108.446174622,114.315696716,112.616035461,110.22580719,106.807533264,108.488174438,113.689483643,113.537254333,115.471977234,111.140098572,115.128189087,109.287666321,112.605010986,110.573516846,106.480293274,104.179100037,110.539840698,3514,110.94
114.120811462,112.487762451,114.720397949,117.915435791,114.281616211,118.514221191,117.462615967,112.483535767,109.215812683,114.553672791,117.677902222,119.689964294,107.265083313,112.341117859,117.34085083,119.464019775,109.65864563,116.332748413,115.992904663,116.368560791,115.301620483,116.845550537,113.731384277,112.656967163,112.487159729,115.431129456,117.762794495,113.596885681,117.442672729,114.850349426,3050,125.26
100.740104675,102.296783447,97.2379989624,99.9806976318,99.2209854126,103.37676239,103.166732788,100.351020813,106.97706604,100.423797607,98.5784378052,104.28099823,98.8820648193,96.6956710815,101.563468933,106.534049988,104.919433594,105.774848938,100.951545715,104.004402161,104.350509644,103.312904358,107.57371521,105.800430298,106.279846191,103.554367065,102.555580139,103.35799408,102.629592896,104.059967041,1369,105.31
96.8652801514,95.7555618286,89.6884689331,87.7711715698,87.1371536255,90.8811645508,89.5219497681,88.4726409912,89.046043396,90.6752090454,88.9970397949,89.4847793579,91.3882217407,89.3258514404,92.4357299805,88.8652267456,93.2975616455,98.2844085693,91.866569519,94.0331573486,93.7426757812,90.7030410767,90.5953216553,93.4608001709,92.9131317139,89.8025283813,91.8778915405,87.3852081299,87.1822052002,88.4139175415,7592,93.67
94.5648574829,94.219291687,94.6845169067,92.9986953735,101.134933472,92.823348999,91.959487915,92.9224777222,88.4879074097,97.0280227661,95.409538269,91.72265625,96.1534194946,93.3242340088,92.9615707397,91.1242752075,95.8968505859,98.1275939941,92.2795181274,96.1030502319,94.2389831543,94.5346679688,92.9717788696,97.6905822754,91.9808425903,97.3261642456,97.0373306274,90.1084442139,90.8533172607,94.3326263428,966,107.68
76.1524429321,80.5775146484,75.7193908691,80.4303436279,76.7737503052,77.6115646362,80.3136901855,73.9405593872,74.5655136108,76.3209381104,76.7307357788,75.5645217896,74.9208908081,75.9368133545,76.2559509277,78.2293319702,77.4654922485,74.3007507324,82.1769561768,77.1484985352,75.4585723877,78.4857330322,76.3972549438,79.0313339233,76.8512878418,77.2804489136,80.9041595459,74.9965362549,77.1422195435,77.3064956665,1149,73.4
95.0310592651,90.8069992065,98.1584777832,95.3079605103,96.0283966064,95.6764373779,93.4280319214,92.8977508545,90.973274231,93.7308273315,95.4683914185,93.9598007202,94.4279098511,92.9587478638,91.5916671753,96.5008468628,97.2056350708,99.7350234985,92.1834716797,95.4786453247,89.634223938,94.9786148071,94.223991394,96.4342269897,94.2778091431,94.0807113647,95.9054870605,95.9931488037,94.6045227051,86.9577636719,785,97.69
110.259246826,112.547225952,112.653831482,111.633476257,105.965782166,109.375450134,102.704818726,110.617408752,105.544021606,112.398078918,109.954040527,108.066291809,106.01612854,108.103561401,112.275474548,109.392677307,115.009147644,108.591438293,108.556396484,107.926185608,107.306404114,104.189300537,111.809967041,112.322540283,110.205863953,107.957099915,110.895103455,109.747192383,107.370803833,107.436141968,2852,110.32
111.122955322,101.010627747,110.894866943,111.974761963,112.319793701,111.928840637,106.327964783,108.860603333,108.942077637,114.383811951,110.759773254,112.80078125,111.312759399,108.275932312,108.064849854,110.302062988,114.813285828,114.342803955,108.605247498,109.195510864,107.725875854,114.754966736,116.438102722,113.063858032,109.182998657,113.387649536,111.875099182,110.82169342,113.106735229,116.914497375,813,108.08
112.12046814,116.30304718,111.004821777,116.751403809,113.136276245,117.625915527,118.20955658,112.229484558,113.947105408,113.715538025,110.70955658,118.761009216,119.284645081,118.3621521,116.766868591,120.348518372,114.347373962,116.943069458,114.27230072,114.419448853,115.003417969,117.365036011,113.680221558,112.404998779,111.597419739,117.543411255,113.678894043,116.302574158,116.696075439,116.818489075,3282,112.27
91.5987319946,91.0880737305,90.7759552002,86.5040206909,92.5326766968,90.5464553833,92.6790542603,91.4683303833,89.2607269287,90.2370986938,91.6335525513,90.1106491089,95.5250473022,90.7830657959,92.2010726929,94.0877990723,92.8852233887,93.5150756836,89.5728530884,96.4604110718,90.478805542,92.1379699707,87.933013916,95.5704650879,91.3915328979,96.9847869873,92.2871780396,94.8640136719,89.4421310425,90.1013336182,2766,90.68
111.182868958,109.751335144,109.540756226,114.65814209,109.195121765,111.710998535,112.735618591,110.346046448,108.719230652,111.618309021,109.969459534,110.540344238,105.746284485,111.343101501,109.023681641,108.898269653,110.12979126,116.587303162,109.115898132,112.704612732,110.22076416,112.344520569,111.081642151,112.458702087,110.569007874,109.674942017,114.354400635,112.295402527,111.779815674,115.118522644,6099,108.14
107.499092102,110.439712524,111.52922821,111.216896057,108.442878723,112.290222168,112.166740417,105.178756714,115.985237122,110.970581055,109.440284729,111.85785675,109.275123596,106.780288696,108.977272034,115.617843628,110.565879822,112.912536621,116.413734436,115.013671875,109.882743835,114.379570007,109.113136292,113.730140686,109.628974915,111.390556335,113.618789673,107.00944519,103.863342285,107.510314941,5881,107.99
94.4556121826,89.9328689575,93.0400848389,95.4689788818,97.4490661621,98.9606246948,92.6457290649,91.4777297974,89.115776062,92.0393218994,94.3831787109,91.8121643066,96.6578445435,95.6271743774,91.9323501587,93.136428833,91.9261932373,93.8809127808,93.8447418213,98.0930557251,91.6929397583,95.0301818848,91.2265014648,99.7550354004,99.1029663086,94.4284362793,91.1197509766,93.5575027466,94.4829177856,93.7166442871,955,97.47
106.950057983,112.812934875,115.420913696,111.95841217,109.438682556,109.737770081,106.754173279,106.813858032,106.70199585,109.425636292,109.110565186,111.023002625,107.856887817,113.449440002,105.68522644,109.909461975,109.831512451,108.982803345,105.321769714,113.807472229,105.275222778,107.714851379,108.202346802,108.60974884,108.314147949,111.337348938,108.136810303,111.813804626,111.074996948,114.594772339,2346,110.03
102.361366272,99.7983779907,100.621322632,99.3724975586,101.484893799,100.280899048,102.079841614,103.629234314,100.58732605,103.160667419,104.316772461,109.51574707,100.00063324,100.551200867,108.721084595,106.968017578,108.458442688,102.150779724,103.853019714,102.014671326,102.857002258,108.142662048,111.770072937,104.15335083,101.426734924,106.046585083,105.319503784,104.575439453,100.000190735,100.118759155,1500,101.06
108.482810974,110.876472473,110.69065094,112.719863892,104.771865845,110.817016602,112.850830078,110.660507202,106.48475647,112.249786377,107.52129364,109.290664673,103.634963989,108.485374451,109.986946106,109.739646912,111.154251099,111.081680298,110.070953369,108.030487061,113.033622742,113.565765381,110.257194519,112.118431091,113.927558899,111.042945862,113.09664917,111.464057922,111.862724304,110.306175232,1452,107.75
