keras_MSE2_None_relu0,keras_MSE2_None_relu1,keras_MSE2_None_relu2,keras_MSE2_None_relu3,keras_MSE2_None_relu4,keras_MSE2_None_relu5,keras_MSE2_None_relu6,keras_MSE2_None_relu7,keras_MSE2_None_relu8,keras_MSE2_None_relu9,keras_MSE2_None_relu10,keras_MSE2_None_relu11,keras_MSE2_None_relu12,keras_MSE2_None_relu13,keras_MSE2_None_relu14,keras_MSE2_None_relu15,keras_MSE2_None_relu16,keras_MSE2_None_relu17,keras_MSE2_None_relu18,keras_MSE2_None_relu19,keras_MSE2_None_relu20,keras_MSE2_None_relu21,keras_MSE2_None_relu22,keras_MSE2_None_relu23,keras_MSE2_None_relu24,keras_MSE2_None_relu25,keras_MSE2_None_relu26,keras_MSE2_None_relu27,keras_MSE2_None_relu28,keras_MSE2_None_relu29,keras_MSE2_None_relu30,keras_MSE2_None_relu31,keras_MSE2_None_relu32,keras_MSE2_None_relu33,keras_MSE2_None_relu34,keras_MSE2_None_relu35,keras_MSE2_None_relu36,keras_MSE2_None_relu37,keras_MSE2_None_relu38,keras_MSE2_None_relu39,ID,y
78.759262085,77.5124130249,74.6359100342,75.9958724976,79.0205230713,77.8395767212,75.8304824829,76.7297134399,75.9935531616,76.564491272,82.5321044922,75.5517654419,82.040802002,78.363861084,78.8813552856,77.3523254395,73.6377182007,73.5676879883,78.0647659302,76.4331893921,74.5307159424,78.1270446777,79.532699585,74.7762145996,80.4495315552,78.1163330078,76.1188049316,78.6152420044,78.3227310181,70.5875701904,74.922416687,76.084197998,76.4398574829,78.6029205322,80.6386871338,73.1665878296,78.0947570801,75.802734375,75.731842041,77.4304580688,8073,82.4375
91.0805130005,90.9369506836,93.6345672607,93.6050338745,90.9707565308,95.7005386353,91.1593551636,95.5733795166,92.4464492798,87.9253463745,92.174156189,88.6949539185,92.6747970581,90.1103897095,89.5555038452,91.8605957031,90.5963516235,87.5766906738,91.7794723511,88.7550735474,90.1793518066,95.096282959,87.6888198853,88.6217498779,90.6125106812,89.0285186768,88.1771087646,92.3814315796,94.7384338379,93.0905456543,94.391494751,87.2733612061,89.3956985474,85.1989974976,90.2703704834,92.325378418,93.2245483398,87.0149917603,88.775138855,86.6868209839,8074,91.8125
107.638053894,104.545524597,109.224830627,110.524284363,109.91582489,109.714202881,108.910308838,114.009391785,109.422233582,103.134590149,106.500366211,108.271003723,111.052429199,104.737182617,107.762336731,111.046272278,113.374061584,111.149940491,110.86139679,114.870620728,108.504608154,116.074157715,102.116546631,112.550704956,118.173698425,107.356582642,112.610939026,114.751121521,117.895027161,106.998855591,110.932792664,109.47227478,112.207328796,114.025268555,106.628768921,109.335601807,110.448387146,111.952880859,111.195976257,105.469146729,8075,115.4375
114.384643555,110.0495224,114.751998901,114.537063599,108.550643921,116.965049744,110.362884521,118.756889343,117.206420898,112.102012634,114.996917725,110.08895874,115.369255066,109.125312805,115.298683167,110.789039612,114.335609436,117.054862976,112.281311035,116.491920471,112.30292511,112.336959839,122.432655334,104.899932861,115.046478271,112.728164673,112.773246765,113.248687744,114.016540527,104.405082703,109.524490356,108.535629272,110.946746826,109.754096985,113.139785767,114.801902771,117.128135681,119.378189087,116.015319824,110.890579224,8077,109.0625
91.3247909546,92.7160568237,92.4325790405,92.1431121826,92.4992752075,97.0194625854,95.4986495972,97.0588989258,97.0236053467,100.27179718,92.6651763916,96.461227417,95.4306488037,92.7792205811,93.8482055664,98.5420303345,90.2482223511,93.1928405762,92.3869094849,91.9209976196,92.3219299316,87.6339187622,89.1997833252,93.1018066406,91.2331924438,88.3315048218,95.0279769897,92.986289978,95.0941162109,90.1684646606,96.0828781128,92.0271453857,92.6895599365,92.501991272,92.7397384644,95.6754302979,92.3264923096,85.2764053345,92.9499435425,90.3886184692,8078,86.1875
115.690063477,114.079666138,112.560508728,119.69303894,108.094284058,114.000137329,118.196762085,115.97869873,104.90221405,112.666221619,107.222221375,113.175971985,109.496864319,111.940368652,108.123016357,109.774436951,114.476715088,109.358001709,107.991981506,110.481834412,111.804290771,118.041069031,106.179328918,110.707206726,113.912414551,112.133811951,117.38621521,107.201980591,114.056747437,108.218482971,111.704658508,117.380325317,119.963737488,114.275314331,117.612457275,106.247184753,107.213684082,108.632888794,109.347663879,113.020248413,8079,110.25
94.1067810059,91.2694015503,95.5709915161,93.5411682129,93.9451446533,94.5199050903,93.8551940918,97.3095626831,93.3593292236,94.8775634766,89.862159729,95.2246627808,98.0647201538,91.3913116455,96.0251235962,87.4084701538,91.9375991821,97.0428314209,91.420211792,95.9753189087,95.0319824219,93.4057388306,90.8785247803,84.5597915649,93.1367111206,93.3196487427,90.5721893311,95.9222488403,95.3338012695,91.240234375,94.0355529785,92.6033782959,92.8036499023,88.2346878052,94.6734619141,97.9766921997,90.3973846436,92.684425354,91.2937164307,90.2885894775,8082,91.3125
103.288330078,100.41431427,106.623970032,111.114486694,105.744506836,104.56111145,103.777549744,103.876396179,108.631057739,103.554489136,105.292823792,104.197303772,102.143623352,102.69078064,106.585342407,108.871078491,106.129989624,99.0167694092,110.234153748,103.594970703,108.777442932,102.735977173,100.207061768,102.898666382,107.091300964,103.850784302,109.63735199,107.312660217,101.427886963,101.201789856,103.623031616,101.784141541,101.2029953,100.053337097,105.212730408,103.1352005,104.169281006,103.373931885,109.404037476,102.875404358,8083,103.875
101.067352295,97.9656448364,103.637207031,106.876678467,98.2031402588,97.5878677368,102.700920105,99.6316833496,98.7603149414,102.686851501,94.1522598267,104.791687012,98.9706726074,101.049003601,99.3287506104,98.7291107178,103.780151367,99.760635376,102.338371277,102.680183411,101.058662415,104.567237854,98.0308761597,98.3669662476,100.283889771,100.283004761,103.466064453,99.0250091553,103.051223755,104.611686707,102.507858276,100.948699951,102.410598755,102.582221985,98.5658493042,96.7446746826,97.6614303589,95.744430542,99.1602783203,102.83543396,8085,99.375
93.4806900024,93.293182373,89.0348358154,92.8390808105,96.7030105591,95.3346176147,88.2121124268,99.0919265747,94.3677520752,91.4580764771,92.8981933594,93.2904434204,97.2150878906,95.3298339844,96.5933151245,93.518989563,93.8402862549,92.6593017578,89.7106628418,96.6762771606,93.2119293213,98.0148391724,88.8999404907,87.357673645,90.0945358276,93.6414031982,94.9802780151,94.0715484619,96.025352478,92.8585586548,90.8162460327,92.1174545288,95.5142822266,95.512802124,91.3673706055,91.8382873535,90.2268371582,92.2920455933,95.1795883179,89.861869812,8086,89.6875
108.677711487,109.881721497,106.22215271,108.960227966,110.858642578,112.144294739,107.879577637,106.622039795,113.449005127,108.743408203,112.123657227,110.999801636,109.945953369,106.85243988,116.13886261,107.856323242,113.094696045,107.720565796,103.843093872,108.047393799,111.120025635,110.525604248,106.017074585,110.516921997,108.797904968,111.396362305,108.693206787,105.502059937,110.252243042,109.708709717,107.714080811,115.494979858,103.854866028,108.357978821,119.560058594,108.579681396,107.786376953,112.514381409,112.099334717,110.775093079,8088,108.5625
109.976623535,113.497642517,115.806274414,115.417800903,114.548942566,121.748046875,119.578338623,110.360244751,113.614486694,118.056755066,115.424812317,106.732116699,113.713287354,116.052360535,113.126419067,110.233581543,115.55002594,111.350547791,109.212471008,110.488090515,108.318008423,116.653907776,107.861938477,110.098747253,114.319717407,118.990730286,116.314247131,112.465644836,110.993217468,111.936103821,114.490875244,120.241363525,116.178253174,109.457565308,118.506088257,113.378036499,110.764595032,115.093551636,114.138946533,107.822967529,8092,111.875
103.226119995,103.657951355,104.144172668,106.646118164,103.888786316,108.456306458,112.207962036,106.569740295,106.321632385,110.707511902,108.40246582,106.298873901,110.681022644,115.501441956,106.548400879,106.677894592,106.549850464,109.96836853,111.128913879,110.328125,100.766067505,112.319763184,106.267929077,113.905052185,109.029708862,105.100547791,105.295913696,103.650779724,110.057556152,110.132377625,111.196403503,111.416267395,107.367416382,110.483467102,113.073516846,109.580345154,108.958869934,106.900726318,106.435768127,104.007537842,8093,111.6875
97.2250137329,90.8193206787,94.7224807739,93.255569458,94.5982437134,99.542427063,89.8084640503,95.2648925781,94.2280578613,89.6332244873,93.0153198242,94.5564422607,95.5049667358,93.0422363281,92.4943618774,95.5074081421,93.8232498169,99.1738815308,93.0886001587,90.8154602051,88.046081543,97.5942840576,91.4521789551,92.4239730835,91.308631897,91.4377593994,94.2278518677,94.2142410278,91.4675674438,95.6572647095,94.5675506592,94.8886795044,93.7052383423,91.0733108521,91.0161056519,97.4542160034,95.845199585,87.8857116699,92.0476455688,91.506187439,8095,95.0
90.6814117432,87.9842605591,91.8455276489,93.7935791016,91.091506958,99.429725647,91.5820007324,90.3187789917,91.6570129395,92.8323669434,90.1785430908,86.4153823853,91.4412841797,89.1530761719,89.8680267334,87.4732894897,90.0447845459,90.6837158203,89.9453811646,98.1907196045,88.4971008301,91.2135848999,94.6128387451,90.146270752,89.5579452515,89.7687911987,93.7069396973,87.1273803711,88.846786499,87.0166473389,87.8451004028,87.8320770264,92.5432739258,91.690574646,89.1660385132,89.7741622925,91.2066421509,88.7629013062,92.4470901489,93.5693206787,8096,86.375
114.987686157,113.095878601,115.091041565,111.154693604,107.87146759,115.945281982,110.230209351,121.474998474,114.855453491,111.759727478,114.786178589,110.233039856,118.18296051,111.75239563,115.811096191,109.883834839,111.322761536,117.510276794,113.733039856,115.840904236,113.987213135,111.416290283,126.209312439,114.731239319,115.324859619,109.949157715,109.725074768,116.366142273,115.863212585,112.122436523,116.350906372,109.914665222,116.068023682,112.855171204,114.508621216,120.629066467,110.387992859,126.277374268,109.894020081,113.289329529,8097,105.75
91.5579071045,90.451210022,92.7628097534,89.8537445068,91.964012146,93.2634658813,89.0167770386,95.204284668,90.9254684448,88.3729095459,91.9785690308,92.8705291748,92.6623916626,90.8146438599,91.0664291382,94.0176620483,90.7694396973,97.8397445679,92.6565475464,87.1135101318,89.0476608276,92.5856018066,89.0768432617,88.9957275391,90.9621200562,90.5132369995,93.9886856079,93.8994064331,89.1470718384,89.8776092529,91.2468643188,92.572517395,91.9355163574,90.4614868164,90.1998596191,90.9851760864,91.3616333008,87.0406951904,88.6401367188,88.2811203003,8098,89.0625
110.704101562,113.770950317,116.165931702,117.490509033,114.26700592,122.784889221,121.538726807,110.738334656,114.799468994,117.883750916,114.494102478,105.601699829,114.099876404,116.853515625,113.514671326,112.847717285,115.889083862,112.425285339,109.879821777,111.194038391,109.129394531,117.201881409,108.315048218,110.221687317,114.740959167,119.674568176,115.892616272,112.643936157,111.051849365,112.060279846,114.615356445,120.85370636,116.650909424,110.057350159,115.798675537,113.005401611,112.257591248,115.261138916,115.073738098,108.546546936,8099,115.125
112.775894165,106.076805115,105.819770813,106.061485291,109.652404785,109.939430237,106.457206726,112.902282715,110.730308533,112.517837524,106.284538269,108.281158447,110.061584473,104.042236328,112.770942688,107.612106323,108.086128235,108.293052673,105.148612976,104.596450806,109.359764099,110.228065491,102.963195801,111.042259216,103.394172668,111.015846252,106.529190063,106.521217346,117.36239624,111.79536438,109.711540222,109.235824585,109.896247864,108.009262085,111.529174805,103.494277954,110.088851929,103.983459473,113.541427612,108.694496155,8102,106.625
102.696014404,97.7820358276,103.62853241,101.131752014,100.295455933,96.8055419922,99.7548828125,96.844329834,100.771682739,103.415756226,95.8315963745,104.901100159,93.6435241699,100.823181152,104.306221008,103.450462341,97.4257507324,101.408752441,104.135444641,96.9686584473,103.375450134,98.2054977417,95.4906005859,100.89717865,99.0254516602,94.7540817261,102.014045715,99.5184707642,104.430328369,97.7097320557,102.011772156,105.176887512,96.4158630371,96.8265228271,104.941101074,99.7915649414,100.430427551,100.991371155,106.00692749,103.190109253,8103,99.6875
116.263793945,113.649650574,113.058349609,118.551445007,109.19329834,113.211990356,117.616851807,114.693511963,106.305351257,110.975532532,106.64402771,113.407852173,110.338821411,110.692741394,108.333808899,108.573181152,116.195610046,108.161933899,109.278381348,109.771560669,108.567024231,117.466468811,106.422843933,110.430870056,113.637535095,112.091812134,115.911697388,105.649475098,113.249954224,108.83367157,110.747200012,120.89515686,120.132400513,116.015739441,111.16847229,105.571426392,107.663551331,107.719444275,108.292701721,114.540420532,8104,125.125
94.8963470459,94.7995529175,97.9073638916,93.5500106812,97.490234375,97.4178695679,100.80556488,97.5846939087,96.0660324097,94.5492248535,93.9069595337,99.7586212158,100.840820312,97.3136062622,97.6609268188,91.0432052612,88.6644210815,102.326683044,95.5890426636,96.3290786743,96.5293273926,94.8617172241,95.3807754517,84.7986297607,97.0871658325,93.8254089355,94.3162994385,96.009803772,92.7031860352,94.6467895508,94.4198532104,100.596786499,96.6571350098,92.4403839111,90.3798446655,94.3538589478,97.7149581909,94.4540786743,96.9690093994,91.4618301392,8105,95.5
102.675704956,99.0339660645,106.558326721,102.128158569,101.126190186,107.540107727,103.000823975,97.1130752563,108.116447449,104.937850952,105.214355469,107.475471497,103.639701843,105.766304016,102.761260986,105.550636292,101.218811035,102.965812683,103.219589233,102.567016602,104.204994202,102.571685791,102.859069824,100.279418945,102.141281128,104.468536377,106.080787659,102.053337097,104.470283508,108.149200439,101.9114151,100.823677063,99.4017715454,101.178016663,98.9816131592,100.140205383,102.004898071,99.0351333618,104.70262146,100.06552124,8106,101.6875
92.4533996582,93.8618392944,93.6901245117,90.408744812,92.3261566162,92.6707992554,94.0344543457,96.3885116577,95.7293930054,93.2542419434,92.8975448608,90.8143615723,92.5343551636,90.3252334595,97.1871337891,91.8182220459,94.7220230103,94.9333343506,92.3089065552,94.5769500732,92.9345855713,95.5073928833,91.7716598511,86.7159729004,95.6671218872,91.2675476074,94.78125,93.4231567383,90.3597946167,95.0579681396,94.7356796265,99.5117645264,90.2298812866,95.5931625366,95.4513702393,95.5308532715,96.2258300781,95.2053985596,95.0256729126,93.6352920532,8107,87.9375
92.4410247803,96.5687026978,89.2558517456,91.5256729126,92.359375,96.1079025269,94.7125854492,93.7328491211,91.5861053467,95.9197845459,93.2569580078,91.9053115845,92.9746780396,94.7052764893,97.0440750122,93.3834381104,91.3199920654,92.8621368408,91.8512420654,95.2050247192,95.273223877,97.3298721313,89.7774276733,83.5860137939,91.3795089722,92.9175643921,88.5565643311,90.7016372681,100.885765076,90.267036438,91.4361343384,92.1248016357,91.340713501,100.120887756,91.6713409424,94.8710327148,97.0476074219,90.9520721436,91.6476516724,91.9985809326,8108,89.6875
105.850418091,105.692146301,107.059837341,98.4807815552,109.133666992,107.106369019,106.60194397,105.185958862,107.613769531,107.92881012,105.085037231,107.077453613,105.455764771,107.020500183,106.069572449,106.520729065,108.744476318,105.055847168,102.685943604,102.265144348,106.179412842,104.511787415,104.840248108,103.13961792,109.370315552,105.468391418,108.210769653,102.233253479,102.765769958,104.159667969,99.689163208,98.980430603,102.798477173,105.057632446,105.510421753,102.783447266,103.560714722,104.961959839,101.909111023,103.303382874,8109,97.9375
99.9350357056,98.40284729,102.598838806,105.637260437,98.6473007202,104.030586243,104.953720093,95.1130218506,98.9329223633,103.423583984,107.407546997,88.91847229,101.945030212,102.829734802,101.147834778,103.581306458,103.8307724,100.755065918,98.996055603,96.8909988403,100.768943787,100.815635681,98.6393737793,96.2670135498,99.035118103,104.975059509,99.5837631226,99.8458404541,102.352737427,98.0317764282,99.2737350464,106.711616516,101.871131897,96.7917480469,95.4890289307,100.360214233,94.2623596191,102.126220703,98.7567749023,97.5742797852,8113,100.875
94.3371810913,94.3573226929,97.0847473145,94.3020782471,96.9030456543,97.1616134644,100.588386536,96.8469848633,93.5323638916,95.9898147583,92.3487854004,98.643409729,97.6835021973,97.4936599731,95.1842880249,90.6415176392,88.4708480835,100.892997742,95.3444290161,94.6884307861,95.6926422119,94.2669296265,94.8652572632,85.3735809326,96.3074493408,93.9035949707,94.1123886108,96.0418701172,92.2152023315,93.6759719849,92.8730163574,99.6880493164,95.810836792,91.8640365601,90.6623535156,94.7576675415,95.21925354,94.6729278564,97.3251876831,92.0221252441,8114,93.5
105.142982483,101.571464539,105.088043213,108.874687195,110.961395264,117.950378418,110.812164307,113.818893433,111.574508667,108.82434082,112.059989929,110.034179688,110.265953064,100.027519226,111.577552795,112.26550293,112.518074036,108.609664917,113.884033203,105.146568298,111.274612427,107.283729553,103.796386719,113.597381592,112.217185974,103.689437866,109.652069092,116.353775024,118.542289734,109.855484009,102.968444824,111.679672241,106.915077209,106.934906006,108.858802795,105.307876587,108.987068176,105.231498718,102.860519409,105.565505981,8117,114.5625
92.4518661499,93.049446106,91.997467041,88.6681518555,93.0931625366,90.8464660645,90.5217514038,90.5310668945,92.6910247803,91.9253005981,91.8425445557,87.979850769,96.3834381104,89.7331466675,94.5046005249,88.4568939209,93.2538070679,86.7763137817,94.9530563354,94.7730026245,92.7975997925,91.6467895508,90.3845443726,93.0461120605,93.4581451416,88.4883575439,93.4268112183,96.1752471924,92.3679733276,90.5438537598,95.6438446045,90.4496307373,90.4624633789,93.1710281372,87.7962417603,94.9808654785,91.5188980103,92.3409805298,98.263885498,94.3014450073,8119,87.3125
103.194961548,101.754127502,100.761688232,100.071998596,103.926750183,100.974014282,98.1132659912,103.90776062,103.05506134,102.770050049,96.4716873169,98.7124862671,103.705230713,95.9041976929,96.6808166504,105.44606781,96.3279190063,104.434036255,101.775405884,104.789909363,102.538162231,101.613288879,107.27457428,98.5257720947,98.7027816772,98.9437561035,101.188858032,96.0544433594,100.405601501,102.482254028,99.3740615845,95.1647644043,108.95715332,106.598205566,103.635299683,94.9524078369,98.4210586548,104.330886841,99.9953765869,106.095672607,8120,118.4375
92.4668960571,94.9528579712,94.0808486938,92.4995880127,92.8122558594,95.2195358276,86.8294830322,93.9408569336,93.8017578125,90.2301712036,92.0247268677,91.2914962769,95.3577270508,90.8806152344,94.0296783447,94.0883255005,91.9395065308,89.3543243408,94.4228286743,88.0980682373,94.079574585,92.7471313477,91.4666671753,88.4013290405,92.530380249,94.528717041,94.1870193481,93.8557357788,91.3985061646,92.0230484009,95.7681732178,96.3691329956,92.1383895874,91.9653930664,93.9251480103,93.8192443848,94.6211013794,90.0802459717,90.2835617065,89.851890564,8122,98.375
104.996353149,105.447845459,107.253425598,102.566505432,108.446922302,107.226005554,107.275138855,113.436088562,100.454185486,101.796730042,104.992500305,108.954521179,110.173408508,101.651596069,110.353096008,99.4930038452,107.380477905,106.370819092,107.156616211,111.153198242,102.277198792,105.772834778,100.964118958,109.071533203,115.206085205,103.397232056,111.911209106,110.418891907,104.092559814,107.657585144,109.909255981,112.492843628,103.975234985,106.369857788,104.867843628,103.273208618,102.782653809,106.820594788,106.347816467,104.463348389,8123,106.0
91.9721679688,94.2447891235,90.600112915,92.5245056152,96.0676879883,94.0030822754,93.0550918579,97.7245941162,94.9719390869,96.3832321167,91.165473938,95.4906387329,91.6553421021,97.3773880005,101.466178894,93.9298248291,96.9210510254,90.1053695679,90.6388702393,92.4169845581,96.5150604248,94.1666183472,92.5809173584,92.7976608276,92.1238708496,92.677520752,91.8999557495,93.4866867065,101.730323792,91.3397521973,92.7657775879,88.9877548218,91.7345428467,98.1620483398,99.5285720825,93.2071151733,97.7479095459,91.9729309082,93.0351409912,89.013168335,8124,89.5625
91.9518280029,90.4164505005,94.3583221436,91.5905227661,90.0654144287,93.6317367554,93.2875671387,93.411895752,95.8293457031,88.1080856323,88.9460678101,85.5713577271,91.042755127,91.224281311,90.8049926758,99.5501480103,89.6618347168,88.4337005615,89.7977371216,86.5176696777,88.0986022949,88.1603927612,88.478843689,90.7983169556,94.8133926392,86.6799163818,92.8393630981,89.5408706665,87.6150131226,92.731338501,90.2080307007,93.9740829468,90.954574585,86.3185119629,91.8542251587,90.2496795654,93.9216766357,87.5885314941,91.5831069946,89.0355682373,8126,88.5
106.624282837,108.698875427,106.518157959,104.846107483,111.222991943,101.310279846,102.579216003,109.555099487,109.882926941,100.547943115,103.580505371,107.767829895,108.064544678,106.366378784,108.211761475,103.446258545,109.610832214,107.510238647,115.011238098,104.211975098,105.946662903,111.536994934,101.670051575,107.340667725,113.968681335,108.854270935,109.54649353,108.599319458,105.256546021,108.4168396,111.148094177,109.061172485,103.813079834,110.064750671,106.711029053,103.003959656,109.035705566,108.315628052,109.796722412,106.585006714,8130,109.5
100.543983459,100.602256775,100.776046753,101.001823425,101.9246521,98.7456207275,100.909828186,101.446609497,102.331031799,99.4587631226,98.3658065796,99.3226928711,102.839599609,96.8414459229,96.442199707,106.312850952,96.5025634766,101.607131958,102.116218567,107.131919861,101.924201965,100.6197052,108.474235535,96.2496109009,98.7809753418,96.8024291992,98.0324554443,94.0533447266,101.915466309,102.026908875,99.7047119141,99.5612792969,110.196205139,104.950447083,100.523323059,95.5100479126,101.65322113,102.110748291,100.227043152,106.094482422,8132,98.0
76.0458602905,78.4652862549,75.8814620972,79.900894165,76.8200302124,73.4051437378,80.3035964966,73.8628234863,78.5283889771,74.9020462036,76.0839691162,76.064163208,77.2423706055,79.3288116455,77.664352417,78.8415374756,77.6118545532,81.6281585693,78.7638473511,74.3014068604,81.5039215088,71.8473434448,82.9765319824,79.0500564575,77.8245544434,72.655090332,74.1094360352,76.4620056152,77.8187713623,78.7759552002,75.9943771362,76.2071990967,77.7736740112,74.6049804688,78.6342086792,77.057220459,77.0894470215,73.7591781616,79.7601547241,72.3509750366,8133,75.875
90.3022918701,95.168800354,90.4572982788,88.25365448,92.2338409424,94.1783599854,90.2374725342,92.2700424194,88.8151626587,89.8148651123,90.6786575317,87.3625106812,91.7941665649,91.220451355,93.3638839722,90.8969345093,90.3379135132,92.6806716919,91.9738922119,95.98462677,90.28956604,87.8773727417,88.3406677246,90.7100448608,89.9593887329,88.1963348389,91.0050964355,94.466003418,89.6503448486,90.3433914185,88.5956420898,86.2757034302,86.8191375732,86.4695510864,88.9534454346,89.5635681152,88.7914962769,91.3625259399,91.5540084839,90.6795349121,8134,111.125
113.634719849,111.770446777,106.540504456,108.277206421,116.174346924,105.952590942,110.203857422,108.586929321,114.276634216,110.123840332,107.207023621,111.973617554,107.696151733,113.002502441,109.956130981,106.032646179,109.980812073,111.28137207,104.912765503,114.747375488,111.849639893,107.430084229,114.046058655,107.40713501,106.66343689,111.269386292,108.451690674,110.508781433,108.526809692,113.090759277,110.898597717,106.311752319,108.847549438,105.507072449,108.68221283,109.598121643,110.841064453,110.5207901,108.699073792,111.966384888,8135,112.125
90.8647613525,91.7183609009,94.3671722412,93.418586731,91.8942184448,95.4084320068,88.3763885498,94.9687652588,90.2546005249,86.2979049683,91.0674514771,89.5551757812,90.5324172974,83.0621948242,93.9448699951,93.7224197388,92.2580947876,87.8732452393,90.0945205688,89.0576782227,91.6199645996,93.733505249,87.5332107544,94.5015029907,94.8946304321,89.1185302734,91.3053741455,93.8753128052,92.5549926758,92.0131988525,93.0712127686,91.9297027588,91.0783157349,85.9733047485,92.7431945801,93.3633651733,92.5452346802,94.1325149536,90.8020324707,86.5026473999,8136,115.875
99.9371414185,98.4074249268,102.598312378,105.645004272,98.6467056274,104.026931763,104.947891235,95.1083221436,98.9305496216,103.420532227,107.402198792,88.918006897,101.939437866,102.833297729,101.135498047,103.578453064,103.824653625,100.754981995,98.9913406372,96.8874359131,100.773223877,100.812072754,98.6393508911,96.2621994019,99.0333328247,104.975952148,99.5798950195,99.849395752,102.351600647,98.0316848755,99.2692871094,106.710525513,101.874290466,96.7885818481,95.4882888794,100.359931946,94.2553024292,102.124992371,98.757598877,97.5744476318,8137,104.75
88.230758667,90.3681182861,87.9581451416,87.5422668457,89.4773254395,90.1719665527,92.9964065552,93.4590682983,90.7903671265,96.2391357422,91.1203155518,93.8496017456,87.4575271606,93.022026062,94.104850769,90.4329299927,92.1746292114,87.7217254639,91.3321533203,90.0719451904,88.8655548096,91.999961853,88.8012695312,91.9541168213,93.8919372559,92.7619552612,87.1085586548,91.2393951416,89.8426361084,91.4883422852,90.1282501221,90.3586959839,89.7778244019,94.907951355,95.8938293457,91.134979248,91.7296905518,88.6051864624,91.7431259155,84.9562759399,8144,91.9375
107.138496399,104.429153442,105.950508118,107.222160339,105.994766235,116.330680847,108.712524414,108.695243835,110.004432678,110.593162537,108.507835388,106.610046387,109.305282593,98.4423751831,108.711616516,107.876663208,106.421524048,108.857437134,107.237419128,107.240440369,109.671257019,101.703773499,103.895843506,105.161521912,107.091896057,105.866981506,103.810134888,107.264610291,115.294509888,111.512512207,107.21320343,108.190208435,103.734283447,106.419296265,107.609779358,106.651802063,107.413543701,106.083427429,104.768951416,109.667709351,8147,114.8125
93.1266326904,94.5246200562,91.6478347778,87.7318649292,93.0438613892,90.5366592407,89.3799514771,90.6325836182,92.3587036133,92.212020874,90.815071106,88.4754104614,95.5524520874,88.9076461792,93.4984588623,91.6458282471,92.2887878418,88.892074585,95.0684890747,94.4181976318,92.5521392822,91.2579269409,90.6045379639,93.4882888794,91.4393997192,88.8923797607,91.0850906372,96.237739563,91.2629470825,90.0098342896,93.8348236084,91.0903015137,89.5409164429,93.1874923706,88.0299987793,93.114440918,91.2366943359,91.1952209473,98.5187759399,93.1522445679,8149,87.125
100.241790771,97.1493148804,97.5407104492,100.178031921,103.736122131,104.688224792,105.294570923,106.55355835,103.812637329,107.002304077,97.5524749756,100.141403198,101.653831482,98.5224304199,109.291412354,101.042678833,102.569656372,105.303436279,102.91431427,106.139396667,100.258102417,105.181236267,100.152503967,106.03565979,100.104240417,105.00567627,100.41709137,99.2523803711,105.093399048,101.391532898,106.874252319,101.496559143,102.988220215,108.15562439,107.205940247,102.122337341,103.946968079,95.6632843018,98.8543624878,99.8237533569,8150,98.875
119.835487366,114.295051575,111.510124207,115.134796143,117.310829163,117.557891846,110.89125061,124.134719849,115.722015381,115.570617676,119.769683838,115.578681946,116.353439331,110.138961792,115.677352905,114.221206665,118.118171692,115.957649231,107.757820129,117.555969238,116.677894592,115.081008911,121.953842163,115.200424194,116.420646667,119.469841003,115.711074829,111.832572937,115.602340698,117.946594238,120.013130188,119.596916199,127.833564758,113.731620789,113.656806946,119.874694824,118.747329712,118.990394592,114.763900757,115.117507935,8151,121.625
91.2181091309,95.855506897,95.044342041,87.8209533691,91.4022140503,91.0728988647,93.3091964722,94.7693710327,93.831741333,90.8152236938,89.6477508545,88.7987976074,92.5472869873,89.4965515137,93.7997512817,89.8154907227,94.9012680054,92.6362991333,91.7154083252,94.7159805298,91.9476623535,94.9731674194,90.4459838867,86.7495040894,88.6128005981,91.3264541626,93.4743041992,92.7805099487,89.0522766113,95.1764297485,93.6084671021,98.0914077759,89.657913208,94.2134170532,93.5225067139,93.740272522,95.4959106445,90.4102478027,94.4007034302,93.7486190796,8152,86.0625
93.4806900024,93.293182373,89.0348358154,92.8390808105,96.7030105591,95.3346176147,88.2121124268,99.0919265747,94.3677520752,91.4580764771,92.8981933594,93.2904434204,97.2150878906,95.3298339844,96.5933151245,93.518989563,93.8402862549,92.6593017578,89.7106628418,96.6762771606,93.2119293213,98.0148391724,88.8999404907,87.357673645,90.0945358276,93.6414031982,94.9802780151,94.0715484619,96.025352478,92.8585586548,90.8162460327,92.1174545288,95.5142822266,95.512802124,91.3673706055,91.8382873535,90.2268371582,92.2920455933,95.1795883179,89.861869812,8156,85.6875
90.3596725464,91.8922576904,94.3036193848,93.1514968872,91.5737075806,94.7075424194,87.6798629761,95.8298110962,91.3421707153,87.563911438,92.1071395874,89.1702957153,89.5678787231,85.3248901367,93.7779541016,92.0123138428,90.5551452637,89.7275314331,89.0731658936,88.9113388062,92.3397293091,92.8465042114,87.3414459229,95.016166687,97.3006210327,88.1010360718,92.3311920166,93.6313171387,92.8436965942,91.8832550049,94.9783248901,92.023223877,90.9524612427,86.8601226807,92.0330123901,90.7248382568,92.8197250366,96.1731796265,90.4253540039,86.8048248291,8157,91.375
