ID,y,x_mselgY3_0,x_mselgY3_1,x_mselgY3_2,x_mselgY3_3,x_mselgY3_4,x_mselgY4_0,x_mselgY4_1,x_mselgY4_2,x_mselgY4_3,x_mselgY4_4,x_mselgY5_0,x_mselgY5_1,x_mselgY5_2,x_mselgY5_3,x_mselgY5_4,x_mselgY6_0,x_mselgY6_1,x_mselgY6_2,x_mselgY6_3,x_mselgY6_4
8164,105.68,110.490867615,110.378890991,109.592445374,109.845489502,109.678878784,110.58480072,109.754348755,109.740249634,109.615127563,110.052940369,110.826568604,109.991516113,110.373497009,110.63507843,110.578491211,110.756866455,110.446716309,109.620849609,109.972740173,109.991149902
2504,98.95,103.436645508,103.432098389,103.421424866,103.445899963,103.105728149,103.238372803,102.813781738,103.01915741,103.004905701,103.107025146,102.529197693,102.308120728,102.691093445,102.797866821,102.943908691,102.915542603,102.488456726,102.420516968,102.608032227,102.615020752
5689,97.51,103.573074341,104.483505249,104.075622559,103.964378357,103.9581604,104.031921387,103.913650513,103.481117249,104.117340088,103.97505188,103.732345581,103.577110291,103.577850342,103.618347168,103.639961243,103.601852417,103.595481873,103.43397522,102.456726074,102.840820312
5828,88.69,95.1699066162,95.0177078247,95.2848434448,95.2420043945,95.2514801025,95.4206542969,95.5469818115,94.6637420654,95.2355041504,95.8816146851,95.6926727295,94.828414917,95.0817108154,96.2261886597,95.6099472046,94.9693145752,95.2260131836,94.7314758301,95.975227356,95.5730285645
2545,91.38,93.3913192749,93.6124801636,93.6388473511,93.4711608887,93.9210281372,94.0090026855,93.3474731445,93.7364959717,93.2807769775,93.6884155273,93.2954177856,93.7475585938,93.7068328857,93.9860153198,94.565826416,93.7050323486,93.9800262451,93.4308853149,93.041015625,93.2559890747
4191,99.41,94.3355026245,94.4465026855,94.7369918823,94.7679901123,94.3452682495,94.4514007568,94.4060897827,94.3373718262,94.5108947754,94.6278076172,94.5340576172,94.0985641479,94.4541778564,94.1217346191,94.3512268066,94.3236999512,94.0289764404,94.0852584839,93.8614196777,93.8686065674
7972,88.85,91.5909500122,92.075553894,92.203704834,91.7194366455,92.1653747559,91.4962387085,91.854019165,91.8895263672,91.724395752,91.3827362061,92.4393310547,91.4793167114,91.7640838623,92.2465133667,91.9524230957,92.1188583374,92.0261383057,90.4463882446,91.0135574341,92.1473083496
6678,111.33,110.930168152,113.447463989,111.945083618,111.627685547,111.682304382,110.464179993,112.37461853,111.434143066,111.216148376,110.686172485,111.87210083,110.877319336,111.486343384,112.008033752,111.204421997,110.903312683,111.08380127,110.188842773,110.632408142,111.555152893
3105,106.54,112.463615417,112.919807434,112.369255066,112.56590271,113.271972656,113.135742188,113.424362183,112.56893158,111.935379028,113.132263184,112.368080139,111.566299438,114.140884399,112.081474304,113.728134155,112.529083252,113.393661499,112.928863525,113.81426239,113.636138916
7115,90.76,92.6157455444,92.541847229,92.3160247803,92.5130157471,92.2283859253,92.4173583984,92.2189941406,92.7052230835,92.4298706055,92.7598190308,91.9069824219,92.6647491455,92.6464538574,92.3648834229,92.5345611572,92.4784698486,92.3365783691,92.5640258789,92.1901397705,92.0188064575
8102,106.62,109.446228027,109.047576904,109.73235321,109.278900146,109.650100708,109.567298889,110.080375671,109.93296051,109.171630859,109.046615601,109.307998657,109.913223267,109.527488708,109.563690186,109.56892395,109.487091064,109.101882935,108.834365845,109.381469727,109.512214661
7183,111.17,109.847290039,109.173484802,109.426635742,110.104492188,109.10559845,109.385017395,109.665870667,110.024307251,109.43901062,109.577041626,109.498268127,109.065238953,109.757720947,109.157608032,109.263305664,109.1951828,109.065353394,109.508850098,109.122612,109.187332153
3888,118.27,111.727493286,112.081108093,111.943367004,111.819725037,111.936912537,112.456703186,112.001022339,111.980857849,112.169311523,111.295303345,111.68800354,111.603546143,111.817703247,111.073127747,111.269828796,111.392250061,111.600601196,111.132415771,111.618927002,111.547805786
568,88.45,92.8031921387,93.0248184204,92.9719848633,92.9441146851,92.9427337646,92.5476379395,92.988494873,92.94480896,92.7679138184,92.981628418,91.92527771,92.2373733521,92.0029754639,92.6201629639,92.3849182129,91.8872299194,91.5973815918,91.9414978027,92.2514266968,91.891746521
6859,101.99,102.998123169,102.513328552,102.682357788,102.880355835,102.915489197,102.309356689,102.044425964,102.683654785,102.539726257,102.634284973,102.058380127,102.104553223,102.375427246,102.16645813,102.368515015,101.621124268,102.012786865,101.8177948,101.867172241,101.560836792
1417,111.54,110.871414185,111.122161865,110.926330566,110.948318481,111.232757568,110.997665405,111.300193787,111.422218323,111.195755005,111.156265259,111.372070312,111.039535522,111.652206421,111.376838684,111.377944946,111.478141785,111.175735474,111.499557495,110.896499634,111.405151367
549,90.93,92.1981887817,92.5406799316,92.0909500122,92.2343597412,92.2338027954,91.8462295532,91.8997650146,92.1902923584,92.1128387451,92.3003387451,91.1337509155,91.1709823608,91.7449874878,91.6028442383,91.3823699951,91.2662811279,90.9172821045,90.970375061,91.4284820557,90.6641082764
8051,90.18,92.397064209,92.442779541,92.448135376,92.3184814453,92.4044036865,92.2441864014,91.9047088623,92.0740890503,91.7466506958,92.4278640747,91.5140686035,92.1927185059,91.8798370361,92.0697631836,92.0289154053,91.3195266724,91.9303207397,91.4985275269,91.457824707,91.5063858032
3139,119.3,103.759742737,103.82093811,103.204147339,104.128601074,103.273635864,103.95690155,103.208000183,103.419212341,103.063392639,103.02911377,103.389923096,103.481796265,103.554084778,102.300033569,103.552947998,103.873725891,103.356719971,102.927238464,103.189758301,103.734680176
4166,94.38,94.4613342285,94.4150543213,94.3145065308,94.6231842041,94.1228713989,94.8140716553,94.0159454346,94.3651580811,94.3970184326,93.5498275757,93.8290863037,94.6441955566,94.1009140015,94.3255157471,94.1039352417,94.1904525757,93.8248901367,93.9637756348,94.3411712646,94.4235839844
5343,93.48,94.1358642578,93.4725418091,93.5156021118,93.642364502,93.4488677979,93.9597015381,93.4116821289,93.3201599121,94.0199966431,93.7145996094,93.6081085205,93.9791564941,94.2412414551,93.9795913696,93.7040557861,93.2139663696,94.4745788574,93.7576904297,93.7663421631,93.7502059937
7202,114.12,110.064903259,110.153160095,110.143302917,110.347747803,110.848350525,110.319702148,110.107696533,110.672317505,110.34841156,110.209899902,110.264541626,110.216125488,109.971351624,110.036514282,110.237487793,110.249954224,110.393493652,110.232887268,109.645278931,110.107086182
8310,108.75,108.853965759,109.149627686,108.537231445,109.284660339,108.809631348,109.710792542,108.968284607,108.574417114,108.938201904,108.614715576,109.16431427,108.675254822,108.840942383,109.112785339,109.152511597,108.610305786,108.810409546,108.473373413,108.3565979,108.885284424
3209,95.67,94.1344909668,93.9268493652,93.9751281738,94.0371322632,94.1792297363,93.8019943237,93.7968978882,93.835647583,93.6072616577,93.6709289551,93.5183486938,93.3519515991,93.4593048096,93.4567108154,93.3590240479,93.2484359741,93.5380935669,93.2362518311,93.0486221313,93.7172241211
7710,89.26,92.7242050171,92.5854949951,92.9914550781,92.7256622314,93.3523406982,93.1709899902,93.192779541,93.197769165,92.6024475098,92.4521713257,92.5805969238,92.6565322876,92.560546875,92.7360687256,93.2682037354,92.6735992432,93.0631790161,92.6164093018,92.824005127,93.4231643677
8270,107.29,91.9760055542,91.671257019,91.8957061768,91.5528106689,91.7168655396,91.6456680298,90.9791870117,91.684463501,91.1749343872,91.901184082,91.4836578369,91.145111084,90.8870315552,90.4855194092,90.9677505493,90.6607666016,90.9599151611,90.6273498535,90.2622070312,90.8285980225
3282,112.27,115.429840088,115.764785767,114.959274292,115.419700623,115.278930664,115.710205078,115.871917725,115.472175598,115.482002258,115.29019165,115.293487549,116.022773743,115.374908447,115.502418518,115.474395752,115.818748474,114.537590027,115.205917358,115.241218567,115.820083618
4694,106.4,112.859695435,112.103385925,112.680778503,112.026847839,112.206451416,112.226905823,112.576034546,112.601753235,112.216552734,112.67150116,112.693458557,112.683502197,112.483123779,112.5625,112.713447571,112.414970398,111.931503296,111.908340454,112.962097168,113.087928772
2917,111.09,111.166824341,111.154129028,111.231109619,111.143760681,111.45072937,111.643501282,111.664337158,111.200271606,110.692855835,111.510765076,110.950325012,111.826171875,111.105209351,111.103866577,111.028686523,110.464607239,111.183547974,111.309539795,110.765014648,110.580307007
6587,110.89,104.262390137,104.21975708,103.484298706,103.800643921,103.45765686,104.312431335,103.645652771,103.61214447,103.81072998,104.068252563,103.958503723,104.337799072,103.999771118,103.922897339,103.528617859,103.873329163,103.606399536,103.667221069,103.84601593,102.919219971
6184,110.59,110.85736084,111.016677856,110.799919128,111.195144653,111.204544067,111.660842896,111.143882751,111.143821716,111.26524353,111.285224915,110.674446106,110.618377686,111.137779236,110.85382843,110.854187012,110.927429199,110.122138977,110.696075439,110.558761597,110.055725098
6477,87.51,93.6002731323,93.8255615234,93.7208709717,93.9131622314,93.6754760742,93.6278457642,93.7905883789,93.4962768555,93.332069397,93.5015640259,93.3644866943,93.2709121704,93.8859939575,93.4849395752,93.9538726807,93.7322692871,93.8697662354,93.1600189209,93.0040130615,93.5040740967
870,106.16,112.389305115,112.083572388,112.365058899,112.472503662,111.933654785,112.348098755,112.555213928,112.643173218,112.182556152,112.277435303,112.291801453,112.724464417,112.522842407,112.87878418,112.152565002,112.188468933,112.632789612,112.356735229,111.803825378,112.09765625
2486,89.41,94.4346542358,93.8535308838,94.2435455322,94.2317504883,94.5168838501,94.1513977051,94.5506210327,94.5289001465,94.0031433105,94.5553131104,94.5655212402,93.0348587036,94.7878112793,95.4470062256,95.030456543,95.0882263184,95.1725769043,94.2065124512,94.3330230713,93.9506759644
6620,88.23,93.3927307129,93.4560241699,93.7976455688,93.8178100586,93.6717758179,93.0825500488,93.8906326294,93.6788787842,93.5354766846,93.4802398682,93.346572876,93.8148422241,93.6975402832,94.1812744141,93.4585571289,93.5808792114,93.1583557129,92.9286804199,93.6481246948,94.0471496582
151,107.72,112.489547729,112.609542847,111.981414795,112.590499878,112.427253723,112.688453674,112.844947815,112.382644653,112.423553467,112.347602844,112.641563416,112.180274963,112.209899902,112.227401733,112.766365051,111.860801697,111.76222229,112.529205322,113.385452271,112.548355103
7552,97.16,91.3554534912,91.239074707,91.0500183105,91.1949310303,91.4683685303,91.1591949463,91.3710327148,91.1300506592,91.1422271729,90.758102417,90.6425018311,90.7464447021,91.3531188965,90.6132736206,90.5718460083,90.1082305908,90.328956604,90.6444702148,90.2373199463,90.3614425659
1525,101.49,94.6175537109,94.6409301758,94.1701660156,94.5009078979,94.4269561768,94.5590286255,94.4954605103,94.9367828369,94.231338501,95.0332489014,94.9050750732,94.2927856445,95.4551086426,95.3348617554,95.3837280273,95.2511901855,95.6591186523,95.0456161499,95.7960968018,94.9209136963
3196,99.2,105.450790405,105.074134827,104.586288452,105.232307434,104.921844482,104.982398987,104.72492218,105.685852051,105.535575867,105.663696289,105.249984741,105.337265015,105.311477661,105.04598999,105.430236816,105.071250916,105.968551636,105.306739807,106.384033203,104.883491516
4922,105.81,112.293960571,112.166915894,112.283050537,112.510795593,112.026725769,111.930892944,112.539703369,113.591362,112.986778259,112.798995972,112.786109924,112.297653198,112.158416748,112.747917175,113.371131897,112.482261658,113.055900574,112.808776855,112.873947144,113.1510849
6020,99.68,94.2701721191,93.9226531982,94.0128173828,94.4007263184,94.0492935181,93.7269973755,94.370262146,94.0137252808,93.8877487183,94.0322036743,93.9709014893,93.7548065186,94.2236862183,93.6994171143,93.9068984985,93.8005065918,93.1376724243,93.7955856323,93.371383667,93.5850906372
341,97.33,103.251068115,104.064308167,103.810050964,103.797286987,103.715431213,102.172065735,104.029922485,103.07460022,103.054000854,103.585586548,103.091178894,104.182342529,103.747207642,103.340103149,104.455635071,102.995574951,102.33946228,103.535614014,102.262245178,103.776603699
7259,90.27,91.9653549194,92.2144165039,92.8169250488,92.3795700073,91.9223175049,92.2540130615,91.3907699585,92.2248687744,91.5477676392,91.5084686279,92.2554473877,92.161529541,91.8812026978,92.5227661133,91.7848892212,91.4904174805,93.0355224609,90.9432601929,91.8192825317,92.4428863525
3103,111.15,104.144035339,104.397277832,104.122993469,104.050483704,104.128143311,103.990692139,103.709289551,103.518447876,103.978134155,104.740386963,103.53691864,103.785720825,103.626647949,103.387992859,103.745277405,103.768173218,103.673423767,103.650260925,103.739578247,102.775749207
3289,112.99,95.8970184326,95.1758117676,94.2739486694,94.2787322998,94.8414001465,95.3036499023,95.4254760742,95.125793457,95.0265731812,94.6887893677,95.1373138428,95.3969802856,94.9769744873,95.1297912598,94.4773330688,94.9005432129,94.5637283325,96.0946350098,94.4666748047,95.1604766846
3054,110.15,112.16481781,111.86706543,112.128250122,112.864898682,112.694885254,113.06086731,113.790397644,113.211540222,113.088546753,113.118850708,113.946174622,112.193023682,113.760543823,112.861183167,113.96257019,114.230400085,115.137382507,113.992721558,113.705596924,113.700286865
683,103.67,112.636871338,112.088241577,111.668754578,112.318435669,112.238121033,112.099380493,111.688552856,111.872711182,112.162483215,112.27040863,112.493995667,112.442253113,111.74382019,112.601379395,112.677253723,112.277748108,111.74596405,111.77645874,111.726272583,111.695793152
1650,90.78,93.3339385986,93.3931884766,93.4876861572,93.2049331665,93.8144836426,93.1824264526,93.6848373413,93.0492095947,93.2904510498,93.139541626,93.2771835327,93.2325210571,93.3454208374,92.9470977783,93.1061325073,93.0563659668,92.8025512695,92.8834152222,92.9612426758,92.3911819458
4270,75.05,78.3793029785,78.4720840454,78.2551803589,78.3531646729,78.3470611572,78.2436904907,78.5014953613,78.282119751,78.3013916016,78.2412567139,77.7844619751,78.0636138916,78.0501785278,77.8957214355,78.2372207642,78.0259780884,77.9617538452,78.1437988281,77.8030014038,78.1477203369
4834,103.77,94.3857269287,94.5106811523,95.0370635986,94.5288467407,94.1999664307,94.7789154053,95.0699920654,94.8586883545,95.0688934326,95.147026062,94.4977416992,94.5013427734,93.8693237305,94.3200683594,93.9847717285,94.8011322021,94.2797698975,94.7372741699,94.037902832,94.287979126
1564,98.28,92.8921356201,92.8252792358,92.8909606934,92.7284545898,92.8947143555,92.7304382324,92.3005905151,92.3989715576,92.8174057007,92.9311828613,93.0399932861,92.4331359863,93.0157318115,92.7049713135,92.8128204346,93.3073730469,92.7535095215,93.1291656494,92.9225616455,92.9118499756
835,92.2,93.6587219238,93.5587387085,93.8815612793,93.7137756348,93.667098999,93.3298950195,93.1970062256,93.1283187866,93.3779144287,93.21849823,92.9620056152,92.7650909424,93.2162704468,93.2958831787,93.2600860596,92.6473693848,92.8848190308,92.9482269287,93.2207183838,93.1943206787
4815,126.11,112.718147278,112.900718689,112.869422913,111.970535278,112.476211548,112.750267029,111.755592346,113.082092285,112.52166748,112.13256073,111.932731628,112.070152283,112.255744934,111.696472168,111.996231079,111.226654053,111.722351074,111.279663086,112.131080627,111.895072937
2539,90.44,94.2761230469,94.3244018555,94.6313934326,94.0852050781,94.4123077393,94.501083374,94.2360458374,94.1065216064,94.3213653564,94.419593811,94.0518188477,94.119354248,93.9229354858,93.9214172363,93.956993103,93.9125671387,94.0281982422,94.2793579102,93.8952178955,94.0442047119
8157,91.38,92.6047668457,92.5621185303,92.3826141357,92.6450042725,92.3360443115,92.4351654053,91.9286575317,92.8938446045,92.3542175293,92.8150100708,92.1424026489,92.6744613647,91.9337768555,91.9651260376,92.2631225586,93.2292938232,92.803855896,91.8035583496,90.8511428833,92.2580108643
4997,115.25,94.5090484619,94.3812713623,94.5630493164,94.2866287231,94.8507232666,94.5947494507,93.9650878906,94.5108642578,94.4975128174,94.5251083374,93.9604263306,94.5905914307,94.6192932129,93.9531784058,94.2476882935,94.3815841675,93.9666900635,94.3756256104,94.1973571777,94.0830917358
5738,94.39,95.384803772,95.2768096924,95.6963806152,95.5749206543,95.3118896484,95.5959625244,95.3421325684,96.3067626953,94.589630127,94.7503585815,95.4909820557,95.979309082,95.4502563477,95.7909927368,95.5594940186,95.5451507568,95.0449066162,95.1767501831,95.1230773926,95.6362228394
1800,102.87,93.2839736938,93.3222808838,93.4456329346,93.4732589722,93.3795547485,93.5343170166,93.2774963379,93.6864852905,93.0664749146,93.4856796265,93.5795898438,94.1089477539,93.2559127808,93.5958023071,93.2930908203,93.3017959595,93.4903488159,93.1380844116,94.4110717773,93.3442153931
4259,91.6,94.5298080444,94.150177002,93.9466018677,93.9668502808,93.8262481689,93.7211608887,94.1178817749,93.4764938354,93.5498504639,93.6592330933,93.6988830566,93.2368927002,93.7218475342,93.9473724365,93.0555953979,94.4169235229,93.0058288574,93.1059570312,92.6476516724,92.9433288574
2008,95.04,94.3240585327,94.1563110352,94.2149963379,94.1564102173,94.1908111572,93.9074401855,94.5712280273,94.0276031494,94.045425415,94.1895446777,94.1154022217,94.1024932861,93.8869018555,93.863067627,94.0861358643,93.7334594727,93.8086395264,93.6445007324,93.2384338379,93.8349075317
7539,109.21,110.161140442,110.589782715,110.518165588,110.435928345,110.925842285,110.431678772,110.131637573,110.680038452,110.238700867,110.637878418,109.923965454,110.065628052,110.294387817,110.497657776,110.315643311,110.326667786,109.831192017,110.201789856,111.114234924,109.97756958
5802,103.58,108.95236969,108.487190247,109.401290894,107.198577881,106.416625977,107.67035675,106.477630615,106.278610229,108.653961182,107.897987366,108.658432007,106.330200195,107.074127197,107.526641846,108.436157227,106.695068359,104.201568604,106.475357056,109.445739746,107.916114807
7934,75.86,76.8809890747,77.0387268066,76.9613952637,77.4178161621,76.8947677612,76.2379226685,76.6119995117,76.6343765259,76.8483886719,77.0344543457,77.1701965332,76.5068817139,76.76612854,76.8511962891,76.6030807495,77.280960083,77.2083358765,77.0693283081,77.1864089966,76.8454589844
5210,117.27,112.82624054,111.081970215,114.5598526,111.85269165,111.506111145,115.162666321,112.635757446,112.347297668,115.377952576,114.275871277,114.3878479,112.653068542,114.250595093,115.054359436,114.512878418,111.459533691,111.957496643,114.489875793,114.561485291,115.571807861
3661,115.1,117.558128357,118.458816528,116.615814209,117.422615051,117.662918091,118.579055786,118.596893311,117.080047607,116.679275513,116.958305359,116.799949646,117.92339325,117.392318726,118.16608429,117.380203247,120.117897034,119.962905884,117.556121826,117.241226196,117.098495483
4921,91.33,94.6041259766,94.784538269,94.744354248,94.6426696777,95.1389007568,94.6606445312,95.2097015381,94.4025726318,94.4847717285,95.5041351318,95.3938369751,94.9635009766,95.3601989746,94.8840560913,94.0291824341,95.6351165771,94.2478179932,94.9546356201,94.7961120605,94.3956756592
3424,96.59,104.065048218,104.127334595,104.326171875,104.1824646,104.185890198,104.078414917,103.985610962,103.892204285,104.430519104,104.313751221,103.636375427,104.375267029,103.885986328,103.785377502,104.332183838,103.372894287,103.734336853,103.705245972,103.880683899,103.944519043
7218,107.98,111.640800476,111.712905884,112.229370117,110.975486755,111.984359741,111.839187622,111.664588928,112.131576538,112.510543823,111.794677734,112.101226807,112.087509155,111.942199707,112.456085205,111.101852417,111.101913452,112.239105225,111.623031616,112.412567139,111.55405426
2147,128.14,104.471801758,104.65423584,105.086013794,104.942123413,104.10824585,105.106559753,104.76701355,105.419303894,104.869903564,104.952957153,105.210700989,104.998710632,106.061790466,105.749465942,104.84262085,105.529258728,105.429946899,104.965164185,103.470092773,105.470932007
794,93.98,95.0574874878,94.1277770996,94.4393463135,94.8801498413,94.7819366455,93.903137207,94.2504806519,94.5359573364,94.8194885254,94.6275787354,94.6689300537,93.894317627,94.097038269,94.2791442871,93.9402313232,93.8686065674,94.1899108887,94.7881317139,94.0128936768,93.6063842773
5661,106.02,103.827262878,103.819458008,103.849319458,104.014450073,103.805091858,103.077316284,103.205787659,103.24597168,103.591781616,103.310150146,102.906333923,103.314743042,103.363357544,103.40536499,102.639129639,103.147277832,102.586967468,102.919952393,102.650512695,102.469436646
7128,93.17,92.6431732178,92.534576416,92.3607788086,92.6353149414,92.3391876221,92.5269165039,92.3810424805,92.4830322266,92.6023712158,92.4242858887,92.2293701172,92.1081695557,92.0551376343,92.066986084,92.0087051392,91.8729324341,92.3242340088,92.8114700317,92.4841461182,92.1521148682
8109,97.93,101.927467346,101.391647339,101.397323608,101.384803772,101.591064453,101.587265015,101.227355957,101.637802124,101.311248779,101.472114563,101.904525757,101.00869751,101.171409607,101.531738281,101.506599426,100.620620728,101.577224731,100.778892517,100.670730591,101.486930847
6329,97.03,103.114608765,102.980651855,103.011238098,103.50793457,103.515151978,103.110992432,103.202224731,103.117156982,103.641899109,103.395599365,103.074707031,102.828178406,102.652038574,102.395774841,103.432388306,102.80796814,102.615631104,103.037033081,102.768135071,102.803565979
415,91.23,93.3973999023,93.5526504517,93.7819366455,93.4016265869,93.5602264404,93.4677200317,93.4645080566,93.4619216919,93.8078155518,93.8222808838,94.2523422241,93.9280853271,93.3598175049,93.5632781982,93.6921386719,93.6744232178,93.9654541016,93.1172027588,94.7129898071,94.6519165039
1858,92.95,94.1665420532,94.0972442627,94.3231048584,94.1612701416,94.1782989502,94.4038391113,93.9529724121,94.2466278076,94.2811889648,94.0451126099,94.1844024658,94.3805236816,94.2267379761,94.3194503784,94.2092514038,94.2721405029,94.3123626709,93.9387664795,94.112197876,92.9813690186
1264,95.75,93.6649398804,93.6663818359,93.2818756104,93.4531402588,93.6303405762,92.7916259766,93.2583465576,93.7011947632,92.881149292,93.8719024658,93.1466217041,93.0173339844,93.5755310059,92.5315856934,93.0633392334,92.2125701904,92.2419815063,92.4627532959,91.5062103271,92.8418197632
6187,94.83,98.5663452148,97.0534973145,98.0247268677,96.6716156006,98.6504669189,96.3314819336,98.197265625,99.8983001709,93.7166824341,96.0624389648,91.6697692871,97.6551589966,96.6991958618,99.2613677979,95.9837341309,98.4506912231,98.2364120483,96.939414978,97.9809036255,93.7743988037
1862,87.21,94.8410339355,94.608795166,94.4760284424,94.6705474854,94.7701568604,94.114730835,94.7914581299,94.961517334,94.5829620361,94.9527130127,94.9868011475,94.7950210571,94.145942688,94.0876617432,95.2322845459,95.2120819092,94.8160552979,95.0623168945,95.0958251953,94.5225982666
2470,103.91,111.857727051,112.062461853,111.621994019,111.802230835,111.902015686,111.269950867,111.136016846,111.727249146,111.515228271,111.737068176,111.426803589,111.588043213,111.344192505,111.234039307,111.467430115,111.364486694,111.445587158,111.426986694,111.127349854,110.9974823
1776,93.02,92.8596038818,92.7949676514,92.9586868286,93.1941146851,93.234954834,92.9101867676,92.8722229004,92.7364730835,92.9810943604,92.9218978882,92.9544754028,93.0885009766,92.9728240967,93.1915054321,92.8486480713,92.6017379761,92.2442855835,93.3242797852,92.7566375732,92.8281555176
4794,96.99,94.2171936035,94.8929595947,94.9993438721,94.6911773682,94.5382385254,94.7709350586,94.0705871582,94.7844543457,94.7017822266,95.1003417969,93.5001220703,94.3447723389,94.5682983398,93.8140258789,93.3751449585,94.7694473267,94.837600708,94.194694519,94.8430175781,94.7477874756
1034,88.98,93.0718688965,93.0430526733,93.4703826904,93.3760986328,93.5598907471,93.9875640869,93.7744750977,93.9653244019,93.1248397827,93.2206192017,93.7928771973,93.2687835693,93.4828338623,94.2476882935,93.2479248047,93.8742675781,93.7539367676,93.5318756104,92.5670013428,92.2655563354
3376,94.03,93.8906326294,93.5605316162,94.0724029541,93.643157959,93.6813659668,93.4312133789,93.5185089111,93.8199157715,93.7142333984,93.6943511963,93.4510421753,93.832901001,93.3228759766,93.5144729614,93.4242172241,92.9674911499,93.4468383789,93.7906646729,93.1295700073,93.506980896
4238,97.55,94.9092941284,94.9006500244,94.9914245605,94.9773101807,95.0365371704,94.2662124634,94.4852905273,94.3789138794,94.2091217041,94.1835479736,94.9009552002,94.9995269775,94.9146347046,94.9712142944,94.7502593994,94.2909545898,94.6849212646,94.3390045166,94.3483734131,95.0227966309
6088,116.13,110.521987915,111.120697021,110.841293335,110.830581665,110.949783325,110.891746521,110.511428833,110.787635803,110.411071777,110.644256592,110.829360962,110.750053406,110.609329224,110.981941223,110.356170654,110.643829346,110.137985229,110.307891846,110.107147217,110.359802246
5818,94.51,103.48134613,103.31502533,103.43737793,103.656410217,103.800819397,103.400817871,103.213607788,103.516456604,103.158721924,103.698181152,103.457824707,102.803062439,103.405929565,104.026092529,102.686470032,103.222671509,102.620872498,103.351898193,102.29183197,102.390830994
2549,97.99,94.1704711914,93.7349700928,93.7899169922,93.7053070068,93.5359344482,94.1960906982,93.7391967773,93.8236541748,93.5433807373,93.2797698975,93.4288024902,93.2441864014,93.8243713379,94.5763397217,93.9504165649,93.6056976318,93.9819641113,93.546875,93.63306427,94.1178817749
6314,91.07,93.775970459,93.7607803345,93.697517395,93.2392730713,93.5730438232,94.1619415283,93.2267913818,93.1367797852,93.6646575928,93.7769699097,94.1304931641,95.3089599609,93.8533477783,95.3986282349,92.1676025391,93.9720306396,91.8401794434,93.4295501709,94.2804946899,93.0532455444
5526,108.13,113.662780762,113.693740845,113.172271729,113.811264038,112.666923523,115.714012146,113.626220703,113.688995361,114.742378235,112.71987915,113.231307983,114.767074585,114.109931946,113.242248535,112.902702332,113.674453735,113.59765625,113.495178223,113.980773926,113.154006958
300,96.78,104.66267395,104.446342468,104.424560547,104.486946106,104.210601807,104.203964233,104.488899231,103.985900879,104.235778809,104.312026978,104.319641113,104.121963501,103.994918823,104.813034058,104.450363159,104.759651184,104.052139282,104.475021362,105.022636414,103.891120911
7235,91.01,92.8546142578,93.1094055176,93.1553955078,93.0214996338,93.4137268066,92.849105835,93.5872497559,92.8003692627,93.2855072021,93.1514816284,92.9272003174,93.3951644897,93.419708252,92.6240081787,93.9521484375,92.5314788818,92.0206298828,92.5522842407,93.5079040527,93.1542205811
3108,114.65,111.939369202,111.932304382,111.936477661,111.958480835,111.979141235,112.580238342,112.558303833,111.924926758,111.185623169,112.449295044,110.341629028,110.785812378,110.829727173,112.732444763,112.117538452,110.824134827,110.890716553,111.359352112,111.173538208,110.536491394
1557,91.68,94.6347961426,94.575668335,94.5565109253,94.7675247192,95.2278442383,94.9128646851,95.2244110107,95.2278671265,95.4812011719,94.7882080078,95.3470001221,94.7355880737,95.4559707642,95.8473358154,95.3184814453,96.2055664062,96.1003341675,95.0843658447,95.317855835,96.2373962402
3174,92.66,92.1044464111,92.3935165405,92.4321746826,92.2106704712,92.3870239258,91.7749862671,91.7157821655,92.0403823853,91.9251708984,91.9625549316,91.6333694458,91.9639434814,91.7117767334,92.1032104492,91.6468811035,91.669418335,91.6346282959,92.4752197266,91.8488769531,91.7873077393
1904,108.82,112.14289856,112.230354309,112.004837036,112.301170349,112.031280518,112.306777954,111.900482178,111.847412109,112.403930664,112.017440796,112.114952087,111.880264282,112.285697937,111.469573975,111.941093445,111.592453003,111.972312927,112.123817444,112.213600159,111.892555237
8265,95.58,102.005844116,102.122718811,102.321990967,102.230529785,102.181602478,102.006958008,102.385772705,101.882545471,102.193435669,102.029922485,101.750183105,101.801254272,101.847320557,102.355308533,101.578788757,101.170410156,101.651199341,101.594848633,101.879585266,101.910346985
4704,90.14,95.6877441406,95.0821533203,94.9381713867,94.8274536133,95.3969802856,95.3346557617,94.6016540527,95.289024353,95.541633606,94.9633407593,94.2694244385,94.8450012207,94.4331817627,94.9953079224,94.9791412354,94.2104949951,94.1329727173,94.7563400269,94.127494812,95.453453064
7728,90.18,93.1628570557,92.6961669922,92.2194976807,91.9527053833,92.3368835449,91.9077911377,92.1674728394,92.4609985352,92.4189300537,92.9475097656,92.7607116699,92.0004730225,92.5917739868,92.4561309814,93.2380218506,92.6008224487,92.9335784912,91.9352722168,92.5683898926,91.8557357788
3898,88.18,94.7687454224,95.0796966553,95.1628265381,94.92943573,94.9741821289,95.1819458008,94.8459625244,94.594329834,94.9817962646,95.2085571289,95.2178344727,95.4132385254,96.0340194702,95.0605392456,95.2779388428,94.7462234497,94.3692016602,93.8648147583,94.7601623535,94.9841918945
