keras_MAE2_relu0,keras_MAE2_relu1,keras_MAE2_relu2,keras_MAE2_relu3,keras_MAE2_relu4,keras_MAE2_relu5,keras_MAE2_relu6,keras_MAE2_relu7,keras_MAE2_relu8,keras_MAE2_relu9,keras_MAE2_relu10,keras_MAE2_relu11,keras_MAE2_relu12,keras_MAE2_relu13,keras_MAE2_relu14,keras_MAE2_relu15,keras_MAE2_relu16,keras_MAE2_relu17,keras_MAE2_relu18,keras_MAE2_relu19,keras_MAE2_relu20,keras_MAE2_relu21,keras_MAE2_relu22,keras_MAE2_relu23,keras_MAE2_relu24,keras_MAE2_relu25,keras_MAE2_relu26,keras_MAE2_relu27,keras_MAE2_relu28,keras_MAE2_relu29,ID,y
91.4717483521,91.6324081421,91.5793457031,89.8403167725,93.11378479,91.3996200562,87.1860656738,90.2986907959,88.4917068481,89.6107025146,85.5880813599,89.3432159424,92.6022186279,87.4826660156,88.9616165161,90.7938995361,89.0982208252,89.6356124878,91.4126815796,91.8123245239,86.5179901123,90.9173278809,89.953918457,89.3588943481,92.8840484619,91.9139251709,90.6983413696,90.576461792,87.96068573,92.2250747681,998,92.4
107.300468445,109.899688721,108.799369812,113.639564514,118.861877441,112.179496765,111.452606201,106.548271179,110.85962677,111.241172791,113.347846985,111.362808228,109.900405884,110.398971558,110.096122742,108.546760559,112.425460815,118.727516174,111.123397827,111.147499084,109.010360718,114.122360229,112.48021698,113.701843262,109.507629395,115.623886108,110.309059143,115.866104126,109.708358765,112.951850891,7821,113.91
88.9910736084,89.8470687866,92.3199768066,90.7120666504,97.4900054932,92.3098678589,91.9545440674,92.9887466431,90.3771514893,89.7673873901,93.6065216064,92.8862915039,92.8343811035,88.4208908081,92.274848938,87.3465270996,91.1631698608,91.2995910645,85.7308807373,91.5352249146,92.184677124,91.6891098022,91.0093841553,91.7288818359,93.5939941406,87.8927307129,92.0539932251,90.2395095825,92.3414535522,90.7963867188,2158,93.11
90.491104126,91.9462127686,93.0842895508,91.4285583496,93.3238601685,92.7481002808,90.2119598389,90.2176895142,88.5648345947,90.9413604736,92.3495330811,88.2531051636,92.3999710083,93.2754974365,90.0444412231,92.2283248901,89.0362854004,93.3961334229,91.1019363403,91.1370544434,86.3480224609,88.7695388794,91.5788803101,89.3893356323,86.6584396362,86.489730835,92.203994751,89.7469711304,91.4653778076,90.9439849854,4687,84.56
87.6537475586,93.7109527588,90.6813659668,88.7314453125,92.840133667,88.9444198608,91.8221511841,92.7616119385,95.116973877,88.0539779663,91.6261978149,93.8708572388,90.0917663574,89.8071212769,89.318939209,89.2808837891,87.5137939453,91.4411697388,91.3898239136,91.9295654297,90.7289581299,89.8628463745,90.4505615234,91.9672546387,88.7951278687,94.4913406372,89.7562484741,90.969367981,91.9842910767,89.7498016357,8415,87.48
91.367477417,91.015296936,92.4539108276,91.6676254272,97.7763519287,95.0957107544,88.2850875854,85.5108566284,90.8119506836,90.6181106567,91.7624359131,91.4034881592,90.2979660034,91.115737915,93.0536270142,89.8208770752,89.0122909546,88.7185287476,88.6890563965,90.2538146973,90.1968078613,92.2438735962,91.1153793335,86.1960449219,91.6358261108,89.7426834106,90.678062439,91.5874938965,92.8221054077,92.0459823608,7059,96.6
91.1737518311,93.1847686768,91.3523406982,89.9719848633,91.6626739502,90.6749725342,90.7604064941,91.0294570923,90.2633285522,89.3610992432,92.3838043213,88.0974655151,92.8525390625,91.7214050293,92.7231674194,91.6775283813,90.1884536743,90.9392776489,89.7926940918,90.4804534912,86.8999710083,87.4480285645,88.5659637451,88.9215164185,88.5291213989,89.2522125244,87.1930236816,88.0729217529,88.9679031372,91.7672576904,8096,86.4
90.7587280273,89.5945358276,91.6380004883,91.3348388672,93.2669906616,90.7315139771,91.131942749,92.4152374268,88.6262817383,89.5342788696,92.0536422729,89.7724761963,91.3257522583,91.6100616455,89.8978881836,90.2495727539,91.8020019531,86.3141479492,90.9195327759,89.9933547974,87.6687927246,90.1171951294,90.7332839966,89.4603500366,93.5333709717,86.3149337769,91.0034255981,90.7676010132,89.9211196899,91.1569747925,6427,88.1
104.626533508,110.06918335,108.313232422,106.957397461,115.566543579,105.317626953,107.951179504,110.523170471,109.063148499,110.35736084,110.002563477,111.247291565,113.424293518,109.583091736,108.286651611,111.36151886,110.388824463,114.249420166,109.461296082,107.369781494,106.739517212,114.672195435,109.100852966,116.052864075,105.62172699,108.06199646,108.429397583,108.936386108,108.432182312,108.497612,209,108.37
104.641433716,105.917610168,107.677200317,103.329559326,104.928413391,95.1197738647,97.8747940063,97.4757080078,97.5995254517,102.571121216,98.0083694458,98.3533096313,100.917137146,100.267341614,98.2661056519,102.301605225,96.283241272,106.044563293,101.994041443,96.9546890259,105.073005676,99.3952102661,103.158103943,101.023864746,106.45854187,100.982978821,95.8366394043,104.576049805,99.4671020508,105.869369507,3911,100.1
91.3078842163,91.3330383301,91.9049835205,93.1271820068,92.4799194336,91.6507492065,89.0478668213,90.0907211304,92.8452606201,93.9284820557,92.9602890015,92.4807357788,95.253944397,95.6494369507,91.1936569214,92.5051269531,91.1904525757,93.3542175293,93.2067718506,89.1865463257,94.0097961426,91.7588043213,95.7311553955,91.7034683228,88.2912368774,92.4894104004,91.6760559082,91.2609939575,92.8848648071,98.6726989746,2471,88.01
108.657150269,112.544181824,112.814750671,107.116989136,114.709449768,112.907119751,111.927284241,103.816848755,118.781990051,109.291374207,113.612503052,110.083610535,107.528381348,109.475814819,108.193260193,110.222991943,112.035804749,115.051048279,107.30178833,106.78351593,111.646064758,114.878410339,107.082817078,109.658126831,118.760116577,108.658409119,111.986709595,108.320556641,106.683319092,110.419532776,6571,106.88
110.7345047,112.586608887,105.634040833,108.577232361,116.563529968,106.104797363,111.007797241,107.408363342,105.204833984,113.056602478,107.98008728,110.790962219,110.644989014,109.878814697,111.126426697,112.562362671,102.812484741,109.885147095,109.758224487,111.231391907,109.782455444,109.734550476,112.695854187,109.605674744,103.574302673,108.564300537,111.485374451,107.855873108,109.49016571,110.052047729,8269,102.86
89.3593673706,88.8522415161,92.7282943726,90.3435211182,92.817024231,87.4543304443,91.4799957275,89.9318695068,91.2531509399,93.7363967896,90.8998031616,88.3108978271,93.9344177246,90.0403137207,91.5051651001,90.0379486084,97.067741394,91.968460083,88.0500869751,87.9376296997,87.8530426025,91.2265930176,92.2080764771,92.2189254761,92.7476272583,92.9835586548,89.0778656006,89.3737945557,92.3942718506,94.4782714844,6583,86.07
116.001052856,112.0936203,108.203170776,108.866760254,112.564163208,113.00831604,112.467445374,108.673866272,109.685943604,113.429527283,115.362159729,114.909912109,112.160919189,111.067398071,111.305053711,110.723922729,110.403305054,115.230628967,108.386993408,113.515525818,110.984725952,110.769866943,111.653343201,114.192939758,110.879570007,110.579139709,116.040603638,112.433837891,108.56388092,109.272140503,4198,109.39
91.9437026978,94.2379379272,90.3290405273,92.2510070801,89.6514587402,87.2622833252,88.1336593628,94.6891784668,90.6344070435,93.0575256348,91.412147522,90.1985321045,90.6632080078,89.0840988159,92.0823974609,88.2273712158,89.5563049316,91.7306594849,91.8585739136,87.6466751099,91.0541992188,93.0838317871,90.9954452515,90.2135314941,91.1510238647,96.1901397705,89.732421875,86.8861465454,90.5864486694,92.9905166626,3568,95.71
95.2810821533,93.0288696289,92.3374862671,89.5219497681,99.0527572632,91.9625778198,90.6759033203,91.4610290527,89.6192779541,91.2194519043,93.5493850708,90.6890640259,92.1382598877,94.0646972656,92.9192047119,93.9759216309,93.8429107666,83.900932312,88.7963180542,92.5187072754,92.9444656372,91.1647033691,92.3269271851,94.1669158936,91.2501907349,97.9606704712,90.876914978,92.5196990967,92.681022644,94.3211746216,584,105.23
79.3199539185,77.2694244385,75.7504959106,69.2492675781,81.4558639526,76.8366317749,77.207321167,73.0412368774,78.0631942749,75.9954605103,74.874420166,74.9045028687,80.0913314819,78.2696762085,72.2313156128,74.1145477295,77.7047958374,76.8316497803,76.4655532837,76.1922683716,73.8313827515,77.7707366943,76.2844314575,79.1508407593,73.6402511597,76.4059371948,77.1057357788,79.2544555664,74.6612091064,73.5607681274,4375,78.88
102.860671997,104.284873962,98.4413299561,102.983467102,107.565956116,98.9451751709,106.185745239,95.8931655884,99.7848358154,107.057655334,104.674804688,98.2061462402,103.206436157,98.8499984741,103.201049805,102.15045166,101.745368958,98.4268569946,103.42440033,102.340766907,109.541442871,106.162078857,108.191123962,101.817726135,105.807044983,103.169708252,106.498901367,107.557800293,104.910568237,105.911766052,2153,102.63
85.9619216919,96.4132156372,87.1315765381,91.143699646,92.8862838745,96.3574295044,92.3362197876,95.0295333862,91.2475814819,96.5073242188,97.186630249,91.0218887329,91.6681900024,91.2556686401,91.4902038574,93.3128509521,90.564163208,89.378112793,93.0800094604,92.7332458496,93.0186920166,91.5451507568,92.3693618774,94.1313400269,89.4900588989,93.9869918823,92.3997955322,90.3996047974,92.3077087402,93.3927230835,4748,88.14
94.9296875,98.1474075317,90.3946151733,96.4825897217,95.4193572998,93.9288406372,95.0492095947,96.1588973999,92.4071884155,93.9281311035,92.6963729858,92.2269134521,92.1572647095,92.0819778442,92.1563873291,92.6970977783,92.8777999878,97.0401382446,94.6762924194,96.5075073242,94.4730377197,92.5622711182,98.8579330444,90.4535064697,91.3341369629,91.4274139404,95.8704376221,90.7683868408,90.899307251,94.2804870605,5817,92.66
90.4831390381,90.8809967041,92.8873672485,93.4249038696,93.1891860962,91.8410949707,89.3653869629,88.6879043579,88.4001693726,92.7480621338,92.1115722656,89.2166061401,92.4948883057,93.4123077393,91.3401184082,91.6962051392,93.0803222656,88.8766937256,92.5046844482,90.0789260864,88.9860687256,93.0900726318,93.5269546509,89.6791915894,94.5193786621,91.8330612183,92.7033920288,92.3340530396,90.279510498,91.6949005127,5696,97.91
106.321777344,111.254714966,113.402374268,108.493202209,112.280960083,104.555587769,102.035202026,108.816963196,107.453910828,103.903251648,111.494621277,108.002815247,111.942070007,107.200004578,108.234405518,112.476715088,105.016807556,109.645545959,110.61681366,111.107688904,106.38609314,108.57800293,111.445999146,112.132804871,105.286659241,103.50453949,106.874931335,110.914840698,108.429405212,112.912940979,6516,103.43
88.2716598511,97.6786346436,93.2051010132,90.3565216064,91.8812255859,94.1393356323,92.3467178345,92.2429504395,94.0654602051,87.749382019,93.9312362671,89.9309158325,90.4065170288,93.0550308228,92.5302276611,91.5590820312,88.6558227539,91.3304443359,92.1672592163,94.50050354,95.7970581055,94.9621582031,90.7340316772,90.9547805786,89.2802124023,91.0468215942,96.2823486328,91.5169143677,94.6650772095,92.9477386475,5986,95.86
89.6177597046,89.9360122681,93.8150100708,95.3609771729,92.2095947266,94.7676696777,89.1475906372,91.2878875732,90.1871337891,88.5781326294,93.6813583374,89.3585968018,93.1700439453,88.7764892578,93.1299514771,93.2212677002,94.814239502,91.2941589355,85.9693450928,93.139213562,90.7594223022,92.5881729126,89.7000808716,95.7280807495,89.0005874634,92.6331787109,94.6507339478,89.8547668457,93.5093383789,90.1023025513,3706,89.14
98.6319122314,105.05682373,96.0913696289,101.765625,100.565666199,101.117469788,104.190872192,101.75868988,99.3060073853,97.7783584595,104.700469971,102.366325378,101.245773315,100.923988342,95.1784820557,104.91570282,97.6262435913,101.485443115,105.269256592,99.1798477173,101.308609009,94.5114059448,106.979774475,98.4073257446,104.323364258,104.851554871,100.291313171,97.8780517578,101.269187927,106.666297913,3775,106.79
108.235610962,115.560379028,110.110847473,113.408210754,109.879936218,111.662574768,113.20413208,113.09287262,113.286224365,106.208702087,121.002250671,118.227729797,107.98840332,111.540596008,115.950531006,118.155395508,115.353607178,114.275634766,111.121803284,110.759590149,114.189651489,115.908485413,114.902793884,120.30872345,110.256256104,119.807540894,119.276374817,116.133285522,110.864883423,119.02243042,6566,119.47
103.013092041,104.323554993,106.108123779,102.073020935,104.116447449,99.878112793,101.056259155,101.636489868,97.1966247559,104.076896667,101.419502258,106.861167908,102.3098526,100.741500854,102.032676697,103.080970764,97.9591598511,105.02872467,103.260536194,103.748687744,102.479370117,101.487564087,102.841362,106.696487427,102.80140686,105.355529785,102.546035767,104.859542847,99.9694213867,107.25353241,8120,118.41
98.5103530884,104.226242065,99.9537582397,102.031654358,106.364135742,105.018119812,99.332321167,102.938026428,97.956413269,105.554496765,99.7371292114,99.3452682495,105.690170288,104.797012329,108.547691345,104.730895996,101.640815735,99.3475723267,101.738288879,107.704811096,98.977973938,106.11945343,107.546455383,105.493019104,106.183654785,107.291923523,104.189750671,105.525024414,105.126426697,106.456733704,1090,96.35
92.2704696655,95.0822982788,98.5750274658,92.6297225952,86.0902175903,89.8774871826,92.6288604736,93.2659301758,97.6014709473,90.2018661499,91.8203125,93.005531311,93.5780410767,93.5207214355,88.3189697266,89.7004547119,94.8613204956,95.3577041626,95.7409439087,94.7172164917,90.8626556396,91.1789321899,95.0874176025,93.0103225708,96.4591903687,90.6002807617,91.2984085083,90.4905014038,91.5514373779,95.3103942871,5136,86.33
89.7286300659,90.5291671753,83.3870162964,93.4568786621,92.2305679321,91.1198425293,92.0887832642,91.5011672974,90.7163238525,89.4136505127,90.8141479492,90.788848877,92.6731872559,90.0202484131,91.1543731689,89.7429351807,90.5976486206,90.4012298584,88.3937911987,88.0898513794,92.2015228271,90.9686126709,90.2213134766,89.356010437,92.8409805298,90.531288147,91.5807037354,91.0739212036,93.4606781006,91.5344772339,8169,92.26
90.8124084473,91.2557830811,89.3618469238,90.7981033325,90.1397399902,93.2427825928,89.9369125366,90.0005569458,87.9116973877,91.2032546997,93.1039352417,93.9345550537,92.0601196289,90.2761535645,90.5976715088,89.6801528931,90.9776382446,94.9558868408,88.9526977539,91.4650039673,91.803894043,89.1066055298,91.0282669067,94.1377410889,94.9634017944,85.990020752,92.7705688477,89.2637710571,93.3039245605,91.1715393066,2461,87.82
90.6570892334,91.9974899292,90.4477310181,93.7130584717,92.1653060913,92.5891952515,90.5128479004,93.3151397705,90.2635269165,89.6630935669,94.0573577881,89.9338912964,91.5274200439,89.3715438843,92.0427932739,90.0347900391,90.5734024048,89.1540679932,91.8744888306,93.2596435547,92.155380249,88.266784668,90.6437988281,92.2274017334,90.7618255615,90.3087692261,90.607421875,91.33543396,94.7412414551,90.0260238647,5487,88.82
91.0386199951,91.7667694092,89.7084960938,95.5383834839,92.5851516724,90.4689331055,91.6340637207,88.3858032227,95.3065872192,91.9009017944,91.3737792969,90.6878356934,90.6065979004,92.1640625,93.4242553711,89.7874984741,91.619934082,95.7829360962,89.6737213135,90.0505218506,91.0660629272,89.8946304321,93.6160964966,94.9634170532,87.4558105469,92.3746109009,91.5357818604,92.5530776978,94.2024688721,93.9595031738,5712,116.87
96.6738815308,103.834899902,100.263237,103.731391907,98.596282959,103.063774109,105.442855835,100.79875946,100.692596436,102.875808716,101.019706726,103.09211731,106.394203186,99.5954971313,102.622993469,101.119216919,96.8033599854,98.8493881226,100.112419128,103.034294128,99.1505889893,101.753479004,101.039283752,108.373939514,99.1013259888,101.236122131,100.303207397,105.108421326,101.715202332,104.646598816,418,102.89
108.643417358,111.055503845,105.600494385,110.672294617,110.382278442,109.497802734,108.711959839,106.720993042,111.36315918,112.17527771,109.691146851,106.831184387,109.492729187,106.820541382,104.991928101,105.616966248,105.555274963,111.726066589,115.235519409,107.754623413,111.260093689,108.973510742,111.633995056,113.747299194,111.836380005,107.785438538,111.331809998,111.009437561,109.383346558,108.016151428,4616,128.58
91.6347579956,90.1847305298,91.7503967285,91.2655410767,92.562210083,88.729598999,88.2586288452,89.9764862061,90.6752166748,89.2251739502,93.0291290283,90.1569824219,91.1032180786,88.6454544067,89.4672698975,90.5460662842,88.7976531982,89.4903182983,91.3748779297,89.7912902832,91.3518218994,92.8202590942,96.6875228882,90.1300582886,89.5820465088,90.4613723755,91.3631515503,89.7095794678,93.4734115601,92.3837738037,6930,86.73
92.6321334839,91.7070541382,87.8095397949,89.4230804443,93.9389572144,92.8302307129,86.5065307617,89.4896621704,91.3997192383,94.1242752075,92.7437362671,88.5502853394,89.59034729,91.9089126587,91.1140975952,91.0661239624,90.9647598267,91.8067550659,92.1807556152,91.5717391968,92.1145095825,89.5825195312,91.0876312256,91.3313980103,88.4705352783,89.7025299072,90.3735122681,92.137878418,93.50340271,92.1481399536,6174,90.32
116.948692322,112.799064636,112.689247131,115.422332764,109.387557983,110.730628967,113.40839386,112.618347168,109.693099976,108.176780701,110.329544067,113.77520752,107.517601013,111.895835876,112.766777039,118.360588074,113.007720947,108.8751297,109.259872437,110.216796875,111.388008118,111.599128723,113.805885315,115.162147522,107.779586792,114.868110657,118.02658844,112.366203308,113.817558289,115.024490356,5925,120.38
109.490890503,111.981590271,111.578956604,111.535293579,116.720420837,106.970001221,113.738296509,106.136779785,110.927970886,108.13230896,108.306442261,110.057830811,110.208175659,110.102767944,106.502044678,107.429389954,105.956069946,107.729866028,111.633888245,107.354278564,108.149276733,108.403137207,106.089752197,114.666633606,110.081069946,115.514579773,103.033294678,108.638572693,110.84135437,112.385032654,7099,103.99
91.4408874512,94.9943466187,88.6017150879,91.5730209351,93.4244995117,90.4873657227,92.738067627,89.012008667,91.5752868652,91.7848968506,91.477142334,90.3596801758,89.9739303589,97.8358306885,88.0997924805,92.8168563843,89.4632949829,91.932800293,91.3796157837,92.079750061,90.6606750488,92.0389862061,91.0904769897,90.2369232178,89.6265640259,92.5661392212,90.1312713623,91.126991272,90.3136367798,92.3800354004,5545,88.69
105.214538574,112.190917969,107.810317993,111.67150116,109.921546936,112.137557983,109.625808716,109.488304138,110.924179077,103.047737122,109.674697876,109.163772583,106.492515564,111.281318665,110.129905701,109.668167114,111.835006714,114.966003418,111.525939941,113.850738525,110.270050049,113.69291687,109.89515686,119.345169067,111.072563171,112.299102783,118.052322388,110.047782898,108.981208801,110.100280762,791,107.76
88.9236679077,91.5919342041,93.205909729,93.7364273071,87.7553939819,92.0969543457,92.0964355469,90.0099639893,87.9964447021,92.5692596436,93.8767166138,89.9191055298,89.8144073486,93.6202850342,87.9139022827,89.7746734619,89.1455307007,90.2046813965,89.2050628662,90.5970230103,90.8596572876,90.0622558594,94.6268463135,90.6427612305,91.0431900024,90.9642410278,92.1741256714,90.6696929932,94.3412704468,93.0579910278,225,87.15
109.889640808,114.98500824,108.304496765,107.114097595,109.469032288,116.133155823,114.434120178,112.208908081,112.272003174,109.701210022,117.786277771,111.532142639,109.96875,110.137481689,110.763938904,110.909484863,108.743278503,110.741111755,107.914916992,114.047492981,109.801277161,113.279190063,112.670883179,112.322509766,112.702552795,112.668914795,112.015769958,111.800003052,111.642608643,114.463851929,3107,125.91
86.9976959229,93.1858673096,93.1254501343,93.2238616943,95.2653961182,89.8973388672,91.2481460571,88.0042572021,93.0238189697,91.3154830933,92.2067718506,90.6498184204,95.4944839478,92.1273880005,89.0243759155,89.5752258301,92.3312530518,95.373336792,94.8924484253,102.205795288,93.4215316772,92.2249908447,95.4015579224,92.919418335,94.8833389282,93.7996292114,91.7641143799,92.8083190918,92.8227386475,93.0049591064,930,92.38
90.0293579102,90.9434967041,91.7292404175,90.8486862183,86.7421875,91.7130126953,91.6352844238,87.549949646,90.8678665161,89.8814086914,92.2350769043,90.4114074707,91.8846206665,89.9026947021,91.0544967651,89.9557876587,88.4992752075,91.3561859131,88.9447860718,90.2437667847,90.9497680664,90.5620269775,92.0495834351,89.3804321289,89.9473419189,89.7850036621,91.5278778076,90.875541687,91.5296478271,90.5931472778,1876,93.76
109.963783264,112.840545654,111.475639343,109.734458923,104.579734802,107.150222778,106.026329041,110.404777527,108.317306519,108.524078369,111.133781433,108.066772461,110.682518005,108.805587769,110.612922668,113.862670898,106.172050476,106.678321838,104.920303345,105.832176208,103.363105774,109.008392334,110.470993042,109.838447571,104.154853821,111.5467453,100.542350769,110.476394653,110.702911377,108.644554138,1840,104.19
105.681785583,115.470031738,108.594482422,111.616844177,109.080619812,110.636199951,108.973304749,109.031661987,111.277862549,104.373931885,110.405548096,108.8490448,107.800590515,107.202713013,106.45262146,118.089782715,105.942626953,113.027832031,111.489402771,108.973556519,109.191101074,110.298240662,111.93850708,115.936836243,110.18270874,115.891433716,101.866020203,112.038536072,111.936950684,113.221038818,1156,111.88
113.594543457,110.8698349,107.308189392,110.433601379,111.619949341,108.482833862,117.071205139,106.625022888,111.508811951,109.682014465,107.468322754,111.398857117,107.606140137,113.292282104,112.456512451,109.406494141,106.161491394,115.798698425,109.384994507,112.866081238,109.253860474,109.393890381,110.527000427,111.897727966,111.655807495,115.062431335,111.083251953,111.118911743,111.879112244,113.670684814,3813,107.9
95.3132553101,89.1033554077,91.0867919922,90.2970123291,93.7886962891,94.1285018921,94.7465133667,88.4834136963,90.5068130493,87.9307785034,94.2101821899,89.4818115234,92.4818878174,90.859588623,90.4439544678,89.5272979736,92.8623428345,91.654624939,90.3761672974,97.1429367065,91.7752761841,92.3048400879,96.2702713013,92.5836105347,95.5208816528,89.0536804199,93.3680038452,90.9078292847,92.8189086914,96.4453811646,915,113.87
91.2264022827,91.4129867554,89.0603942871,93.8885116577,95.2601699829,92.3715438843,88.7900390625,88.91796875,91.6119842529,88.4346313477,88.2510375977,89.6533279419,90.2394104004,88.0004653931,91.703163147,90.1701202393,91.1136474609,91.7663574219,88.9554824829,89.041885376,92.1310272217,91.6063156128,92.542175293,94.2196655273,88.4702377319,89.6326751709,93.2334671021,89.4018249512,93.2919158936,91.6268844604,735,95.13
89.9409637451,91.3424682617,92.3386306763,93.158706665,94.1180267334,88.7308120728,88.3805236816,92.613571167,89.308052063,92.787322998,93.8105316162,90.0984649658,94.7335968018,90.8638000488,92.019317627,91.4384689331,92.1437454224,91.1916275024,92.1616897583,90.4061889648,89.5523452759,91.1822280884,94.072052002,89.6099243164,90.3084793091,90.7312545776,92.7638626099,89.7900161743,94.5161972046,92.5846557617,2537,89.85
102.59287262,107.583244324,109.456954956,105.335464478,101.248275757,101.316642761,110.224655151,103.106742859,108.885536194,108.163063049,102.942199707,107.465873718,107.918510437,107.772514343,104.589241028,105.14528656,100.70816803,106.199180603,99.6169509888,103.090713501,100.294235229,102.436187744,106.16872406,103.281242371,101.399040222,107.499282837,103.317512512,105.648597717,105.90447998,106.503051758,435,102.58
111.709861755,112.130233765,112.510498047,111.260818481,113.418983459,110.911392212,113.509315491,112.838798523,112.441360474,108.20640564,110.422988892,116.181259155,107.836395264,111.29750824,113.894248962,111.651252747,112.289680481,113.728965759,109.348175049,109.559104919,111.462226868,112.17035675,112.832641602,117.590576172,112.062583923,116.02331543,103.055625916,110.356910706,109.480621338,115.079536438,2186,119.01
91.6103210449,91.2113113403,91.5922241211,91.6658554077,92.2527923584,87.5948028564,87.5613632202,91.5002593994,89.9805908203,89.0504760742,85.5422439575,89.5809783936,92.1593933105,89.3704681396,90.9445419312,90.8019790649,89.5495681763,89.0470275879,86.8728103638,89.2398605347,91.1276550293,90.9896697998,90.7171325684,89.4594497681,92.2464904785,91.2594070435,90.7125320435,91.3350601196,94.3981399536,92.4366455078,7300,87.24
94.3418273926,102.687255859,100.11516571,102.425933838,99.323425293,100.892814636,99.7723464966,101.175567627,100.735557556,103.532028198,104.38028717,101.302856445,95.1500244141,99.3252410889,102.704116821,100.870033264,95.4764175415,96.3574447632,94.3812942505,103.582061768,98.8178253174,106.955024719,101.665229797,107.060142517,101.462944031,100.84538269,105.492073059,98.789894104,97.8473205566,102.944816589,4090,101.27
91.7162475586,92.5876617432,93.1110916138,95.8231582642,92.5794143677,89.8552856445,92.6262054443,90.3988113403,92.5662536621,87.5036315918,91.2590713501,90.341506958,91.2506790161,90.6228637695,91.7579421997,95.0673751831,94.5571060181,91.6865692139,89.9596710205,90.4356842041,92.3462295532,90.2673416138,90.0088729858,87.4063873291,89.8181533813,90.5951156616,91.7892608643,94.1376647949,95.1397171021,92.5730361938,4180,88.99
96.8812637329,101.202133179,101.868339539,99.3568267822,93.7152099609,102.278793335,100.466789246,99.5967712402,101.929832458,100.383522034,103.110839844,100.160667419,98.540397644,100.852233887,102.212753296,102.799186707,99.7547225952,98.8157119751,98.6479797363,99.2833251953,98.5455245972,101.330047607,103.994270325,99.4185943604,103.906272888,101.668968201,99.6745376587,103.281059265,103.084899902,99.5777740479,6366,102.32
100.77406311,105.618019104,98.9175872803,101.210968018,108.14377594,99.8437423706,105.729476929,102.433784485,102.055023193,105.611839294,108.761764526,105.040275574,103.675796509,102.202514648,101.613426208,101.603492737,102.721595764,107.316818237,101.267105103,103.201896667,103.949867249,105.52722168,109.134544373,102.084960938,108.068977356,111.703399658,101.72808075,104.783538818,102.29573822,108.670822144,2238,108.39
106.786079407,109.771957397,109.970657349,112.593086243,105.028717041,108.658294678,105.745040894,109.51663208,108.872436523,109.83000946,110.813400269,108.695892334,111.954612732,109.237014771,109.624000549,110.800964355,109.218704224,111.694526672,104.831047058,112.230957031,105.817611694,111.17199707,109.973754883,108.25415802,112.669448853,116.452903748,104.750396729,113.144515991,106.016906738,107.028869629,2133,108.74
108.947052002,110.484146118,107.132080078,109.050086975,106.667793274,108.646369934,108.963233948,107.757553101,106.246910095,113.973396301,106.043373108,108.095046997,109.629051208,107.489189148,110.047409058,108.62336731,109.688140869,109.337913513,107.125923157,111.979362488,105.370361328,114.213874817,112.939025879,114.280151367,103.667572021,110.351051331,115.042404175,109.81477356,111.123443604,110.357536316,7922,105.72
89.901725769,91.1139450073,92.216255188,92.9711227417,93.2647399902,92.5399246216,91.7001800537,93.5549240112,91.8329772949,94.1158218384,89.1056671143,91.9859466553,91.7180633545,90.2368545532,89.9497833252,91.3374557495,94.3747329712,89.3013000488,93.1826248169,94.9985580444,92.5865859985,89.1235580444,91.2408752441,90.3975830078,88.4258041382,90.4255828857,90.0608978271,91.3142700195,94.6617660522,92.8175125122,1893,91.21
90.1122741699,97.7914428711,87.9451293945,94.6294174194,91.9980621338,90.5721282959,92.0996932983,88.4370880127,90.9403381348,87.5643920898,90.9738769531,88.713470459,89.6512145996,92.235534668,91.5587081909,91.0310516357,86.462387085,89.4331054688,90.3852539062,92.1128005981,89.7422027588,92.4578475952,91.0173339844,88.457069397,91.0720596313,91.1954879761,91.5075836182,90.3857498169,88.1977920532,91.2131347656,2706,93.55
78.9669036865,75.8378219604,75.1591491699,69.5218429565,72.988571167,76.5455932617,76.7631454468,72.8957901001,77.3847579956,77.5378189087,79.9605178833,76.8774108887,75.4407272339,82.1715087891,75.7803344727,74.4987335205,77.813949585,80.1268615723,76.5783081055,74.9130249023,79.6104202271,77.8248901367,80.0634002686,81.6943740845,72.3938140869,74.7012786865,76.5610427856,70.0195617676,74.5322570801,78.3258666992,6266,73.53
93.0828094482,89.8745498657,92.6900177002,92.8233108521,93.8759155273,92.4757766724,91.6647796631,88.6605529785,87.8074188232,90.9576644897,92.6051559448,90.8790283203,96.5999832153,89.0858078003,90.759552002,91.9771194458,94.4038619995,91.3341827393,86.0221099854,90.0938644409,92.052520752,90.843963623,91.3766174316,93.1052856445,91.3270492554,91.3731918335,89.2928619385,92.5719680786,94.1839904785,94.0523910522,371,89.48
109.399971008,110.383346558,114.882225037,106.246009827,111.630630493,113.816055298,111.009185791,109.0522995,103.271202087,108.268959045,109.065040588,106.897018433,109.064414978,111.209815979,113.195205688,115.120346069,106.531417847,113.68547821,115.147010803,107.857025146,111.11026001,108.835586548,105.663856506,113.109886169,106.37651062,108.609489441,108.11882782,106.116355896,112.025848389,109.312309265,2433,107.35
94.9507751465,98.9077606201,93.2215576172,98.0628433228,91.1643295288,101.245437622,97.0244216919,95.8628005981,97.5030593872,98.9003829956,99.7136077881,96.2255172729,96.4954147339,96.6687774658,101.055076599,94.8970489502,98.8596496582,101.190116882,102.589256287,100.337203979,100.452896118,99.7559967041,101.855133057,100.940208435,100.199287415,99.5265808105,98.3144454956,102.704414368,100.931495667,99.5570297241,8255,108.66
