keras_MAE3_None_relu1,keras_MAE3_None_relu2,keras_MAE3_None_relu3,keras_MAE3_None_relu4,keras_MAE3_None_relu5,keras_MAE3_None_relu6,keras_MAE3_None_relu7,keras_MAE3_None_relu8,keras_MAE3_None_relu9,keras_MAE3_None_relu10,keras_MAE3_None_relu11,keras_MAE3_None_relu12,keras_MAE3_None_relu13,keras_MAE3_None_relu14,keras_MAE3_None_relu15,keras_MAE3_None_relu16,keras_MAE3_None_relu17,keras_MAE3_None_relu18,keras_MAE3_None_relu19,keras_MAE3_None_relu21,keras_MAE3_None_relu22,keras_MAE3_None_relu23,keras_MAE3_None_relu24,keras_MAE3_None_relu25,keras_MAE3_None_relu26,keras_MAE3_None_relu27,keras_MAE3_None_relu28,keras_MAE3_None_relu29,keras_MAE3_None_relu30,keras_MAE3_None_relu31,keras_MAE3_None_relu32,keras_MAE3_None_relu33,keras_MAE3_None_relu34,keras_MAE3_None_relu35,keras_MAE3_None_relu36,keras_MAE3_None_relu37,keras_MAE3_None_relu38,keras_MAE3_None_relu39,ID,y
76.8907775879,84.7783584595,78.0594863892,75.9569549561,79.5175018311,77.5576629639,76.806640625,76.7096557617,75.9387359619,76.9557800293,75.6017684937,80.3549880981,79.1965484619,77.3185119629,77.9157562256,81.8052978516,80.5416946411,77.3056030273,78.4631347656,79.0328598022,80.6209945679,77.9370956421,81.5251235962,74.0907821655,75.6651382446,77.211517334,78.5710067749,75.2536315918,75.9883041382,74.8651123047,75.0253448486,74.4655227661,79.3658828735,79.5425109863,77.7274627686,76.6210784912,81.4225311279,79.8958053589,6539,74.27
90.5360031128,89.0930175781,93.4368896484,92.9079437256,91.287727356,89.3982849121,89.1502456665,89.6598358154,92.0820999146,87.0236358643,87.413269043,88.3955993652,88.8413085938,91.0553283691,90.6322097778,92.1092605591,89.3979187012,88.2944030762,90.4710006714,90.5044555664,87.4829788208,89.1307449341,90.9479904175,86.910484314,87.3194732666,92.9927749634,87.9194412231,90.1171722412,91.8224334717,89.244758606,93.8842697144,91.7434234619,88.3286209106,90.8178482056,88.5542297363,89.2378158569,89.3831329346,90.2800445557,6542,91.85
100.546585083,101.958679199,103.07093811,103.149757385,102.013038635,97.20703125,104.212043762,101.952392578,104.034172058,97.9229888916,104.191757202,100.046676636,100.761749268,103.596748352,100.162788391,99.2117843628,100.841308594,106.085472107,104.14755249,103.092315674,102.148468018,102.624015808,103.43157196,102.501419067,102.089042664,100.240829468,102.709686279,99.7605438232,102.9737854,101.25213623,106.534629822,98.7477264404,102.217773438,102.495124817,100.174285889,102.781280518,101.3670578,102.214172363,6543,97.96
95.7666397095,93.6176147461,94.1349182129,97.7123184204,97.909072876,97.3515777588,97.8443908691,91.9613647461,91.5889282227,96.3207931519,92.4316558838,99.1043701172,93.7159881592,97.5721817017,98.4406433105,94.8121643066,98.4656677246,92.0018157959,97.4375991821,93.7229385376,96.1610641479,95.364654541,95.1890411377,88.059753418,94.5714874268,93.5327758789,96.512840271,97.8930511475,97.1899108887,93.4627075195,93.2551574707,94.8440170288,99.0544052124,93.4835205078,95.9339752197,94.1207351685,101.157226562,96.9283447266,6544,86.61
92.3791732788,90.3236312866,95.8883209229,94.3310546875,94.9336242676,91.0628738403,90.4900817871,94.783454895,92.5114898682,96.2550125122,87.771194458,90.3641357422,90.7873077393,91.4937591553,91.0394058228,90.9227294922,93.1535797119,93.1689529419,91.2083816528,90.8903121948,92.9416809082,91.0299301147,90.9953613281,91.2559051514,92.2164230347,92.3299407959,91.6399917603,90.6586914062,91.1549911499,91.4843978882,94.0768051147,91.7716827393,90.4532852173,92.9859008789,89.388130188,88.701789856,91.4334182739,89.5183029175,6545,90.01
98.3705825806,100.233207703,101.619186401,99.4813232422,97.6033554077,99.242729187,104.095062256,100.542938232,105.78994751,103.236915588,102.628128052,102.231491089,100.390380859,99.3965759277,99.6693649292,98.5702590942,102.488288879,100.897850037,99.5438308716,101.950019836,101.77747345,99.3438262939,99.4403457642,101.234359741,101.656204224,100.493980408,98.8266448975,102.371398926,103.023353577,100.039367676,105.276916504,101.322540283,102.645927429,101.393676758,99.2687454224,102.091217041,99.8769073486,102.20880127,6546,121.11
90.3834915161,94.5537643433,97.2742462158,94.5991744995,93.804145813,98.6786804199,94.7259292603,92.7643508911,94.7043228149,94.245552063,93.6675033569,99.810874939,100.553153992,95.7109451294,96.6468887329,93.8892364502,95.7992553711,93.5796432495,95.2653808594,94.6522979736,96.0804138184,95.5082778931,97.9005432129,88.265335083,92.5904541016,93.228843689,96.2844924927,93.3750228882,94.0803527832,94.341796875,100.639686584,97.4676895142,96.1884155273,95.6694412231,92.6443252563,94.6251678467,98.0756607056,93.8225021362,6549,88.84
106.526222229,107.553001404,112.538925171,113.822280884,107.185066223,110.71723175,107.300918579,107.99446106,112.354949951,107.465713501,112.045608521,108.783203125,109.790786743,112.45500946,105.089424133,107.294494629,103.928504944,108.751678467,107.314361572,109.496055603,104.871482849,109.739402771,106.052963257,110.256782532,107.742630005,111.700942993,110.549003601,107.840789795,107.736824036,110.392623901,108.847389221,106.242225647,105.230888367,109.866897583,108.700515747,104.589988708,108.968597412,112.788856506,6550,106.64
89.401222229,90.8973922729,92.4845352173,89.8005447388,93.1035995483,94.0426330566,90.1785430908,92.6019210815,96.3930511475,91.0754089355,94.8099975586,91.5607452393,94.1235198975,88.6761016846,89.2818908691,90.7828674316,90.5996322632,90.266204834,92.9570541382,93.1645431519,91.5348205566,89.2899703979,90.0735626221,89.8500747681,93.3139724731,92.1255722046,87.5002822876,90.635345459,94.1408691406,91.335647583,95.8659210205,91.6541290283,92.6763076782,92.990562439,91.3584289551,93.642578125,92.4398956299,92.2166137695,6552,108.94
92.1199188232,92.6068878174,90.9088439941,94.0196075439,92.7233886719,95.9192047119,93.3101654053,91.1260604858,89.7902984619,89.6933670044,89.309425354,95.6537399292,93.6788635254,87.5351638794,91.4550552368,93.5724334717,93.1001968384,89.675743103,92.3363113403,92.2778320312,91.8244476318,93.2915725708,91.457901001,90.9816818237,88.6047134399,89.6285171509,92.7635879517,90.0547561646,91.194519043,93.4479064941,95.179397583,92.1709899902,92.8641891479,90.5861129761,89.5853500366,92.8959350586,94.6202392578,95.3506469727,6554,93.52
105.092346191,104.393623352,107.497810364,105.617164612,104.412147522,103.838195801,101.091468811,100.622039795,107.028327942,106.272659302,109.380874634,102.622291565,102.711776733,107.246704102,101.989028931,105.671356201,110.136634827,107.054504395,106.135269165,106.846565247,105.804603577,106.323059082,104.459098816,104.687149048,103.544578552,106.471214294,107.843521118,108.64906311,102.470848083,107.155189514,108.153640747,105.850326538,103.054962158,107.117286682,106.422706604,102.04259491,107.473098755,110.288154602,6557,105.08
87.0874710083,94.9830703735,89.7700576782,90.0557479858,90.864730835,94.2993087769,90.9590988159,92.4574432373,90.7831192017,89.4956741333,93.4510192871,91.397277832,93.2250976562,90.2549285889,89.7148895264,91.0495681763,92.7496795654,91.25415802,91.4902420044,89.3769226074,93.9633560181,95.6969833374,91.9222946167,92.1752700806,93.007522583,93.6620788574,89.0205001831,91.0927429199,96.3367004395,94.4075927734,95.8684158325,90.1373214722,91.5087814331,93.2656707764,90.0739364624,90.2862625122,94.9935913086,94.4212646484,6558,90.79
108.126335144,108.052223206,111.334236145,112.409820557,110.271354675,111.401809692,104.241523743,109.077003479,110.912811279,107.874565125,114.475021362,113.364997864,113.374832153,110.424781799,112.076904297,108.270187378,110.829971313,108.198043823,108.116638184,113.25643158,108.209762573,112.18523407,113.626869202,103.9426651,111.084602356,112.039222717,105.597366333,113.863243103,109.097808838,110.066841125,112.663169861,116.039802551,110.574783325,112.902511597,106.107894897,112.361305237,118.565299988,111.164154053,6559,129.45
90.9885101318,93.1978530884,94.1418075562,88.4438476562,91.1174468994,90.7413635254,93.7909698486,93.0344085693,92.2677307129,95.1332168579,91.5431213379,92.6407623291,92.4554595947,98.1270065308,92.6418838501,89.1289978027,94.2923812866,94.3243789673,93.0302658081,90.8284683228,93.7694473267,93.5212402344,90.7953262329,90.3114318848,95.4803695679,94.6201324463,90.4254608154,91.892074585,91.39868927,92.0375137329,94.4860153198,93.6455917358,91.6423110962,90.8591690063,88.5275421143,88.489074707,93.0733566284,90.1125640869,6560,88.05
89.0396499634,92.101852417,90.7739562988,90.152015686,89.2255706787,94.5463790894,92.5924758911,93.1164016724,95.0941009521,90.0530700684,92.6595230103,92.2962417603,91.3744812012,91.0861282349,90.7837524414,89.123840332,90.6604537964,90.0835342407,90.2747802734,88.8268737793,91.9429550171,90.2476882935,90.8756866455,88.464225769,93.2788238525,92.4110794067,87.9483795166,91.1583938599,92.7865447998,90.0374450684,94.8187866211,92.0551605225,94.5950698853,90.4700317383,90.4099578857,91.8387527466,92.4768295288,91.7831573486,6562,90.51
109.458152771,107.370529175,111.596565247,113.469139099,112.120498657,107.533554077,106.214378357,108.679885864,107.907012939,111.130012512,109.31893158,114.64264679,113.425102234,109.330596924,111.479530334,109.244285583,109.616363525,110.6876297,106.629570007,110.456596375,111.177131653,110.564697266,114.117095947,107.989830017,103.615638733,109.378929138,115.183616638,110.547027588,108.052009583,109.40499115,110.278343201,116.877105713,108.63961792,112.415977478,107.710861206,106.810920715,116.423927307,110.064941406,6563,106.41
121.43788147,113.478973389,112.696327209,117.135116577,112.122467041,113.545166016,112.81980896,117.500717163,116.740310669,110.562667847,115.078102112,113.957260132,118.493057251,119.916786194,110.606781006,114.490982056,117.693618774,115.308319092,113.815727234,115.080368042,117.196357727,119.657554626,112.679389954,111.060874939,117.187202454,114.398658752,117.423019409,111.503227234,116.733177185,118.071060181,115.204689026,113.065826416,110.914093018,114.130996704,112.146362305,116.292564392,116.882896423,116.663497925,6566,119.47
101.855026245,100.768386841,102.438476562,100.369483948,100.72064209,104.563346863,103.583145142,103.722755432,105.634109497,100.416488647,103.530708313,101.03200531,101.894073486,100.930030823,102.821876526,105.480690002,101.506896973,101.455413818,103.28250885,103.576652527,105.225212097,100.21131897,101.117454529,99.6263122559,104.120666504,102.808860779,100.485908508,104.554931641,104.315612793,100.844146729,107.113601685,107.239295959,102.651054382,102.656936646,99.4554290771,101.364555359,103.566398621,102.089508057,6567,100.46
88.022064209,91.3263168335,90.2448501587,90.3084945679,90.8524703979,92.261680603,92.3473892212,90.3301086426,90.126411438,90.7833786011,90.6096191406,95.5648269653,91.5233840942,89.1543273926,91.7134475708,92.5331268311,90.1820220947,90.6899414062,92.7744064331,94.7793655396,90.7374572754,88.6259307861,91.1440658569,92.4170074463,91.0034713745,91.4401855469,91.9486694336,88.9945220947,90.4309082031,94.0528640747,89.9545059204,92.1849060059,91.9329223633,90.4137878418,89.3456878662,89.6476898193,91.6536636353,94.272102356,6570,91.29
113.702850342,109.94618988,110.833358765,111.597473145,110.073814392,109.988967896,113.601760864,109.484146118,113.444442749,107.494842529,112.444442749,109.483810425,109.473609924,111.841758728,111.524536133,109.488342285,110.136817932,112.330818176,111.375816345,110.289260864,110.519180298,106.989646912,115.992980957,107.25226593,113.374397278,112.990623474,113.346168518,110.074928284,111.871376038,110.068061829,114.99508667,105.89100647,106.103691101,110.020057678,111.801475525,108.247123718,111.895507812,115.736930847,6571,106.88
89.6689758301,91.8505096436,91.1412124634,91.007019043,91.3100509644,89.9155273438,93.7027053833,92.0525588989,92.3337554932,88.9099197388,93.8307342529,91.6114044189,95.0565032959,95.8587722778,89.7343215942,90.708732605,94.6912994385,91.8479690552,95.1223678589,89.1161499023,94.2631835938,91.1301422119,95.1345443726,91.1885910034,88.4597625732,93.0900421143,91.1494522095,91.7437210083,91.6678161621,90.9064331055,92.2449951172,93.3613815308,93.4449157715,91.7498245239,91.0048217773,92.5607833862,93.8218154907,93.2971038818,6572,90.7
75.4082794189,79.5889053345,79.3517456055,75.6065444946,78.7852249146,77.8769226074,77.5294113159,76.4700012207,74.2972259521,76.8269195557,75.5291519165,80.1115646362,80.28175354,77.6317520142,76.9943695068,81.6372680664,80.500579834,77.0160903931,78.3818664551,80.470741272,80.3831176758,77.2378463745,81.1323394775,75.6551513672,76.9775695801,77.4910125732,78.566368103,75.0040817261,76.187461853,74.2217788696,75.1666183472,74.1317214966,78.3496398926,78.7673950195,77.7008514404,76.8292694092,80.4926071167,81.142250061,6575,79.81
89.404510498,88.1492919922,94.6315841675,90.3393554688,90.7461624146,90.4226379395,90.3868179321,93.9981384277,89.826133728,91.0289916992,87.0793533325,90.8072357178,92.2071533203,91.8248825073,87.9708480835,89.6815261841,91.6022949219,92.3244018555,84.9613342285,90.3862075806,91.3013076782,94.540184021,88.3278656006,90.2610931396,90.4384536743,91.8183670044,91.916053772,90.3731231689,90.8926086426,87.0774307251,91.4412307739,88.3756027222,90.2851409912,89.2782745361,89.8605270386,88.4420776367,90.8836975098,88.7536468506,6576,90.64
86.1085205078,93.2836837769,88.1328735352,89.8835449219,91.4011764526,90.1012191772,90.7557678223,91.7323303223,90.2599487305,88.7282943726,92.1917190552,90.5314407349,94.7581863403,89.0976333618,89.2034378052,89.9580307007,91.1592102051,90.0861740112,90.986946106,89.2026290894,92.6951751709,88.6368331909,92.1016693115,90.6766662598,90.3866119385,92.5394134521,86.3398742676,88.8980636597,94.7528915405,90.5283432007,94.672744751,89.0710601807,93.4739379883,92.055267334,88.6727218628,90.9720687866,93.2910766602,91.9582977295,6578,87.05
90.122505188,90.3907699585,90.8420944214,91.1294326782,90.4878311157,92.3600311279,90.1560592651,89.9818572998,91.2975463867,90.0442047119,90.2295608521,97.6366729736,92.4722137451,89.878326416,89.7758178711,91.5900421143,89.9656524658,89.6711654663,91.449256897,91.3476638794,90.3236541748,88.8678588867,90.2734069824,91.8638839722,88.9833602905,89.1555252075,92.0275039673,91.0171661377,89.972038269,92.8646087646,91.4142150879,90.0825576782,91.1556549072,92.2813262939,89.8185043335,90.7502288818,95.8200912476,93.0844955444,6580,89.89
92.6156921387,89.9319992065,95.3344802856,95.2159957886,90.9739379883,91.5021286011,93.9863433838,92.5962219238,90.1847686768,91.0427246094,88.7791442871,91.1570129395,90.4818878174,90.9627456665,90.7344055176,91.9597702026,90.9805679321,92.1856460571,90.2854309082,90.8697128296,89.588180542,91.4489974976,89.6084671021,92.1724319458,94.9975891113,91.6006546021,91.2943115234,92.383140564,90.844833374,90.2022476196,91.0250930786,91.8455963135,91.0506744385,90.4027481079,89.8887634277,90.8950805664,89.3228530884,91.3391265869,6583,86.07
98.729888916,102.880516052,103.505813599,101.054695129,98.2083511353,107.905357361,106.632774353,105.765380859,104.906463623,102.859802246,104.638580322,103.298072815,100.678581238,100.541114807,101.585395813,100.239524841,103.174629211,104.565986633,101.996841431,100.882118225,103.323348999,100.130699158,101.364822388,100.511535645,102.476875305,100.507316589,102.613067627,101.216995239,102.664276123,99.829788208,107.385314941,104.327438354,104.303726196,102.629821777,101.909500122,104.212081909,99.4002685547,105.178024292,6584,109.09
102.1068573,105.364135742,106.928184509,104.202148438,105.752952576,106.201293945,106.778137207,103.864730835,103.056182861,106.316925049,103.216812134,107.155952454,107.022987366,103.872276306,108.495933533,110.031982422,101.393997192,103.614524841,109.542068481,110.22353363,103.988670349,101.480247498,108.462043762,104.326042175,105.843086243,101.21559906,108.884933472,107.321540833,105.736633301,101.236663818,108.595619202,108.107559204,101.752807617,107.224494934,104.028495789,109.469291687,113.943199158,104.59336853,6587,110.89
90.7167510986,88.5084075928,94.195854187,89.9108276367,91.8394165039,90.5644073486,91.8253326416,93.5805969238,96.6185836792,97.5157165527,92.7687835693,93.0746154785,92.0725631714,92.0405807495,93.4688796997,90.3550796509,89.9643859863,94.2960968018,92.5495758057,92.9775924683,92.3858261108,93.6021957397,89.3194274902,88.7622375488,87.1813659668,92.1590881348,91.1700439453,92.6913528442,91.273765564,92.0060272217,92.419670105,92.8480224609,91.5834960938,96.8847045898,91.3130569458,88.6672744751,93.5965118408,92.195602417,6588,90.1
95.9308166504,93.1691207886,97.5954360962,89.8558349609,92.3564071655,103.241127014,95.3643417358,91.5436248779,109.255783081,91.3209686279,94.2488861084,89.0705413818,92.6053161621,97.0842208862,92.8657226562,90.8023376465,91.8353805542,90.9100418091,93.2878265381,91.2865829468,93.9087142944,92.1524887085,95.56590271,95.6182022095,95.0693206787,94.7365875244,89.1977233887,94.772026062,92.3572540283,92.2165222168,98.6113510132,92.2914276123,96.6172561646,91.0777511597,90.6595001221,91.8555145264,94.6213531494,93.6380157471,6591,101.82
108.387878418,109.066146851,113.24697113,114.220817566,115.940048218,112.38899231,106.462059021,110.857299805,110.890632629,109.394233704,108.544372559,115.98097229,114.477134705,110.913612366,111.288330078,109.129974365,113.888656616,109.455177307,107.663284302,112.3463974,111.149200439,111.295341492,114.803443909,108.813667297,105.704742432,111.541702271,115.528808594,115.50112915,112.119003296,111.218040466,111.362358093,112.987922668,114.110488892,115.299186707,106.084251404,110.644798279,117.54044342,113.814048767,6592,110.85
94.2922210693,94.2735137939,97.0802230835,95.6591720581,94.2203521729,93.3407669067,97.013710022,94.9886627197,91.3105545044,92.4589691162,90.8350143433,91.7239532471,93.9342727661,95.1988067627,94.5548706055,93.8372573853,97.3079452515,94.6158981323,95.7266311646,95.9860534668,92.7649230957,90.9793243408,98.8325881958,90.5483093262,93.6463241577,96.2834701538,95.0634918213,102.215896606,99.9045639038,90.4670944214,96.8852462769,96.8134384155,94.9853897095,97.2760696411,97.3716125488,91.9915466309,99.0930709839,92.8334960938,6596,92.84
86.418006897,89.5648117065,88.9557952881,89.6445541382,88.3353424072,92.9618606567,92.4345932007,89.8807907104,90.7355422974,88.8206634521,92.5926132202,91.3665771484,90.3031921387,91.1253890991,89.1172332764,88.7435379028,89.7069778442,89.4496765137,89.4717636108,88.2672271729,91.8612289429,89.0453796387,92.1955947876,88.1157684326,92.2726821899,91.8059997559,86.0612106323,88.8102798462,91.5542221069,88.5274200439,95.0077972412,88.8811340332,94.0680618286,91.0737686157,89.9000320435,91.7557220459,93.0495529175,92.3542556763,6597,89.47
108.163696289,107.843208313,111.205513,112.937652588,113.300506592,112.044075012,110.268257141,103.609321594,106.376731873,111.031311035,113.072044373,113.493743896,110.378067017,109.198532104,108.905769348,112.103134155,107.035980225,110.457893372,111.054756165,112.897094727,110.887809753,109.513824463,112.647865295,106.56073761,112.087593079,108.526420593,104.383674622,113.795318604,109.924568176,108.139282227,113.793693542,115.218925476,109.930145264,111.706535339,108.232704163,110.442817688,109.513069153,114.797782898,6598,107.87
75.5107574463,74.2646484375,80.0636138916,78.7376480103,78.7811889648,76.5208511353,78.9986190796,77.3718414307,76.9234848022,76.8310165405,74.8524856567,79.7895507812,78.5842666626,80.1823272705,74.8809814453,78.0490570068,78.7774124146,75.2538299561,79.4371871948,75.4921569824,76.9397659302,75.1492843628,73.6445770264,72.9458694458,76.9637680054,77.6809082031,78.1326599121,75.5051651001,76.6870574951,74.7435760498,76.091217041,78.6473846436,74.8717651367,78.4399719238,78.8077850342,75.9367523193,75.6326141357,83.7979049683,6605,77.68
87.4549865723,91.8675537109,91.10546875,88.6993026733,90.7664108276,97.6111373901,91.787109375,92.090637207,95.4415359497,87.8177566528,89.9096450806,87.8722915649,94.0718917847,90.5706863403,89.7143478394,90.4021682739,92.1853561401,89.5513916016,90.9865188599,87.9784698486,91.4892425537,91.0264663696,92.9789505005,89.4427261353,93.1067886353,93.3780822754,86.6125335693,91.541809082,94.4352035522,92.1985931396,93.9458389282,90.0783538818,91.474571228,92.7957229614,89.5837249756,89.3285751343,91.9547195435,93.7867431641,6606,92.97
100.766540527,105.262039185,105.208686829,103.991981506,105.134857178,108.643623352,107.197502136,104.294204712,103.741508484,106.952644348,107.057113647,107.169281006,107.927604675,103.674568176,105.120445251,107.91619873,106.930648804,102.233009338,107.995567322,110.63458252,102.600662231,107.485969543,106.94619751,104.824424744,104.276229858,101.205978394,110.50402832,101.76751709,104.488494873,102.46257019,104.423225403,107.643486023,101.374267578,109.545158386,103.273841858,108.043418884,113.460067749,104.945610046,6610,101.76
95.0522384644,92.5218505859,96.3850402832,97.9065246582,93.9179611206,92.5247573853,93.1753082275,94.6184234619,90.9502944946,98.0913314819,91.4724197388,92.2232589722,93.4027481079,91.6348800659,91.5288009644,93.4651565552,94.4224243164,93.7638092041,89.5046081543,91.7810897827,92.1336975098,89.05493927,89.5546569824,92.2028884888,92.0535202026,92.9292755127,94.2897949219,94.1575164795,90.1725845337,88.5378723145,91.6650314331,93.2765808105,95.0686035156,93.6648101807,97.0139770508,88.5655670166,96.2397384644,97.606590271,6612,94.12
109.246704102,108.868629456,111.490936279,108.620628357,105.819252014,106.157661438,110.936073303,109.129119873,111.961212158,104.621398926,111.498725891,108.70766449,112.192962646,112.001792908,103.961791992,109.48853302,112.570518494,109.465362549,110.779754639,108.864173889,112.859329224,106.297767639,113.638748169,113.297904968,108.822692871,111.349449158,109.515708923,108.858856201,105.714767456,114.53855896,110.744850159,111.050689697,107.248817444,109.647422791,108.519203186,109.861839294,107.82270813,112.090515137,6615,116.93
89.8476409912,93.3359527588,91.5453491211,90.3644180298,91.3240890503,93.6943435669,94.3950805664,92.8427200317,91.1895980835,90.1457366943,91.1539916992,96.2114181519,97.6114196777,90.4700241089,92.9369354248,90.2295227051,91.5405197144,93.9197921753,97.1232147217,98.4773712158,93.3974151611,91.9668807983,93.8948135376,91.8746795654,91.0811843872,91.5272445679,93.6713485718,92.2418365479,90.7419509888,93.4578399658,92.4963684082,90.1437988281,90.1883392334,91.5079803467,89.9943847656,95.4018936157,92.6377029419,93.0584182739,6620,88.23
90.5197296143,90.3140106201,93.6153182983,89.693107605,91.0572662354,90.9482650757,95.6488571167,92.891746521,96.0539703369,94.0287475586,91.9959411621,90.9722824097,90.6700744629,91.8712539673,92.2534942627,90.9714508057,91.0694961548,90.8891220093,92.3024749756,92.5638809204,91.7400512695,93.4150848389,88.4530029297,87.4559707642,88.5383224487,91.6713485718,91.9569091797,92.3475341797,91.1215667725,91.1717605591,93.2608261108,92.3688430786,91.8076629639,94.3071975708,91.1316757202,88.9757614136,94.0627441406,91.4317092896,6622,93.22
109.048294067,109.542251587,110.403373718,112.211013794,108.013092041,105.363777161,112.298545837,112.857131958,112.821083069,108.496566772,111.857757568,110.856056213,113.748603821,112.095046997,104.174758911,107.512153625,113.901817322,109.249015808,110.995742798,109.329795837,112.03666687,109.831077576,109.098556519,107.983139038,114.259918213,110.765068054,106.345428467,111.244857788,110.978240967,115.505119324,113.357284546,110.552886963,108.189308167,110.384117126,109.426261902,112.733665466,109.125495911,113.565734863,6623,107.05
89.596031189,97.241607666,89.7155151367,92.5397567749,94.1591949463,97.9612503052,91.2724533081,90.1637039185,93.1716537476,91.5282363892,92.0129013062,94.1564025879,93.7470321655,92.5499649048,92.3451843262,93.4682693481,94.2720031738,89.7533416748,96.8272323608,90.3139419556,89.8059768677,91.4821472168,92.6419906616,85.8604812622,92.6228942871,90.3245925903,91.9033660889,91.5513305664,90.4676055908,91.8550033569,92.4082946777,90.5268096924,90.8566741943,91.7352676392,88.9913864136,94.631401062,93.9701156616,91.1676940918,6624,88.68
111.039657593,103.467796326,106.927238464,109.553245544,104.530204773,105.08240509,105.08341217,107.708274841,111.533485413,105.944107056,108.346748352,105.303863525,105.638618469,111.981430054,104.485702515,106.16847229,103.793289185,109.212173462,103.912353516,102.723197937,107.905197144,106.881736755,107.573913574,109.766242981,111.763542175,108.690986633,106.46131897,106.788833618,104.753166199,106.134628296,108.755844116,106.179229736,107.055801392,109.293754578,108.599021912,106.321350098,113.969085693,111.667205811,6625,115.94
87.22215271,90.3938827515,95.6387176514,90.6540756226,90.7847213745,93.3120956421,95.7645339966,92.9674606323,98.9533920288,91.4945449829,98.0448684692,88.7218017578,93.5479049683,94.6721115112,89.7725372314,90.7126235962,90.9990158081,93.3184280396,91.6863861084,91.6929626465,92.0914840698,92.021156311,92.4113922119,90.8963088989,93.767578125,93.7107925415,88.434173584,90.0690231323,93.1272659302,93.9861373901,97.9295883179,94.1216278076,94.402633667,91.708366394,89.0851211548,90.2667160034,94.4213943481,93.7382659912,6626,88.61
90.0580749512,90.9604110718,89.1235351562,92.6016845703,89.5205764771,91.533203125,90.0019302368,88.8749084473,90.9442062378,89.4963378906,87.9258346558,92.0576782227,92.0752639771,96.5561904907,88.2642364502,93.1878662109,91.8887252808,89.0343399048,93.7139053345,86.6156845093,90.9569015503,92.2569656372,92.9827728271,89.5204696655,88.0395278931,89.4981536865,92.8355789185,90.5892105103,89.6546173096,89.8382110596,89.8603286743,90.1069793701,87.7908401489,91.3073806763,90.513168335,89.3862915039,91.6107330322,91.7321929932,6628,90.75
89.9501342773,93.2792129517,97.0722503662,91.98878479,92.8323745728,90.6442718506,95.5161514282,94.4067840576,95.304725647,92.3294143677,89.0318222046,89.9041748047,89.8251571655,94.1980285645,92.4101867676,91.7508239746,92.5023040771,92.5774917603,90.7952041626,91.7907104492,93.0921936035,89.6810684204,91.9105911255,97.8434829712,89.7343139648,93.7238769531,91.6038742065,93.7192764282,92.3969039917,90.4050369263,94.0909042358,92.9668502808,90.8838043213,90.3148803711,90.1979141235,93.6156463623,94.4872589111,92.0252685547,6630,92.63
108.260612488,112.079704285,110.11618042,109.300178528,107.219444275,111.007865906,112.253562927,107.712867737,111.96182251,111.678359985,109.680015564,107.975700378,111.77419281,113.437133789,105.115364075,109.431213379,110.658599854,109.667495728,111.093269348,107.9037323,108.993972778,106.716033936,110.423027039,107.734939575,109.591819763,115.519927979,107.885643005,109.817825317,114.17514801,115.435569763,110.217880249,110.987876892,108.953201294,110.640045166,108.725112915,109.555473328,111.116950989,110.523948669,6632,113.72
108.767929077,107.632087708,109.859176636,110.088676453,112.500488281,108.545387268,112.476112366,110.869529724,105.131362915,109.256034851,112.133338928,113.346450806,111.060722351,110.433235168,109.907539368,107.934020996,111.855247498,108.541023254,107.574615479,111.180625916,109.530166626,109.47303772,113.286598206,107.977905273,103.519592285,110.211364746,112.59147644,110.085968018,109.526245117,109.180595398,108.706497192,116.80997467,112.288673401,111.615890503,107.321716309,105.774436951,110.135520935,115.375640869,6633,116.93
106.504615784,104.022880554,103.648391724,104.567405701,100.460487366,102.697692871,106.670951843,103.555435181,101.079605103,102.699188232,104.228279114,98.0689849854,101.835281372,103.652587891,97.9701690674,99.0355529785,97.4559555054,107.131080627,101.13861084,100.179412842,101.662635803,97.8778305054,102.83921051,100.076171875,101.418937683,104.369544983,102.011817932,105.45135498,99.462310791,103.64806366,105.18901062,99.4625244141,100.552658081,101.381217957,99.9242782593,101.866256714,101.769943237,100.294532776,6635,98.67
98.6535415649,101.862876892,102.572036743,102.590011597,99.6084518433,93.3812942505,101.464576721,101.71157074,100.608100891,103.499092102,101.870422363,101.411911011,101.704948425,100.31452179,98.2771606445,98.1245117188,100.551895142,99.0286941528,99.5579147339,100.182914734,102.504806519,101.043632507,103.624107361,97.0274810791,101.747833252,101.450866699,100.689193726,99.2687835693,105.048995972,95.9890899658,100.293228149,102.573822021,102.507026672,100.326286316,102.847442627,100.759117126,100.889694214,101.376678467,6637,103.34
88.7656173706,89.0668182373,90.5276489258,91.2833328247,86.5722198486,89.4019165039,89.0724258423,88.9267730713,90.7558517456,90.5490570068,87.5352783203,93.2503662109,92.1827850342,92.7816314697,90.1446533203,89.7006835938,89.314163208,88.9991989136,89.0905761719,89.2935638428,90.8908691406,90.7733840942,89.9049072266,90.1659317017,87.6515274048,91.5615234375,92.1962203979,88.7121810913,89.1070327759,89.1971282959,87.5759429932,90.9701843262,91.6370697021,91.0085449219,90.6802444458,87.6728057861,91.9170150757,93.4041442871,6640,94.45
