predM0,predM1,predM2,predM3,predM4,predM5,predM6,predM7,predM8,predM9,ID,y
92.3410949707,91.8356933594,91.6018447876,91.9428024292,91.6692123413,92.4506378174,91.9374084473,91.1922988892,91.9300994873,91.532699585,1113,91.2
91.37550354,91.3659210205,91.8274993896,91.1891555786,91.2300415039,91.132484436,91.0841903687,91.2854003906,91.5397567749,91.536239624,2552,108.19
91.2386856079,91.7384567261,91.6892547607,91.8902816772,91.8803024292,92.4479827881,91.0852508545,91.1941146851,90.4534683228,91.1844406128,8239,91.11
91.5625610352,91.8367156982,91.8817977905,92.0830764771,91.9981842041,91.3409042358,91.9377670288,91.8988876343,91.9286346436,91.8572692871,6956,88.99
94.0910110474,91.376411438,91.892036438,91.941444397,94.7729415894,91.3452529907,94.8015136719,91.2458648682,91.936416626,93.4719390869,1603,89.6
100.606613159,100.841003418,103.925857544,101.0859375,100.722183228,102.264923096,101.661735535,100.026756287,103.398750305,100.899871826,7230,98.12
110.679740906,109.946273804,110.036582947,110.697044373,110.256416321,110.707176208,110.684074402,110.473205566,111.08731842,110.655456543,8123,106.0
90.9920043945,91.7112197876,95.364730835,91.9092636108,91.9991760254,93.7462158203,90.6487960815,91.1807174683,91.5417404175,91.1714782715,3051,86.15
91.5613708496,91.8361816406,91.8266296387,91.9396133423,90.8600311279,92.4498596191,90.6359405518,91.1923599243,91.8328552246,92.0099182129,3608,93.94
91.378578186,91.8363037109,91.6012802124,92.0866622925,91.6717910767,92.0463027954,92.0225753784,91.2978744507,90.3357009888,91.3780899048,1858,92.95
101.128135681,102.990608215,100.984115601,100.39981842,102.999206543,101.023162842,100.811553955,100.926986694,103.361099243,102.417114258,1626,100.83
91.563041687,91.7159500122,91.4076004028,91.0319595337,91.6717758179,91.8766784668,90.6615447998,91.2897338867,91.7850723267,91.6025009155,3305,93.76
91.3784179688,91.8361587524,91.216217041,91.7152099609,91.9983978271,91.8742904663,91.0778884888,91.1954956055,91.9282684326,91.1733016968,2897,112.88
94.5342712402,92.1911849976,91.6103744507,92.7506713867,91.9196243286,100.696014404,92.328918457,91.2014923096,92.9328842163,93.2330932617,5151,87.78
92.3339767456,91.8359832764,91.8293457031,92.0867996216,91.6715240479,91.1375961304,91.8076095581,91.1793060303,91.9286499023,91.3813018799,6517,90.69
91.56300354,91.3680648804,91.6172866821,91.0617370605,91.9984588623,105.57875061,92.0230712891,91.2949905396,91.5401077271,91.5348358154,1728,95.1
91.3764190674,91.3462524414,91.8223800659,91.941368103,91.9988708496,92.0200042725,91.9370269775,91.2964019775,91.9347381592,91.2147293091,4658,91.04
92.3406600952,91.3514480591,93.4479904175,91.8890457153,91.9190826416,92.068359375,92.0207595825,91.9020385742,91.9287490845,91.1870498657,3874,97.87
101.092140198,100.848609924,101.113899231,101.444450378,103.574790955,101.04384613,100.590911865,100.937316895,103.437019348,101.36579895,4476,108.71
92.3460235596,91.711265564,91.8849105835,91.0484313965,91.9178237915,91.3402481079,92.021987915,91.8772659302,91.9347381592,91.3909759521,808,93.21
110.679542542,110.751266479,110.127235413,110.204452515,110.178955078,110.134315491,110.616500854,111.016830444,111.09752655,110.864585876,3318,119.39
90.9672393799,91.8370361328,91.6070785522,91.5625076294,91.9985733032,92.0734786987,91.0866165161,91.2996673584,92.123588562,91.2141494751,2084,93.92
91.5629959106,94.9251327515,91.4904403687,91.843788147,91.7320327759,92.2266693115,91.9324569702,94.6972427368,91.9259643555,91.2217941284,1705,88.88
94.3514099121,91.6946868896,91.8243026733,91.9386520386,94.8540725708,91.1389007568,92.0194702148,91.289352417,93.3288269043,93.2359619141,5481,85.69
110.327766418,109.946334839,110.320320129,110.303443909,109.836090088,110.895957947,110.074707031,110.552131653,110.299133301,110.883575439,2704,107.65
93.9212112427,92.1926956177,91.4231948853,92.0869140625,92.7289123535,91.2700653076,91.8082351685,94.3810501099,91.5425033569,91.5369949341,6596,92.84
110.327774048,109.840118408,110.662742615,110.697219849,109.718704224,110.896362305,110.152633667,110.653549194,110.110176086,110.65650177,567,110.21
92.3266220093,92.1949386597,91.605796814,91.9027481079,92.908996582,91.3474884033,91.8071594238,91.8596725464,91.8324890137,92.0204925537,6860,96.98
109.85307312,110.749275208,110.662689209,110.204193115,110.256820679,110.318878174,110.07245636,110.063552856,109.782341003,110.476783752,3029,108.96
92.3533782959,91.7111358643,95.6892776489,95.1459350586,92.1663513184,92.0655593872,91.8076553345,91.1954650879,91.9279174805,95.5062255859,3406,93.96
91.3774871826,92.1608581543,91.0333251953,92.0842514038,92.5481872559,91.916885376,91.9348297119,91.1929702759,91.5407028198,91.5348815918,2537,89.85
110.678825378,109.945846558,110.534645081,110.303565979,109.718704224,110.896476746,110.688171387,111.008735657,109.962646484,110.657180786,1108,115.92
91.5509262085,91.4787063599,93.5731658936,91.7773284912,91.6624679565,92.0469589233,91.0966033936,91.2194671631,91.0564346313,91.1882324219,215,96.06
92.1928405762,91.710647583,91.8282394409,92.0867614746,91.9986495972,92.0225830078,90.6134414673,91.9106826782,89.9661254883,92.504989624,7826,83.96
101.084472656,103.619636536,101.114562988,101.586250305,101.411849976,100.849967957,100.595481873,100.470626831,103.75693512,101.061820984,1743,104.42
103.606643677,100.845275879,101.426292419,101.540466309,101.420379639,102.43611908,101.281036377,100.752487183,103.245788574,101.298858643,2131,97.22
93.0286102295,93.6110610962,91.6070861816,93.054473877,91.9992675781,92.4482192993,92.0226287842,92.6725463867,91.9261398315,91.6018829346,5043,90.47
91.3781509399,92.1929397583,91.604888916,92.0859909058,91.9063568115,92.0673294067,91.8078994751,91.1799087524,91.5390930176,91.6312637329,1956,107.13
110.679626465,110.241981506,110.535812378,109.931098938,110.177482605,110.134353638,110.673561096,111.015869141,111.068412781,110.477233887,3807,119.65
91.3723220825,91.8631057739,91.8158950806,91.3214797974,91.6660766602,91.1394119263,91.8055038452,91.1930770874,91.5383834839,91.3765792847,8195,85.09
110.679946899,110.241973877,110.125915527,110.694190979,110.178924561,110.294700623,110.070365906,110.473358154,109.962081909,110.863014221,6498,113.24
94.7854309082,91.7110519409,91.0456848145,91.1742630005,92.0001602173,92.4535675049,91.8082427979,91.1798629761,91.8332977295,93.4395370483,3959,91.13
110.11302948,104.23399353,109.774185181,109.078384399,110.009063721,106.737388611,104.361160278,101.166168213,109.942108154,100.663825989,4604,97.21
91.2425613403,92.19581604,91.2230834961,91.2122268677,92.8795776367,92.4579772949,91.9370727539,91.2962341309,91.9345245361,92.2918930054,2347,88.98
92.3407058716,91.8330612183,91.6056594849,92.4022293091,91.4894104004,91.8776321411,90.6608123779,92.0161361694,91.9328994751,91.4020080566,208,91.94
110.775756836,110.750495911,110.036491394,110.30355072,110.988227844,110.134300232,110.616340637,111.005210876,109.962158203,110.864402771,1199,104.67
110.775772095,110.905334473,110.319923401,110.303573608,110.989051819,110.710922241,110.688194275,110.545906067,109.962554932,110.657150269,1195,108.53
110.327484131,109.839736938,110.320129395,109.931114197,109.835983276,110.295455933,110.683502197,110.653488159,109.962814331,110.474082947,8342,104.29
109.852790833,109.839912415,110.662132263,110.740379333,109.833976746,110.89566803,110.4504776,110.473358154,109.96219635,110.475334167,7816,126.52
91.237487793,92.1923446655,91.8287811279,92.0874557495,91.5621337891,92.0185089111,91.0822296143,91.1910858154,91.8330764771,91.3763198853,7257,87.06
110.679733276,109.946266174,110.320388794,110.697013855,109.836006165,110.707740784,110.072601318,110.546409607,110.298835754,110.861846924,6355,112.47
110.77456665,109.946235657,110.662818909,110.204994202,110.178619385,110.708755493,110.61605835,110.473327637,111.092712402,110.655448914,3603,106.55
91.9107971191,91.3696670532,91.8290100098,91.9409637451,91.8776626587,92.0379104614,91.1019744873,91.1757507324,91.5424118042,92.450668335,5478,103.42
92.3470840454,91.3666381836,91.6047668457,92.0868835449,91.9986724854,91.133972168,91.0855102539,91.9024581909,91.833152771,93.2630004883,8177,89.6
92.0228805542,91.3783340454,91.8239822388,92.0116500854,91.9995727539,91.1248016357,92.0122451782,91.2008132935,91.8332366943,91.6632919312,4974,91.6
110.774200439,110.750946045,110.535377502,110.697036743,109.835823059,110.710762024,110.152557373,110.473373413,110.298614502,110.86240387,1794,111.9
109.504707336,110.241912842,110.035873413,110.303230286,110.178390503,110.699012756,110.615829468,110.65272522,109.782836914,110.544952393,1823,108.36
90.9968261719,91.3660888672,95.3743667603,91.9053955078,92.6974487305,92.4542541504,92.0224151611,91.9067840576,91.3820343018,91.1631774902,2439,88.92
103.131835938,100.780662537,101.085853577,101.112869263,103.638183594,103.496932983,100.595230103,100.761154175,103.596481323,102.256530762,4881,100.86
90.9655914307,91.3656539917,91.8863601685,91.2323913574,91.9985351562,91.8776473999,91.9340744019,91.179107666,90.6997451782,91.3776702881,80,91.56
90.8397674561,91.3662719727,91.8839263916,91.1930999756,91.8104934692,91.8759994507,92.0195465088,91.632522583,91.8310012817,91.5305709839,8169,92.26
106.16078949,103.557411194,100.994033813,101.252922058,103.857513428,101.791397095,105.611236572,100.758377075,103.347976685,101.252281189,7506,99.8
91.3582229614,91.7123947144,94.2975463867,94.9784393311,91.6714096069,91.3402328491,91.9400939941,91.2957992554,92.2401885986,91.1861495972,5792,103.82
110.77507782,110.903930664,110.036445618,110.204978943,109.835632324,110.295661926,110.071754456,110.473014832,109.961219788,110.476173401,1534,116.02
110.775604248,110.241378784,110.036354065,109.930877686,110.256851196,110.295394897,110.616104126,110.545883179,110.112319946,110.883674622,7867,108.71
92.3358383179,92.1878814697,91.6042861938,91.2885742188,91.9981231689,91.340057373,92.0209350586,91.6259765625,91.9296417236,91.5307846069,8266,96.11
110.327957153,110.750900269,110.03678894,110.205551147,110.158538818,110.214851379,110.152618408,110.473526001,110.298858643,110.655334473,4550,108.72
91.3756027222,91.707611084,90.9794082642,91.221534729,91.2476730347,91.1207962036,90.6358032227,91.9114151001,91.928604126,91.2150039673,6597,89.47
109.774787903,109.820365906,110.036689758,110.740242004,109.835769653,110.71206665,110.688209534,110.537918091,109.687705994,110.472747803,4357,113.43
110.775665283,110.750595093,110.535148621,110.738319397,110.256744385,110.709732056,110.073707581,110.081069946,110.298591614,110.884056091,2813,106.58
102.432357788,103.425994873,100.9817276,101.099571228,102.643806458,102.814460754,103.76965332,100.931213379,103.04322052,101.031005859,6157,94.85
90.9712753296,91.3480911255,91.2140884399,91.0300369263,91.8894042969,91.3399658203,91.8016052246,91.1800765991,91.928276062,91.6028747559,2612,93.77
91.3767623901,92.1686630249,91.8821868896,91.7478866577,91.235496521,92.4541854858,91.8074264526,91.5900878906,91.9269561768,91.1778259277,2344,99.98
91.5575561523,91.3506393433,91.8865127563,91.0320510864,91.6715545654,91.8765335083,91.0779037476,91.2950134277,91.9238357544,91.0723571777,4291,88.83
101.089630127,100.760559082,101.171638489,100.380126953,101.414543152,100.88494873,103.333076477,100.67276001,103.533370972,101.032226562,649,100.56
110.774703979,110.749710083,110.122833252,110.204925537,109.718559265,110.895866394,110.152618408,110.082038879,109.782226562,110.862586975,863,122.45
110.097671509,106.098457336,110.036354065,105.583938599,108.730224609,103.611297607,101.356048584,110.471282959,110.111999512,103.679954529,4996,110.38
91.3779067993,91.3617401123,90.9825286865,91.8083190918,91.2480773926,92.4564208984,92.0167694092,91.1839065552,91.9324569702,91.17552948,4733,87.13
91.7417526245,91.6139602661,91.883102417,94.4453277588,92.6398620605,91.3393630981,92.0139923096,91.1967010498,90.4718322754,93.1090240479,1081,95.92
90.9717407227,92.1930618286,91.1160888672,92.0869979858,91.9987792969,92.4556732178,91.0860137939,91.9095153809,91.5420379639,91.3947525024,4079,124.64
110.679893494,110.75138855,110.036376953,110.203948975,110.256546021,110.133377075,110.451026917,110.473129272,107.937065125,110.860778809,6911,111.51
90.9740447998,91.8363952637,91.6026992798,92.0867767334,93.204498291,92.4582443237,91.9323348999,91.2951812744,91.8324661255,91.2160415649,3143,92.39
77.0864334106,77.8104095459,77.0772399902,77.6830368042,77.8348312378,75.6421203613,77.5822372437,77.1888504028,78.1308746338,76.6917190552,7934,75.86
95.6076812744,91.3661117554,91.8852386475,91.9073028564,91.9983596802,91.3406982422,90.8342666626,91.1794891357,91.5392074585,93.0461273193,1374,110.24
103.07460022,103.07170105,103.485389709,101.575523376,102.995788574,102.518257141,101.71333313,99.9696502686,103.19026947,101.015678406,8160,103.07
110.679725647,109.840278625,110.662315369,110.696670532,110.256469727,110.693405151,110.073066711,110.083862305,111.092163086,110.863082886,6311,117.09
94.0367507935,91.3861618042,91.8291473389,94.899269104,91.9986877441,92.0667419434,91.8070068359,95.7498474121,91.8331604004,91.2317199707,2768,99.6
91.2179870605,91.8559799194,91.8835601807,91.9299468994,91.8540878296,91.8729476929,92.0165481567,91.1946640015,91.9227905273,91.1695022583,7053,88.46
110.679992676,110.749282837,110.036430359,109.931083679,109.718635559,110.89641571,110.451545715,111.016235352,110.291519165,110.477119446,119,108.0
91.3732070923,91.3478164673,91.8269348145,91.9390869141,91.9020690918,91.8755645752,91.9347305298,91.9135513306,91.9285507202,91.3775100708,186,90.8
110.679374695,109.943084717,110.659088135,109.931060791,109.836219788,110.89616394,110.073272705,110.541290283,110.298866272,110.862823486,3413,108.47
90.9692687988,91.3671951294,91.6061019897,91.9108810425,92.9771652222,92.0310745239,91.0918884277,91.5931625366,90.0784225464,91.2141036987,381,91.5
110.313964844,110.241973877,110.53276062,110.731613159,109.836341858,110.893173218,110.683494568,111.016372681,110.299095154,110.473823547,8369,109.64
103.088623047,101.483345032,101.424247742,101.567176819,102.390029907,101.759475708,102.349220276,100.751411438,101.037834167,101.342521667,8103,99.66
110.328086853,109.922431946,110.535614014,110.303260803,109.82925415,110.896430969,110.451515198,110.078323364,110.299026489,110.883995056,2904,109.7
91.5604476929,91.7077331543,91.6001358032,92.0854415894,91.8866043091,91.3398513794,91.7975845337,91.9049987793,91.9309082031,91.5315628052,6813,89.08
110.677688599,110.241500854,110.31993103,110.204406738,109.718597412,110.895713806,109.059783936,110.473548889,110.283416748,108.483573914,3048,109.61
91.5604400635,92.1706237793,90.9792633057,92.0854415894,91.2972183228,91.3398513794,90.6376419067,91.1952514648,91.9279785156,91.1995391846,6973,85.89
110.774787903,109.945732117,110.123039246,110.30355072,109.718719482,110.711883545,110.616256714,110.473129272,110.110595703,110.474250793,6921,129.65
91.2356109619,91.8364334106,91.0294189453,92.0860290527,91.8818511963,91.1386184692,91.9277877808,91.8685073853,91.5413894653,91.3779373169,6135,87.22
77.3512878418,75.3377304077,77.0777359009,77.3530502319,75.8054885864,75.6412811279,77.2965927124,77.3127975464,76.2641220093,77.671585083,7196,74.17
101.078536987,101.348968506,101.082588196,101.570457458,100.326416016,100.70124054,99.9388809204,100.425109863,103.164291382,101.245010376,2290,100.16
77.0867919922,77.7045059204,77.4258575439,75.6007461548,77.1938781738,78.0704345703,77.5827560425,76.1431503296,78.1187896729,76.6845779419,3009,75.82
109.853286743,109.945655823,110.535179138,110.303413391,110.990058899,110.295471191,110.073486328,110.473381042,109.78237915,110.476280212,5342,110.03
103.216567993,100.840698242,103.935089111,101.446166992,102.264419556,100.687889099,101.053436279,100.931045532,101.57257843,101.034759521,2973,98.81
110.679634094,110.241828918,110.118492126,110.204551697,109.718597412,110.134185791,110.07183075,110.653640747,111.088165283,110.860824585,3693,125.44
110.327667236,109.813735962,110.320297241,110.739830017,109.718566895,110.70526123,110.071586609,110.473167419,110.298942566,110.619033813,2341,106.19
110.77571106,110.750740051,110.036567688,110.204467773,110.256736755,110.896476746,110.688072205,111.003837585,110.10874939,110.473007202,2065,144.36
101.084983826,100.842834473,100.981658936,101.540962219,101.025177002,101.206665039,103.060173035,101.161209106,98.7944488525,101.316009521,7764,100.03
110.314399719,109.945213318,110.533950806,109.931022644,109.833183289,110.134284973,110.688217163,110.473419189,109.779296875,110.877677917,7654,105.4
91.5635070801,91.8367080688,95.3689422607,91.9104537964,91.671546936,92.4575271606,90.8073806763,91.9121170044,91.9288330078,91.6747360229,5523,97.27
91.5630187988,91.3516998291,91.217918396,91.9046478271,91.9994735718,92.0185699463,92.1252365112,91.1801757812,91.828742981,91.3119735718,3732,91.43
91.5630493164,91.3659362793,95.1137084961,92.0721740723,91.6719207764,91.3390274048,91.0878372192,91.9863586426,93.7225036621,91.1708679199,4997,115.25
94.7545166016,91.3504180908,91.3884658813,92.2360229492,91.5659637451,91.3399429321,92.0210800171,91.1801300049,91.8368759155,93.2518310547,3128,90.35
90.9623184204,91.3479232788,91.8272171021,91.7539520264,91.9969787598,92.4259490967,92.0179138184,91.1769485474,89.944229126,91.3766098022,1493,88.93
91.2220611572,91.3485336304,91.8761520386,91.0304794312,91.7366256714,91.4000015259,90.6024169922,91.2863311768,89.8845825195,91.527923584,150,93.67
91.3775482178,91.7105712891,91.6031570435,91.0387268066,92.783744812,92.4581680298,91.8076400757,91.2960205078,91.54246521,91.2134857178,3882,92.43
77.2628860474,77.8158035278,77.2293548584,75.6022033691,77.1956253052,77.9487609863,77.3219528198,77.6188964844,76.325553894,76.6869430542,6153,78.63
109.774734497,110.24206543,110.319725037,109.930831909,109.718528748,110.711044312,110.450439453,111.010116577,109.782096863,110.477058411,5800,112.67
100.669456482,101.480773926,101.115951538,101.10144043,101.416305542,101.044319153,101.212409973,100.464752197,103.247810364,101.033485413,8132,97.99
103.546600342,100.854034424,101.116622925,102.928337097,101.464622498,104.112014771,101.064338684,100.413398743,101.905342102,100.908760071,1092,98.93
100.616127014,103.504623413,101.072303772,101.449165344,102.677124023,101.976844788,100.590606689,100.410903931,101.00541687,101.181228638,2569,98.39
110.678855896,109.945770264,110.036552429,110.303596497,110.256690979,110.711204529,110.687042236,111.014335632,109.781799316,110.474182129,6844,107.38
91.2409820557,91.8366165161,91.6062545776,91.4314117432,91.9988250732,92.4496383667,91.0844650269,91.1942520142,91.9263458252,93.163772583,8367,95.56
91.3768310547,91.3500823975,91.0017852783,91.8703231812,92.3163146973,91.3410491943,92.0206069946,91.2901000977,90.4729614258,91.3769607544,1073,89.6
101.126838684,100.745506287,101.114364624,101.446739197,103.758056641,101.793540955,100.638671875,99.914604187,103.400154114,100.889953613,4679,97.79
109.85382843,110.24016571,110.662696838,110.677360535,110.178977966,110.098731995,110.152565002,110.473472595,111.064804077,110.655769348,5033,116.41
76.8235015869,75.3484802246,77.4268188477,76.4515151978,77.8372650146,78.06275177,77.3100662231,77.1890869141,76.3172988892,76.6889801025,3344,78.22
91.3741073608,91.7057418823,91.2190170288,91.7199249268,91.8379592896,92.4411392212,91.0861358643,91.5900344849,92.2688217163,92.2715301514,2935,98.51
91.0844650269,92.1913986206,91.6038742065,91.9407348633,90.9332199097,91.3400115967,91.8074951172,91.1795730591,91.8324279785,91.3772201538,7483,94.1
91.7085952759,91.3628082275,90.9807052612,91.0316772461,91.788192749,91.3404083252,90.6187820435,91.2878112793,91.8323516846,91.5298538208,603,90.39
91.2316741943,91.7111129761,90.9796142578,92.0867919922,91.9122009277,92.4552688599,92.0223388672,91.2989501953,91.9753494263,93.8738479614,619,99.82
109.774307251,109.838905334,110.320129395,110.30317688,110.256896973,110.293586731,110.688079834,110.652862549,110.298561096,110.474571228,1061,109.67
92.1372146606,91.3495483398,91.2137145996,91.0310211182,91.2407531738,91.149848938,91.0632095337,91.2938537598,91.8326644897,91.1061706543,6187,94.83
101.127479553,103.616386414,100.982055664,101.59262085,102.867279053,102.677261353,101.419120789,103.419456482,103.22303009,101.05796051,3931,100.85
91.2344512939,91.8371047974,91.8865280151,91.9391021729,91.9980239868,99.1158599854,91.8042678833,91.1910095215,91.5410308838,91.5318832397,6231,95.51
91.2395477295,91.3501968384,91.8815078735,91.8201065063,91.6660614014,91.3462982178,91.078125,91.1848907471,91.072555542,91.6019134521,1903,90.32
109.774795532,109.840019226,110.662841797,110.697113037,110.988059998,110.896255493,110.688323975,110.473457336,109.781272888,110.474510193,376,110.55
109.774841309,110.906761169,110.662322998,110.741088867,110.256584167,110.134162903,110.451301575,110.653434753,111.088188171,110.476890564,2473,108.06
90.9759674072,91.3591003418,91.6068191528,91.2017974854,91.3535842896,91.876411438,92.0203552246,91.1777191162,90.3393554688,91.3787384033,615,94.85
77.1336212158,75.3432006836,77.4236297607,77.6987380981,77.2729797363,78.3611831665,77.5802536011,77.6183624268,76.3233642578,77.6726531982,789,77.14
91.5641098022,91.3990097046,94.7117919922,91.887840271,92.5866470337,91.3405075073,90.7398834229,91.5958404541,91.9340667725,91.216178894,3489,95.87
110.679641724,109.945716858,110.661712646,110.205375671,109.836090088,110.296394348,110.451477051,111.013816833,109.963233948,110.474479675,3697,109.44
92.3546142578,92.193611145,91.9218292236,91.9401702881,92.8781433105,96.0031814575,91.4127502441,95.7261047363,91.5501861572,91.7733001709,5519,108.01
95.0339050293,92.1924972534,91.8291397095,91.9082260132,92.9208221436,91.3399658203,91.8070297241,91.1842651367,91.5418395996,91.8975219727,2794,93.57
91.3766860962,92.1964492798,91.9813232422,92.0871353149,91.671875,91.3404541016,90.6256713867,91.1691589355,91.9283981323,91.5321044922,6400,97.84
77.3533935547,77.8123245239,77.4255828857,75.603553772,77.1958999634,78.108215332,78.2482910156,77.1606369019,76.3158416748,77.4281158447,4270,75.05
92.3694992065,91.3678970337,91.8293609619,91.1549072266,91.9988555908,92.0556869507,91.9370880127,91.3167953491,91.5421600342,91.1727218628,4382,88.12
103.628875732,100.862388611,100.994422913,100.538566589,102.864044189,102.25214386,99.039680481,100.751747131,103.222007751,101.389793396,2379,101.71
109.851325989,109.945533752,110.127105713,110.303253174,110.178321838,110.288368225,110.451446533,110.5519104,109.782791138,106.362106323,6321,112.9
110.679443359,110.241851807,110.124191284,110.69708252,109.836029053,110.295036316,110.616004944,110.653320312,110.111846924,110.861099243,6592,110.85
101.089889526,101.366333008,103.503608704,101.609725952,102.925628662,102.494178772,100.1198349,100.42691803,103.385658264,101.245140076,6102,99.69
92.3671951294,91.36378479,91.8252105713,92.0864334106,91.9172821045,92.4560852051,91.0956954956,91.1806640625,91.5420074463,91.171043396,5700,96.38
109.853965759,109.945022583,110.319282532,110.696937561,110.256988525,110.134300232,110.073410034,110.473365784,109.96131134,110.477180481,5252,117.26
92.3245391846,92.1964111328,91.8290023804,91.9407043457,91.8913040161,92.0598678589,90.6340942383,91.1939163208,91.9284133911,91.3876724243,1419,92.59
92.3467407227,91.7123641968,94.2355728149,91.9398040771,91.9103240967,91.8765640259,90.6409759521,91.1775436401,91.9257049561,91.5450057983,1785,114.51
110.327896118,110.749931335,110.126358032,110.69720459,109.718696594,110.318984985,110.451477051,110.653495789,110.298332214,110.654197693,2696,110.07
91.5614776611,92.1395568848,91.8862304688,91.7500228882,89.4017410278,91.1374664307,91.9283828735,91.1720581055,91.9261703491,91.1667098999,6447,94.7
90.9317321777,91.7090377808,91.8835525513,91.2001800537,91.8698272705,91.3405761719,91.933555603,91.2947845459,91.9278717041,91.394569397,3388,90.86
91.5629043579,92.196105957,91.1117172241,91.0842514038,91.9133911133,91.8760757446,91.9357681274,91.3002853394,91.9284362793,91.3777618408,6274,96.52
91.2780380249,91.8327941895,91.8245697021,92.0837631226,91.9011306763,91.8750534058,92.008430481,91.1956253052,91.5389328003,91.5297698975,7280,87.22
91.3780441284,91.3631591797,91.8829727173,91.0317764282,91.6326599121,91.839263916,91.9282836914,91.2851028442,89.9262695312,91.2112197876,6578,87.05
103.082366943,101.438491821,105.63142395,101.445915222,103.773452759,101.26940155,103.749053955,100.756835938,101.124938965,100.661506653,4965,99.11
110.264129639,109.945472717,110.035743713,110.303321838,109.71799469,110.315803528,110.688034058,110.551834106,110.298683167,110.464363098,4819,119.7
103.399581909,100.692092896,101.112953186,101.097007751,102.998703003,104.167366028,100.239677429,100.930397034,101.985298157,101.035362244,7402,96.53
91.3785400391,91.7330627441,91.6045303345,91.2228927612,91.9985046387,91.1361236572,92.0192337036,91.9053878784,91.8322067261,91.5283737183,1303,94.95
91.4085845947,91.3499069214,91.8830413818,91.7707519531,91.4696655273,92.4429168701,91.9379730225,91.1999588013,91.5407333374,91.6015167236,1795,91.37
92.3427352905,91.3509750366,91.2238616943,91.9399108887,91.2406768799,91.8764801025,91.0839691162,91.2981109619,91.5426712036,91.2147293091,5226,89.14
101.159637451,103.690322876,101.116767883,100.452140808,101.439949036,101.791137695,100.627746582,101.325798035,103.342514038,101.407325745,5966,101.34
109.774597168,110.750289917,110.661460876,110.238716125,109.834281921,110.13433075,110.616348267,111.015350342,109.962539673,110.88407135,5624,108.62
91.3776168823,91.3641052246,91.0270614624,92.0868148804,91.9209060669,91.87525177,92.0228042603,95.504737854,91.936668396,91.5372009277,3923,95.7
91.39402771,91.8331604004,91.8877639771,92.2322158813,92.6257171631,91.5150680542,91.937789917,91.1997528076,91.8776550293,91.4594955444,1087,92.22
92.3625488281,91.3509292603,91.6070861816,91.0328369141,91.9196853638,91.8760604858,91.9363327026,91.1787033081,91.8337860107,91.259513855,4773,92.38
110.775680542,109.944503784,110.317504883,110.730476379,109.835380554,110.882133484,110.688156128,110.552406311,109.961494446,110.475967407,2484,106.03
101.141525269,101.339004517,101.084060669,101.446235657,103.744140625,101.057151794,101.365203857,100.753112793,103.224708557,101.011276245,100,101.44
91.5533676147,91.843421936,91.8289108276,91.9379119873,91.2337112427,91.1360321045,91.8081359863,91.2940216064,91.9288024902,91.5444793701,2336,93.65
110.77583313,110.240432739,110.534729004,110.205192566,109.836006165,110.319366455,110.687721252,111.014823914,111.088783264,110.627822876,4400,108.94
92.2157440186,94.8205718994,91.8291625977,92.0881576538,91.9989471436,91.8774108887,91.8080062866,91.1959152222,91.8335113525,91.8337860107,5385,94.85
110.326591492,109.945037842,110.318893433,110.739341736,110.178817749,110.711868286,110.687995911,110.653556824,109.959571838,110.475456238,7271,108.61
91.3768386841,91.3504562378,91.8290634155,91.9290466309,91.9082336426,92.4538803101,92.0186386108,91.1824951172,91.9381866455,91.3830718994,833,90.16
92.3564910889,91.7097473145,91.2378463745,91.0660705566,91.8864212036,91.3392562866,91.0802993774,91.9130096436,91.9285202026,91.5352935791,2410,92.7
109.774612427,109.945854187,110.662734985,110.303543091,109.718742371,110.318824768,110.152618408,110.473487854,109.962112427,110.656852722,3107,125.91
110.774780273,109.833229065,110.662757874,110.303459167,109.836296082,110.319320679,110.616157532,110.089035034,110.298698425,110.47441864,8232,106.38
110.679840088,110.751037598,110.320053101,110.303466797,109.718658447,110.134376526,110.451316833,110.473434448,111.034095764,110.474914551,3672,119.59
77.3508071899,77.8169403076,77.424041748,75.6069030762,77.2735443115,77.9873733521,77.5849533081,77.1889038086,76.3177337646,77.2523422241,6539,74.27
109.854125977,109.838806152,110.123786926,109.931221008,110.983390808,110.706924438,110.615829468,110.653007507,109.782951355,110.862915039,3175,107.7
110.775680542,110.749588013,110.0365448,110.69720459,108.17250824,110.89642334,110.451370239,110.547676086,110.298454285,110.655426025,5152,115.27
92.3491210938,91.8351516724,91.818145752,91.2138137817,91.6683425903,92.0478515625,91.9313812256,91.2927856445,91.2213973999,91.1717300415,985,89.79
91.3141784668,91.7702331543,91.8289489746,92.0870513916,91.9983139038,92.0671920776,90.6534347534,91.3421859741,91.5420761108,90.7415771484,8114,93.5
100.632629395,100.754180908,103.507949829,100.383323669,101.384078979,101.778144836,99.9592819214,100.109703064,103.197166443,101.034141541,6396,98.5
109.852546692,109.944641113,110.319236755,110.696426392,109.718490601,110.295608521,110.615707397,110.53301239,109.958816528,110.861824036,3142,113.71
90.9639434814,91.363609314,90.980178833,91.0326156616,91.8466720581,91.3399887085,91.932220459,91.1935272217,91.9199829102,91.2140274048,7305,91.49
91.0379638672,91.7095031738,90.988822937,92.0860137939,91.2381896973,91.3406829834,91.804725647,91.2955245972,91.5414886475,91.1591415405,2182,90.18
