keras_MSE3_None_relu1,keras_MSE3_None_relu2,keras_MSE3_None_relu3,keras_MSE3_None_relu4,keras_MSE3_None_relu5,keras_MSE3_None_relu6,keras_MSE3_None_relu7,keras_MSE3_None_relu8,keras_MSE3_None_relu9,keras_MSE3_None_relu10,keras_MSE3_None_relu11,keras_MSE3_None_relu12,keras_MSE3_None_relu13,keras_MSE3_None_relu14,keras_MSE3_None_relu15,keras_MSE3_None_relu16,keras_MSE3_None_relu17,keras_MSE3_None_relu18,keras_MSE3_None_relu19,keras_MSE3_None_relu21,keras_MSE3_None_relu22,keras_MSE3_None_relu23,keras_MSE3_None_relu24,keras_MSE3_None_relu25,keras_MSE3_None_relu26,keras_MSE3_None_relu27,keras_MSE3_None_relu28,keras_MSE3_None_relu29,keras_MSE3_None_relu30,keras_MSE3_None_relu31,keras_MSE3_None_relu32,keras_MSE3_None_relu33,keras_MSE3_None_relu34,keras_MSE3_None_relu35,keras_MSE3_None_relu36,keras_MSE3_None_relu37,keras_MSE3_None_relu38,keras_MSE3_None_relu39,ID,y
90.996055603,92.8372955322,94.4785003662,91.3449859619,94.3119354248,90.7803649902,95.8638534546,94.5969467163,89.7369537354,94.2935028076,95.5707550049,89.3856048584,88.0635681152,92.9143371582,89.7389755249,92.8469924927,88.3276138306,93.2621688843,94.6926193237,93.1703567505,92.2260971069,94.2374267578,90.5309753418,93.9276199341,91.3214416504,98.5713806152,99.1340560913,91.2210388184,91.7248764038,88.7456665039,91.6671447754,94.1697616577,91.504737854,92.3588790894,90.8851013184,96.6029281616,90.5556335449,94.394859314,6307,83.25
104.288238525,98.6702728271,103.020401001,109.137702942,103.760574341,104.11807251,100.199302673,99.3483428955,106.839927673,104.223190308,110.338157654,103.797744751,103.912223816,105.55329895,102.708053589,106.662879944,104.871498108,107.250160217,111.264389038,98.0173339844,103.777542114,106.271011353,104.008148193,101.167182922,105.075416565,99.8846588135,108.670463562,103.666572571,102.372962952,105.863563538,108.715454102,100.748046875,103.834655762,98.4291763306,101.949172974,105.412002563,106.410926819,101.991539001,6309,102.76
111.311767578,104.015098572,115.379356384,109.824310303,107.67061615,113.645332336,116.569969177,108.618377686,106.388259888,111.433731079,117.325363159,116.580421448,114.615829468,121.893547058,104.695297241,111.062538147,119.7527771,114.882629395,112.455352783,115.376724243,112.729362488,112.226982117,114.122795105,112.742599487,114.964546204,126.402412415,115.243812561,117.203407288,114.523162842,111.783401489,111.736572266,115.152366638,114.710678101,115.579620361,117.243003845,109.4270401,118.899024963,124.120994568,6311,117.09
94.3452682495,94.8969116211,93.5684356689,96.4712371826,93.1802597046,93.4420089722,91.7788314819,91.9975280762,90.2439575195,92.9316177368,94.0058670044,91.493812561,87.7999343872,91.0486450195,90.0148162842,92.5487823486,98.1407394409,91.1168060303,95.0774002075,94.1184768677,98.7791519165,97.0569534302,95.2589492798,90.9480819702,92.505645752,91.7628250122,93.2515029907,94.3208465576,96.1096572876,95.8550643921,92.3151702881,92.0245513916,92.9449768066,90.6330566406,94.2119140625,88.7128982544,93.3136749268,93.748260498,6313,96.74
93.1156768799,93.7453765869,91.6935806274,91.4629211426,99.3534545898,98.3378448486,92.2646255493,91.5868835449,93.2986679077,89.4243469238,91.9596405029,97.1752243042,92.6086502075,101.49609375,101.389099121,100.157546997,95.2348022461,91.1442260742,93.4710006714,97.7864456177,98.9179077148,95.4665527344,94.3283996582,92.0679550171,94.8397903442,95.394493103,94.0714874268,94.0539016724,97.0367202759,88.9260559082,95.8671798706,93.7842330933,93.0501556396,92.0725860596,91.9535598755,97.2708587646,94.6524200439,93.3046951294,6314,91.07
115.119033813,111.488143921,111.626945496,113.09538269,107.195365906,109.95337677,111.054573059,109.714149475,109.526435852,117.984886169,116.253112793,107.685264587,109.616500854,112.667205811,108.888664246,113.848129272,113.084945679,108.529685974,110.255081177,112.037788391,110.522567749,111.604522705,109.319946289,112.71169281,116.947685242,116.105163574,112.628036499,114.880378723,104.140838623,115.245262146,119.462684631,108.445968628,112.906417847,117.882614136,113.988693237,106.22618866,114.099067688,106.429603577,6315,108.73
91.464225769,94.9744415283,93.1882629395,95.4667892456,95.2887039185,94.0185623169,92.4507293701,100.469932556,94.5219955444,97.1432495117,96.8154296875,92.6088943481,96.3233566284,94.2544937134,92.5314025879,91.3265304565,98.2582550049,96.4159698486,96.4416503906,95.7020187378,93.825050354,93.3367080688,96.9576797485,94.7132873535,96.4137878418,98.1761474609,94.8778762817,94.8027496338,92.7416687012,92.6999893188,93.3150482178,94.0209197998,93.3745574951,91.3111724854,90.3163452148,91.8404693604,92.7537307739,98.2739562988,6316,94.07
96.9792709351,96.7328567505,102.676780701,104.828063965,101.918266296,99.2300262451,100.769523621,104.018547058,101.87474823,98.3625030518,104.50353241,96.5947189331,97.3158340454,106.530456543,99.1674575806,97.0718994141,101.365097046,105.254966736,106.455345154,92.9080581665,98.103012085,98.414390564,100.663619995,100.337814331,101.609596252,95.0824127197,103.241127014,98.3661880493,101.902229309,101.221565247,102.044311523,101.882621765,99.8187179565,96.4566879272,102.635559082,98.9499359131,103.331382751,101.450538635,6317,99.68
76.1821899414,77.9908370972,78.766960144,82.1783447266,81.9543762207,79.5198059082,78.9740371704,73.2485961914,79.8060836792,75.1912078857,84.7302474976,75.6824035645,76.0471420288,74.6138000488,80.4269332886,79.3539276123,79.6271133423,80.3628158569,77.7942276001,78.4535369873,81.421005249,77.9742660522,77.5418930054,82.7768325806,80.208366394,79.1634216309,79.7715759277,78.9984283447,77.3751525879,75.1715927124,78.7644805908,78.9080581665,76.357635498,76.4521408081,79.8074264526,79.4612121582,82.5309829712,73.3745422363,6318,75.59
104.671417236,106.999137878,103.37613678,106.806846619,102.752082825,101.697975159,103.541732788,100.420761108,100.015197754,101.710678101,106.989959717,101.884353638,108.473426819,98.2742919922,98.520362854,101.415115356,98.7467269897,99.329246521,104.960456848,103.217506409,102.394714355,97.5597686768,105.533935547,102.278045654,103.465896606,102.760253906,107.289680481,102.634872437,97.9476470947,109.301361084,103.030487061,100.213088989,104.230270386,101.68434906,97.1132583618,103.414634705,107.345016479,106.106483459,6319,99.43
113.586715698,108.138641357,118.473716736,116.543205261,109.265609741,118.253875732,104.841720581,106.733566284,113.573928833,112.357421875,109.209007263,117.140510559,110.70401001,116.134124756,111.890144348,114.827705383,109.713272095,110.763893127,117.739128113,111.190818787,111.860877991,112.565666199,107.815406799,108.028686523,109.447776794,107.767944336,111.060249329,108.365722656,113.611984253,112.688438416,108.440582275,107.821304321,106.601768494,113.833625793,112.142662048,115.660499573,112.636314392,115.935890198,6321,112.9
90.0104751587,88.2618560791,97.5352020264,88.4888076782,98.3594894409,93.8150634766,92.9709625244,90.4292221069,89.2422943115,95.1513290405,92.3452911377,90.8177337646,92.0574111938,92.7481765747,93.5133895874,89.8728561401,94.6011428833,94.6481399536,94.2164459229,89.80493927,95.0046691895,92.2782745361,89.0941848755,91.037940979,91.6435852051,94.2089691162,93.8293304443,94.0482254028,102.023124695,96.3149032593,101.559288025,94.0054473877,96.6016921997,91.8083190918,91.7915344238,88.5189971924,95.9133148193,93.1684341431,6322,128.67
115.233139038,110.543136597,112.9376297,111.919136047,120.104370117,110.393592834,112.933746338,116.388839722,110.324638367,115.560661316,112.188484192,109.055015564,114.580291748,112.651557922,114.656089783,104.139778137,113.574928284,110.144706726,114.201713562,112.255432129,122.456878662,108.43863678,109.078208923,107.251304626,109.903900146,112.191436768,113.18611145,115.945152283,117.873535156,119.634849548,114.129333496,115.815170288,110.991317749,111.700752258,107.974914551,112.954208374,110.522636414,112.203399658,6323,112.34
95.8105545044,94.6046829224,95.8528518677,95.2681121826,94.7005691528,92.6136474609,93.1526947021,90.111328125,95.0113067627,92.3951034546,93.9941253662,93.9231262207,95.3751602173,93.0233459473,95.5178527832,93.9800643921,98.6161422729,92.9687194824,94.9152832031,90.2565917969,94.552230835,99.2539520264,91.4605484009,92.304725647,94.9548797607,96.3913497925,94.6729736328,89.1749954224,92.6900253296,92.6637268066,97.0593261719,91.1279067993,98.5284576416,93.2257385254,95.1385650635,97.8525314331,92.4669265747,93.7487564087,6326,135.13
120.272377014,115.750099182,114.783126831,119.800132751,114.918289185,115.193473816,118.622238159,114.961799622,109.263305664,126.185668945,121.059577942,114.087814331,114.073394775,126.066001892,112.67338562,114.421913147,119.962036133,111.932495117,112.590110779,115.159721375,110.531341553,117.573616028,112.758216858,116.048309326,122.482246399,121.081809998,123.713310242,131.661682129,114.43196106,118.262512207,122.009529114,112.286026001,116.502853394,123.282287598,116.866157532,116.931816101,115.800552368,110.752998352,6327,109.33
91.7837677002,94.9491729736,93.1781921387,96.087928772,95.5271911621,94.7674560547,92.883605957,100.579467773,95.3559417725,97.1136932373,98.472694397,93.4440002441,96.1450424194,94.6509933472,92.8246536255,91.44556427,98.77709198,97.0471420288,96.695274353,95.5973968506,93.8375015259,92.8530731201,96.3705749512,95.2607574463,96.2220001221,98.9648742676,94.8827133179,94.3511581421,92.6680450439,93.5179977417,92.7060317993,94.5372467041,92.1456375122,91.3210220337,90.8098068237,91.7782363892,93.8059844971,98.0051040649,6328,111.12
97.1706924438,96.7218170166,103.20526886,104.045722961,101.730171204,99.4257888794,100.425514221,103.570785522,101.408630371,97.7387313843,103.66696167,96.212020874,98.2001113892,105.462371826,99.6537628174,97.8013153076,100.073188782,105.724388123,106.326332092,93.1634521484,97.8509597778,97.1081237793,100.258956909,101.08216095,100.172653198,93.2369689941,103.056640625,98.2898788452,101.616600037,101.855247498,102.498802185,100.38659668,100.880638123,96.0262374878,97.080329895,98.4365997314,102.928497314,100.905754089,6329,97.03
123.987892151,115.467376709,116.033287048,121.083206177,114.738761902,115.196510315,119.773887634,116.891799927,116.57321167,119.283180237,123.538513184,113.758384705,115.341194153,118.023574829,113.983848572,116.252876282,118.972831726,119.626716614,113.931465149,117.021827698,111.784790039,117.82207489,112.864204407,115.57509613,120.163406372,117.185798645,121.730354309,122.697120667,117.590820312,117.377861023,120.517372131,114.066978455,114.797340393,122.213661194,116.374267578,117.534225464,122.063346863,111.845039368,6331,120.86
91.4540939331,91.3976898193,91.3005752563,94.8335266113,92.6043701172,93.7255020142,89.6719665527,92.89087677,93.4895935059,94.0509796143,96.4324188232,90.3059768677,92.8810348511,91.8471374512,102.618309021,93.9854888916,88.8433990479,90.2149581909,95.4296646118,94.368270874,94.301109314,96.1800384521,94.4863052368,92.5681152344,91.5173492432,90.332862854,97.4929885864,87.9785079956,95.977104187,99.1150131226,91.5835418701,92.7906112671,92.1547927856,100.571365356,90.9686508179,99.782699585,92.7065811157,91.3013381958,6332,98.35
99.3277053833,94.4596328735,97.1144866943,93.3556594849,92.0489120483,93.0490264893,94.0068969727,92.5072402954,91.7355499268,97.0359420776,91.6255111694,92.670753479,91.5397338867,91.2866744995,95.3100204468,92.877571106,95.1412887573,91.1173629761,97.7457580566,90.8301544189,102.410385132,92.6632766724,92.8824234009,97.1120605469,101.78263092,85.6488800049,101.394180298,96.2116622925,97.4646453857,88.9287185669,93.3861923218,92.79737854,91.9114151001,100.699768066,90.4148406982,98.3692321777,97.7947311401,93.2756958008,6333,95.66
99.9468765259,102.559608459,102.153518677,102.841186523,101.304779053,99.5678634644,98.9817123413,102.498695374,100.432807922,100.771308899,94.179473877,104.048377991,101.551704407,104.670028687,99.5172653198,103.210350037,103.598464966,97.7113494873,101.48677063,103.029159546,99.9887237549,107.023239136,103.610466003,102.811096191,101.942703247,99.7474517822,102.553596497,104.50605011,95.6399993896,103.548851013,100.835037231,104.672981262,103.285690308,100.332832336,104.642501831,96.010055542,104.862113953,98.948425293,6334,101.52
102.027488708,101.628799438,95.5096359253,91.7406845093,98.0682678223,97.2437362671,94.6106567383,93.3016052246,93.1390457153,95.0191802979,97.3171463013,93.2099990845,94.6405258179,97.2925415039,91.7069473267,93.9130325317,92.0405426025,96.5809936523,96.6910095215,97.8702087402,97.883682251,98.0606002808,98.5594177246,94.5456314087,100.235137939,95.6949157715,100.141357422,95.9774856567,98.8246002197,98.9414138794,92.4667816162,93.6167678833,94.2480239868,103.666625977,91.3835449219,96.8272781372,95.254196167,96.4187164307,6335,90.76
97.3579406738,91.8520889282,91.3905563354,92.2029876709,94.3191680908,90.8587112427,95.6264419556,90.5029983521,93.8431549072,92.0980300903,94.1668777466,87.6103057861,94.7622833252,90.6499099731,94.4399108887,92.8809814453,98.4082946777,93.1111831665,94.463760376,89.0269927979,97.0256195068,91.7674026489,85.3170547485,92.0360336304,94.7091598511,94.1805725098,94.4459686279,88.6321792603,92.8966903687,90.5733795166,94.5500106812,90.4635391235,95.3702163696,90.8478393555,93.7394180298,93.6209793091,93.3258514404,92.1531600952,6337,91.97
96.5325164795,94.6099700928,97.1813049316,92.2300796509,94.1609573364,98.3047866821,100.183235168,92.8980712891,95.1052398682,96.9077301025,101.298500061,100.110183716,94.8960876465,94.2483520508,95.4899749756,98.8979492188,97.3178710938,98.5159835815,99.6624069214,90.1119995117,93.1540679932,99.1691360474,94.0083236694,102.16544342,93.1816482544,96.3385314941,92.5753479004,102.127128601,100.432014465,101.475837708,91.0878143311,96.755241394,97.5299911499,95.1006088257,93.6999740601,85.2015991211,94.4075622559,90.8909225464,6338,107.9
93.9301147461,97.0457839966,95.2401199341,92.8713150024,96.3258056641,87.8069610596,98.3708114624,94.2190246582,89.636177063,93.6782531738,94.9454269409,93.8834533691,96.0860519409,92.4964828491,92.4595718384,89.5802612305,85.28074646,92.9074325562,92.8549804688,98.0415725708,91.6841964722,93.7097244263,93.3074874878,91.592666626,88.2222137451,99.5656661987,94.7222976685,88.6287841797,88.1251907349,88.2051925659,96.287437439,92.7560577393,92.9273910522,96.2335128784,90.1048355103,96.9652938843,90.6329574585,93.749420166,6339,92.1
115.940841675,118.885612488,120.924133301,121.53401947,117.60509491,119.996841431,117.900604248,118.315353394,114.687332153,120.202613831,117.593536377,121.274650574,119.218818665,112.675865173,120.65788269,120.672477722,121.811172485,116.513893127,124.285850525,135.330718994,117.48462677,122.841262817,120.802238464,119.020294189,118.229141235,124.324859619,118.848724365,115.797889709,118.466331482,120.348358154,118.961219788,108.933563232,119.554107666,120.923095703,112.796508789,120.011161804,112.581741333,119.531509399,6343,137.32
89.5929031372,87.6949005127,97.0550384521,88.10131073,98.424118042,92.9403381348,92.0821762085,90.5985336304,89.4305801392,94.6014556885,91.4691848755,89.8159561157,91.9142074585,90.3609313965,93.3646469116,89.2627868652,93.212638855,94.6614074707,94.188659668,89.5426330566,94.3186721802,91.7800140381,88.8856811523,90.9731063843,91.2415466309,93.6905975342,93.4140396118,93.7348403931,100.142196655,95.2510147095,100.289894104,93.6126403809,96.3099899292,91.4690628052,91.2598190308,88.1789016724,94.2698135376,92.9093933105,6346,88.78
96.5620956421,97.691368103,95.4130706787,99.8636856079,100.32244873,102.060722351,94.5708694458,96.1731948853,92.9900512695,97.6097259521,102.507644653,92.6383972168,96.8887710571,96.5295791626,94.1319732666,92.0103607178,99.6161422729,99.7208099365,96.1019210815,99.3983612061,97.0255203247,99.9975204468,98.3226623535,90.1789550781,94.2313232422,95.0053787231,97.5206375122,93.8809814453,91.9682769775,92.5558547974,92.642364502,97.7751693726,95.6308670044,98.4468841553,94.6336669922,97.2150344849,99.4833297729,94.4120178223,6350,90.39
96.9939956665,91.4977264404,90.4643554688,91.8758544922,94.3297958374,90.1856536865,95.4365539551,89.8276596069,92.4437026978,92.2417984009,93.1035232544,88.9823684692,95.9243545532,91.1864700317,93.0692443848,93.499671936,95.5250930786,92.4723815918,94.1331329346,89.1707229614,93.8870162964,95.1229019165,90.7354812622,90.6518783569,93.7233428955,94.3318786621,92.7870941162,88.955039978,92.398765564,88.8439712524,95.2995223999,89.6850204468,97.1329269409,99.6911697388,89.6928329468,95.1896057129,92.5336608887,89.9436187744,6352,89.62
114.451904297,111.751457214,115.138687134,111.655914307,108.945274353,113.679176331,114.984107971,108.228797913,109.83405304,109.891593933,119.796279907,112.281158447,110.260147095,118.361526489,107.282646179,113.183410645,118.44039917,111.40586853,106.905433655,115.020484924,113.681617737,113.181312561,115.866981506,108.535919189,112.204856873,115.241424561,114.491821289,114.484565735,115.52545166,113.898704529,107.710159302,113.561935425,109.847885132,112.835617065,111.792984009,109.026435852,110.775398254,121.540985107,6355,112.47
90.8322372437,93.1402664185,94.3698577881,91.8374557495,98.424659729,91.4035949707,97.8224868774,94.6164398193,89.744392395,94.2145996094,95.8766479492,90.2087936401,88.0172576904,91.9278182983,89.6494445801,92.7781448364,88.5521774292,91.736579895,94.7432937622,93.0681610107,92.8248214722,94.4325790405,90.658241272,94.2915878296,92.2211685181,98.4040374756,99.529624939,91.9130706787,91.3376235962,88.2111358643,92.8425521851,93.9593505859,95.2387924194,92.3828353882,91.1788711548,96.909614563,91.4202346802,95.7050933838,6356,88.4
94.963432312,92.3787994385,96.191078186,93.648399353,96.1315536499,94.7053604126,91.9412231445,93.6672592163,95.443939209,95.8241348267,92.7398910522,89.5712051392,97.4003753662,94.1132888794,96.4984741211,93.3289413452,91.79347229,91.3035583496,102.435874939,94.1428146362,97.0318908691,94.2371749878,94.1806793213,91.5549316406,95.3143157959,91.6500396729,95.0313415527,95.6297836304,92.1442489624,89.3751602173,95.9238510132,95.1826629639,90.650177002,99.1659011841,92.5538711548,101.756996155,94.3371658325,95.1787414551,6359,92.08
95.8107910156,86.23828125,93.2314453125,89.5014343262,95.1680984497,94.4285430908,91.7007369995,93.6953964233,95.7200927734,90.7178115845,91.5331192017,91.9033966064,92.2156448364,97.1440887451,94.5050125122,92.9693832397,94.232093811,92.2284393311,93.4493103027,89.0881958008,88.8620223999,94.976776123,92.6752624512,91.53881073,92.1024932861,92.587562561,93.4548492432,100.479598999,94.9001464844,86.7460861206,90.8454284668,93.0385513306,90.5028839111,93.3330230713,92.7731704712,91.3253326416,89.6909866333,92.4741439819,6361,95.01
113.613250732,112.723709106,115.432449341,110.28666687,104.562240601,109.957550049,110.222038269,114.520675659,109.722946167,119.834312439,116.242111206,112.826408386,110.033958435,111.506858826,106.14768219,104.003288269,115.976982117,116.047683716,115.387397766,113.381660461,112.586174011,110.742340088,106.725585938,106.986473083,116.8801651,112.508346558,103.197875977,112.459632874,112.748397827,111.304496765,108.459945679,111.741989136,119.748184204,117.480278015,111.118484497,114.228919983,111.359794617,116.018478394,6362,106.18
76.2897262573,76.7421875,76.0929870605,78.2353820801,80.7415542603,82.2328643799,77.2336120605,76.8322601318,79.4920425415,74.2181854248,78.4076004028,74.4531402588,74.520866394,73.6923370361,80.7710342407,77.2495422363,80.8505706787,72.4313964844,81.2795410156,76.6884536743,78.3424835205,74.3107223511,76.7449111938,76.2515411377,77.7813644409,75.0047683716,81.5430679321,76.9047698975,80.4684524536,74.7794799805,79.4547042847,75.7239379883,77.7435302734,73.4767990112,78.0771026611,76.9993286133,72.3275146484,78.5902252197,6365,80.82
101.253112793,101.834861755,103.316627502,102.83001709,101.14276123,102.045707703,99.5341033936,103.559837341,101.549926758,101.212715149,93.8557052612,105.956848145,100.841827393,104.223304749,100.606117249,105.31362915,103.882629395,99.5966567993,103.626579285,103.089790344,100.496032715,106.309989929,103.260742188,103.289115906,103.403175354,100.595161438,103.00553894,104.912757874,96.1873779297,104.947280884,99.1483917236,104.099830627,103.675048828,100.270614624,106.678085327,95.8367996216,105.937896729,99.2787780762,6366,102.32
95.5187606812,94.0059204102,91.2024307251,93.614440918,91.338218689,89.1916351318,92.1776580811,90.3260116577,90.8097763062,93.5103302002,92.6261367798,89.2248001099,88.33618927,94.9136657715,89.8394088745,91.4979019165,95.5168151855,93.6232528687,92.8107070923,90.9398193359,96.1821365356,94.9972457886,95.4489898682,90.1835708618,90.2339630127,90.2365036011,93.2136917114,92.4900817871,93.4742507935,93.1593933105,92.2576904297,92.0972824097,94.741027832,86.1516571045,90.9863128662,90.2830200195,92.3109283447,93.2492828369,6367,89.03
118.528266907,111.840621948,113.744682312,112.325630188,108.414283752,111.321311951,112.394966125,114.073860168,110.640846252,114.70929718,106.383674622,110.957069397,109.819190979,114.560279846,113.108573914,109.936355591,113.696769714,111.893493652,111.92893219,107.642219543,110.798469543,113.377449036,112.337013245,106.834976196,110.193000793,107.4921875,114.373512268,109.029884338,112.322479248,105.593856812,115.453483582,106.698318481,111.429039001,109.256111145,108.581680298,118.194145203,106.581695557,117.975578308,6369,110.07
106.133041382,99.309677124,98.5261154175,100.872116089,101.008926392,103.482460022,99.4922485352,103.868202209,102.018287659,100.036987305,93.2829437256,100.646354675,100.634490967,99.9402618408,106.596885681,100.287910461,104.213607788,103.970954895,103.524467468,103.248130798,97.6333847046,104.704124451,99.3151550293,99.3769073486,103.17741394,98.5460510254,100.42150116,104.270439148,99.1325149536,104.136772156,100.282752991,105.048370361,106.543144226,102.226982117,100.958534241,95.2544250488,96.4502563477,99.4177246094,6372,110.74
94.5867156982,92.7401733398,90.9335250854,91.3974304199,92.3928451538,87.7183227539,95.0684967041,95.7927856445,92.4067230225,93.9163513184,94.8795089722,98.2855911255,94.1447219849,92.099937439,92.13230896,93.0217895508,93.7178573608,91.4041290283,93.8686981201,95.7209320068,96.0881271362,90.2308502197,92.0748596191,88.6819229126,92.1707077026,92.4484100342,94.3240814209,94.276260376,94.262298584,93.1797790527,91.8102722168,92.9152984619,89.9270401001,88.4951553345,91.3243408203,92.3999862671,93.5742950439,93.0384140015,6373,95.65
99.6042480469,95.2137374878,101.616004944,107.067977905,99.0491027832,103.24306488,104.762939453,103.853507996,109.268318176,102.284011841,101.098625183,100.361274719,105.223976135,104.629417419,102.974876404,111.76700592,109.56085968,100.624717712,107.502998352,99.9893875122,106.647338867,104.477272034,104.510856628,103.67225647,98.407333374,104.133796692,101.985450745,109.577468872,98.2106628418,105.826660156,106.235557556,103.121582031,98.1744232178,98.2771682739,99.4066772461,104.288696289,102.24823761,105.255050659,6374,112.78
95.5436172485,87.051902771,90.8105545044,93.7947235107,85.1776885986,99.3513793945,96.620223999,89.4977035522,89.5629196167,92.4367675781,93.1078109741,94.55519104,93.3483886719,92.6274414062,95.5569992065,89.7755737305,96.9774246216,94.2895355225,93.1513977051,88.8458938599,94.5294189453,93.4220504761,89.2713394165,91.7719116211,94.3973922729,93.3154067993,95.2457885742,98.6497573853,95.1528320312,92.1171112061,89.2879562378,93.8678665161,94.0426483154,99.2392883301,90.9121398926,90.9270935059,92.2481842041,92.0682678223,6375,92.65
115.210830688,122.029563904,112.998664856,118.957733154,115.54460144,115.629707336,118.599487305,115.350379944,118.188987732,115.317642212,114.450920105,112.805358887,115.192878723,113.488677979,115.257202148,113.981414795,116.368560791,112.220039368,114.000709534,106.926330566,116.05280304,108.370620728,109.453735352,110.878921509,112.179069519,113.801544189,113.117797852,110.030944824,114.456550598,124.859695435,112.348976135,116.869163513,111.584037781,108.563919067,112.597122192,114.504829407,114.785644531,111.125480652,6376,109.22
99.9958648682,98.3914031982,101.650283813,103.822937012,97.763053894,101.052246094,106.803642273,104.872062683,109.883705139,97.2842254639,100.114219666,100.422698975,103.735977173,106.864768982,102.658126831,98.5862350464,103.36164093,99.362701416,109.285491943,98.811920166,105.87172699,101.864501953,101.874809265,99.5721054077,99.3635559082,98.2636566162,98.8365936279,99.9995574951,97.2463378906,101.77394104,103.243003845,99.4106369019,98.5381164551,102.417709351,99.1583404541,109.924194336,102.155174255,100.883972168,6378,104.36
112.22668457,110.614082336,116.953559875,114.826499939,106.139457703,112.858093262,109.715576172,115.361152649,107.80884552,108.467758179,117.321876526,114.135429382,109.431472778,117.647827148,115.820732117,113.041610718,113.138816833,118.490653992,112.635810852,115.201805115,113.875091553,116.660957336,107.262062073,113.172149658,115.290519714,123.764877319,121.329788208,114.272270203,110.207839966,113.292732239,118.638542175,111.634162903,114.191589355,105.733444214,112.079452515,108.755554199,120.013916016,106.901916504,6380,119.46
94.4957122803,93.0581893921,94.4767150879,91.0543670654,91.9716796875,86.9209671021,92.3289337158,90.9024658203,92.159286499,91.1968231201,95.9959335327,95.2358779907,91.5812988281,91.7101593018,93.0063552856,90.6455230713,91.3588180542,89.366973877,93.927986145,95.1366577148,92.4691467285,90.0235137939,91.654296875,92.8323898315,89.4971466064,91.5303192139,93.7610626221,95.5115280151,89.4305725098,93.1981735229,91.2805480957,92.9761505127,92.7226104736,88.0826263428,89.725769043,91.7331237793,94.0037384033,94.8520202637,6384,91.79
102.960357666,96.6098556519,98.6768569946,102.795974731,95.827507019,101.343788147,95.8672409058,103.335411072,101.729492188,103.908287048,97.7057952881,103.566169739,99.1413650513,101.149543762,104.193107605,98.8556518555,106.56980896,94.7654190063,100.582466125,99.7406158447,104.321975708,95.2108230591,97.4388275146,102.063018799,101.583869934,100.54032135,110.684928894,95.7331008911,102.419036865,96.6380844116,102.645545959,97.3619689941,95.7651672363,102.077468872,99.4443740845,108.258476257,98.7696990967,102.076019287,6385,112.55
96.3663711548,86.9169769287,95.5066223145,92.9732894897,95.6077346802,94.6462554932,91.3718261719,94.3163299561,98.0605010986,88.405380249,91.4497528076,92.5577316284,91.508972168,94.6271286011,95.92212677,92.6200942993,92.0391769409,96.17603302,96.2611846924,91.7929000854,89.1732635498,94.2771377563,95.7246704102,89.0261001587,93.6999359131,92.7221298218,93.1505889893,96.5794677734,93.1861572266,86.8987579346,86.5837936401,92.2686386108,94.0836791992,92.6720123291,95.7217102051,91.1522216797,88.2493362427,94.682723999,6386,99.84
102.339897156,106.773292542,108.85269165,105.037216187,100.148849487,105.740600586,99.8122406006,103.316291809,103.48033905,112.173416138,108.537902832,100.145729065,101.615081787,106.848388672,101.444480896,100.378791809,105.239463806,107.618560791,104.27457428,103.289703369,108.187438965,101.601280212,103.979972839,106.057823181,103.75869751,106.193534851,105.758499146,109.312065125,110.737228394,101.350242615,105.060569763,112.160171509,108.806503296,108.448699951,103.205467224,107.318534851,101.613578796,109.25453186,6387,101.48
98.5910186768,91.3198165894,86.9219360352,91.0736694336,91.7855224609,88.9829864502,90.3185577393,89.4552688599,93.4347915649,90.9736557007,92.6818771362,87.7374343872,91.6792907715,95.7361221313,90.8877868652,92.1339263916,99.4014358521,91.0596008301,93.0474395752,92.1653671265,94.9082641602,94.5821456909,90.1900863647,92.0676193237,92.1427688599,89.5732269287,92.2510452271,87.9173965454,92.8068847656,85.736000061,95.8365478516,89.3410339355,93.2672576904,92.5476608276,87.4778137207,91.4775848389,93.8480224609,91.8568115234,6389,99.14
97.423034668,94.1176681519,97.7424926758,92.6381988525,93.5991821289,98.5397338867,101.503616333,94.0695266724,96.2156524658,97.8959960938,100.261947632,100.172027588,95.4947738647,93.6246185303,95.9698867798,99.8970108032,98.2465362549,99.0880813599,100.318473816,90.2261428833,93.0009231567,99.9675445557,94.7201309204,102.455207825,94.2140197754,98.455039978,92.7146606445,103.484588623,100.418937683,102.925865173,91.2088851929,97.8557052612,98.5285644531,95.6259384155,94.083442688,85.3476867676,94.8824539185,91.5668869019,6391,96.45
107.80960083,111.190071106,113.407173157,108.926567078,104.429901123,108.724777222,105.321838379,107.210876465,107.967071533,120.174377441,114.449028015,108.768478394,108.491104126,111.268310547,104.867263794,100.669425964,111.957572937,118.656967163,109.287223816,107.912658691,121.151382446,105.342453003,105.482643127,109.756324768,110.357276917,112.122955322,102.962944031,115.528137207,115.538833618,106.926849365,107.216171265,116.8487854,112.600852966,113.878669739,107.960380554,115.795783997,110.271072388,115.7970047,6394,105.52
