ID,X0y,X1y,X2y,X3y,X5y,X6y,X8y
5677,,98.75,95.81,100.175,98.9,101.33,99.66
5680,92.58,94.285,93.115,102.985,98.9,100.045,98.84
5682,,,104.97,100.105,98.32,99.955,93.71
5685,101.44,102.11,105.03,100.105,98.32,98.28,94.26
5689,,105.67,105.03,102.985,98.9,95.65,94.26
5696,91.88,98.75,91.03,100.175,98.9,98.31,105.72
5701,,98.67,105.03,100.17,98.32,99.46,105.72
5703,110.03,98.67,108.23,100.105,98.32,99.46,96.03
5706,92.53,94.225,93.03,102.635,98.32,100.0,98.67
5711,101.26,98.75,105.03,100.175,98.9,101.47,94.26
5713,101.25,95.98,108.23,93.59,98.32,98.28,99.34
5716,91.415,98.16,95.81,93.59,98.32,99.955,97.555
5719,91.415,102.11,105.03,100.175,98.9,98.31,98.33
5722,110.03,105.66,104.97,102.635,98.32,99.46,105.67
5728,,104.26,104.97,98.11,98.32,98.28,97.91
5734,91.46,,92.45,100.105,98.32,93.62,97.91
5737,101.64,102.11,105.03,100.175,98.9,101.33,98.33
5739,110.36,105.66,104.97,102.635,98.32,95.65,105.72
5742,92.34,104.45,105.03,93.59,98.32,95.65,104.87
5744,,97.87,93.25,100.175,98.9,98.31,98.13
5749,92.53,94.225,91.03,102.635,98.32,101.25,105.905
5756,110.325,104.26,108.23,102.635,98.32,98.28,105.905
5761,92.34,98.16,93.25,93.59,98.32,99.46,93.77
5764,110.36,105.66,104.97,100.105,98.32,95.65,101.47
5767,91.84,102.11,93.25,100.175,98.9,100.045,98.84
5779,110.03,95.98,104.97,93.59,98.32,98.28,98.39
5785,110.255,101.91,104.97,100.105,98.32,98.28,97.85
5792,92.34,96.62,93.25,100.105,98.32,101.25,106.005
5798,110.03,98.67,104.97,100.105,98.32,100.0,105.905
5800,110.32,94.225,,100.105,98.32,101.25,104.73
5807,92.58,98.75,91.095,100.175,98.9,98.31,93.925
5810,,98.75,105.03,100.175,98.9,101.33,102.0
5812,101.25,95.98,104.97,100.105,98.32,101.25,97.555
5817,92.53,98.75,,100.175,98.9,98.31,99.54
5819,91.85,,96.455,,98.9,98.31,104.87
5821,76.835,,,100.175,98.9,99.51,97.95
5826,,,91.03,93.59,98.32,98.28,93.9
5834,,102.11,105.03,100.175,98.9,94.83,93.925
5836,,104.45,93.4,100.175,98.9,101.33,104.87
5841,91.85,102.11,105.03,100.175,98.9,98.31,102.0
5847,91.48,98.75,96.455,100.175,98.9,95.89,94.09
5852,114.83,,115.325,100.105,98.32,101.25,96.03
5856,110.03,98.67,104.97,100.105,98.32,99.46,103.47
5859,,94.285,93.4,100.175,98.9,,99.54
5862,110.36,98.67,104.97,100.105,98.32,98.28,97.555
5865,76.835,102.11,77.135,100.175,98.9,101.33,94.375
5873,,,93.4,93.6,98.9,95.89,98.47
5881,110.1,94.225,77.085,100.105,98.32,93.62,95.75
5883,,104.45,,93.6,98.9,99.51,93.96
5887,,102.11,105.03,100.175,98.9,101.33,102.0
5889,101.64,102.11,105.03,100.175,98.32,95.65,97.72
5892,91.64,98.35,105.03,93.6,98.9,99.51,103.54
5894,91.64,98.35,93.4,93.6,98.9,101.33,98.47
5899,76.835,102.11,77.135,93.6,98.9,98.31,105.72
5902,91.88,94.225,93.03,100.175,98.32,99.51,94.26
5905,111.42,101.91,104.97,100.105,98.32,99.46,98.39
5913,91.415,,96.455,93.6,98.9,100.045,98.84
5916,101.26,98.75,105.03,100.175,98.9,99.51,98.16
5918,91.46,94.285,105.03,106.625,98.9,99.51,98.13
5921,101.26,98.67,105.03,100.175,98.32,98.28,93.77
5923,110.03,98.67,104.97,100.105,98.32,101.25,98.495
5927,101.25,98.67,104.97,100.105,98.32,95.65,97.91
5931,101.64,98.16,93.25,93.59,98.32,98.28,97.85
5941,,95.98,93.25,100.105,98.32,98.28,97.555
5947,,96.52,91.095,93.6,98.9,98.31,93.925
5949,91.37,98.75,91.095,100.175,96.52,101.47,94.375
5952,110.255,104.26,108.23,100.105,96.21,98.28,104.73
5956,92.55,98.35,105.03,93.6,96.52,99.51,98.33
5959,91.64,98.35,93.4,93.6,96.52,101.33,98.16
5963,92.53,98.75,91.03,100.175,96.21,99.51,94.26
5967,91.85,98.35,93.4,93.6,96.52,95.89,98.84
5971,110.36,105.66,104.97,100.105,96.21,95.65,105.67
5973,110.325,98.16,104.97,93.59,96.21,99.46,105.905
5977,91.46,96.52,91.03,93.59,96.52,101.33,95.22
5980,91.85,104.45,93.4,100.175,96.52,98.31,102.0
5985,101.25,98.67,104.97,100.105,96.21,99.955,101.47
5987,101.26,98.67,91.03,100.175,96.21,98.28,94.85
5990,91.46,93.93,95.81,93.59,96.21,98.31,100.68
5994,110.36,105.67,104.97,100.105,96.21,95.65,105.72
6005,91.64,94.21,96.455,93.6,96.52,94.83,107.79
6009,91.46,94.285,91.03,100.175,96.52,99.51,94.09
6013,92.53,94.225,93.03,100.175,96.21,98.28,98.67
6020,91.84,96.62,93.03,100.175,96.21,95.65,104.87
6022,91.85,98.35,,93.6,96.52,,99.66
6027,91.84,104.38,93.25,100.105,96.21,99.46,97.85
6032,91.46,93.93,92.45,93.59,96.21,95.65,94.85
6034,91.84,102.11,93.25,100.175,96.21,101.33,105.72
6037,91.85,97.87,93.115,100.175,96.52,99.51,104.87
6039,110.255,98.16,104.97,93.59,96.21,99.46,98.39
6046,92.53,94.225,93.03,100.175,96.21,99.955,98.67
6055,91.97,94.285,,100.175,96.52,101.33,104.87
6057,92.55,98.35,105.03,93.6,96.52,98.31,98.33
6061,76.805,102.11,77.085,93.6,96.52,94.83,98.84
6069,92.58,98.75,91.03,100.175,96.52,100.045,102.0
6074,110.36,,93.25,106.555,96.21,,98.28
6076,110.255,101.91,104.97,100.105,96.21,101.25,97.85
6078,114.63,98.16,114.73,100.105,96.21,98.28,106.77
6082,101.26,105.67,105.03,100.175,96.21,99.51,98.84
6085,91.88,98.75,93.115,100.175,96.52,99.51,100.68
6088,110.03,104.26,,100.105,96.21,98.28,97.03
6091,92.55,,93.4,100.175,96.52,101.33,107.79
6096,,,91.03,93.59,96.52,95.89,107.79
6099,110.1,93.93,104.97,93.59,96.21,99.46,103.47
6102,101.64,98.16,105.03,93.59,96.21,100.045,104.87
6111,110.36,105.66,104.97,100.105,96.21,95.65,101.47
6113,91.85,97.87,93.115,100.175,96.52,99.51,103.54
6119,110.03,104.26,,100.105,96.21,98.28,97.03
6121,,,104.97,106.555,96.21,101.25,99.52
6124,92.58,94.285,91.095,100.175,96.52,95.89,98.13
6127,,97.87,93.4,100.175,96.52,98.31,103.9
6131,92.34,104.45,105.03,93.59,96.52,95.65,99.54
6134,101.44,101.91,105.03,100.105,96.21,101.25,105.72
6136,110.32,98.67,,100.105,96.21,98.28,98.28
6143,91.88,98.67,91.03,100.175,96.21,100.045,105.72
6148,91.85,97.87,93.115,100.175,96.52,101.33,104.87
6151,91.48,98.75,91.095,100.175,96.52,101.33,97.95
6153,76.805,,105.03,93.6,96.52,99.51,93.96
6155,101.44,104.26,108.83,100.105,96.21,98.28,97.72
6158,91.85,102.11,105.03,100.175,96.52,100.045,93.925
6163,92.58,94.285,,102.985,96.52,99.51,98.33
6167,91.46,98.67,104.97,100.105,96.21,99.46,98.495
6175,101.64,98.35,105.03,93.59,96.21,93.62,98.84
6183,76.805,98.35,77.085,93.6,96.52,98.31,98.16
6187,91.46,94.225,91.03,,96.52,99.51,98.13
6191,92.55,102.11,105.03,100.175,96.52,98.31,93.925
6199,101.26,96.52,105.03,93.59,96.52,101.33,97.95
6205,110.325,101.91,104.97,100.105,96.21,99.46,101.47
6208,,94.225,,100.105,96.21,,101.47
6214,91.46,,93.4,100.175,96.52,100.045,100.68
6218,114.63,96.62,114.73,100.105,96.21,101.25,95.75
6221,91.48,96.52,91.03,93.6,96.52,98.31,96.79
6225,92.53,95.98,105.03,93.59,96.21,100.045,94.26
6227,91.88,98.75,91.03,100.175,96.21,98.28,106.005
6229,92.55,98.35,105.03,106.625,96.52,100.045,106.005
6231,,94.225,91.03,102.985,96.52,,103.9
6233,91.46,,92.45,93.59,96.52,99.51,94.02
6236,110.1,94.225,,102.635,96.21,95.65,97.72
6238,91.46,,92.53,93.6,96.52,95.89,94.09
6241,101.44,98.16,104.97,93.59,96.21,98.28,105.67
6244,110.03,93.93,104.97,93.59,96.21,95.65,103.47
6246,101.26,98.75,105.03,100.175,96.21,,98.84
6249,,94.285,91.03,102.985,96.52,99.51,99.54
6252,91.84,97.87,93.4,102.985,96.52,94.83,98.13
6256,111.4,101.91,104.97,100.105,96.21,101.25,105.67
6258,110.32,105.66,104.97,102.635,96.21,95.65,105.67
6263,92.58,94.285,91.095,102.985,96.52,,96.52
6266,76.835,104.45,77.135,93.6,96.52,95.89,94.375
6268,92.53,94.225,93.03,102.985,96.52,100.045,98.84
6272,92.53,94.225,93.25,102.985,96.52,99.51,104.87
6274,91.88,95.98,,93.59,96.21,100.045,96.03
6280,91.64,94.21,96.455,93.6,96.52,100.045,93.925
6283,110.255,,104.97,100.105,96.21,98.28,97.85
6289,91.48,98.75,91.03,102.985,96.52,99.51,98.33
6291,,,95.81,102.635,96.21,99.955,94.26
6296,,98.67,105.03,100.105,96.21,98.28,94.26
6299,91.415,98.16,104.97,93.59,96.21,93.62,94.26
6302,,105.66,104.97,102.635,96.21,95.65,98.67
6305,91.97,94.285,91.095,102.985,96.52,100.045,98.47
6307,,104.45,91.095,93.6,96.52,101.33,107.79
6311,110.255,101.91,93.25,100.105,96.21,99.46,97.72
6314,91.64,94.21,96.455,93.6,96.52,101.33,93.925
6316,91.84,97.87,93.03,102.985,96.52,101.47,104.87
6318,76.835,102.11,77.135,93.6,96.52,101.33,105.72
6321,110.03,104.26,,100.105,96.21,98.28,97.03
6323,110.255,104.26,108.23,102.635,96.21,99.955,105.905
6327,,104.26,,102.635,96.21,98.28,104.73
6329,101.26,95.98,105.03,93.59,96.21,98.31,98.16
6332,91.415,98.16,93.25,93.59,96.21,98.28,98.03
6334,101.25,98.67,105.03,100.105,96.21,99.955,97.03
6337,91.88,98.75,91.03,100.175,96.52,98.31,94.375
6339,91.88,98.75,91.03,100.175,96.52,98.31,106.005
6346,91.48,94.285,91.095,102.985,96.52,95.89,106.005
6352,,104.45,91.095,100.175,96.52,101.33,103.54
6356,91.48,96.52,91.095,93.6,96.52,101.47,103.54
6361,91.84,102.11,105.03,100.175,96.52,99.51,103.9
6365,76.805,98.35,77.085,93.6,100.45,98.31,98.84
6367,91.85,102.11,105.03,100.175,100.45,101.33,102.0
6372,,94.225,104.97,102.635,100.045,98.28,97.555
6374,,105.66,104.97,102.635,100.045,95.65,98.67
6376,110.1,104.26,,106.555,100.045,101.25,97.555
6380,110.32,98.67,,100.105,100.045,99.46,99.34
6385,101.25,98.67,91.03,100.105,100.045,95.65,97.72
6387,101.25,104.45,105.03,93.59,100.045,101.25,94.26
6391,92.53,94.225,93.03,102.985,100.45,100.045,98.84
6396,101.64,102.11,105.03,100.175,100.45,101.33,96.03
6399,114.63,96.62,114.73,100.105,100.045,99.46,95.75
6404,91.85,97.87,93.115,102.985,100.45,95.89,104.87
6410,91.84,104.45,93.4,102.985,100.45,98.31,98.13
6414,,93.93,95.81,93.59,100.045,,94.85
6421,,,93.4,93.6,100.45,95.89,98.47
6423,,102.11,105.03,100.105,100.055,93.62,98.67
6425,91.46,,92.53,93.6,100.45,95.89,94.09
6428,110.325,104.26,108.83,102.635,100.045,98.28,105.905
6435,110.03,98.67,104.97,100.105,100.045,101.25,98.04
6444,110.1,98.67,,102.635,100.045,95.65,99.34
6447,91.88,98.75,91.03,100.175,100.45,98.31,106.005
6451,91.84,102.11,105.03,100.175,100.45,95.89,105.72
6454,111.42,101.91,104.97,102.635,100.045,98.28,97.91
6459,,98.16,104.97,93.59,100.045,99.955,96.03
6462,111.42,101.91,104.97,100.105,100.045,98.28,103.47
6465,91.415,98.35,93.25,93.59,100.45,101.33,98.47
6468,,104.45,93.25,93.59,100.045,101.25,93.9
6475,91.415,104.26,95.81,93.59,100.045,98.28,97.72
6477,,98.35,105.03,93.6,100.45,98.31,98.13
6480,110.255,,95.81,100.105,100.045,98.28,98.04
6483,91.48,96.52,92.53,93.6,100.45,99.51,94.09
6486,110.03,95.98,104.97,93.59,100.045,101.25,105.67
6488,110.32,94.225,,102.635,100.045,98.28,104.73
6490,110.325,104.26,108.83,102.635,100.045,99.955,105.905
6492,111.42,101.91,104.97,100.105,100.045,99.955,93.71
6494,76.835,98.35,77.135,93.6,100.45,98.31,98.16
6498,110.03,105.66,104.97,102.635,100.045,99.46,105.67
6500,,94.225,104.97,102.635,100.045,98.28,98.04
6502,110.325,101.91,104.97,100.105,100.045,95.65,96.03
6504,,101.91,105.03,100.105,100.045,98.28,94.26
6511,92.55,102.11,105.03,100.175,100.45,94.83,93.925
6517,91.85,102.11,105.03,100.175,100.45,98.31,103.9
6520,110.325,104.26,108.83,102.635,100.045,101.25,104.73
6524,92.53,94.285,91.03,102.985,100.45,99.51,98.47
6530,91.97,98.75,91.095,100.175,100.45,100.045,99.365
6538,91.97,94.285,91.095,102.985,100.45,94.83,98.13
6542,91.84,,105.03,100.175,100.45,98.31,99.66
6544,92.58,96.52,,93.6,100.45,100.045,107.79
6546,101.25,95.98,108.23,93.59,100.045,99.46,99.34
6550,110.1,104.26,,100.105,100.045,98.28,97.03
6554,91.84,102.11,93.25,100.175,100.45,95.89,98.84
6558,92.58,98.75,91.095,100.175,100.45,95.89,102.0
6560,91.97,96.52,,93.6,100.45,100.045,96.52
6563,110.325,104.26,95.81,100.105,100.045,98.28,98.04
6567,101.26,,95.81,102.985,100.045,101.33,106.005
6571,110.1,105.66,104.97,102.635,100.045,99.46,105.67
6575,76.805,102.11,,93.6,100.45,94.83,98.13
6578,91.48,98.75,91.095,100.175,100.45,100.045,97.95
6583,91.85,102.11,105.03,100.175,100.45,100.045,98.13
6587,,93.93,95.81,93.59,100.045,99.46,99.52
6591,91.88,95.98,93.25,100.105,100.045,99.46,93.77
6596,,102.11,105.03,102.985,100.45,99.51,103.9
6598,110.36,94.225,,100.105,100.045,99.46,98.495
6606,91.88,94.285,93.4,102.985,100.45,,99.54
6612,91.415,98.35,96.455,93.59,100.45,98.31,94.375
6620,92.55,98.35,105.03,102.985,100.45,95.89,96.79
6623,110.36,105.66,104.97,102.635,100.045,95.65,105.67
6625,,93.93,108.23,93.59,100.045,95.65,103.47
6628,92.58,98.75,93.4,100.175,100.45,99.51,97.95
6632,110.255,104.26,95.81,93.59,100.045,99.955,98.04
6635,101.26,95.98,105.03,93.59,100.45,101.33,97.555
6640,91.46,98.75,91.03,100.175,100.45,95.89,97.95
6644,,102.11,93.4,100.175,100.45,99.51,98.33
6646,,98.35,93.4,93.6,100.45,99.51,94.375
6648,91.85,102.11,93.4,100.175,100.45,99.51,95.22
6650,91.415,98.35,93.25,93.59,100.45,99.51,97.95
6653,110.32,98.67,,102.635,100.045,101.25,98.495
6656,110.36,98.67,104.97,100.105,100.045,99.46,97.03
6659,91.85,102.11,105.03,100.175,100.45,99.51,102.0
6661,92.55,97.87,93.4,100.175,100.45,101.33,98.13
6664,92.53,104.45,93.25,100.105,100.045,101.25,105.72
6672,101.64,,105.03,100.175,100.45,98.28,98.39
6678,110.255,101.91,104.97,102.635,100.045,,98.495
6683,101.25,95.98,105.03,93.59,100.045,99.46,97.72
6686,92.55,98.35,93.4,93.6,100.45,101.33,94.375
6691,91.84,104.45,93.25,100.175,100.45,99.51,97.85
6696,110.255,101.91,104.97,99.11,100.045,99.46,97.85
6703,111.4,101.91,104.97,99.11,100.045,98.28,104.73
6706,92.58,98.75,91.095,99.27,100.45,95.89,94.375
6709,91.85,97.87,93.115,100.175,100.45,98.31,103.54
6711,91.325,94.225,93.25,100.105,100.045,,105.905
6716,91.46,,92.45,93.59,100.045,95.65,93.9
6718,91.84,97.87,93.03,100.175,100.45,99.51,104.87
6720,91.64,94.21,96.455,93.6,100.45,101.33,95.22
6727,110.1,105.66,104.97,100.105,100.045,99.46,105.67
6729,101.64,104.45,108.83,102.985,100.45,98.28,97.72
6732,91.46,95.98,93.25,100.105,100.045,98.28,97.91
6734,111.4,101.91,104.97,99.11,100.045,98.28,104.73
6742,92.58,94.285,,102.985,100.45,100.045,102.0
6746,110.1,,93.25,99.11,100.045,93.62,97.03
6754,91.48,94.285,108.83,100.175,100.45,95.89,98.215
6760,91.97,96.52,,93.6,100.45,101.33,96.52
6767,91.48,94.21,96.455,93.6,100.45,98.31,94.09
6770,,105.66,104.97,100.105,100.045,99.46,98.39
6775,91.84,104.45,93.4,100.175,100.45,101.33,98.13
6777,92.53,,91.03,99.11,100.045,101.25,98.67
6782,110.32,98.67,77.085,100.105,100.045,99.46,93.71
6785,110.325,104.26,108.23,100.105,97.93,99.955,105.905
6789,,98.35,105.03,93.59,98.03,93.62,103.9
6792,91.85,98.35,,93.6,98.03,98.31,93.925
6796,76.835,104.45,77.135,93.6,98.03,99.51,98.84
6799,91.48,94.21,96.455,93.6,98.03,98.31,103.54
6801,,98.75,91.095,99.27,98.03,95.89,99.54
6803,92.34,102.11,105.03,99.27,98.03,99.51,98.13
6805,91.84,101.91,104.97,99.11,97.93,99.46,98.495
6809,101.26,98.67,105.03,99.11,97.93,98.28,94.26
6812,76.835,,77.135,93.6,98.03,95.89,98.16
6814,91.97,94.285,91.095,100.175,98.03,99.51,96.79
6826,110.1,93.93,104.97,93.59,97.93,95.65,103.47
6830,91.64,98.35,105.03,93.6,98.03,95.89,100.68
6839,114.83,104.26,,,97.93,98.28,99.52
6842,110.03,95.98,104.97,93.59,97.93,101.25,94.85
6848,92.58,,91.03,100.175,98.03,94.83,104.87
6850,,94.285,91.095,100.175,98.03,95.89,95.22
6855,110.36,94.225,,100.105,97.93,100.0,98.495
6857,110.1,95.98,104.97,93.59,97.93,98.28,97.72
6860,92.53,,,,98.03,99.51,98.215
6871,91.415,93.93,95.81,93.59,97.93,98.28,107.79
6873,91.84,96.62,93.03,100.105,97.93,99.46,103.47
6879,110.36,105.66,104.97,100.105,97.93,95.65,105.67
6882,76.805,104.45,77.085,93.59,97.93,93.62,98.04
6887,111.42,101.91,104.97,99.11,97.93,101.25,105.905
6889,110.325,98.16,104.97,93.59,97.93,99.955,105.67
6892,,102.11,105.03,99.27,98.03,,98.47
6896,91.85,98.35,105.03,93.6,98.03,95.89,100.68
6898,92.34,102.11,105.03,99.27,98.03,101.33,106.005
6902,91.97,98.75,91.095,99.27,98.03,98.31,94.375
6907,111.42,104.26,,100.105,97.93,98.28,93.77
6909,110.325,101.91,104.97,99.11,97.93,,106.77
6914,,98.35,105.03,93.59,98.03,95.89,96.52
6916,,102.11,105.03,99.27,98.03,,99.365
6918,,105.67,105.03,100.175,97.93,95.65,98.84
6921,111.4,104.26,,100.105,97.93,99.46,99.34
6925,101.26,94.225,105.03,100.175,98.03,98.31,98.05
6930,92.58,94.285,91.095,100.175,98.03,94.83,98.13
6934,110.1,105.66,104.97,100.105,97.93,99.46,105.67
6938,91.46,98.75,,99.27,98.03,95.65,96.52
6948,91.85,97.87,93.4,100.175,98.03,100.045,98.13
6952,,94.285,91.095,100.175,98.03,99.51,99.66
6957,110.325,101.91,104.97,99.11,97.93,93.62,98.39
6959,76.835,,77.135,93.6,98.03,,98.33
6961,111.42,101.91,105.03,99.11,97.93,98.28,94.85
6965,110.1,98.67,104.97,99.11,97.93,98.28,97.85
6969,110.255,98.16,,,97.93,99.46,97.91
6973,91.48,96.52,,93.6,98.03,99.51,106.005
6975,91.88,98.75,91.03,99.27,98.03,101.33,94.375
6979,92.53,94.225,93.03,100.105,97.93,98.28,98.67
6982,,94.285,93.4,100.175,98.03,101.33,106.005
6984,92.58,98.75,91.095,99.27,98.03,95.89,94.375
6990,91.84,96.62,93.25,100.175,97.93,98.28,97.85
6999,91.97,105.67,105.03,100.175,98.03,101.33,95.22
7002,91.365,94.285,91.03,100.175,98.03,101.47,105.72
7005,,,,100.175,97.93,101.33,95.75
7009,,104.26,,100.105,97.93,98.28,104.73
7016,92.58,94.285,93.115,100.175,98.03,101.33,98.84
7021,91.97,98.75,91.095,99.27,98.03,100.045,99.365
7029,91.97,98.75,93.115,99.27,98.03,99.51,95.22
7034,92.58,,91.095,99.27,98.03,99.51,95.22
7038,110.03,105.66,104.97,100.105,97.93,99.46,105.67
7041,92.34,98.35,105.03,100.175,98.03,95.65,95.75
7043,110.03,104.26,,100.105,97.93,98.28,97.03
7048,91.88,94.285,93.115,100.175,98.03,94.83,98.215
7053,91.37,,93.4,99.27,98.03,,98.215
7058,,,,106.555,97.93,99.955,97.91
7062,111.42,101.91,104.97,99.11,97.93,98.28,97.72
7066,101.26,105.67,105.03,102.985,97.93,95.65,97.91
7069,91.64,104.45,93.4,99.27,98.03,101.33,97.95
7072,101.44,98.16,105.03,93.59,97.93,99.955,97.72
7076,110.03,98.67,104.97,100.105,97.93,98.28,98.67
7084,,,,100.175,98.03,99.51,95.22
7087,91.325,98.67,105.03,100.175,97.93,101.33,93.9
7089,101.44,98.16,104.97,93.59,97.93,99.46,104.73
7091,,97.87,93.4,100.175,98.03,100.045,99.54
7095,,98.67,105.03,99.11,97.93,95.65,93.71
7097,101.26,98.67,91.03,99.27,97.93,98.28,97.555
7099,110.325,101.91,105.03,99.11,97.93,99.955,106.005
7111,91.88,98.75,91.03,100.175,98.03,99.51,103.9
7119,110.255,101.91,77.085,99.11,97.93,101.25,97.72
7125,110.255,98.16,104.97,93.59,97.93,98.28,94.85
7128,,94.285,91.03,100.175,98.03,99.51,98.47
7130,92.58,98.75,91.095,99.27,98.03,98.31,99.66
7139,,104.45,91.03,93.6,98.03,99.51,93.925
7142,101.25,98.67,105.03,99.11,97.93,99.46,98.04
7145,91.84,102.11,105.03,99.27,98.03,101.33,103.54
7149,110.325,101.91,104.97,99.11,97.93,101.25,105.905
7155,110.325,104.26,108.83,100.105,97.93,98.28,104.73
7160,101.26,95.98,105.03,93.59,97.93,98.31,94.26
7165,92.55,98.35,105.03,93.6,98.03,98.31,98.33
7168,91.88,98.75,,99.27,98.03,95.89,98.47
7172,111.42,104.26,,100.105,97.93,99.46,99.34
7176,101.44,98.16,93.25,93.59,97.93,99.955,97.555
7190,92.55,98.35,,93.6,98.03,98.31,100.68
7194,91.415,98.35,96.455,93.6,98.03,100.045,98.47
7196,76.835,104.45,77.135,93.6,98.03,98.31,94.375
7202,110.32,94.225,,102.635,97.93,100.0,104.73
7205,110.1,98.67,104.97,99.11,97.93,98.28,98.67
7208,91.415,102.11,105.03,99.27,98.03,101.33,106.005
7215,91.84,102.11,93.25,99.11,97.93,99.46,102.0
7219,,102.11,105.03,99.27,98.03,101.47,99.66
7222,114.83,98.16,115.325,100.105,97.93,101.25,101.47
7228,101.26,95.98,105.03,93.59,97.93,99.955,94.26
7230,101.26,98.75,77.085,100.175,97.93,99.51,98.135
7232,110.36,105.67,104.97,100.105,97.93,101.25,103.47
7235,92.55,102.11,93.4,99.27,98.03,94.83,102.0
7238,91.88,94.225,105.03,102.985,98.03,101.33,98.13
7243,91.85,97.87,93.115,102.985,95.735,100.045,104.87
7254,91.97,,,,95.735,99.51,103.54
7257,,94.21,91.095,93.6,95.735,99.51,106.005
7259,91.97,94.285,91.095,102.985,95.735,95.89,98.13
7263,110.1,94.225,104.97,102.635,95.29,101.25,105.67
7266,92.53,104.26,93.25,99.11,95.29,98.28,105.67
7268,101.64,102.11,105.03,99.27,95.29,99.51,99.365
7272,,101.91,104.97,99.11,95.29,101.25,107.79
7275,110.1,104.26,,100.105,95.29,98.28,98.67
7277,110.255,104.26,108.23,102.635,95.29,98.28,104.73
7280,91.64,94.21,96.455,93.6,95.735,101.33,99.66
7283,110.32,105.66,104.97,102.635,95.29,95.65,105.67
7290,,,93.4,93.6,95.735,98.31,94.09
7294,,,93.4,93.6,95.735,100.045,100.68
7300,91.97,94.285,91.095,102.985,95.735,94.83,95.22
7303,91.85,98.35,93.4,93.6,95.735,98.31,98.84
7307,101.25,98.67,104.97,100.105,95.29,101.25,98.04
7311,110.325,104.26,93.25,100.105,95.29,93.62,101.47
7317,110.255,101.91,104.97,100.105,95.29,101.25,96.03
7320,92.53,98.75,105.03,100.175,95.735,101.33,98.13
7326,101.25,105.67,105.03,102.985,95.29,99.46,98.67
7329,91.97,94.285,93.4,102.985,95.735,98.31,99.54
7332,92.34,104.26,104.97,106.555,95.29,,97.85
7335,114.63,98.16,114.73,100.105,95.29,101.25,101.47
7340,110.1,94.225,77.085,102.635,95.29,101.25,98.39
7346,91.64,98.35,93.4,93.6,95.735,101.33,97.95
7351,,104.45,,93.6,95.735,94.83,102.0
7354,91.37,,91.095,100.175,95.735,95.89,97.95
7361,110.255,104.26,108.23,102.635,95.29,101.25,105.905
7365,110.32,94.225,93.03,102.635,95.29,93.62,98.04
7371,91.88,94.285,93.25,102.985,95.735,,106.005
7376,,105.66,104.97,102.635,95.29,95.65,94.26
7381,91.64,102.11,105.03,100.175,95.735,101.47,99.365
7387,92.55,98.35,105.03,93.6,95.735,98.31,98.33
7389,91.85,98.35,93.4,93.6,95.735,98.31,98.84
7392,,98.67,105.03,100.105,95.29,101.33,98.67
7395,92.58,,91.095,100.175,95.735,101.33,98.84
7401,92.55,104.45,105.03,106.625,95.735,,106.005
7404,92.53,,92.45,100.175,95.735,98.31,93.96
7407,,102.11,105.03,100.175,95.735,101.33,106.005
7410,110.1,94.225,77.085,102.635,95.29,,103.47
7412,,95.98,93.25,100.105,95.29,99.46,97.555
7415,,101.91,104.97,102.635,95.29,98.28,98.28
7424,,94.285,96.455,102.985,95.735,98.31,99.54
7427,91.415,93.93,104.97,93.59,95.29,99.46,103.47
7429,110.325,104.26,108.83,102.635,95.29,98.28,104.87
7435,91.48,98.75,105.03,100.175,95.735,101.47,94.375
7443,92.58,98.75,91.03,100.175,95.735,95.89,98.13
7447,91.85,98.35,,93.6,95.735,100.045,93.925
7452,111.4,101.91,104.97,100.105,95.29,101.25,94.85
7456,91.46,98.75,92.45,100.175,95.29,101.33,98.47
7460,91.85,102.11,93.115,100.175,95.735,100.045,98.33
7463,110.1,,,100.105,95.29,99.46,105.72
7470,91.48,94.285,96.455,102.985,95.735,98.31,106.005
7474,92.55,102.11,105.03,100.175,95.735,98.31,106.005
7476,,98.75,91.03,100.175,95.735,98.31,98.84
7478,101.26,93.93,93.25,93.59,95.29,98.31,107.79
7482,101.26,105.67,105.03,102.985,95.29,99.51,98.84
7485,91.64,102.11,105.03,100.175,95.735,99.51,104.87
7487,91.85,102.11,105.03,100.175,95.735,98.31,99.365
7489,92.55,98.35,93.4,93.6,95.735,98.31,93.96
7492,101.25,95.98,104.97,93.59,95.29,99.955,98.67
7496,101.25,98.67,105.03,100.105,95.29,101.25,98.04
7498,91.84,102.11,105.03,100.175,95.735,99.51,95.22
7500,110.03,,95.81,100.105,95.29,101.25,93.71
7506,101.64,104.45,95.81,98.11,95.29,98.28,94.85
7512,110.255,104.26,108.23,102.635,95.29,98.28,104.73
7514,101.26,105.67,105.03,102.985,95.29,95.65,97.91
7523,92.53,,91.03,100.105,95.29,101.25,98.67
7530,101.26,93.93,93.25,93.59,95.305,101.33,107.79
7532,114.83,98.16,115.325,100.105,95.29,100.0,105.67
7535,91.48,94.285,93.4,102.985,95.735,99.51,106.005
7539,111.42,101.91,104.97,100.105,95.29,99.955,95.75
7543,110.36,105.66,104.97,102.635,95.29,95.65,105.67
7546,91.46,98.75,91.03,102.985,95.29,95.65,98.04
7548,91.37,98.75,105.03,100.175,95.735,101.33,102.0
7550,92.58,98.75,93.4,98.44,95.735,99.51,98.16
7556,76.835,104.45,77.135,93.6,95.735,95.89,98.215
7558,91.46,96.52,96.455,93.6,95.735,100.045,98.215
