x_mselgY6_,x_mselgY4_,x_mse_expY3_,gblinear4_,xMSE45_4_,lasso_0.01_,xMSE45_2_,x_mse_expY5_,xMSE210_,xMSE420_7_,keras_MSE3_lg_relu,xMSE45_7_,x_mse_sqrY3_,gblinear6_,x_mse_sqrY5_,lasso_0.05_,x_mse_expY4_,x_mselgY5_,lasso_0.3_,I,xMSE45_10_,gblinear5_,gblinear3_,keras_MSE3_None_relu,lasso_0.5_,x_mse_expY6_,lasso_0.1_,xMSE25_,keras_MSE3_sqr_relu,keras_MAE3_None_relu,xMSE22_,keras_MAE3_lg_relu,xMSE420_10_,x_mselgY3_,xMSE420_2_,xMSE420_4_,x_mse_sqrY4_,x_mse_sqrY6_,ridge_20.0_,ridge_30.0_,ridge_40.0_,ID
112.40077095,112.112312698,111.318110275,112.467564774,114.293115362,111.832029479,112.902598699,114.802263832,112.763961983,115.147306061,112.77294701,115.323310343,111.738032341,112.20964222,112.965353203,111.073397945,112.952469254,112.416856575,110.592707209,7353.0,115.358395513,112.329585266,112.36894207,113.94731361,109.476139728,116.138769722,111.167707357,112.513918877,114.180976065,111.094182065,111.317186737,111.946925314,115.037066523,111.417959595,113.22667923,114.515678279,112.313724518,112.685345268,111.783449104,111.638118912,111.489768608,7353
110.337406921,110.563089752,110.48464241,109.376669693,111.718872452,110.065436847,112.102673213,110.369131088,110.231569481,111.675978724,110.972112957,111.468759918,110.828292656,109.260733795,110.626293755,110.787562822,110.490628242,110.435153771,109.738727853,7355.0,111.261172104,109.362153244,109.355224419,111.088527077,108.844162961,110.3550354,110.515410922,110.232981682,110.990435952,110.57722172,110.731819534,111.455382297,111.678136317,110.562778664,112.206864929,111.852227529,110.729561424,110.405490684,109.893128136,109.923405418,109.964343462,7355
92.0464225769,92.2870946884,96.6841054916,91.7953058243,93.6594469706,92.8533533588,94.0248191833,93.8140727997,92.963435936,93.353095754,92.7043288382,93.31584994,92.6718883515,91.8430187225,92.4806926727,92.3451310832,95.5899147034,92.1666124344,91.1400666364,7356.0,92.9890504201,91.9175121307,91.7968227387,92.6757178056,91.5796272785,93.132198143,91.6562363916,92.8221696854,92.4072464391,92.0395694532,92.9440830231,92.3046266656,93.1923717499,92.2720018387,94.020358785,93.6438721975,92.5044147491,92.2389526367,92.3417021761,92.5737569714,92.7404179963,7356
111.745486259,110.964828873,110.75549202,115.551971436,112.550144831,114.324192054,112.341414007,111.323748016,114.845587921,113.036304601,114.377759632,113.506916046,111.041706848,115.490675736,111.997053146,110.963463103,110.927251434,111.315142059,109.598159148,7357.0,114.377455775,115.525708198,115.545906448,115.195203078,108.845135392,112.098673248,110.286228621,112.470336342,116.314779583,112.074763248,111.240676308,113.398939635,113.234636561,110.711544037,112.606063461,112.601023611,111.374621391,112.263998222,114.81689757,114.617275606,114.428023658,7357
92.1233381271,92.4683036804,95.271055603,95.021273613,93.712505722,94.3389581721,94.1918337504,96.4475830078,92.6074544907,93.1821421305,94.2137358816,93.0056234996,92.7463241577,95.0867465973,92.3084751129,94.7684678922,95.7911802292,92.279123497,96.0454495797,7358.0,92.5578297933,94.9894653321,94.9904664993,92.542305595,96.8445989996,97.3496982574,95.4708960901,92.7916650772,93.0954973321,92.058717025,93.0754447937,92.9628442463,92.9053460439,92.733723259,94.168674469,93.6645361582,92.4785654068,92.0163639069,94.5836355555,94.6208228677,94.6887391268,7358
92.2801927567,92.4259820938,93.7626947403,92.3716598511,94.0772912343,92.5055887369,95.175377655,93.160007286,91.7069143295,93.766454951,94.1824798584,93.5940115611,92.5593893051,92.401440239,92.3142641067,94.2892302761,93.2721723556,92.3027990341,95.0646265344,7360.0,93.3377138774,92.3491716385,92.4065782547,92.4924585443,95.2838473506,93.1604337692,94.416974117,91.8533050537,92.8852675588,91.1470075908,92.6577531815,91.7686657153,93.4974648794,92.4819278717,95.0749529521,94.2025347392,92.4130653381,92.2033828735,92.5253101154,92.7163315583,92.8679600394,7360
103.076502228,103.426728821,104.95513916,101.203181839,104.774185054,103.818616787,104.725695165,104.826258659,102.964022827,105.109829203,103.920432844,104.552593231,103.711445427,101.58741951,103.351269913,105.348174189,104.970475006,103.320038414,105.322121502,7363.0,104.480981572,101.422790337,101.407126236,104.173881731,104.864922666,104.507508087,105.649247007,102.958890915,103.481069866,101.680176986,103.379864311,102.379274469,105.108258565,103.626626778,105.062428029,105.032665507,103.558698654,103.069431686,104.246773213,104.540975287,104.757660907,7363
92.4407581329,92.9134290695,93.762465477,94.3481637955,94.0929789225,93.9672486321,94.3149230957,93.2039644241,91.7831733704,94.1805355072,94.5389330011,93.7411661784,93.1053150177,94.4279939651,92.736674881,94.3435787574,93.4296642303,92.6585542679,96.7064070766,7364.0,93.3010504405,94.4327945709,94.4147708893,93.8548164368,97.4797794464,93.0175010681,95.3139873525,92.6808450699,94.0277942858,92.9722729733,93.3688318253,93.090253328,94.0605649312,93.0426174164,94.6240996043,94.3907522837,92.9126144409,92.4473026275,94.2329363682,94.2226658808,94.2215620088,7364
92.8017431259,92.6434165955,94.0672714233,92.5127191543,93.2188973745,92.7895998597,92.9941745758,93.4779304504,92.9129398346,93.5625963847,95.2059087252,93.5559157054,92.7879047394,92.5064628601,92.9351436615,92.1927137013,93.6613519669,92.8403999329,91.6230017284,7366.0,93.6759979248,92.4731565475,92.474433136,94.7668326528,92.455464444,93.5843608856,91.7906061552,92.7184669495,96.6635029441,94.0902715984,93.1306623459,95.6632395293,93.7524637858,92.6215047836,92.841001002,93.1838001251,92.8016126632,92.883864212,93.1992309157,93.2356130371,93.2557499806,7366
92.8987213135,93.0268167496,93.855891037,93.9735046386,93.7531139374,93.9589425863,94.1246047974,93.0741731644,92.8265768051,93.7835295359,93.988683801,93.3721963247,93.0970186233,94.0950559616,92.9049041748,95.3259508336,93.3941003799,92.929138565,96.9747391145,7368.0,93.3692419688,94.0679338455,94.0363204956,93.4016205637,96.7021782231,92.871349144,96.4520414632,92.9943107605,93.3541709498,91.319277914,93.2740690231,92.0952586124,93.6582936605,93.049319458,94.2548419952,93.8021305084,92.9405885696,92.8354120255,93.9176858379,93.9108026902,93.9477772386,7368
110.119628525,110.116643715,110.308597183,111.863706398,111.680574163,111.342938564,111.716661835,110.105960846,111.309849549,112.233193843,112.427753248,111.958776728,110.234489059,111.955413437,110.339573669,110.197505708,110.254026032,110.062263489,110.675388847,7369.0,112.373419571,111.940588188,111.926551437,111.489322662,110.369293573,110.105076218,110.552466807,110.508751869,111.385996166,109.909643876,110.470788193,111.288042972,112.404339091,110.071912003,111.789578756,111.93574384,110.229972458,110.24111557,111.780142807,111.639033871,111.531831191,7369
91.5664581299,91.790959549,93.0396911621,95.7500188828,92.7996411641,93.6796097944,92.9886985779,92.6275959015,91.3245290756,92.5652411143,91.4586711683,92.4740175883,91.8820306778,96.1831682205,91.8314004898,91.3038441359,92.8445737839,91.7109291077,89.3413947377,7370.0,92.2481122335,96.0784128189,95.9747901916,92.1239387111,89.8716485276,92.5208763123,90.0835283538,91.7601099014,92.2726448461,90.3436038369,92.2480321884,90.9016934445,92.5822542826,91.6685590744,92.9331298828,92.7744286855,91.8276424408,91.7017894745,94.0145272619,93.6879375939,93.4300496755,7370
92.3146965027,92.4957296371,93.1952716828,92.0051071167,93.7013427734,93.9778231063,93.9653920492,92.9596424103,92.1576814651,93.4214335124,95.1242352536,93.3243396759,92.6880475998,92.070366478,92.6164392471,93.1759079346,93.1108955383,92.3310235977,93.7358407441,7373.0,93.4079967499,92.0746404648,92.0570608139,94.0723180269,93.5774543317,92.9253723145,93.2301341624,92.4263498306,94.2267355668,92.0296687076,92.8701406479,92.7064241108,93.1815105438,92.4797000885,93.9728075663,93.613980484,92.5394769668,92.3666046143,94.3798049709,94.3218256765,94.2564219829,7373
110.70614891,110.857191276,111.006633758,111.266173553,113.249986649,111.794474107,112.954014587,111.181032181,112.300318718,113.809585826,112.34173323,113.883135223,110.935017395,111.203502464,111.009437561,112.000378799,111.198351479,110.698407745,110.398032374,7374.0,113.780877304,111.206318665,111.256507301,113.354859402,109.43268684,111.230896759,111.953751083,112.772664261,114.224913547,111.140163221,113.409255409,112.469777559,113.86512235,110.619432831,113.129904429,113.497095235,110.918229294,110.697762489,111.675102013,111.544556328,111.437649084,7374
92.453777504,92.5813213348,94.1064008713,93.3468904495,93.5880120595,94.2735039123,93.7997018178,93.344541359,93.3107181549,93.8166319529,93.2461847004,93.7268423716,92.7578920364,93.5951700211,92.5330272675,93.7242318356,93.6007232666,92.5670946121,93.4272319472,7375.0,93.8968697866,93.5098655701,93.4561157226,93.5677941975,93.8695632718,93.0581846237,93.6335953445,93.50414505,94.2576000816,91.6949340419,94.317313385,92.8534851074,94.0870805105,92.6634937286,93.9193475087,93.7757623037,92.55782547,92.4136247635,94.6328601264,94.6116750042,94.6236800402,7375
93.1546470642,92.9014844894,93.6969944,93.1641023636,94.0586298625,92.3802127234,93.8509905497,93.2051025391,93.6769790649,94.8015274048,96.4725916009,94.8735349019,92.7405733108,93.3546175003,93.2695940018,93.1974043501,93.3077386856,93.1049219131,93.1231258022,7377.0,95.1108533223,93.3218276978,93.2615747452,94.6787749843,93.4595495263,93.370401001,93.7126886466,93.1399600983,95.4499577974,92.1134697764,93.0162462234,92.6059578343,95.1128040314,92.6649126053,93.8446022034,94.2524962107,92.9239196777,93.2034389496,92.4632532188,92.4070827962,92.3725321591,7377
91.2814538956,91.4261423111,93.1200139999,91.7507415772,92.3606442769,91.4974175026,92.9223756154,92.778235817,91.427267456,92.1555105845,92.1100502014,91.9170777639,91.7437896728,91.9465175629,91.5127061844,89.921234064,92.9453363419,91.3450386047,90.8265877769,7379.0,91.7454429626,91.8878484726,91.8602823257,91.4343060945,91.7144596152,92.5074604035,89.5764638544,91.580046463,92.3909974349,90.6472420943,92.0118810654,91.006682145,92.1130658468,91.4458236694,92.8215181986,92.4185476939,91.6385105133,91.446944809,91.4233887937,91.3757164299,91.3040064913,7379
113.873423386,114.325084877,112.596254349,115.787381172,115.029384613,115.300544616,115.143795395,113.191221809,114.785199928,115.325315857,118.161079607,114.778892771,114.532078552,115.66581974,114.377676392,114.136233723,113.326279831,114.056865501,112.042365145,7380.0,114.546976089,115.726992989,115.552407837,116.199290828,111.402279645,113.344524574,113.377801357,114.783590889,115.300156844,115.00362597,115.095244408,115.726942765,115.282496897,114.361763191,115.525604502,115.472834396,114.517825508,114.00010643,114.074378961,114.294221711,114.454957847,7380
111.066182899,111.263556862,113.353223419,111.043442726,110.283478673,109.09372511,108.930997213,115.012418556,112.486163711,110.633778127,110.459016097,111.016225433,111.388557243,111.033787155,111.726827812,109.411198816,115.095175552,111.085804367,110.099536806,7382.0,111.375644557,111.017772484,111.01415329,111.304592534,109.143277014,114.616706467,110.492374915,112.899576378,110.803604126,109.896575325,113.714699173,111.510837956,110.904716746,111.011871147,108.817953237,109.833072917,111.555555344,111.318470764,110.186900441,110.069995327,109.975703299,7382
93.6659536362,93.2425207138,93.3698457718,91.6614572525,95.0488522847,93.815618701,94.688942337,93.1729660034,94.4678419113,94.8348621368,94.5118906121,95.2046913147,93.1838323593,91.9661384582,93.8599777222,92.8847746335,93.4023906708,93.5301473618,93.2461173406,7383.0,95.5867275238,91.8950235367,91.7853027344,93.364330091,93.134135462,93.252478981,92.8827113817,93.6014133453,93.9157566271,91.7095017684,93.0828216553,92.4264100727,94.8925445557,92.9607965469,94.4728326162,94.4944396973,93.3682441711,93.5972742081,94.3542732523,94.1997215272,94.0896247293,7383
92.2394956589,92.4569225311,94.1039205551,94.3076969147,93.9608517965,94.7093972951,95.2140935262,93.3163349152,92.7245265961,93.7799566905,92.3944360833,93.2533879598,92.6526311874,94.3429691315,92.3598575592,94.4737316429,93.5640090942,92.2916086197,94.297815804,7385.0,93.0774456024,94.3498334885,94.3750944137,92.6369307669,94.5408240169,93.0038131714,94.4140586677,93.1743024826,92.4154906022,91.1755096034,94.2463178635,91.8223218416,93.8011227926,92.5797258377,95.21551946,94.1987943014,92.4370864868,92.0749010086,95.0370870896,95.3031046139,95.500456966,7385
102.699559212,102.512558174,103.54267273,103.740891838,103.269964091,103.081272568,103.316498057,102.30880661,104.541499519,103.690693283,103.84318422,103.554880142,102.376799774,103.85205574,102.607914352,103.022518337,102.778704453,102.574144363,104.142948106,7386.0,103.804523722,103.804699325,103.806724739,103.387488114,103.656586102,102.236610985,103.401706398,103.097169113,104.452751762,100.817701842,102.648356247,102.316425926,103.971373367,102.392130852,103.373800913,103.297527313,102.417488289,102.703850746,103.367010824,103.262267174,103.1991482,7386
92.7353973389,93.042363739,94.1469947815,94.7747375488,94.0749084473,94.2779634587,94.3062821706,93.5496086121,92.544509697,94.0631100973,94.3959061472,93.8790323893,93.2142467499,94.4279941559,93.0481309891,94.3421200431,93.863920784,92.8803964615,93.6673125916,7391.0,93.6447216034,94.5621507645,94.6829034805,94.0485046788,93.8136348909,93.3369886398,94.1511061461,92.9416309357,94.2079150551,91.8407420108,93.4851768494,92.205446946,94.0425619761,93.1079339981,94.2731494904,94.0824626923,93.033083725,92.8519323349,94.8316213736,94.8970840994,94.9656834387,7391
102.311127854,102.72538929,106.850849342,107.12460022,108.740782293,107.737588789,110.25891215,105.230874825,108.53301239,107.463585027,100.446770517,107.783820597,106.645980453,107.94617939,105.729399109,106.793109258,106.009961891,102.485095406,100.626693369,7394.0,107.43711675,107.431205559,107.226230622,99.9508070695,99.331548553,104.851403809,105.11660083,108.883185959,100.278711219,100.560652482,110.166882133,102.218109532,107.129661814,103.096370125,109.865572866,108.321775436,106.033119011,105.146796417,106.468344734,105.550492067,104.818806729,7394
110.240988541,110.217877007,110.503832054,110.840563583,111.433334605,110.488094684,111.621406174,110.661971283,110.581653976,111.252386729,110.210936898,111.229197184,110.483079147,111.035638046,110.599937439,109.736365427,110.588495064,110.230801201,110.35806157,7396.0,111.212350464,110.996714401,110.919016838,110.061651732,110.322694842,110.786451149,109.969332928,110.51788826,108.604038239,109.429747732,110.470178986,110.592041417,111.273987452,110.210206795,111.65455157,111.371219381,110.468185043,110.483980942,110.750325141,110.661404661,110.60613473,7396
92.2919746399,92.5854938507,97.3202136994,86.5335910797,94.4286263784,92.7091539186,95.558208847,93.6540319443,92.4818559647,93.9969956716,91.859818308,93.5722391764,92.9424381256,86.5665431976,92.5403875351,94.3211661729,95.9812135697,92.4359407425,95.0561426002,7397.0,93.2271275838,86.5563837051,86.4668087006,91.9091708535,95.4010408151,92.8846138001,94.3008962107,93.0806621552,91.2762156035,91.6242850454,94.0751197815,91.5496679607,93.7609032949,92.8080871582,95.6469092051,94.6462209066,92.6715761185,92.3454864502,91.1079876869,91.8948684077,92.4188535547,7397
93.4065309524,93.3815526962,93.7396156311,93.9767469406,94.5199793498,92.5815154337,94.1611057281,93.2059368134,94.6227088928,95.3919319153,96.5186651129,95.2133726756,93.19637146,93.9827573776,93.6746652603,93.4947360052,93.3431549072,93.46130867,93.7853376876,7399.0,95.0906434377,94.0041891098,93.9906879425,94.7543852957,94.0717491915,93.2200208664,94.2027330779,93.8848999023,95.4531689694,92.2174248946,93.2367786408,92.731537066,95.6257792155,93.085739708,94.2757631938,94.7670834859,93.2827823639,93.4446681976,92.7087852441,92.6415948394,92.5981987554,7399
102.399983788,102.625174141,104.148024749,102.654154778,103.222391637,101.954545246,103.81480573,102.358125878,101.82556324,103.046579997,104.690883034,103.014391835,102.564584732,102.664824295,102.335674286,103.764137146,103.16121254,102.540361405,107.008941272,7400.0,102.865628815,102.641993141,102.629383087,103.497781653,106.797044318,101.817736626,105.017492921,102.141811562,103.030752483,102.276246723,103.021170426,104.140578822,102.949834188,102.811157608,103.899488831,103.326038615,102.421099472,102.110904312,102.641363881,102.789218126,102.957100885,7400
77.0439007759,77.2540034294,87.0675474167,76.7420508385,77.8237881978,76.413313469,78.7123929342,81.7962753296,77.3204647064,77.2738647461,77.4494414079,77.3609194438,77.3093713761,76.7633569717,77.1006196022,76.5934165989,84.0417852402,77.1281077385,78.7922432522,7403.0,77.2356147766,76.7768500328,76.7405389786,78.0448297199,80.4365107394,80.3008503914,77.0193493278,77.3879927635,77.3059670298,76.998217131,77.7763192177,77.2060687416,77.23979098,77.3905682564,78.4740581512,77.640524292,77.1728138924,76.9507964134,76.4001830052,76.4505596343,76.5084105526,7403
109.523785401,109.70434742,110.424126434,110.623838615,110.635546366,111.046710926,111.054407247,110.123498916,109.638019943,110.285735702,110.743712375,110.204762395,109.9879282,111.02121315,109.931176949,108.77900294,110.281437492,109.666555405,106.379619793,7405.0,110.038699722,110.951854706,110.807315636,111.572807714,106.232079993,110.033006096,107.799162397,109.919816208,111.341579236,110.831581517,110.214347267,111.87741651,110.186071014,109.774081039,110.934462738,110.414382553,109.919968605,109.822372818,111.428287789,111.199137156,110.982152697,7405
110.448472214,110.895332336,112.066287422,112.028843307,109.789824931,109.493645017,108.620482635,114.993613243,112.557548332,110.487969844,109.930075194,110.200811132,111.101873016,111.846711922,110.983312607,109.929755713,113.887415695,110.61508255,110.739886187,7408.0,110.352725856,111.912474251,111.919210815,111.032826474,109.866426067,115.651368523,110.949761409,113.02866745,110.282951355,109.364015479,113.760953712,110.679032978,110.653967031,110.673015976,108.918889872,109.999079895,110.996492004,110.642287826,110.675978518,110.646435144,110.610943298,7408
111.128795052,111.44303894,111.911470795,114.108021927,112.291486359,112.577161458,112.890349579,112.422872734,109.975723267,112.413155238,113.191065939,111.961653391,111.746844673,113.601061058,111.526304436,112.472782452,112.488729668,111.311007309,114.784589219,7414.0,111.780920156,113.758661652,113.832345199,111.871999439,114.562403147,112.073885346,113.444738367,110.554674339,110.763776076,110.157639152,112.288413429,111.14996619,112.252851613,111.4762043,113.008955256,112.473154958,111.654514122,111.289612198,112.815773474,113.123869964,113.389875283,7414
101.968012238,102.706445885,104.452038574,100.918188286,103.599129232,102.502608492,104.201140849,103.11540699,99.7543661118,102.717946879,100.289229343,102.397283173,103.346325302,100.90894928,102.503124619,105.458235815,103.757992554,102.283981132,105.368970416,7416.0,101.610015488,100.890096474,100.938175011,100.062772048,104.742238559,102.715770721,105.876135762,101.24488163,100.332434604,99.792450152,102.780716705,100.365787506,102.196936925,103.134391022,104.193044662,103.450373077,102.917864609,101.967974281,101.67691082,101.794214218,101.919398992,7416
91.273856163,91.5864826203,93.8049222946,88.28248806,93.6757481893,91.0455133539,95.3381806692,93.1201663971,92.4434011459,93.7598917643,92.9605494047,93.0472638448,92.0295057297,88.1646558762,91.4525774002,94.762520098,93.3786006927,91.3177114487,96.3435737167,7417.0,92.7932024638,88.2480463028,88.2343345642,91.6364027324,97.0217109596,92.9319499969,95.8829505792,92.528119278,92.1246691252,90.5059210125,92.9509151459,91.4036628322,93.631491216,91.9863908768,95.3432051341,94.1759971619,91.6484010696,91.2394952774,90.6211744419,91.2555976561,91.7060145521,7417
91.8664678574,92.2980709076,94.1537519455,91.1980401993,93.7061365763,93.784371833,95.2459376017,93.1722669601,91.1881851196,92.5664740244,91.6012141579,92.5661608378,92.6160274506,91.8716766357,92.0575799942,94.394158756,93.6066150665,92.0697645187,96.3324339108,7419.0,92.0926429749,91.6380998611,91.4989030838,91.2735904894,96.6164527384,92.7848711014,94.9508866352,92.0643102646,91.2239697105,91.0161913822,92.9359098435,92.1246131094,92.0672159831,92.5680444717,95.1606730143,93.6116738637,92.2993097305,91.8277994156,94.0496189584,94.1223828625,94.1979206015,7419
103.276156807,103.668233299,106.553244972,93.4919876099,108.573689524,107.331849384,110.035648473,105.68529129,109.204737282,108.96303393,99.8910813582,108.11352272,107.506331253,93.6572500229,107.045638466,107.850660529,106.097885323,103.47613678,102.398477249,7420.0,107.954495112,93.5879619598,93.5704801559,100.412573363,101.253131264,105.563702774,106.166253945,108.780062675,101.970877396,101.600052281,109.402008057,103.193221644,108.905254237,103.768735695,110.812648646,109.318387858,106.97883606,106.566202354,106.349856394,105.367219004,104.720834047,7420
92.2820604324,92.5827188492,93.7719459534,93.0924785614,93.2910363515,93.3739348015,93.7668560028,93.1089832306,91.7025577545,92.5836767832,94.442681162,92.6056039174,92.7164964676,93.1051864624,92.5384618759,93.3782004864,93.3337665558,92.4952451706,92.7869680895,7421.0,92.0584875742,93.0644739151,93.0753931045,92.7576051009,93.5052910556,92.9646976471,93.2420086249,92.6271753311,92.3861760591,91.0938503868,93.4806680679,91.7065395556,92.3257432302,92.6935628891,93.7140069326,93.2641592661,92.6025239944,92.3718746185,93.7428379115,93.8461293754,93.9301081515,7421
92.499512291,92.8428064346,93.8402141571,93.5444795608,94.0963869731,93.3543407789,94.2839436849,93.245946312,92.2607273102,94.1726329803,94.269428454,93.965999349,93.078865242,93.5981853485,92.7915405273,94.2065041068,93.4696880341,92.6674131393,96.9181372423,7422.0,93.8162342071,93.6088130951,93.6016275406,93.7188343249,97.6615162595,93.0826395035,95.4490641607,92.8245128632,93.7621929771,93.2400797794,93.2852214813,93.2714705216,94.1722351074,92.9613225937,94.4412223816,94.2431892395,92.8991205215,92.550866127,93.564480143,93.5785565933,93.5967025662,7422
102.593949318,103.149129868,104.610193825,101.902743149,104.524148051,102.565658046,104.58301595,103.842659378,102.449689484,103.988369878,101.424350538,104.059240214,103.624459457,102.123345184,103.051432037,105.56634003,104.203313637,102.870124435,106.215933126,7423.0,103.702487946,102.02809658,102.015103531,101.311301583,105.825313016,103.735004997,106.255847183,102.736767387,101.171043195,100.532522101,103.284129334,100.806974712,103.835032908,103.350831795,104.549975332,104.318381373,103.307253075,102.888906097,102.212417666,102.522003409,102.773798773,7423
77.1048721313,77.2743228912,87.0637895584,78.7195951462,77.7474973043,76.7118363208,78.604887263,81.7720878601,76.5803639412,77.1153292338,77.7098772149,77.2400829315,77.2838479042,78.7461343765,77.1012275696,77.1560937153,84.0463470459,77.1509097099,79.3686326708,7425.0,77.0160682678,78.7771227837,78.7428189278,77.7669990941,80.6202416566,80.2367624283,77.8038294247,77.2041857719,77.5432865745,76.9754588479,77.8355968475,77.2482464439,76.9394789378,77.3907143593,78.2213793437,77.38481191,77.1877779961,76.9479283333,76.6941793505,76.6622978536,76.654752313,7425
92.963391304,92.992140007,94.0643260956,96.9910957336,93.7715373993,94.3721141616,93.9343697866,93.355109787,92.6929990768,93.7230500539,95.212061631,93.6908105214,92.9755813599,96.6581747055,93.1114982605,93.9811047864,93.5922168732,92.9712291718,96.6378052705,7430.0,93.7187835693,96.7104488373,96.8158231735,93.446807259,96.8739276732,93.2248193741,95.0543605531,92.6732088089,94.5639501873,91.9004604942,93.1257102966,92.6015205383,93.8175483704,92.9213445664,93.8558765411,93.6361498515,92.9669055939,92.9914403916,94.6368944067,94.5074311401,94.4465568781,7430
92.8717004776,92.8923870087,93.7685554504,89.2866264343,93.6651727041,91.5548552645,94.0068169912,93.0511886597,92.7900997162,93.8385669708,92.5002138238,93.5340585073,92.8991592407,89.6109809875,92.8449922561,93.8684394274,93.2971139908,92.8102121353,95.6000043298,7432.0,93.6023591359,89.5167518616,89.4341081619,92.4389501873,96.2477862259,92.901420784,95.0261515603,92.392993927,92.9851423565,92.1282314501,92.8295940399,92.6566700182,94.0222855886,92.9433244705,94.0522391001,93.7995619456,92.8747308731,92.7773601532,91.9912204964,92.2730304295,92.4962174985,7432
92.6058649063,92.7776391983,94.2354640961,94.7762056351,95.0729487101,94.2883421481,95.9479868571,93.6599121094,92.4458164215,94.7150463104,95.6932075902,94.6078990936,92.9068059921,94.9208108902,92.8418474197,95.0118437542,93.8758361816,92.7134372711,97.324421156,7433.0,94.6761569977,94.9290836334,94.9008390427,93.4478109259,97.7958927665,93.3213748932,95.7156480796,92.816542244,95.1294888948,90.7831842523,93.5066202164,91.0299220838,94.8289291382,92.8115449905,95.6158054352,94.7895267486,92.7616626739,92.6371570587,96.3765745292,96.4978290129,96.5964098137,7433
109.618671417,109.910198975,110.574643135,111.216142464,111.121859614,110.767896439,111.711819458,110.014001274,109.494869042,111.370179367,111.619252857,110.85840505,110.118326569,111.085198593,109.999228668,111.305955036,110.391246986,109.777425766,110.147166155,7434.0,110.737551371,111.094125366,111.08617897,110.905405546,109.830755469,109.748152542,111.126924221,109.613388634,110.402974781,110.760699824,110.275615692,112.232021332,111.343812052,109.993781853,111.860011419,111.403926722,110.032468224,109.753232384,110.359339191,110.377942363,110.406893197,7434
109.151519585,109.285408211,108.932926178,109.040255547,109.839644241,109.890995554,110.680505244,108.811561012,109.150973702,109.059262212,110.35308356,108.939911016,109.440210915,108.937091065,109.385351753,109.867007939,108.904053879,109.24146061,109.79734676,7436.0,108.389555359,108.979815674,108.989351464,110.131126605,109.220171106,108.867999649,109.243858393,109.034862328,109.466111434,108.852067847,108.844869995,109.627770273,108.701128387,109.346557808,110.619835409,109.673080317,109.392560005,109.195170593,108.953412752,108.946908148,108.927468791,7436
91.3041978836,91.6172346115,93.799650383,91.6082454681,92.3585175832,91.8499855256,93.2460821788,93.028427887,90.6715843201,91.8396798452,93.0687037016,91.616137441,91.9615674972,91.5824001312,91.4676748276,91.944758705,93.3017477035,91.4863142014,92.5398324397,7437.0,91.1512886047,91.5944871903,91.6102899551,92.2260392842,93.2004712537,92.8553178787,92.158610742,91.3976341248,92.3615031995,90.4317492435,92.336627388,91.1124090897,91.4954818726,91.8475738525,93.1439707438,92.3197193146,91.6983386993,91.38601017,91.7270013777,91.7777546575,91.8140747783,7437
102.110571861,102.313843155,103.755069351,103.678781891,104.805250549,104.136067648,104.833691025,103.410323906,101.969711876,104.80231336,102.738836389,104.658187866,102.330055046,103.739697266,102.512101173,104.625629782,103.650030518,102.304590988,104.639859717,7438.0,104.421958415,103.716776276,103.750573921,103.059955597,103.998879389,103.112010765,105.58798535,102.322642136,102.528441178,101.252878892,102.810721207,102.497153433,104.63861262,102.242150879,104.979810333,104.751102956,102.426519775,102.37393341,104.904581811,104.999610396,105.063248594,7438
102.738699532,103.134517479,104.215286827,106.384898758,103.842895635,105.221842168,104.203065618,102.816308594,102.311871719,103.784144338,104.148241545,103.132965469,103.376026154,106.206319618,103.075515747,104.690391725,103.444949532,102.97063694,102.720468772,7440.0,102.794187164,106.217032242,106.299028587,104.716912521,102.18165343,102.54950695,103.941115776,102.8774189,104.061897077,103.12365301,103.3466259,104.157603414,103.470120875,103.250410271,104.461244456,103.983399328,103.242601013,102.80806427,105.254331718,105.251989207,105.235371619,7440
91.9591236115,92.2632144928,93.8114229202,92.7636554718,92.9317166646,93.5581586538,93.6920284271,93.0536682129,90.8742048263,92.1813972473,92.2821115193,92.2420900981,92.5430582046,92.7659360886,92.178194046,94.0965695046,93.3061162949,92.1199123383,96.4546281442,7441.0,91.6624191284,92.7568908691,92.7950782776,92.7024365475,96.6578355512,92.8499187469,95.0154638915,91.7505298614,93.2745319166,91.4874564723,92.8499759674,92.0283060576,91.8008983612,92.4283121109,93.6518198649,92.9243516286,92.3291629791,91.9951749802,93.9208056219,94.0082331742,94.0828841114,7441
109.67761898,110.007655525,110.678529549,111.017865563,111.307012939,111.222799006,111.753450139,110.1516716,108.914260101,111.475835419,112.099565606,110.975131989,110.30622673,111.309464455,110.020135116,111.64942395,110.523934364,109.759165001,110.754353408,7442.0,110.779281362,111.210807228,111.15141716,111.66370954,110.631600669,109.976145935,111.65331932,109.653956795,110.687076167,109.863728573,110.553126717,111.395805158,111.266749573,110.08127327,111.948076248,111.64839859,110.148219299,109.783830643,111.632299712,111.556713921,111.500588289,7442
