keras_MAE2_lgY_relu0,keras_MAE2_lgY_relu1,keras_MAE2_lgY_relu2,keras_MAE2_lgY_relu3,keras_MAE2_lgY_relu4,keras_MAE2_lgY_relu5,keras_MAE2_lgY_relu6,keras_MAE2_lgY_relu7,keras_MAE2_lgY_relu8,keras_MAE2_lgY_relu9,keras_MAE2_lgY_relu10,keras_MAE2_lgY_relu11,keras_MAE2_lgY_relu12,keras_MAE2_lgY_relu13,keras_MAE2_lgY_relu14,keras_MAE2_lgY_relu15,keras_MAE2_lgY_relu16,keras_MAE2_lgY_relu17,keras_MAE2_lgY_relu18,keras_MAE2_lgY_relu19,keras_MAE2_lgY_relu20,keras_MAE2_lgY_relu21,keras_MAE2_lgY_relu22,keras_MAE2_lgY_relu23,keras_MAE2_lgY_relu24,keras_MAE2_lgY_relu25,keras_MAE2_lgY_relu26,keras_MAE2_lgY_relu27,keras_MAE2_lgY_relu28,keras_MAE2_lgY_relu29,ID,y
94.0893630981,90.0582733154,88.6561279297,90.4048156738,91.9043731689,89.4666137695,93.1836624146,90.3936157227,89.1889038086,95.7911071777,87.6766204834,94.7128372192,91.1604995728,91.1519699097,94.8540420532,94.0697402954,92.327507019,92.0181808472,90.8485183716,95.7621917725,91.8449935913,93.008430481,88.4361572266,92.7242126465,87.8177185059,92.2923355103,93.1499938965,91.6679840088,92.7108230591,91.0237197876,1595,95.71
94.0086364746,100.667938232,91.6577529907,91.1579284668,98.072013855,92.1843338013,94.869354248,91.7155838013,92.9248886108,92.4915771484,95.1109085083,95.08203125,95.6299209595,88.5871734619,95.320892334,93.1664276123,90.0377731323,93.0077514648,89.7505264282,89.0729522705,90.0324249268,92.9864196777,94.6066055298,92.4288101196,100.586166382,95.0227737427,95.8494415283,92.1639785767,90.6588134766,95.2287521362,4253,89.37
102.331687927,96.686630249,102.907356262,102.965179443,107.095329285,103.473800659,100.382095337,105.463562012,101.097930908,100.882011414,101.310974121,105.676017761,100.196746826,98.2866439819,103.667610168,108.058746338,97.5999984741,99.6956253052,100.927391052,95.7331237793,98.2231140137,102.585708618,103.66217041,101.95463562,107.489784241,101.934822083,103.234733582,109.4063797,104.25428009,105.667510986,8375,102.42
102.367630005,99.9618453979,96.7521362305,99.9682693481,108.211341858,96.6648254395,104.150978088,100.432792664,96.4897689819,100.07434845,100.118499756,110.159606934,98.2163085938,100.727958679,99.9230270386,104.328086853,96.5866546631,101.488548279,99.3163757324,99.6903686523,102.933235168,101.475860596,104.718383789,97.8709869385,100.254318237,102.118339539,104.999984741,102.126823425,102.319107056,100.586975098,2418,101.18
91.845199585,90.1933746338,92.1001586914,92.5802764893,91.630859375,93.3786468506,88.5342025757,90.8625717163,90.9819717407,91.8282318115,93.0433578491,92.9929733276,90.4304046631,94.4864349365,92.177734375,92.4813537598,90.2631759644,90.513053894,91.52293396,88.2890014648,91.2166900635,92.8209762573,94.9145126343,93.7231826782,94.5941162109,92.2231369019,95.0089416504,93.3499755859,92.9532241821,97.7735519409,6161,87.38
87.2085189819,91.856010437,95.7648544312,95.1542739868,88.9910202026,89.7066879272,90.1480178833,89.7453536987,90.6888961792,91.2030944824,94.3521118164,90.0185089111,87.3490524292,89.9618988037,87.6140136719,91.8004379272,88.4962615967,91.9793624878,91.0097808838,91.6087341309,87.4442443848,93.7015838623,87.9332046509,87.4719009399,90.8657150269,90.0444793701,90.4182434082,89.8190994263,90.7922058105,91.4002304077,8175,88.51
115.789741516,110.429710388,113.258598328,106.608047485,112.477310181,108.889305115,113.565345764,110.329307556,109.474761963,110.47416687,112.696769714,112.921585083,110.255973816,113.410957336,109.903526306,103.281509399,109.389717102,113.017211914,109.285415649,108.516189575,104.112983704,109.688896179,108.944519043,108.793640137,116.583824158,112.552108765,112.038597107,113.132553101,112.195083618,110.124549866,7559,136.75
99.6664123535,98.2109527588,99.5784225464,108.572364807,105.847824097,104.663169861,100.518844604,104.677223206,105.37651825,101.123580933,103.99786377,106.344520569,104.862838745,99.8645706177,101.103874207,109.981491089,96.7269287109,104.548538208,102.2241745,101.631500244,98.225944519,102.720993042,104.648361206,101.538887024,103.18572998,104.545692444,107.596969604,103.987831116,104.761413574,106.51713562,7642,98.61
115.35092926,110.501098633,112.294891357,104.719985962,112.342399597,104.725379944,112.740028381,113.329360962,109.112281799,112.667816162,111.124404907,117.624130249,117.515350342,106.000480652,104.104148865,111.556625366,110.429321289,111.641448975,109.882385254,105.553077698,117.059516907,113.951324463,111.58795929,113.081268311,110.880104065,112.508743286,112.614768982,114.509109497,112.283241272,111.104034424,3118,110.43
117.257843018,108.229949951,113.176681519,117.140678406,110.348434448,110.822212219,115.159599304,109.99394989,110.419006348,111.563079834,113.498855591,114.375396729,108.88608551,114.085998535,112.361167908,116.748725891,115.001869202,114.333328247,109.095603943,109.692848206,116.79889679,115.060058594,118.013130188,116.75415802,110.686843872,111.353942871,114.729438782,112.512435913,115.184494019,111.229377747,3990,114.65
109.65537262,107.199989319,111.507644653,106.757019043,112.680801392,106.71962738,113.861534119,113.477500916,108.944641113,113.087013245,109.597122192,111.884933472,110.32434082,112.963394165,105.543258667,105.388313293,110.279197693,111.167541504,115.199577332,111.745582581,110.955070496,107.998085022,114.396110535,108.585906982,109.555091858,110.332679749,111.890357971,113.838439941,111.842880249,111.651008606,2932,108.06
90.4203567505,91.7947845459,92.2012939453,89.2220077515,91.4419326782,90.389175415,91.1210174561,91.7907867432,90.0063552856,91.1312484741,88.8951797485,90.6070251465,90.4337768555,91.6608581543,89.1760025024,89.3190765381,92.9240875244,93.4741363525,96.786781311,96.1171112061,92.4593505859,93.2013092041,89.4317016602,94.1980133057,87.8628540039,92.3162612915,89.9136581421,90.6499176025,89.7559509277,92.125038147,4455,91.43
95.4803466797,88.8037643433,94.5135955811,93.6979370117,95.1020431519,92.3966293335,92.2689208984,90.341217041,93.5862350464,96.0811843872,94.6922149658,90.8571624756,91.6347808838,95.099105835,90.5672988892,91.6351394653,90.5489196777,94.5070571899,96.796585083,88.7853164673,91.2588424683,94.3486938477,93.1079101562,92.6805877686,98.5616607666,94.5282516479,93.7300491333,90.2123641968,95.9521636963,93.3974075317,2260,94.81
106.466018677,101.848091125,103.461242676,97.6863250732,98.4404449463,103.66255188,98.7070999146,104.439834595,102.618782043,102.886100769,101.060813904,99.2674865723,99.0566101074,100.52256012,94.5850601196,101.48084259,95.5687103271,94.9619903564,99.9995727539,106.846626282,99.8185119629,101.423606873,93.8154373169,101.664932251,99.1449584961,101.786468506,97.9666442871,108.106315613,100.74256897,100.640625,4143,113.28
91.0347290039,92.8713607788,91.7937088013,95.2058792114,91.2931976318,91.7191467285,96.0696563721,94.1418380737,90.8267822266,93.0913696289,93.0761184692,94.7722015381,93.9089660645,91.3968582153,91.3821640015,92.2174911499,93.5453643799,92.4055252075,93.0747756958,96.7575073242,91.9533462524,90.5624313354,86.261932373,97.4338226318,91.0138473511,91.2264328003,86.5969619751,93.0672454834,93.5115966797,89.1141052246,3295,89.3
100.579803467,101.99961853,96.58644104,104.549858093,104.95173645,103.946250916,97.8601913452,99.4279403687,98.5773162842,100.397407532,100.907737732,103.128562927,102.986274719,99.7336807251,97.2851867676,105.827758789,95.1591796875,101.082290649,101.600120544,101.499290466,99.2519378662,100.590789795,100.765663147,100.74584198,104.715179443,100.107368469,97.8738632202,99.4465179443,100.242401123,103.505851746,7675,108.4
104.215240479,99.7001724243,109.782821655,104.672775269,100.51764679,99.0654067993,99.1288757324,102.211242676,101.851844788,101.082275391,101.475692749,101.31060791,96.0395355225,101.42993927,103.009719849,105.163040161,95.9149093628,109.212379456,105.441329956,105.160331726,105.838851929,103.190963745,103.128334045,102.134292603,98.31690979,103.43951416,102.913833618,105.555862427,100.149658203,103.974639893,6317,99.68
109.734931946,102.084083557,112.620643616,110.512016296,113.758110046,109.836250305,114.228775024,115.844825745,110.716087341,111.136734009,112.126647949,113.679077148,108.474899292,110.484176636,107.898757935,120.52355957,108.380699158,106.623466492,115.14855957,110.358566284,110.468185425,110.592353821,110.979820251,111.183921814,110.643295288,114.080329895,113.172607422,114.471420288,111.208190918,113.903297424,2625,106.27
92.7149887085,92.383430481,91.6586990356,90.4322814941,91.1434326172,84.5631713867,91.7094116211,92.0326385498,84.2772750854,90.0074081421,88.6652374268,91.6352310181,90.3721160889,93.88331604,90.9625473022,90.7802047729,93.7623062134,90.2678604126,89.9495010376,94.3555450439,96.9197616577,93.7257919312,89.6651687622,92.7004089355,92.5680389404,89.0084838867,95.4437026978,89.7953186035,89.2077789307,92.1919174194,4307,89.19
114.998001099,110.043426514,112.18624115,105.525115967,113.652809143,107.721572876,111.442016602,110.436676025,108.05279541,110.466514587,114.508979797,109.981430054,108.166252136,111.301086426,106.168174744,110.521392822,108.40549469,106.317558289,110.186943054,106.938568115,103.779151917,106.843711853,106.089347839,108.736190796,112.599830627,110.636528015,111.761192322,108.75869751,110.242271423,107.945838928,651,120.18
91.6416549683,90.8930587769,91.5724105835,94.7692489624,84.8958358765,89.7285995483,93.5911483765,93.036819458,90.1663284302,96.4527359009,97.3838500977,93.9940414429,95.2544403076,92.2789993286,94.9281616211,89.9627685547,85.2783508301,97.0038833618,90.9910202026,94.2124252319,91.2423934937,93.1904602051,90.8729095459,87.3879623413,94.9960021973,90.8372802734,95.6194992065,96.7628097534,93.7659378052,96.3983383179,892,90.06
95.2646865845,94.7270050049,88.7701644897,89.1590270996,90.9873809814,93.7494049072,93.9709625244,90.869354248,95.4470672607,93.9348449707,87.9298629761,94.6471862793,94.162940979,92.1451568604,96.2172241211,91.4147796631,87.3972396851,92.0458221436,93.0852661133,88.6723709106,96.2095031738,93.0165100098,92.4252243042,90.3490524292,90.9376983643,90.3215484619,85.8734664917,91.0598754883,97.1212005615,97.2097320557,3957,103.03
110.560752869,104.447227478,109.323547363,109.230743408,104.150222778,107.003356934,110.942764282,107.006011963,111.138885498,111.742286682,104.70954895,115.738349915,112.38899231,106.022773743,107.755607605,109.489753723,104.898368835,115.950897217,114.921539307,110.655052185,114.663040161,112.193572998,114.48248291,108.65914917,111.280288696,114.263023376,107.945358276,110.623962402,105.719490051,111.525611877,7412,108.15
111.249092102,108.618911743,111.027305603,110.136070251,111.466026306,106.733634949,110.675865173,110.327774048,108.962661743,108.899002075,108.791915894,114.352935791,109.301719666,108.979354858,107.396606445,111.884414673,103.044342041,97.999130249,108.131095886,106.642478943,107.625495911,112.427505493,110.974342346,111.718643188,113.248893738,109.911773682,115.55393219,112.571731567,110.513305664,108.106201172,7975,110.71
68.7913360596,77.2734298706,79.116027832,73.7833633423,69.907409668,72.1686935425,76.3021697998,72.681350708,80.5092010498,75.5706863403,74.7763442993,71.8632354736,74.0630340576,79.978729248,71.7127838135,74.3217315674,73.9863815308,77.2331008911,77.5334014893,79.8838043213,74.2628555298,78.5607528687,80.0411911011,73.7283248901,75.4952392578,73.2967224121,72.9245071411,80.5722198486,70.6024932861,77.1425857544,4450,89.73
75.60105896,79.9789886475,78.9920120239,84.3584594727,77.0176239014,76.8200531006,78.856842041,79.5430450439,80.4503326416,78.0827026367,79.1282424927,79.7488861084,82.0627288818,82.025062561,76.7811660767,76.0024871826,78.6011962891,78.9460678101,78.9986724854,74.8308639526,74.0428771973,80.2734909058,76.9987869263,80.2357177734,77.2309341431,78.0201797485,75.3488082886,77.8658905029,81.8636550903,77.8735198975,2551,76.64
95.2485961914,92.4605941772,89.5330963135,95.4326705933,92.9166946411,93.0654525757,92.7195510864,94.2270889282,92.5069961548,83.8848724365,86.8945770264,95.5743026733,92.3062362671,91.7480163574,88.4731369019,94.8299026489,87.4015350342,91.0706176758,94.0949935913,90.7953720093,89.5742874146,88.9910964966,92.5543441772,94.1655960083,91.0400466919,90.101272583,92.8457260132,92.2761993408,90.4905853271,92.0171508789,727,95.38
90.9869689941,91.229888916,95.2969894409,92.5465316772,86.7446212769,89.8134002686,90.4699249268,94.0840377808,88.3540039062,93.0974655151,94.9290924072,91.7363204956,93.020904541,86.8022766113,87.0118484497,92.2291564941,93.3938217163,91.2023010254,92.772605896,86.9912414551,92.1916732788,90.3087234497,85.5843582153,97.3327636719,90.9385681152,89.9380111694,86.7782211304,93.4132919312,91.1931533813,91.5165405273,6606,92.97
93.9001083374,92.7334518433,95.3334884644,94.1177749634,88.3372344971,95.3208389282,93.656288147,90.2343444824,85.6995391846,91.2170333862,90.1523284912,97.0144729614,93.5485229492,94.7033462524,87.9876480103,94.3134613037,94.6442337036,95.9836044312,92.4549102783,82.4524078369,89.5248031616,91.5669555664,93.5336990356,92.6889419556,90.9572143555,90.2539138794,95.0934448242,90.6553421021,91.2164611816,92.2844314575,1937,92.55
104.635299683,100.622016907,103.619026184,106.501091003,100.227600098,100.472808838,96.8862609863,103.167671204,99.1981506348,104.350975037,98.8525543213,105.371002197,101.693077087,102.635536194,103.483985901,108.199134827,100.368759155,106.299942017,104.90662384,106.771133423,104.67325592,105.130271912,105.029701233,105.488861084,103.222892761,106.862136841,102.283409119,103.393630981,104.663818359,106.287590027,5713,120.8
107.250968933,103.157058716,112.433792114,110.538192749,113.99546814,107.819992065,110.495620728,109.64755249,110.386573792,110.067909241,109.89440155,108.652122498,113.583343506,108.03125,109.483718872,107.945922852,107.390335083,108.342597961,115.249038696,105.023178101,107.613609314,111.931243896,110.925361633,108.05531311,112.310806274,113.829795837,113.275596619,109.056991577,109.142745972,109.801651001,1829,106.56
76.9927215576,75.7779693604,75.4735183716,74.7544021606,74.4546737671,78.0338821411,74.7367477417,75.1859817505,76.6915740967,75.312286377,71.6521987915,76.1487808228,82.5140151978,81.6525268555,71.8807449341,75.2726135254,76.6110305786,77.3830566406,77.9856719971,82.205581665,72.9653320312,79.4340438843,71.725730896,80.3194656372,75.5451660156,78.6789321899,72.843170166,80.9194030762,74.9650650024,74.5301437378,6959,75.19
97.9805526733,87.9550018311,115.174842834,104.09980011,98.453125,101.827705383,99.4368515015,111.806106567,93.2618789673,113.184082031,100.561531067,99.7408981323,97.9477996826,107.695159912,109.58568573,111.889572144,105.354103088,108.762832642,104.889190674,102.4686203,102.877182007,107.867630005,101.192138672,95.1432418823,101.805137634,91.9416427612,112.833358765,101.520370483,94.4352111816,112.90587616,2616,88.63
92.309715271,98.3232192993,94.7842712402,89.8294525146,96.4862670898,94.4192657471,91.7821655273,95.5802078247,93.2332077026,92.3879547119,96.4536590576,93.2773513794,92.8329086304,96.2405471802,93.8803787231,93.5212020874,92.0291442871,93.7530136108,89.9451904297,91.1413040161,88.9133605957,93.6508483887,97.9095687866,93.6024856567,99.4905700684,91.7979278564,94.7930908203,90.9258270264,96.866859436,93.9125595093,184,96.96
99.7215118408,105.194267273,102.0779953,107.964607239,102.221908569,100.930458069,100.665313721,105.676544189,100.544670105,102.829193115,96.6748657227,106.642425537,101.894355774,102.293395996,101.682235718,102.114570618,103.448898315,100.638809204,98.5338745117,102.479408264,107.079788208,95.8314971924,103.913757324,102.609230042,102.992218018,102.602371216,107.249443054,97.3279647827,102.598831177,103.264099121,1748,100.42
87.9196929932,87.8887557983,94.8205337524,94.6217651367,92.9641113281,90.3425292969,88.6399307251,91.3005828857,87.4137573242,81.5792999268,95.2737579346,85.1727142334,90.8047714233,90.3532867432,89.3422470093,90.3372192383,89.1401824951,92.5373077393,91.0149536133,86.9125900269,90.85181427,93.0344543457,93.515586853,89.982421875,88.3590393066,89.0218200684,94.1179504395,91.6086044312,91.8402709961,90.9250183105,6813,89.08
93.90599823,94.6323013306,94.8821029663,91.6577301025,91.9494018555,88.056098938,91.8063201904,92.5385894775,91.4631500244,91.0257949829,92.0423736572,97.4489898682,91.8098831177,92.8816604614,89.2825317383,94.4048461914,93.6423568726,98.3958587646,92.8838500977,96.2969818115,97.4168930054,94.7947006226,94.9794692993,93.1744995117,92.4523468018,91.2814102173,95.2207565308,91.3231964111,90.850112915,93.012298584,1783,94.87
113.712806702,105.220252991,109.968544006,110.969367981,106.30645752,107.06967926,109.493362427,109.027954102,107.753486633,112.381843567,109.127105713,115.360923767,106.444023132,109.3359375,104.834213257,111.977478027,106.196365356,109.906089783,115.208946228,106.321556091,112.263038635,107.135925293,108.923530579,104.155075073,108.285415649,111.241531372,113.672927856,111.362640381,108.641174316,110.25692749,8135,112.12
106.065048218,111.602638245,109.976165771,106.292755127,107.481498718,98.8599853516,105.13053894,112.406028748,108.249023438,109.12449646,112.562713623,112.344245911,111.656898499,107.653404236,107.686737061,105.00982666,110.210868835,109.16053772,108.910499573,112.323684692,108.310600281,107.482147217,112.787696838,106.579994202,107.235816956,110.982299805,113.18914032,111.675765991,108.62638092,114.305358887,7557,114.73
114.400657654,116.051101685,114.334388733,115.068565369,115.082244873,113.030174255,115.637557983,114.037498474,114.339355469,114.415657043,117.667221069,132.127471924,119.255485535,116.485321045,110.959014893,114.876487732,122.665336609,113.039474487,118.469726562,113.594940186,120.709312439,110.463035583,114.801994324,114.992614746,116.743637085,115.458511353,114.291091919,113.007423401,115.187103271,113.679924011,2391,121.28
116.442939758,112.574714661,107.948188782,113.647644043,110.117935181,109.440612793,107.190948486,107.745285034,115.795684814,111.912063599,113.246322632,114.636863708,110.341705322,113.74659729,110.270576477,113.502876282,114.104698181,112.999145508,111.438865662,107.622550964,107.218231201,110.751472473,108.885299683,111.358894348,110.878753662,108.545783997,114.335716248,109.881546021,109.432174683,110.012229919,2466,109.03
91.9124908447,89.5196762085,91.7662734985,86.9915618896,91.8145904541,82.4817504883,91.4995117188,91.0681610107,93.7379455566,93.2489013672,91.6966171265,89.6935424805,94.4720230103,91.0643615723,89.6352996826,90.9831924438,89.4807434082,93.7541732788,86.5804519653,89.7495651245,96.2013473511,90.626335144,91.4330673218,93.9468383789,94.8551025391,90.524055481,93.2937316895,89.1048355103,90.0457305908,88.0280456543,4509,112.31
97.3682861328,91.897026062,87.9988937378,92.7910079956,93.7934875488,89.9929122925,96.2750854492,91.5350189209,95.8124237061,91.3559417725,87.8923339844,98.2831039429,95.0531997681,93.4551925659,90.806640625,93.953338623,92.6424560547,95.9233779907,92.9877319336,91.6872177124,91.5202865601,92.3078842163,92.0458297729,90.5732116699,91.3794708252,90.768371582,96.0841445923,89.5279846191,92.7097473145,97.2593002319,5048,93.4
71.5786437988,73.7727890015,79.1603927612,76.1451339722,73.418006897,77.4948806763,76.0303726196,77.8080444336,76.2102203369,74.0910797119,73.0736160278,76.3522949219,74.4596252441,79.2566604614,72.5984725952,74.3608474731,76.5338516235,79.0202713013,79.4575958252,69.4366989136,77.7757415771,79.637260437,74.8925323486,80.5650787354,76.585105896,74.8553771973,73.7820892334,79.9607620239,81.720993042,73.6401519775,2931,76.96
90.4640655518,92.5528869629,92.4206924438,91.7550125122,89.6852264404,92.3442153931,92.8829040527,90.0503845215,92.0555114746,90.683807373,97.2501144409,90.7414550781,94.1499252319,90.7034225464,91.3383026123,91.0018615723,91.7769317627,86.3828125,95.4034957886,96.2021865845,89.822265625,91.9745330811,89.0247421265,89.8851623535,90.3177185059,90.8259658813,93.6856384277,98.6962356567,94.3896179199,91.1999588013,2053,99.56
94.4284820557,92.9038848877,90.6864852905,94.4738082886,91.7281036377,99.1612701416,91.3099060059,91.3808822632,91.6093139648,91.4123306274,99.7609100342,94.9075012207,89.1901321411,93.7476654053,92.4301147461,91.7684249878,98.0415802002,90.4527435303,89.9611206055,94.0720901489,92.3584213257,91.6566772461,88.6180343628,89.6966171265,94.0917053223,85.497428894,98.723991394,96.7716369629,94.9425735474,91.3293457031,3742,93.64
87.1517181396,94.0138778687,91.8855743408,93.3836135864,90.1492538452,87.7904129028,91.6793518066,90.5993347168,90.1854553223,91.0364379883,87.6666870117,90.5625839233,92.9362106323,87.671661377,89.5715332031,93.7106704712,90.9602279663,89.9895477295,91.9739761353,90.2556152344,86.0457611084,90.4768447876,94.3716278076,93.6276702881,92.8036193848,91.4281463623,95.3964920044,88.8055648804,90.8224868774,91.0967712402,4517,99.15
91.0833129883,88.3557357788,93.2305145264,88.0896835327,92.5196914673,93.121887207,88.3726577759,94.6585159302,89.9452514648,92.9010391235,93.4596328735,94.4356536865,93.0247802734,90.6429977417,91.332901001,89.1285018921,89.7163848877,93.9016799927,91.8610153198,94.2636032104,96.518951416,90.5350875854,91.8700942993,90.2817764282,91.8215942383,92.937789917,96.5182495117,89.8813095093,93.2289810181,92.1574707031,1698,88.12
109.399215698,107.677200317,112.311225891,113.831726074,110.346633911,103.524848938,108.347991943,110.187889099,109.022254944,112.99017334,110.730400085,119.287467957,108.268676758,112.070281982,109.290939331,111.807037354,109.291900635,108.869285583,114.598327637,108.999755859,111.99797821,110.716964722,111.963287354,109.684295654,111.861312866,111.953956604,111.665870667,105.770202637,110.45766449,108.070671082,133,108.42
96.8491439819,90.3130111694,95.985206604,92.0518875122,91.4533462524,88.6230392456,93.195854187,86.6033248901,96.5602874756,90.799079895,94.0277862549,91.7795715332,92.1415328979,90.5511856079,94.9057846069,93.492767334,87.2612915039,92.648399353,93.0475234985,90.731262207,95.4582138062,91.5476837158,93.6489562988,99.7865982056,93.7471466064,89.9386901855,95.2201843262,90.0965576172,91.1725234985,91.4594955444,3012,96.98
93.262878418,93.369644165,87.0461654663,92.6293334961,91.0862350464,92.7307739258,91.8864822388,89.1419830322,82.9712982178,92.1468963623,91.5433883667,91.0499267578,92.5607147217,93.1041717529,89.5009918213,96.182258606,90.6683731079,93.6973266602,92.0956268311,87.013168335,93.319770813,91.2166366577,90.9025421143,91.7482910156,92.5760345459,89.0580444336,94.0830841064,89.038772583,91.59034729,91.0308837891,8343,87.23
93.1590957642,90.2383956909,88.549446106,90.7444152832,93.2668914795,90.9167633057,92.3414535522,95.5482406616,89.3298110962,89.9883575439,94.1577301025,92.7836685181,90.8129653931,93.6633911133,89.2577590942,93.7340774536,89.832862854,98.569442749,91.5175323486,85.3194198608,96.484413147,91.0478515625,88.8409805298,91.6768035889,90.8452682495,90.8484954834,93.8514328003,92.265625,91.5293960571,91.6656112671,3328,125.72
109.760887146,107.599380493,111.633285522,106.546005249,110.908279419,109.403076172,113.894104004,107.078407288,108.062644958,110.566085815,107.86781311,110.198631287,111.799751282,108.885787964,111.23525238,110.931869507,111.216651917,107.365493774,113.045509338,103.813171387,107.389282227,110.579185486,115.743942261,108.655670166,111.661697388,105.607536316,102.423377991,107.494728088,109.600952148,108.725242615,7288,105.06
97.6924667358,97.3336410522,98.9769592285,100.673065186,102.595191956,99.4367294312,101.745376587,105.429191589,99.6008911133,100.976455688,101.743377686,105.270553589,101.71862793,99.2616348267,100.373420715,100.695251465,102.174789429,100.897720337,107.939323425,102.372528076,101.162231445,100.447662354,95.4079666138,97.2133102417,97.8989562988,99.4568252563,102.837661743,98.3863983154,97.2089996338,103.599472046,2571,111.03
90.7706985474,94.9488830566,98.0642166138,92.3576889038,95.6442260742,93.1855621338,91.4044494629,96.6702880859,91.837310791,91.9080734253,94.6164169312,95.499382019,93.6681976318,91.1262283325,95.5222396851,92.1322097778,91.0601577759,92.6084518433,93.2041854858,90.9567718506,93.5682296753,90.7071075439,93.1541213989,93.6350097656,93.9619750977,89.0919876099,93.6354522705,90.7314224243,91.134979248,91.7878494263,5126,94.21
90.2210083008,90.2577056885,88.1291046143,90.1637954712,91.333656311,93.724067688,90.3505706787,90.6718826294,93.1489868164,88.0091171265,90.2522201538,90.9069442749,90.811416626,89.0580444336,88.8291091919,93.9416885376,91.3235931396,96.2836227417,92.2748260498,93.4938354492,96.9510574341,91.1102371216,93.4079055786,90.3143005371,91.7579345703,88.4022140503,95.9230651855,89.6420288086,91.0857009888,90.7171859741,4409,99.03
102.672973633,95.0428237915,104.986091614,101.8177948,103.736755371,100.430366516,100.152450562,103.933807373,97.113494873,100.561897278,101.341697693,103.407661438,103.20728302,104.117675781,100.544677734,100.277191162,101.746780396,104.452033997,102.519180298,95.7876052856,97.8522796631,103.758651733,105.032829285,101.361595154,101.372062683,98.9183120728,103.526603699,98.9008026123,97.4613723755,102.582122803,4591,98.54
95.4476089478,90.9801483154,93.4804534912,90.0942230225,93.6273422241,89.425819397,94.0579605103,90.1402053833,89.0109329224,91.4508209229,97.0592575073,89.8384170532,92.8529815674,88.6486740112,92.7159118652,91.6161270142,90.7169570923,91.5159606934,97.908454895,96.4678344727,91.2562866211,93.6803817749,92.2708282471,91.6554260254,87.9452362061,94.7240982056,91.3390045166,93.3226394653,91.7912597656,91.5537719727,4567,94.69
103.609931946,99.7820358276,101.888267517,100.273078918,103.799446106,99.5872421265,103.584480286,101.935752869,105.008666992,97.9753723145,102.719306946,100.793022156,99.1602249146,103.560310364,96.9961013794,109.557365417,101.346153259,103.686225891,101.987937927,102.587150574,106.966293335,98.4149169922,101.759231567,101.0440979,100.169235229,100.147575378,107.667243958,101.113945007,100.082496643,102.29083252,7268,97.07
94.4026565552,92.6574172974,88.6457138062,91.9706497192,93.0111999512,90.7111587524,93.4899520874,91.0569839478,86.7042541504,90.408493042,95.0389480591,95.0151290894,93.1756057739,91.5855789185,89.143371582,89.3739318848,89.3884658813,92.7973327637,88.5982818604,87.0349502563,92.5437393188,92.0151367188,94.0394592285,91.2867126465,90.0917358398,88.4256896973,92.652961731,89.0336685181,89.3651580811,91.3419189453,8082,91.3
90.0925979614,90.3805007935,90.3890151978,98.0481033325,93.0630645752,89.5620193481,92.3421859741,92.7569274902,93.8254394531,90.1063613892,91.6958389282,92.8556289673,93.0608978271,94.3814239502,92.5294036865,95.0096588135,88.3646392822,90.4041824341,93.4800338745,93.6653518677,93.9462661743,91.5183563232,91.352722168,94.3045196533,92.4808197021,91.2622833252,94.7336730957,93.5717849731,94.5426025391,92.2677612305,917,96.48
111.398902893,102.125999451,115.252258301,111.084083557,108.064445496,104.883514404,108.334533691,111.069252014,113.063240051,114.845466614,107.995361328,115.540405273,110.064552307,109.881698608,108.258132935,118.755867004,107.673461914,110.817321777,114.404586792,106.637863159,107.310539246,106.773590088,115.820709229,111.067817688,110.864585876,111.194488525,111.098770142,105.000175476,113.419807434,113.790458679,269,116.73
94.3034820557,91.5972137451,93.5638046265,92.3984375,94.7357406616,88.3255462646,94.3488845825,98.9152450562,93.6064300537,91.4883728027,90.321975708,95.7531967163,93.0012359619,91.2894058228,91.9891357422,91.2929077148,91.4851150513,92.3847732544,93.8551025391,88.2890472412,96.7277679443,94.7635421753,92.2176437378,95.8044662476,90.920791626,90.9320983887,89.088432312,90.9534683228,91.7633590698,89.7130661011,1127,95.56
92.2634811401,89.9004821777,95.2710342407,86.462890625,87.2636413574,91.7010040283,94.5292053223,89.9162368774,93.2731170654,84.6686630249,88.2491836548,88.6494293213,91.9591827393,90.333442688,90.8223419189,97.9901199341,90.724067688,91.4289169312,91.8820571899,87.2904205322,90.1863479614,93.8713912964,90.6707229614,92.2403640747,93.4013671875,88.0481948853,86.8874359131,94.979637146,91.7731933594,92.2411193848,7917,88.6
88.8066101074,92.2675323486,95.7876586914,92.2586669922,90.7112503052,89.7124862671,92.8363647461,92.9623794556,90.3816757202,90.6875610352,90.3038711548,96.5352096558,93.5896987915,92.0321426392,92.0913391113,92.1658706665,96.4301300049,92.8653869629,95.0172805786,92.1397628784,92.455909729,90.7967453003,95.0856018066,91.4323883057,89.3462295532,91.0274505615,91.8834228516,91.51537323,94.1486968994,90.6228485107,936,94.65
114.380393982,107.028930664,107.988800049,113.463523865,112.089385986,107.818382263,113.205474854,112.002075195,110.725227356,112.981666565,109.46257782,118.799278259,108.301246643,110.064460754,106.62727356,112.433494568,110.173072815,116.436569214,107.52130127,111.006561279,108.285652161,113.36492157,115.91696167,111.654510498,108.021781921,112.629364014,111.565643311,112.782501221,113.958381653,110.034797668,5779,116.37
