keras_MSE2_tanh0,keras_MSE2_tanh1,keras_MSE2_tanh2,keras_MSE2_tanh3,keras_MSE2_tanh4,keras_MSE2_tanh5,keras_MSE2_tanh6,keras_MSE2_tanh7,keras_MSE2_tanh8,keras_MSE2_tanh9,ID,y
113.672142029,113.525588989,115.832962036,113.67388916,114.264770508,114.629043579,113.684883118,113.313232422,113.963348389,113.424430847,4471,108.96
113.566253662,113.263717651,114.941352844,113.631629944,113.354324341,113.384910583,113.809944153,114.05506897,113.981437683,114.200248718,5180,108.69
113.675880432,112.514556885,114.014846802,109.706672668,113.334571838,112.981323242,113.558113098,112.168037415,109.174079895,112.768577576,4071,114.4
92.2160415649,92.55128479,92.4327011108,93.6770629883,92.3491210938,94.9742584229,91.7106552124,91.6467590332,91.1229171753,92.1992416382,116,91.52
95.8238296509,92.4289245605,93.2886581421,95.0590133667,92.1671600342,94.2328567505,92.3276596069,95.4265823364,96.3060531616,92.6313400269,527,91.22
92.1301422119,92.102180481,95.4939117432,92.4476165771,92.3530502319,92.9904785156,93.1147918701,94.5391311646,92.9764785767,92.3895339966,5920,88.52
92.955696106,92.1113510132,93.0500793457,93.7165985107,92.1657714844,92.9047698975,95.8994064331,96.3808746338,96.2820968628,96.8872909546,4382,88.12
93.1835403442,94.2846374512,96.7863922119,91.9878845215,92.466178894,97.6050338745,96.4209365845,94.0802536011,95.518409729,95.082824707,2735,89.69
92.3507843018,95.3303985596,91.5668182373,95.8877258301,96.6622390747,95.892868042,94.6743545532,96.9036483765,91.5330200195,96.2428970337,1601,95.0
78.5641326904,76.8708648682,79.4850082397,77.6104202271,77.8856735229,77.7090606689,76.65574646,77.5305023193,78.0165634155,78.6790161133,8292,77.38
92.901260376,89.7114486694,90.6484451294,92.2258224487,96.6044006348,91.8594818115,90.3870315552,91.7843780518,91.5074310303,92.3318634033,8021,97.71
96.537399292,92.7779006958,95.8090515137,92.3716430664,92.6233062744,92.8690185547,92.1356658936,92.3701171875,93.0335617065,92.0049133301,2184,92.33
93.2110214233,92.3240737915,97.6037979126,97.1897354126,92.0446472168,93.389289856,92.5903015137,98.2311325073,98.8964080811,91.3737945557,4701,87.33
113.717880249,113.733032227,115.881118774,113.645683289,113.419502258,114.587738037,113.323898315,112.459190369,114.029701233,108.792984009,7684,114.47
113.979660034,113.394386292,113.124832153,108.31047821,114.226219177,113.120254517,112.650512695,107.879997253,108.380867004,113.849006653,8008,103.62
93.2101211548,93.3028717041,97.0632705688,92.2583465576,92.3895187378,97.1862640381,92.0413360596,92.0401306152,94.299697876,92.7256774902,5008,88.08
92.8715591431,91.8869552612,94.8640136719,92.236541748,97.8362503052,97.4393386841,92.521774292,92.4628829956,92.150352478,95.8367843628,3796,89.75
113.570381165,113.519866943,114.194587708,113.588317871,114.297790527,113.384140015,113.4688797,114.207244873,114.029434204,112.76701355,3042,127.27
113.179214478,109.734184265,109.783760071,108.234733582,113.414619446,109.235916138,113.317955017,113.287277222,113.964599609,113.392379761,8171,112.97
92.9002304077,91.663734436,92.2675704956,92.3000793457,98.5244522095,92.3384552002,91.7626495361,92.1826095581,91.6254577637,92.55078125,7592,93.67
77.765914917,77.5317306519,76.9653701782,77.4619293213,76.6019668579,80.6795425415,77.4375839233,77.5234680176,80.6636123657,77.5354766846,6318,75.59
92.2939834595,91.8962783813,107.838188171,92.3342056274,102.664558411,95.8356246948,91.7285079956,92.5793151855,91.7698516846,92.0553894043,6962,96.56
113.736495972,113.637374878,113.261940002,109.902191162,113.326179504,114.92829895,113.013832092,113.082504272,114.021095276,112.766349792,6674,110.58
113.889503479,113.604537964,113.133216858,109.864364624,112.304130554,113.068870544,111.960952759,114.660057068,113.952224731,113.799613953,2702,113.86
113.903129578,113.786621094,114.22756958,113.362098694,113.682380676,115.046905518,114.047325134,115.723907471,115.112892151,113.867210388,5072,106.06
91.8367385864,92.4295959473,92.2290039062,92.2753753662,97.3898696899,92.0940856934,92.1579971313,92.2784118652,92.455947876,92.3672485352,7413,91.16
92.2454452515,91.883682251,91.7403640747,92.3505172729,91.5171661377,91.7922134399,90.60987854,92.3740463257,91.6177139282,92.1442489624,128,91.57
91.6953659058,91.9319000244,92.1671524048,93.2115249634,92.4307174683,91.8389358521,93.3112258911,92.4692306519,92.0939254761,91.4669799805,5967,91.19
113.752960205,114.432014465,114.244346619,113.648498535,113.783950806,113.38066864,113.320556641,114.199157715,113.406105042,113.831199646,1418,112.78
93.2201766968,91.534576416,92.0141601562,91.8878936768,93.7141876221,93.5368423462,91.8795547485,91.8456115723,91.2513198853,92.4062042236,5153,87.3
92.9194641113,92.922416687,96.0207214355,92.6092147827,96.6356048584,93.527923584,96.2350387573,92.9424438477,96.568939209,96.5974731445,719,92.58
91.6424484253,95.3191146851,93.5996551514,92.236366272,91.595993042,92.5701751709,92.0418243408,92.2688903809,91.6190948486,92.1795120239,4599,90.71
95.4894561768,92.8226623535,92.7562408447,92.3989944458,96.135055542,94.4642333984,95.1249008179,91.8204193115,96.8494033813,92.0241165161,5177,109.75
102.647254944,94.6059646606,91.7776947021,92.8076477051,94.9703216553,106.102470398,92.5981369019,90.6296386719,92.1112594604,95.2381057739,1907,93.75
76.9652633667,77.1361923218,76.7621688843,77.2129440308,77.082244873,77.6836853027,77.686630249,77.9170837402,77.2029037476,77.5357971191,6959,75.19
96.4545669556,91.3525085449,92.1950836182,94.6846389771,92.1462860107,92.5098342896,95.1287994385,92.3355484009,91.672416687,95.811416626,2879,89.26
113.682792664,113.52948761,114.07245636,110.340148926,111.62613678,111.831489563,113.36089325,107.92010498,102.2474823,111.833312988,8075,115.45
113.568557739,113.650794983,113.2734375,113.637763977,113.710227966,113.117889404,114.019172668,113.961265564,114.016723633,112.766319275,3347,132.86
107.35521698,104.532363892,107.404525757,105.92313385,106.728942871,104.870948792,103.991844177,106.409942627,105.290794373,107.182563782,4754,96.85
93.0260848999,93.5777053833,92.6851959229,91.9598770142,92.0697860718,91.228515625,95.7893218994,94.4148101807,91.7131195068,92.3167190552,3629,91.89
113.902954102,113.63885498,114.238815308,113.590820312,113.328231812,113.092918396,113.454826355,113.815567017,113.41254425,113.444602966,3813,107.9
92.2171096802,92.4405517578,92.2696914673,93.1349411011,92.2920532227,95.0241241455,92.5230636597,92.8295135498,94.794883728,91.9083023071,8241,89.38
92.7259597778,91.3962173462,91.2063369751,92.6925048828,92.1480560303,93.5627975464,91.9449157715,92.2955932617,91.7655944824,93.5531311035,5513,97.8
113.90222168,113.333389282,113.844238281,112.956672668,114.298042297,113.385665894,110.094848633,108.620223999,112.214202881,113.809242249,4066,119.89
113.998466492,114.393386841,112.648788452,109.975875854,113.116195679,112.315689087,109.757148743,113.895057678,110.410018921,111.046607971,7149,109.54
96.3918075562,91.9186096191,98.461807251,93.6101150513,95.252746582,96.1638793945,96.6689910889,92.8690414429,92.1951675415,96.5461654663,994,94.35
113.885314941,113.266075134,113.263648987,113.593841553,113.77999115,113.111038208,113.82283783,114.113769531,113.398948669,114.251991272,5852,109.11
92.9601364136,93.0679855347,92.0367279053,92.2115020752,91.5446472168,91.8358612061,92.1319732666,92.8443222046,92.0664596558,91.3658905029,4221,89.22
78.5597763062,77.0081634521,79.2628555298,77.6438674927,77.0533981323,79.3299789429,77.4347763062,77.5287094116,76.6750411987,80.3855056763,2302,73.59
104.106819153,105.413864136,105.858589172,103.583557129,102.69921875,98.0809936523,103.260215759,106.001068115,102.017921448,103.160148621,2416,104.18
91.6281051636,91.2819671631,91.7418136597,92.2621154785,92.2883834839,92.5512237549,92.0501251221,92.1537857056,91.9149475098,92.1365432739,6313,96.74
101.70980072,91.7619781494,96.005355835,92.2676391602,92.2158737183,95.1314544678,91.9386749268,91.8478317261,98.2529220581,92.802772522,2622,85.23
102.300773621,102.551521301,102.604354858,105.81867218,104.728240967,112.132316589,104.047119141,100.670936584,105.629135132,102.412582397,1602,100.59
92.2625808716,92.3743896484,91.4938354492,97.3379516602,91.8421020508,92.5529632568,92.4783554077,92.4564743042,95.709854126,88.8130340576,154,89.91
104.518341064,112.995529175,104.355659485,102.857627869,106.058654785,103.823097229,104.131980896,107.085021973,108.880332947,105.058311462,1486,99.52
91.8499221802,95.2213668823,92.3741989136,91.9718017578,93.8917236328,92.6396484375,93.5152740479,92.4071960449,93.0414123535,96.7809524536,2997,94.18
94.8394699097,101.903366089,96.0852890015,98.1364517212,94.3194580078,99.0490341187,103.007759094,98.1664352417,99.8294448853,104.752281189,4329,93.36
99.2098922729,100.115722656,103.47039032,95.2445602417,92.4524993896,96.6933288574,107.166549683,98.8824691772,103.327301025,95.7038803101,4164,110.39
92.1309967041,92.5182876587,93.407119751,92.2808990479,94.045501709,100.410858154,92.0800628662,92.369972229,91.337852478,91.3629837036,4529,90.36
113.907814026,113.637657166,114.235519409,114.099990845,113.327583313,113.117660522,112.936790466,114.192985535,113.396255493,113.903205872,5121,133.09
92.3100967407,91.932144165,93.3853530884,92.2273864746,92.355178833,93.6830596924,92.0513687134,92.4413452148,92.2302627563,92.3486404419,1262,95.49
92.6670455933,91.5383224487,91.7737197876,92.2584381104,92.4354324341,92.6185913086,91.6392288208,91.8126983643,92.404335022,91.9925003052,3926,92.38
91.7832641602,92.5051879883,91.6844863892,92.1876831055,92.4605255127,92.4543838501,91.7540893555,92.2028884888,92.1473388672,92.2130889893,7371,93.71
92.6177978516,91.3791732788,91.6383056641,92.4483413696,91.5132217407,92.7606887817,91.5058441162,97.4922409058,92.0920333862,96.8273696899,4733,87.13
113.572212219,113.758285522,113.270263672,114.152069092,113.338508606,114.638931274,113.479881287,115.593391418,113.407875061,113.893409729,2264,149.63
113.51764679,113.67363739,113.125259399,112.918373108,113.740600586,113.384597778,113.468734741,114.038887024,113.400794983,113.239593506,5756,109.42
113.531761169,114.433753967,115.909080505,113.449554443,107.914840698,103.770362854,109.077835083,114.244010925,113.228851318,113.447723389,899,110.63
93.4653015137,91.2504043579,91.5833816528,92.2509155273,92.1606292725,91.4815826416,92.0576477051,92.4985122681,92.0196685791,92.8075942993,1457,88.9
113.302764893,107.961662292,109.925567627,107.418861389,106.279342651,108.932678223,106.70463562,110.051109314,113.396774292,107.906013489,2000,107.13
109.487007141,106.842674255,103.076446533,102.223396301,105.107894897,103.405792236,102.986244202,103.999481201,102.77671814,102.770072937,2700,103.82
113.997871399,113.57056427,115.743385315,114.128036499,114.253799438,113.103179932,113.316398621,114.051391602,114.026321411,113.583023071,4847,136.56
113.753227234,113.714447021,114.242103577,113.638877869,113.698303223,113.383460999,113.802345276,114.192260742,114.02835083,114.275062561,6331,120.86
92.2283859253,93.976852417,103.280479431,94.5244979858,92.1889266968,93.2572250366,93.3028869629,92.2513504028,91.8457641602,91.7400894165,4941,87.97
103.720321655,106.392654419,104.105361938,103.713272095,102.370414734,103.381599426,102.978096008,102.685325623,103.143424988,105.398132324,6925,97.93
93.6156463623,92.5186767578,96.559967041,92.3484802246,92.3579330444,91.9310150146,95.8488693237,92.3906936646,92.1281280518,97.2780227661,4127,95.67
102.713043213,106.43183136,103.125686646,102.311637878,102.907539368,105.488220215,104.67086792,103.692016602,104.791656494,107.273605347,4538,99.53
112.262985229,113.78805542,111.966659546,113.072029114,113.479042053,114.354949951,113.808364868,111.830551147,113.358177185,109.412414551,7218,107.98
108.66292572,113.700279236,113.803314209,106.471870422,112.784591675,113.377838135,113.273880005,108.307136536,109.227722168,112.76650238,7860,102.29
103.010360718,92.8839645386,101.284255981,104.29334259,96.624458313,92.0454406738,92.5849304199,96.5773544312,96.6096038818,96.2845916748,3954,90.39
93.0642776489,92.1177215576,93.465675354,92.0598297119,92.1577529907,92.0103607178,91.8561248779,92.3880844116,95.0823822021,92.4192810059,2723,91.62
113.454086304,113.636734009,113.641387939,113.583770752,113.740592957,114.63306427,113.321311951,113.476226807,113.397140503,113.578475952,4140,108.8
113.4764328,113.215179443,113.258399963,113.271430969,113.588684082,114.515846252,113.464141846,110.231842041,115.142974854,110.391273499,6879,109.42
113.481208801,113.234367371,113.651550293,113.68662262,113.334083557,113.117500305,114.860908508,113.882270813,113.964065552,112.765266418,2815,115.39
92.9081039429,91.6385955811,92.3304748535,95.4839401245,92.2467651367,92.120010376,92.3569259644,92.27759552,92.2434692383,91.5659255981,2441,95.24
103.120407104,102.436218262,102.446243286,102.612258911,101.526733398,103.458480835,102.78049469,103.430923462,102.926521301,102.826797485,4589,97.07
102.596954346,102.219421387,106.361312866,103.449562073,102.521659851,103.69190979,102.659187317,102.8176651,102.799377441,103.510734558,3141,102.42
108.830245972,102.540473938,102.936141968,107.620552063,102.0728302,110.867462158,103.850975037,107.435546875,102.683288574,103.212081909,2745,104.34
91.7527923584,92.1660079956,91.5993881226,92.860244751,93.160369873,91.6996612549,92.161605835,92.1974868774,92.5329589844,91.5972442627,1048,94.44
113.384719849,114.444351196,114.213554382,113.362701416,113.324241638,113.119529724,115.542434692,111.356971741,113.397621155,113.797164917,5624,108.62
92.2108840942,90.107421875,91.6851882935,92.2348175049,91.5257339478,95.774887085,91.2602615356,93.6547393799,91.5975494385,92.3425445557,3168,90.4
77.0434265137,80.0434646606,76.7503738403,77.6395492554,76.6223449707,77.6417388916,78.273109436,77.5595550537,76.6781921387,77.5490036011,3972,77.64
94.8778305054,91.8527450562,92.1937942505,92.0282592773,92.254699707,91.89037323,89.8668746948,92.840713501,91.2082366943,91.974029541,7560,90.46
93.0922241211,92.3985214233,95.1952285767,92.5970001221,95.839012146,92.02734375,92.6716537476,92.1277084351,96.5013504028,95.8488006592,6225,99.87
91.8310623169,95.6863479614,94.1357574463,97.2530212402,92.0372924805,94.2928314209,92.8890609741,93.3978500366,93.4292602539,95.6377334595,5543,89.06
113.55254364,113.709785461,115.814208984,113.360076904,113.753288269,113.119850159,113.453178406,114.054931641,113.398353577,113.328582764,7621,114.46
113.703063965,113.786933899,114.238357544,113.580329895,113.388565063,113.302185059,114.033859253,114.206268311,113.963989258,113.574020386,651,120.18
92.8828430176,91.3643722534,91.6452789307,91.9206314087,92.0746765137,92.6907501221,92.5001068115,92.1118392944,92.4705810547,91.9785766602,4370,92.54
97.4168243408,92.1539382935,106.561859131,92.5343933105,107.027801514,95.8910217285,95.1335754395,95.6699981689,92.5799942017,98.0782928467,5209,91.68
92.2661514282,95.4123001099,91.8045272827,94.0921936035,92.3020477295,93.5151367188,92.3869628906,92.1887664795,93.1828536987,91.7033309937,6686,90.6
96.3937301636,92.6315536499,91.7386398315,94.1844711304,95.7368240356,93.4753570557,93.6778564453,92.169303894,91.8110275269,94.1968841553,4464,89.44
77.5785903931,77.1927337646,76.9463882446,77.4550323486,77.8722686768,77.5452651978,77.4318008423,77.4983978271,80.5561599731,77.5328598022,6796,73.74
97.0428237915,93.1600875854,99.3955459595,93.6212463379,92.5465545654,94.5403289795,92.3536605835,92.2036056519,96.5331573486,92.7071151733,2096,94.11
113.735076904,113.249984741,114.225753784,113.582199097,114.297813416,115.04989624,113.315330505,115.73487854,113.413101196,112.764556885,1926,115.73
91.7433624268,92.742729187,95.1382827759,92.3435134888,92.4788894653,93.0174636841,92.6065216064,92.6300354004,95.9752120972,91.7501602173,4413,102.04
113.482185364,113.264945984,113.533843994,113.591583252,113.532012939,113.849685669,109.461471558,110.629554749,113.173309326,110.44379425,3922,109.49
92.5194549561,89.1055984497,91.9873428345,92.3111343384,93.5336761475,94.8434371948,94.2760314941,92.2001037598,92.2293930054,97.2604217529,615,94.85
113.749755859,114.396598816,113.628112793,113.580368042,113.420043945,113.117935181,110.564804077,115.173164368,113.336082458,114.275932312,2121,106.23
92.9985198975,92.5471878052,91.7476272583,92.2717208862,91.5225067139,92.1031723022,91.4261550903,92.3905792236,91.597114563,93.4073867798,3045,87.85
95.3820419312,92.8596725464,97.1884460449,92.3862304688,96.6963577271,96.5418395996,94.1695327759,96.1996841431,94.0152130127,91.8402862549,2768,99.6
95.4302062988,92.5023651123,91.5751953125,92.1479492188,92.1760940552,92.6903533936,91.8311920166,91.8035736084,91.8714981079,92.3332443237,915,113.87
93.0217666626,89.2641067505,91.7339477539,92.2701568604,91.961769104,92.0031967163,91.5679092407,89.5746078491,91.5518341064,92.2886505127,3889,91.88
96.9881362915,96.3408737183,97.8345870972,96.9005737305,98.1365737915,95.9109725952,96.7029418945,95.8341674805,95.4963531494,97.5431518555,1060,97.17
113.990135193,113.710693359,114.062110901,112.480789185,113.083839417,114.885215759,115.388175964,114.179107666,113.402160645,112.767555237,5116,106.47
92.2382125854,91.3460464478,91.7869796753,92.2669143677,91.7437667847,91.8882217407,91.51978302,91.7178115845,90.879989624,91.7902297974,8200,89.06
113.903259277,114.448486328,114.228683472,113.195053101,114.069297791,113.124404907,114.010139465,113.838012695,113.928390503,113.892280579,5110,108.62
78.5574264526,78.029296875,77.0625991821,77.7182769775,76.6104049683,77.5426483154,78.4485778809,77.246887207,80.6613540649,77.5258102417,1300,74.53
92.2393798828,91.4406890869,91.6638717651,93.3281097412,95.6647796631,96.3821105957,92.5346069336,92.009223938,97.098236084,94.9130249023,5434,99.84
104.990364075,103.114807129,103.257545471,101.140655518,102.315612793,102.714729309,103.285804749,107.669898987,102.958435059,102.639945984,4206,100.68
103.49256134,102.411628723,106.034133911,105.064048767,103.358291626,107.393760681,105.93522644,102.808708191,107.476074219,103.261253357,287,102.46
92.7247619629,91.8858261108,91.7327346802,92.2248458862,91.8829040527,92.5313339233,91.9953308105,92.1932296753,91.7355957031,92.1478729248,689,96.03
113.987380981,114.448280334,113.652603149,113.641281128,114.297050476,115.00920105,115.547103882,114.223922729,114.003410339,113.575164795,4855,110.66
97.2125473022,92.4966659546,96.0179672241,91.9268722534,92.874168396,93.7317657471,96.4042510986,93.9982681274,91.8752212524,95.6822128296,785,97.69
113.553001404,113.259933472,114.246307373,113.578941345,114.298690796,113.37815094,114.026290894,113.92150116,113.913421631,112.764335632,5024,116.61
113.500007629,113.264305115,114.225212097,113.085914612,114.294067383,112.987701416,113.286193848,106.483787537,109.722793579,113.644485474,7709,115.18
113.710662842,113.25743866,114.227554321,113.117042542,113.450126648,113.123252869,113.309051514,112.569602966,113.922950745,113.89024353,3713,109.96
113.45425415,113.576301575,114.245117188,113.719467163,113.698448181,113.125335693,113.481803894,114.043792725,115.140113831,113.58770752,7887,112.36
113.995101929,113.469261169,114.082054138,113.675491333,114.290458679,114.222732544,113.781021118,113.801506042,113.394058228,113.218200684,5246,111.19
76.9705276489,77.896736145,76.7424240112,77.6346817017,76.6206054688,79.2968292236,77.4754257202,77.9177398682,77.1483001709,80.9653549194,6237,73.52
91.6931381226,91.6552429199,96.5466842651,92.3757629395,94.67578125,92.3366546631,91.9023742676,92.2758407593,93.1938400269,93.7718963623,1633,89.65
92.8785476685,91.3859710693,92.2676544189,92.2419967651,91.4828491211,92.2680969238,92.4982147217,92.0986709595,91.2280807495,92.2529144287,8403,85.71
92.3946533203,92.2694320679,91.719078064,92.2480697632,92.0034637451,92.0636825562,92.5268249512,88.8934860229,92.4388275146,92.5220489502,3748,90.83
107.569351196,106.374603271,102.372344971,102.941299438,113.164642334,103.423553467,102.738342285,106.889358521,103.156578064,103.518989563,7790,105.29
92.5631484985,92.4570999146,92.631111145,92.5240097046,92.7757644653,91.9836425781,92.2308807373,92.9979476929,93.1069869995,92.4531173706,706,99.05
113.484916687,113.630332947,113.613777161,114.158569336,113.747192383,113.123680115,115.55216217,114.242599487,113.95652771,113.801704407,2982,112.0
77.7841491699,77.0774383545,76.8125839233,77.5849304199,77.0446243286,77.5460281372,77.7871780396,77.1468505859,80.6641464233,77.569732666,90,79.0
108.480506897,106.266326904,106.424003601,103.25138092,104.291137695,107.598419189,105.96546936,104.337936401,104.728317261,113.280982971,4379,100.71
112.668609619,113.256919861,113.138809204,113.6953125,113.696296692,113.122428894,114.217536926,112.818534851,113.404327393,113.707191467,176,110.37
92.9497451782,91.4912109375,92.3060531616,92.6342773438,91.9041366577,91.4179916382,92.4656295776,92.2741470337,93.7396392822,91.3802871704,5947,88.91
91.6959533691,92.0880279541,99.5565032959,95.9373016357,91.9085845947,95.3970718384,93.2479476929,92.4488143921,97.1461257935,92.7222747803,3447,95.64
110.824630737,113.248710632,113.270828247,111.995307922,113.750778198,113.125106812,113.477775574,110.733078003,113.394355774,113.887199402,7782,110.1
113.487312317,113.21673584,113.54724884,108.257583618,114.296081543,112.931999207,113.457191467,113.722618103,111.389816284,109.086448669,2593,111.55
113.474441528,113.625091553,114.101463318,106.564147949,113.443031311,113.099700928,113.824241638,114.011161804,113.948554993,113.814109802,2825,107.61
103.789390564,107.348976135,103.358657837,103.478240967,105.928276062,112.612884521,106.278915405,107.948173523,104.77633667,102.54637146,4751,99.95
113.476394653,113.631546021,115.906539917,113.589019775,113.33405304,115.050956726,112.677314758,113.972351074,113.399658203,113.819320679,2462,114.56
92.2672653198,96.3440322876,92.2628326416,92.2655029297,92.1708831787,93.7826080322,93.1706085205,93.0122756958,94.0313186646,92.647605896,2315,89.51
91.6773834229,92.613822937,96.7593765259,93.809211731,91.9239120483,92.8794403076,92.319984436,92.3742904663,92.1707687378,92.7548599243,5146,91.84
95.4963912964,99.8369750977,99.4588546753,92.6024856567,96.931678772,97.2110595703,92.1553649902,96.6660614014,98.0345077515,99.8018951416,4992,93.71
77.029296875,77.5291595459,76.9557037354,77.2245559692,76.623626709,80.683303833,78.3613052368,77.0032196045,76.6729736328,80.9600143433,8006,76.64
91.7445678711,91.9959564209,93.7750091553,92.3016738892,91.7985687256,92.0388793945,91.7623138428,92.2201461792,91.7546615601,91.4227218628,2935,98.51
111.925079346,113.480583191,108.939750671,108.426223755,112.471885681,112.915473938,114.113098145,114.224891663,113.406585693,106.175598145,4576,101.57
113.72769165,113.745132446,114.216697693,113.707794189,114.291366577,113.38256073,113.433265686,114.035652161,113.399085999,111.487106323,7605,107.37
104.836418152,104.473976135,108.428245544,108.188339233,107.249176025,113.387138367,108.783729553,107.09651947,103.239463806,103.385490417,993,113.68
96.8425521851,93.2691650391,95.1228179932,94.3212738037,92.3647842407,92.5426254272,95.6696548462,92.9859771729,92.2192306519,93.4132156372,3489,95.87
76.9571609497,77.1256408691,80.5267944336,77.4849472046,76.6197891235,80.6709518433,76.200592041,76.9998168945,76.669921875,80.3961639404,6919,76.56
92.0693206787,92.3614730835,91.7847595215,92.3032913208,92.2506332397,92.2242889404,91.7484664917,93.1464767456,92.1523971558,92.4866790771,6227,98.31
113.35357666,113.636123657,114.223983765,113.358924866,114.29523468,113.07888031,113.323036194,114.081436157,109.127471924,112.274269104,4103,109.69
92.2429885864,91.8483734131,92.9334564209,92.2740097046,92.1253662109,96.2154769897,92.5147705078,92.3924102783,92.2768859863,92.0573883057,6977,89.49
98.5117645264,93.2168426514,94.4331741333,92.3977737427,92.658821106,92.3592224121,92.4773712158,92.2747039795,91.6123733521,91.1141433716,268,87.09
113.854431152,114.439552307,114.238075256,113.643722534,113.784111023,113.080047607,113.758323669,114.871162415,113.951858521,113.795280457,4153,119.38
113.752967834,113.61643219,113.655059814,113.644180298,113.311714172,113.381980896,113.320571899,114.05770874,115.082702637,113.890708923,5891,107.09
91.7383270264,94.2322769165,91.2090911865,92.2940597534,92.4659957886,93.6083450317,92.0360031128,94.3818588257,95.4990386963,96.8473815918,6930,86.73
113.538787842,113.468284607,115.733970642,113.505012512,113.333625793,113.090675354,110.997718811,111.191207886,113.661689758,114.085746765,2813,106.58
102.006034851,100.748130798,102.01789856,102.130172729,100.313728333,101.087516785,99.6655273438,102.839103699,102.039115906,102.060928345,7142,104.25
92.0319824219,92.7384490967,96.0203323364,92.0199356079,96.4979934692,92.5576248169,93.8712158203,92.420249939,95.4685897827,92.1448364258,1858,92.95
102.962471008,102.458900452,103.178268433,102.373634338,102.766273499,101.943069458,102.807914734,102.510025024,101.54586792,102.656082153,2805,117.35
113.623214722,113.02166748,113.649185181,113.272743225,113.436500549,113.123840332,114.763511658,114.02911377,113.375488281,113.581771851,3118,110.43
91.708152771,91.8124237061,91.2891616821,92.2161026001,91.7581863403,92.5617828369,92.5122375488,91.6565551758,92.0744857788,91.9914779663,3899,91.08
106.143821716,96.3601379395,92.9534606934,92.6960525513,98.7867202759,91.9947128296,100.856643677,99.5984191895,96.726600647,108.944801331,3225,87.41
92.9861602783,92.4951248169,91.9348144531,92.005645752,92.3682861328,97.7320327759,96.5620346069,93.3317337036,96.8658752441,91.7266998291,3426,96.81
91.884223938,92.2608261108,91.353187561,92.5600967407,95.5166625977,93.1342086792,92.1881561279,93.3719406128,92.1346588135,95.7063751221,1052,100.07
91.7728271484,92.8945083618,93.7081832886,92.4476242065,96.3277664185,95.9386062622,92.1757354736,93.7156524658,92.4919891357,94.0147399902,902,89.1
111.664962769,113.784759521,112.317832947,113.579437256,113.458099365,114.545783997,113.814186096,114.036560059,113.389877319,111.930351257,6394,105.52
104.527572632,102.538772583,103.553382874,104.760597229,104.704193115,106.990661621,103.218597412,102.927139282,107.690612793,102.527580261,1811,98.95
93.0018157959,91.3629455566,93.792755127,92.3902053833,92.1263580322,92.4567489624,91.3702392578,92.273979187,92.6481399536,91.8441238403,7077,98.25
92.5215988159,91.7356033325,92.3577346802,92.3974914551,93.1795959473,92.5251693726,91.5281600952,91.808921814,92.3171844482,93.0682754517,876,89.52
92.2806015015,90.8579788208,92.9602432251,92.3090286255,92.2281265259,92.5576171875,91.1036758423,92.2337112427,91.5896224976,92.2331466675,5712,116.87
113.889755249,113.586418152,113.655212402,109.116462708,107.389312744,115.050956726,113.791038513,109.749534607,113.873878479,114.220932007,6895,109.31
92.2968063354,91.8040161133,91.4644546509,91.90625,91.876335144,91.6453704834,91.3811264038,89.1506195068,91.3396759033,91.0417556763,2182,90.18
96.871307373,91.4383544922,91.743598938,93.7848815918,93.1441421509,92.1644897461,91.6707382202,92.1721801758,91.0827255249,91.8275604248,2195,90.64
92.5000228882,92.8626098633,93.705947876,92.033416748,94.6743850708,91.8175201416,93.2322158813,92.2079391479,94.3227386475,96.3644332886,1783,94.87
95.8327865601,91.3432388306,94.0559005737,92.1795730591,92.1822280884,92.6528167725,91.8765487671,92.3712387085,92.616645813,92.700088501,4509,112.31
91.7518615723,91.8892364502,92.2415237427,92.1351242065,91.9409179688,92.5849075317,91.7350463867,90.1959533691,91.2414855957,91.9493789673,7854,92.02
102.827163696,100.502243042,102.016494751,102.582801819,102.246704102,106.784133911,101.925559998,101.595695496,101.391067505,102.068252563,7947,101.18
113.417808533,113.219139099,112.690284729,108.1248703,113.484138489,113.121894836,115.524139404,110.587997437,113.348243713,113.574333191,6719,110.46
93.4358520508,92.2275390625,95.6958236694,97.4445648193,102.449485779,93.3478469849,95.0220184326,97.1632995605,92.2741928101,96.3959732056,3025,91.11
113.530639648,113.711853027,115.185218811,113.712135315,113.677215576,114.993995667,113.696022034,114.060775757,113.942008972,113.576095581,8402,123.34
92.7526473999,91.6647872925,93.8927612305,93.0525360107,92.2810821533,92.0342330933,92.1257019043,91.7673110962,91.2436752319,92.2630844116,355,90.17
112.685714722,114.179328918,114.130691528,113.357002258,113.573417664,113.042732239,109.332389832,109.886665344,109.035926819,112.765609741,8206,106.05
96.7492675781,92.0551757812,91.3349075317,92.2958068848,91.5831375122,92.0347137451,92.6289825439,92.1231842041,92.1653366089,91.6714859009,1295,89.89
92.5868988037,91.9669036865,94.1949386597,91.9755020142,92.1010818481,92.7074584961,91.8357696533,92.2738037109,92.3213119507,92.318649292,2057,85.48
92.2003860474,91.8619384766,91.2509841919,91.8778686523,92.2495803833,92.3653259277,91.4374847412,92.4466171265,91.6152114868,92.2637710571,8136,115.88
106.758529663,101.93926239,102.60974884,102.554237366,102.266899109,102.408355713,101.1824646,102.976356506,102.122436523,103.564186096,6329,97.03
