ID,y,x_mse_sqrY3_0,x_mse_sqrY3_1,x_mse_sqrY3_2,x_mse_sqrY3_3,x_mse_sqrY3_4,x_mse_sqrY4_0,x_mse_sqrY4_1,x_mse_sqrY4_2,x_mse_sqrY4_3,x_mse_sqrY4_4,x_mse_sqrY5_0,x_mse_sqrY5_1,x_mse_sqrY5_2,x_mse_sqrY5_3,x_mse_sqrY5_4,x_mse_sqrY6_0,x_mse_sqrY6_1,x_mse_sqrY6_2,x_mse_sqrY6_3,x_mse_sqrY6_4
1385,3726587302.92,103.504081726,104.169548035,105.760307312,105.924026489,104.430938721,101.293388367,102.274154663,104.216796875,102.089118958,103.159820557,103.863868713,102.243431091,104.321014404,94.6774368286,101.79813385,100.074935913,104.349853516,103.749519348,100.363471985,104.96307373
4576,11972760159.0,108.874465942,109.369346619,110.913612366,109.306762695,109.574935913,109.259803772,108.560142517,110.812019348,109.872932434,109.649208069,108.998214722,109.760719299,110.324272156,109.52331543,111.315925598,109.400169373,108.295394897,110.16027832,109.254089355,109.889266968
6542,3835664086.96,93.6650619507,93.1956176758,93.2814941406,93.4075622559,93.3284912109,92.9359664917,93.1165084839,93.1163253784,93.395614624,93.7475891113,93.1496963501,93.1904449463,92.0752487183,93.3317718506,92.9164962769,92.853187561,93.1666870117,92.6215667725,92.7656860352,92.9959945679
631,2583604852.93,94.4543609619,94.4563293457,94.5099258423,94.5664138794,94.2843780518,94.0691070557,94.3723144531,94.3654403687,94.2608795166,94.1193389893,94.2574920654,94.0204086304,94.4238357544,94.2655410767,93.8910446167,93.9867324829,93.5301513672,93.7622909546,94.2431945801,93.8753967285
625,2855526007.66,93.6698913574,92.6737823486,92.8751907349,93.0108947754,93.0429077148,92.6289825439,92.6363449097,92.5114135742,92.9152679443,92.9642715454,91.9850997925,92.2499542236,92.3452529907,92.4476318359,92.5314102173,92.3257904053,92.1267547607,92.4926605225,92.6805038452,91.7873840332
7230,8045517755.88,100.931724548,100.251586914,101.717651367,100.023368835,101.042572021,101.370498657,99.9449768066,101.245613098,100.617996216,99.7571487427,100.340141296,100.359420776,100.601203918,100.196266174,100.408035278,101.464347839,100.318305969,101.011932373,100.354164124,101.37890625
2573,30331168569.7,113.498397827,113.848594666,113.537330627,113.002616882,113.466392517,113.663375854,113.118927002,113.206016541,113.769790649,113.111869812,113.220649719,112.983337402,113.132400513,112.97328186,112.695289612,113.059928894,112.481369019,113.007164001,113.185501099,111.869308472
6967,20771168458.3,110.498756409,110.334068298,110.401138306,109.920860291,110.422561646,110.070968628,110.738464355,110.36643219,110.225631714,110.578269958,110.19190979,110.454872131,109.862236023,110.746231079,110.39138031,109.547225952,109.383888245,110.28793335,109.28868103,109.777908325
6414,17737907273.5,104.334266663,104.253684998,104.825172424,104.38911438,104.41708374,104.279350281,104.157516479,104.841308594,104.088035583,104.507064819,104.462501526,104.569549561,104.276954651,104.513755798,104.409751892,104.456359863,104.961723328,103.584686279,104.526550293,104.955589294
7611,8467182426.33,92.3793487549,92.1618347168,92.1785354614,92.2066650391,91.9363174438,91.762840271,91.9576797485,92.3396682739,91.6378173828,92.189163208,91.6522827148,92.1244354248,91.7570114136,91.8286437988,91.7713394165,91.6264038086,91.4376831055,91.737991333,91.7237091064,90.9092941284
3665,3363599591.4,94.2612838745,93.9553527832,93.7201309204,94.2658615112,93.854675293,93.1709060669,93.5637588501,93.7577133179,93.4642868042,93.6207809448,93.3049316406,93.2841873169,93.4635543823,93.4357147217,93.4190292358,92.8338546753,93.2512283325,93.0093307495,93.2318572998,92.8441619873
7499,29671843667.2,103.580917358,103.44644165,103.711723328,102.765190125,103.431907654,103.298606873,103.074653625,103.15297699,103.245635986,103.218193054,103.49407196,103.511825562,104.301696777,102.7967453,103.454200745,103.071418762,102.77495575,102.665405273,102.284378052,103.050369263
836,2.78405350324e+12,112.409545898,112.996986389,112.611335754,112.208503723,112.371269226,112.096115112,112.949264526,111.997451782,111.724143982,112.509223938,111.622299194,113.111732483,113.231040955,112.309265137,112.972976685,111.198738098,113.756889343,111.916885376,112.734939575,112.383117676
582,6272615219.71,94.4402008057,94.0425643921,94.511756897,94.225730896,93.7920684814,94.2028121948,94.1532974243,94.4287109375,94.772857666,94.698928833,94.4655227661,94.5449371338,94.6355361938,94.2919158936,94.0699386597,94.4127655029,94.355178833,93.2388381958,94.1572799683,94.2140350342
5263,2.13820107514e+11,93.6943359375,93.093963623,93.2333679199,93.4881134033,93.376449585,93.2264404297,93.2504196167,93.4752655029,93.0148696899,93.4791183472,93.1999588013,93.0873947144,93.1965560913,92.651473999,92.7031097412,92.4907913208,92.8507080078,92.5211868286,91.9560852051,92.28855896
7190,3379896486.35,92.726852417,93.0611724854,92.639213562,92.8824691772,93.028427124,92.6751403809,92.8309326172,92.4259185791,92.2263793945,92.8278808594,92.5023803711,92.6537857056,92.6523361206,92.4012069702,92.0121688843,92.2899093628,91.6061782837,91.83203125,91.8103179932,92.793762207
6659,2901067232.59,93.3433074951,93.1766891479,93.338760376,92.8615341187,93.2271194458,93.2554702759,93.0855560303,93.4799499512,92.9213485718,93.3316802979,92.8672485352,93.291519165,92.9186325073,93.4589767456,93.2829360962,93.1543731689,92.4230575562,92.5598831177,92.6956863403,92.4858016968
1462,43370944441.3,111.3438797,111.433517456,111.374572754,111.382545471,111.391807556,111.25214386,111.374130249,111.575798035,111.228042603,111.007278442,111.298477173,111.428787231,110.89768219,111.254699707,111.233772278,111.269165039,110.798324585,111.521888733,110.94065094,111.029708862
5855,18510758484.4,94.0844497681,94.5829391479,94.2907104492,94.0800628662,94.3164749146,94.0293197632,94.5759658813,93.7807998657,93.765083313,94.4858398438,94.0631866455,93.4401016235,94.2462081909,93.6398086548,93.576789856,94.3838577271,94.1303482056,94.2060699463,93.7627868652,93.8701248169
2088,4935107904.81,92.7653579712,93.1204681396,92.4218139648,92.5582351685,92.7816162109,92.6513671875,92.6456222534,92.0684051514,92.6670074463,92.7420120239,92.5391159058,92.1680679321,92.6520614624,92.0145111084,92.185333252,91.6339111328,91.6244506836,92.4723205566,92.318939209,92.6014556885
5863,8992774648.8,93.9237594604,94.3746109009,94.0576553345,94.0883712769,93.5281982422,93.4639434814,93.9493865967,93.8517608643,93.8338165283,94.055770874,93.8831939697,93.9210662842,94.0173721313,94.190284729,93.7675018311,94.2118453979,93.6797866821,94.2562332153,93.7861022949,94.3070144653
1491,2654029660.18,93.6572341919,93.4153747559,93.6146697998,93.7208709717,93.8868713379,93.8945236206,93.5473251343,93.4550704956,93.4383087158,94.0659637451,93.44972229,93.6526947021,92.761680603,93.4729003906,93.5361785889,92.7933349609,93.2663345337,92.6462631226,92.8857803345,92.9361190796
4815,1.69773882628e+11,111.896003723,113.122138977,112.183898926,112.496604919,112.49118042,112.318016052,112.257972717,112.764709473,111.930221558,112.424171448,113.874969482,112.775184631,112.310821533,112.117950439,111.834571838,111.441596985,111.600982666,111.336654663,111.375762939,111.438476562
611,3821864661.53,92.858001709,92.6358718872,92.8242263794,92.9687042236,93.0267181396,92.5139389038,92.3320083618,92.8063659668,92.7917938232,92.7559890747,91.9446029663,92.622177124,92.2463989258,92.5812606812,92.9182281494,92.0262756348,92.154296875,91.6586151123,92.0823287964,91.9832687378
2498,3116607487.45,95.3827819824,96.0462112427,94.6160354614,95.3771896362,94.8947372437,95.6265487671,95.4164276123,96.5705032349,96.977180481,95.608291626,95.3121032715,95.3762207031,93.9808731079,96.4443283081,95.2744522095,94.6940689087,94.8305740356,95.908996582,94.7590255737,95.9680328369
450,3016139754.39,93.2711257935,93.7001876831,93.6812515259,93.6651916504,93.5894470215,93.1893005371,93.5702590942,93.4595184326,92.9381942749,93.3394622803,93.5447616577,93.2710342407,93.2040481567,93.3730010986,93.3845214844,92.7545394897,92.514289856,92.8791809082,92.4609298706,92.3930282593
7592,4767890816.23,92.2497329712,92.7080688477,92.35546875,92.6025924683,92.8050613403,92.5683059692,92.0703659058,92.3215560913,92.2525558472,92.5490188599,93.2356491089,92.1754608154,92.5201797485,92.0435180664,92.6348266602,91.9838867188,92.070602417,92.1254425049,92.4446640015,91.9150466919
3191,14412525190.1,94.3276138306,94.6900177002,94.6327133179,94.76902771,95.2328491211,94.7139282227,94.9157333374,94.7335510254,94.8223495483,94.9372024536,96.0534057617,94.5097732544,95.4187698364,95.9899520874,94.3617324829,95.0468597412,95.3852386475,95.6259002686,95.810585022,95.9808731079
414,65771915172.3,112.291603088,112.306602478,111.983322144,112.092216492,112.315879822,112.784156799,112.373779297,113.276000977,112.840309143,112.207962036,112.060195923,112.27809906,112.251365662,111.770362854,112.512886047,111.970726013,111.44355011,111.881393433,112.112983704,112.447143555
4813,7093952641.17,94.0219802856,94.2108840942,94.563331604,94.3655166626,93.7255935669,94.0010604858,94.189704895,94.6840057373,93.9275360107,94.6480789185,95.2781600952,95.7457733154,94.4786682129,93.9370346069,94.065574646,94.0911026001,93.3817520142,94.2381973267,92.5189285278,93.8200149536
7126,3686452093.38,92.4808273315,92.1317214966,92.6102981567,92.8512039185,92.4271316528,92.4065551758,92.5337371826,92.5056152344,92.3429107666,91.8327941895,91.7401351929,91.2509460449,91.4596481323,91.4841079712,92.4582901001,92.0994796753,90.7955780029,92.4105911255,91.4686965942,91.3249359131
3273,16673816683.7,102.975334167,102.53024292,103.044586182,102.600616455,102.917358398,102.895439148,102.739456177,102.749221802,103.025550842,103.162757874,102.529159546,102.680496216,102.704216003,102.382606506,103.041275024,102.140487671,102.800750732,102.226287842,102.722480774,102.513381958
4071,49635633104.8,111.373023987,111.424720764,111.139732361,111.497512817,111.175308228,111.229690552,110.732002258,111.190124512,111.219818115,110.907348633,110.799568176,111.149085999,111.022773743,111.290229797,111.185882568,110.78352356,110.936973572,110.737098694,110.113197327,111.06174469
360,8083005256.01,93.7027359009,93.6630630493,93.5174255371,93.7147064209,93.3223571777,93.6764831543,93.5080337524,93.3467407227,92.7157287598,93.6694869995,93.4601211548,93.8886413574,92.8353424072,93.3482131958,93.2676620483,92.8403015137,93.3677139282,94.5089263916,93.3845748901,93.0202407837
1540,4655736743.83,94.5259246826,94.4368057251,94.4374160767,94.4930114746,94.4449462891,94.335647583,94.2643966675,94.3940124512,94.378112793,94.2787475586,94.2056121826,94.3406143188,94.2691574097,94.4348602295,94.2125167847,93.9887084961,94.0641326904,93.8695373535,93.5706787109,94.2768630981
5322,21815341449.3,112.141983032,112.436080933,112.133018494,112.261367798,112.135925293,112.131866455,112.708732605,111.927032471,112.054946899,112.275535583,112.720153809,113.126556396,112.606880188,112.329421997,112.717948914,112.267913818,112.736251831,112.098297119,112.6536026,112.126449585
6086,19841409912.5,112.041175842,112.068611145,111.633056641,111.775344849,112.049049377,111.78338623,111.850105286,112.050460815,111.496772766,112.119300842,111.658432007,111.707397461,112.008918762,111.814926147,112.255119324,111.702720642,111.628227234,112.621231079,111.778427124,113.072441101
2978,88821045555.7,112.099975586,112.162605286,112.112838745,112.089897156,112.258293152,111.853172302,112.046180725,112.065040588,112.217658997,112.276626587,111.981361389,111.649543762,112.159492493,111.964530945,111.848251343,111.287590027,111.499572754,111.532722473,111.847869873,111.543075562
1660,7329763534.8,92.7502365112,93.1223602295,93.0246505737,93.0142211914,93.1058883667,92.8879623413,92.4348297119,92.760925293,92.8532409668,92.7686843872,92.3169937134,92.4761352539,92.0048904419,92.4665985107,92.5587081909,92.5065307617,92.1977157593,92.2641677856,92.2177658081,92.3751907349
5243,1.94109492996e+11,115.595840454,115.802009583,115.248718262,114.983146667,115.374557495,115.586494446,115.652488708,115.817237854,115.594261169,115.224838257,115.742263794,115.988121033,116.028022766,115.902580261,115.435447693,115.220031738,115.766052246,115.409347534,115.579376221,116.189537048
4669,20109325223.4,112.499679565,112.56085968,111.968727112,112.314704895,112.074653625,112.455177307,112.64176178,112.445785522,112.60925293,112.536437988,112.975738525,112.924224854,112.903167725,112.394439697,112.150993347,112.200447083,112.30381012,112.668113708,111.945800781,112.138206482
4950,5.31634296783e+11,112.405258179,112.238471985,111.741546631,112.587051392,112.529197693,112.158363342,112.964263916,112.281173706,112.093170166,112.8777771,112.359443665,113.108406067,112.978919983,112.44682312,112.624313354,112.203475952,112.612953186,113.876052856,112.782333374,111.665748596
991,4617081520.87,94.4182891846,94.5819549561,94.5221099854,94.5004119873,94.1948165894,93.8357009888,94.3543777466,94.5241088867,94.282081604,94.4908981323,94.0234069824,94.2430114746,94.1943511963,93.9985122681,94.291229248,93.8790130615,93.709312439,94.1924819946,94.0893096924,94.1215591431
4101,38575531344.9,112.47026062,115.767120361,113.423362732,113.162750244,114.667984009,115.327087402,113.308174133,115.754623413,115.501449585,114.887489319,116.210426331,115.173904419,117.402389526,115.913528442,117.398696899,118.599853516,115.882026672,116.435974121,117.904777527,118.462966919
5615,21718376933.9,112.959312439,112.365142822,112.092903137,112.00302124,112.343696594,112.209274292,111.729675293,113.454284668,112.326789856,112.707824707,112.098419189,112.617607117,113.059623718,111.798126221,112.607223511,112.912712097,112.922828674,112.890769958,112.863571167,113.314208984
2915,405635248.309,78.4829330444,78.2487411499,78.3911361694,78.5393447876,78.5271224976,78.1157989502,77.9555740356,78.388710022,78.0831756592,78.0786437988,78.3392181396,77.7605209351,78.0492401123,77.8869171143,78.3197555542,78.1224746704,77.9191589355,77.841545105,77.2618026733,77.7838134766
6566,85159538719.6,114.331863403,114.852409363,115.178512573,115.658683777,115.409553528,115.743888855,115.618583679,115.450431824,115.147483826,115.336181641,115.325019836,115.760345459,115.812683105,115.387542725,115.198738098,115.214134216,115.22731781,115.619552612,115.390617371,115.298049927
5350,2599452205.56,94.1842269897,94.1348876953,94.3125686646,95.1146697998,94.2968826294,93.9228363037,94.1574630737,94.7230453491,94.7420501709,93.8538818359,94.4367904663,93.9189529419,94.2550048828,94.543838501,94.2331771851,93.117225647,94.1036911011,93.6034545898,93.5278091431,93.8224182129
5295,3664333400.23,94.7921829224,94.5387420654,94.4295043945,94.7940444946,94.3409118652,94.5556945801,94.6234741211,94.583404541,94.759223938,94.2471542358,94.2570800781,95.0104522705,94.3028106689,94.6373214722,94.337852478,94.0603942871,93.7867279053,93.7663879395,93.9186782837,93.6079940796
317,19186496221.7,111.697639465,111.918823242,111.855186462,111.676574707,111.785545349,111.688987732,111.551879883,112.1847229,111.449226379,111.567558289,111.347862244,111.451423645,112.09651947,112.18258667,111.675987244,110.864341736,111.031257629,111.050132751,110.594657898,111.001655579
7940,2319325549.57,91.980506897,92.7061386108,92.1445541382,92.5320510864,92.3496017456,92.2670440674,93.1553344727,91.004119873,92.7906188965,92.4841308594,93.1889648438,92.0580978394,92.8971557617,92.6831512451,92.7894439697,93.8076171875,92.8038635254,93.5996322632,91.3193359375,92.6927719116
7987,404551593.847,77.1103363037,77.1041183472,77.0362243652,76.8452911377,76.8932571411,77.1501846313,77.0842285156,76.7667999268,76.7890396118,77.3068389893,76.6613998413,77.2210693359,77.1092834473,77.0225448608,77.0097732544,76.1537094116,76.5519714355,77.0360412598,76.9541778564,76.3153457642
1447,19664702746.8,111.494720459,111.608634949,112.45879364,112.233078003,112.102134705,111.985847473,112.455032349,112.38684082,112.463790894,111.966667175,112.008430481,112.321174622,112.09488678,112.198768616,112.233055115,112.178764343,111.482894897,111.473327637,111.578430176,112.043373108
7372,26313144051.9,110.308189392,110.276977539,111.174621582,110.606529236,110.916770935,110.66368866,110.260757446,110.245193481,110.539962769,110.511886597,110.538719177,110.586914062,110.328598022,110.089797974,110.330986023,110.18926239,109.990081787,110.05620575,110.163040161,110.27091217
441,56885140849.3,106.900001526,106.59274292,106.711364746,106.415031433,106.669692993,107.503555298,108.008453369,106.898170471,105.53717041,106.08139801,106.017189026,107.628890991,105.704986572,106.682556152,106.558418274,106.020996094,105.625793457,105.858566284,106.354675293,105.870986938
2930,2276931955.53,93.5221481323,92.8616409302,93.1285629272,93.2983703613,92.8275299072,92.9207992554,93.0917205811,93.1967773438,93.0928268433,93.2178192139,92.5295181274,92.9520187378,93.0619659424,92.9700469971,92.5947341919,92.9318161011,92.7849960327,93.1077346802,92.6512374878,92.2570037842
5578,6141271138.89,92.8048553467,93.1100311279,93.1028518677,92.952796936,92.8854827881,92.6755981445,92.7118530273,92.6300506592,93.2232589722,92.5510025024,92.8934783936,92.9595031738,92.4158706665,92.9243469238,92.2197799683,92.4607620239,92.1269073486,92.9071731567,92.7942199707,92.3853988647
3652,4308376770.21,94.1185455322,94.2064590454,94.0999908447,94.1749343872,94.0373153687,93.8572845459,93.8204803467,93.7296066284,94.2080688477,93.9233169556,93.4487838745,93.6385879517,93.8130874634,94.2260818481,93.8262634277,93.5381774902,94.0399780273,92.9884872437,93.8042984009,93.6062545776
5719,4262277660.88,94.505607605,93.9326324463,94.2835617065,94.1431045532,94.0584335327,94.3500061035,93.6617736816,94.4931640625,94.142288208,94.0825195312,94.8911361694,94.258430481,94.0071640015,94.4927902222,93.6717376709,93.975227356,94.2247924805,94.0203857422,93.630859375,94.1958007812
6588,3105288679.53,93.4448776245,93.4807739258,93.4351730347,93.3974761963,93.4077606201,93.6042480469,93.1550750732,93.2791366577,93.8731231689,93.2635192871,93.6280899048,93.8660583496,93.03175354,93.5034790039,92.9717025757,93.2639923096,93.3854217529,92.9676513672,93.0474853516,93.0445022583
7346,2282541434.0,92.1035461426,92.552986145,92.7354354858,92.2109909058,92.3224029541,92.8594207764,92.7297363281,93.2775726318,92.5687637329,92.5603103638,93.3277053833,93.1703186035,93.0460510254,92.5488967896,92.6419067383,92.9143829346,94.3876571655,92.1292495728,92.8112487793,93.1499404907
25,3863405772.28,99.9992980957,97.1954879761,98.4447784424,99.0958557129,97.5321807861,97.4184951782,100.119819641,97.8952560425,99.2790298462,97.6713180542,98.8491592407,98.2937011719,96.2430496216,100.405075073,98.906036377,97.1352462769,98.498626709,101.497451782,95.4781417847,99.0190658569
1102,880705907.623,78.347946167,78.3400650024,78.6880645752,78.3405380249,78.5071334839,78.0866546631,78.1747055054,77.7996444702,78.1827316284,78.4416275024,77.8774414062,78.2229995728,77.7675323486,78.1353378296,77.907119751,77.6037750244,77.6884613037,77.3192367554,77.5829772949,77.7587509155
1533,4633610361.72,94.3796539307,93.814956665,93.7960891724,94.0026168823,94.008605957,93.557434082,94.1015777588,93.9786682129,93.7434692383,94.3044891357,93.9587554932,94.1488037109,94.3685379028,93.9181060791,94.2017211914,93.5331573486,93.8393936157,94.0617675781,94.031539917,93.9897613525
6472,2487389044.81,94.2916564941,94.1080322266,93.8523101807,94.129447937,94.5544509888,93.7004470825,94.0335388184,94.607170105,93.6558837891,94.6397857666,94.1860961914,94.2258834839,95.1611404419,93.6645431519,93.9907608032,93.5217971802,93.5757904053,94.8249282837,93.8228759766,93.8825073242
2486,2855526007.66,94.4211807251,94.5800476074,94.5613861084,94.6512527466,94.2018890381,94.2465286255,95.2852706909,94.0219268799,95.1094284058,94.7232437134,94.9521026611,95.5352935791,94.4957962036,94.9976272583,93.3942337036,97.6265792847,95.8603668213,93.9420623779,95.3357696533,95.5316009521
5067,4.21670402269e+11,112.462150574,112.634048462,113.029121399,111.913619995,112.771194458,112.134490967,112.359115601,112.075759888,112.491500854,112.101470947,113.150192261,112.915252686,112.49797821,111.790931702,112.318305969,111.601020813,112.771476746,112.408416748,111.872421265,112.364196777
4898,42121127534.3,113.423408508,113.45009613,114.784500122,113.703804016,112.579093933,115.185310364,113.03062439,114.515830994,113.054634094,113.417617798,115.581443787,115.266059875,113.70337677,115.074203491,113.999061584,114.532920837,114.499771118,115.061698914,113.636352539,114.957931519
6361,5588655257.35,94.3061981201,93.9864349365,94.0352783203,93.928237915,94.1237106323,94.2267913818,94.0158615112,94.1484527588,94.0060195923,93.775680542,93.8832855225,94.019203186,93.7159805298,93.5846099854,94.2186584473,93.6500320435,94.1463012695,93.7254486084,93.9100112915,93.5701446533
7663,35163275440.5,114.611930847,113.642425537,116.201957703,115.929611206,115.491256714,114.606437683,114.144470215,115.277877808,113.995033264,114.125030518,114.766021729,116.602020264,115.148323059,114.168502808,114.087257385,113.613922119,114.839286804,113.120109558,114.653633118,114.73828125
3894,5299033009.77,94.2293624878,94.2078475952,94.0271911621,93.9519195557,93.957572937,93.6711502075,93.5776367188,93.6016616821,94.1372146606,93.8624191284,93.6846618652,93.8321762085,93.3245697021,93.5485610962,93.6724090576,93.483581543,93.2743148804,93.1170425415,93.1540603638,93.0854110718
7605,23011748744.5,109.949394226,110.045639038,110.182418823,109.78981781,110.3722229,110.680801392,110.525123596,109.595947266,109.870834351,109.462120056,110.118301392,109.51864624,109.562278748,109.668617249,110.514976501,109.41431427,110.105552673,109.709533691,109.872367859,110.065467834
4553,40027478068.8,112.494537354,112.448501587,112.420181274,112.531684875,112.501373291,112.366294861,112.529434204,112.159942627,111.726631165,112.258781433,111.892311096,111.669944763,112.356063843,112.468482971,112.083374023,112.448219299,112.035140991,112.836013794,111.98526001,112.413612366
3737,29411979276.4,111.925262451,111.971855164,112.260864258,112.073867798,111.86541748,111.784233093,111.512443542,111.956298828,112.253547668,111.607002258,111.960235596,111.618392944,112.49797821,111.828788757,111.988227844,111.418701172,111.168464661,111.565925598,111.530929565,111.605796814
5178,12835486617.6,103.793258667,103.952583313,104.114601135,103.857666016,103.937240601,103.699058533,103.658447266,104.128791809,103.47051239,104.091697693,104.569374084,104.256210327,103.572517395,103.436798096,103.484596252,103.464248657,103.364067078,103.368095398,103.471542358,103.15687561
3481,4370583320.35,93.2613983154,93.1530685425,93.1027832031,93.1786956787,93.0203704834,92.8751373291,92.7680740356,93.0888900757,93.538192749,92.9829940796,93.0424041748,93.3805770874,93.0728607178,93.0946121216,92.9930343628,92.7849731445,92.7024459839,93.260093689,93.0987854004,92.7689590454
5818,5267752701.61,102.693504333,103.966407776,103.819244385,103.461120605,103.368812561,103.371353149,103.147186279,103.178413391,102.687591553,103.688468933,102.722793579,103.723861694,103.968688965,102.406326294,103.245903015,102.395599365,104.344062805,103.817741394,103.101783752,103.679244995
4612,4535278466.29,93.9683685303,94.1359558105,94.0241470337,93.7601470947,93.7862091064,93.6862335205,93.8196105957,93.972442627,93.767791748,93.4990539551,93.8578338623,93.6241912842,93.6135253906,93.2734298706,93.0846710205,93.2670516968,93.1855773926,93.1614837646,92.8916931152,92.9467773438
1671,7.12603184955e+11,111.876754761,111.415962219,112.133804321,111.985321045,112.060958862,111.827209473,112.032188416,112.537147522,111.915031433,112.178260803,111.539596558,111.924995422,111.901870728,111.70765686,111.705825806,111.796295166,111.805427551,111.213058472,111.255805969,111.772277832
1217,1.35079201278e+11,94.9941329956,94.2647323608,94.3621826172,94.3097000122,94.5775985718,94.625328064,94.2429733276,94.0757141113,94.5747070312,94.3888244629,94.3946609497,94.355506897,94.3085479736,94.3134918213,93.9942779541,94.0301208496,93.8493041992,94.6026077271,94.0267486572,94.7393951416
7711,41576809726.0,101.970054626,102.086387634,102.213500977,101.857124329,102.122215271,101.713249207,101.657966614,101.970863342,102.419876099,101.817245483,101.600669861,101.723136902,101.862129211,101.594169617,101.53187561,102.361572266,101.323623657,101.531082153,101.431686401,101.753303528
723,10763387185.3,94.0412368774,94.6230697632,93.7882614136,94.2406768799,94.2599182129,93.7164764404,94.2568588257,93.9491653442,94.1582565308,93.9098587036,93.4139785767,93.4425125122,94.0182800293,94.0825042725,94.2272720337,93.3760986328,93.1348419189,93.489074707,93.7622756958,93.1137466431
2625,20357955508.4,112.825500488,113.390235901,112.811134338,113.257446289,112.528083801,112.905380249,114.357681274,112.732322693,113.337127686,114.56893158,112.160812378,112.899803162,113.076011658,112.829940796,112.87852478,113.863189697,112.750411987,113.471290588,113.436775208,114.828681946
3663,4396755051.3,94.4121398926,94.6285018921,94.7402496338,94.6086349487,94.6423492432,94.1786727905,94.4830551147,94.6107330322,94.3224945068,94.3508071899,94.2152175903,94.4322128296,94.1989440918,94.4941635132,93.9053497314,94.0085678101,93.8915481567,94.4069519043,93.7324142456,94.2699737549
6218,1.21527371405e+11,114.084999084,114.634185791,114.550064087,114.962532043,115.192146301,115.002296448,114.26512146,114.720321655,114.862304688,114.458366394,114.261245728,115.405677795,114.436630249,114.61491394,115.701087952,114.115745544,115.069412231,114.100601196,114.557273865,114.685554504
3873,3030826339.93,94.1759185791,94.2402877808,94.0638198853,94.2378082275,94.4035568237,94.0104598999,93.9635467529,94.4717330933,94.2434158325,94.1342010498,93.326171875,93.3249206543,93.3807373047,93.5900726318,93.7705459595,93.3410415649,93.4576721191,92.8444061279,93.3117828369,93.1194000244
2264,1.70739576865e+12,114.554946899,114.933860779,115.189529419,114.836631775,114.753417969,115.259567261,115.161483765,114.507568359,115.381011963,115.144020081,114.86190033,115.508911133,115.309288025,115.659629822,115.322357178,115.259773254,115.263763428,114.920288086,114.887924194,114.654464722
136,2657273904.9,94.3358535767,94.1753997803,94.2589111328,94.6673583984,94.5705108643,94.5150985718,95.3116378784,95.7009124756,94.960357666,94.0306549072,94.6949768066,95.604133606,95.6273574829,94.4911956787,94.5949630737,95.0095291138,94.4623718262,93.8270339966,93.8215866089,95.5212936401
2170,37663097625.4,111.492782593,111.147415161,110.777145386,111.078613281,112.021530151,111.143814087,111.090309143,110.696876526,110.661842346,111.526100159,112.011680603,110.555305481,111.361549377,109.865432739,111.572189331,111.031074524,111.067634583,110.080375671,109.755645752,111.272949219
6424,1.67525627814e+11,112.686538696,111.574203491,111.544448853,111.7733078,112.007827759,111.520278931,111.37550354,111.180793762,111.418159485,111.370994568,111.239448547,111.524185181,111.600639343,111.151313782,111.579078674,110.720397949,110.354927063,110.894790649,111.050575256,110.229049683
2362,2689925099.41,94.0080871582,93.7300872803,94.2342910767,93.9339065552,94.3185882568,93.7690734863,94.3768920898,94.0178909302,93.7844772339,93.7149963379,93.7979202271,93.5277557373,94.2663421631,93.7630844116,94.0048904419,93.2774429321,93.7445602417,94.3763885498,92.8305664062,94.5563049316
3271,3624838621.5,94.1578903198,93.9849014282,94.0883712769,94.1251907349,94.3916015625,93.7782287598,93.9297332764,93.6871185303,93.6723098755,94.1729202271,93.6318740845,93.9768218994,93.5680084229,93.5438537598,93.89478302,94.0128250122,93.8411178589,93.7239532471,93.5141220093,93.6258163452
170,4465503822.4,93.5288009644,93.09815979,93.0706863403,93.3012466431,93.3969268799,93.3597640991,93.0210266113,93.1625289917,93.4511795044,93.2095184326,93.2240447998,92.6003112793,92.3426361084,91.8662261963,93.2144012451,92.3117141724,92.5654296875,92.7072982788,92.1761016846,92.6864013672
2449,51817468108.2,103.137886047,103.391586304,103.24294281,102.710746765,103.08846283,103.395675659,102.976150513,103.396003723,102.978263855,103.103317261,103.219688416,102.254867554,103.046112061,103.79864502,102.848907471,102.593063354,102.510414124,102.72051239,102.803031921,102.779052734
5102,19511321364.9,95.7086715698,95.8883972168,95.2768707275,96.0556106567,95.0322113037,95.4623184204,95.3154525757,95.2249908447,95.4489212036,95.3762054443,95.7398376465,93.9038696289,95.5640029907,95.9934692383,95.5750808716,94.7474899292,94.5023574829,94.5650939941,94.4650192261,94.3956832886
4055,4842169749.81,93.3006896973,93.6841430664,93.5285644531,93.5555343628,93.7193374634,93.1426086426,93.1537094116,93.2113418579,93.7638397217,93.1453552246,93.3675842285,93.8401565552,93.7573242188,93.2460708618,92.9167938232,93.3526153564,93.1036605835,93.6605758667,93.5878982544,93.525352478
6785,27049659871.5,110.583724976,110.753494263,110.510925293,110.59828949,110.488853455,110.812217712,110.60282135,110.266860962,110.42464447,110.600273132,110.511306763,110.258628845,110.111038208,110.745864868,110.3387146,109.960121155,110.313392639,110.591827393,109.992881775,110.521392822
