keras_MSE3_sqr_relu1,keras_MSE3_sqr_relu2,keras_MSE3_sqr_relu3,keras_MSE3_sqr_relu4,keras_MSE3_sqr_relu5,keras_MSE3_sqr_relu6,keras_MSE3_sqr_relu7,keras_MSE3_sqr_relu8,keras_MSE3_sqr_relu9,keras_MSE3_sqr_relu10,keras_MSE3_sqr_relu11,keras_MSE3_sqr_relu12,keras_MSE3_sqr_relu13,keras_MSE3_sqr_relu14,keras_MSE3_sqr_relu15,keras_MSE3_sqr_relu16,keras_MSE3_sqr_relu17,keras_MSE3_sqr_relu18,keras_MSE3_sqr_relu19,keras_MSE3_sqr_relu21,keras_MSE3_sqr_relu22,keras_MSE3_sqr_relu23,keras_MSE3_sqr_relu24,keras_MSE3_sqr_relu25,keras_MSE3_sqr_relu26,keras_MSE3_sqr_relu27,keras_MSE3_sqr_relu28,keras_MSE3_sqr_relu29,keras_MSE3_sqr_relu30,keras_MSE3_sqr_relu31,keras_MSE3_sqr_relu32,keras_MSE3_sqr_relu33,keras_MSE3_sqr_relu34,keras_MSE3_sqr_relu35,keras_MSE3_sqr_relu36,keras_MSE3_sqr_relu37,keras_MSE3_sqr_relu38,keras_MSE3_sqr_relu39,ID,y
96.1772689819,93.3343200684,86.9314346313,89.9095230103,92.2416534424,96.1276702881,93.2330703735,98.499420166,94.567489624,90.2199401855,94.0376968384,90.308883667,88.7602615356,89.211517334,99.3104248047,91.6508712769,86.8017883301,91.661315918,89.2906188965,92.9169540405,90.8479995728,81.76612854,87.7041168213,83.4141693115,94.3931045532,89.6505432129,91.0550384521,93.8859481812,87.8158798218,97.3548431396,93.4220504761,87.1058349609,92.2280960083,96.0293884277,87.7893753052,92.647102356,88.077583313,97.2256851196,7952,115.15
95.6517715454,98.518081665,99.5471725464,94.8096237183,85.1402587891,90.2126922607,91.8821563721,102.939880371,94.5224380493,93.7829971313,93.2373275757,90.8972930908,88.9952316284,91.615196228,90.3958129883,93.844329834,88.9037017822,87.5773925781,93.8843765259,102.776290894,84.2919311523,95.6000137329,98.7089157104,92.8547286987,94.846862793,95.4316864014,89.1598739624,87.5394439697,91.5981292725,89.2375488281,84.6634216309,92.4184799194,87.3346633911,88.9489364624,93.2179718018,87.947303772,92.2950592041,98.0047073364,7953,88.75
93.9498825073,94.5724945068,97.4512939453,86.9502868652,96.5704879761,96.5260696411,98.3317184448,88.4552383423,87.1816711426,87.1467132568,87.3184051514,89.3223571777,85.5822601318,89.4732513428,96.1183776855,94.0180435181,84.3457489014,93.9304199219,92.9558486938,90.4103775024,88.1502380371,98.0770950317,93.8076934814,96.1647949219,83.4356307983,85.5814285278,95.1534194946,90.3936386108,89.363571167,89.0306625366,88.9688720703,91.7139205933,89.4556274414,88.3360595703,86.9265594482,92.953125,95.8870925903,91.1852340698,7954,96.87
95.1774978638,97.9448776245,90.5730895996,90.806137085,92.2843933105,97.8927078247,94.0824127197,95.1432266235,94.769493103,90.5151062012,95.1935806274,90.3629608154,89.8539352417,90.7898178101,100.149436951,93.1590118408,88.9728622437,94.8777770996,89.8454437256,95.4098892212,91.4811706543,83.6437988281,89.3633041382,85.0281524658,92.6551818848,89.8816223145,91.6906661987,97.2197799683,89.8327102661,98.7955932617,91.2464599609,88.2472763062,93.3886489868,96.1588668823,91.9109344482,92.3359603882,90.2052688599,96.6380081177,7956,87.22
91.056968689,97.7272415161,96.0892105103,88.1301498413,81.7013244629,88.5582580566,89.6250457764,97.9914855957,92.775352478,88.6540374756,87.6205749512,83.5102310181,89.4477615356,84.979637146,87.9624862671,89.8682785034,94.1837081909,84.6274337769,93.9577026367,90.0616149902,84.1675186157,90.5171203613,92.3702774048,88.263420105,90.6943206787,86.5170593262,86.6282577515,86.0535202026,97.3455429077,88.6753234863,85.3426132202,95.1540374756,92.9217529297,87.3031311035,87.5573806763,89.0214996338,86.5123214722,95.6450958252,7957,84.12
114.318099976,116.555274963,107.824005127,105.949783325,102.32975769,107.033966064,104.670921326,109.959457397,108.898803711,114.3567276,104.576828003,105.419830322,107.078330994,103.126594543,110.618148804,115.992973328,103.694145203,104.615058899,111.724128723,107.771392822,108.874443054,102.53678894,116.052406311,107.177711487,101.125068665,102.065170288,101.072753906,108.384162903,107.164794922,105.475296021,111.218063354,104.281356812,114.867965698,107.286521912,103.965713501,112.906211853,114.420578003,107.66960144,7958,99.74
93.4335021973,92.4400787354,95.2554092407,90.6255569458,99.3704986572,96.5440750122,90.8090057373,105.020820618,92.9960708618,93.5851669312,91.2720794678,91.6831970215,99.4183425903,90.6708679199,94.4806137085,91.9304046631,84.7934341431,98.3516921997,94.4223480225,100.768608093,99.8068771362,94.5749282837,92.5215377808,90.6421203613,95.3373336792,94.8966522217,85.4147720337,98.1241378784,92.3781051636,94.4633483887,94.8493499756,92.5710983276,94.1239318848,89.0520935059,93.3764801025,90.2777404785,95.7113418579,95.5963973999,7963,87.2
75.1037902832,83.29296875,77.8870010376,78.5561981201,78.5280685425,73.7794342041,74.9916687012,86.1179885864,81.3243865967,79.0304412842,78.9943695068,72.2603607178,78.7320632935,69.7118682861,81.7959976196,75.8644485474,70.9567489624,73.2363510132,75.1402435303,75.4618682861,78.9580078125,72.5233764648,79.356300354,75.4054107666,77.1176223755,79.5759811401,80.5416107178,79.4706115723,76.4095001221,89.2065429688,73.4586715698,71.5411682129,77.0939025879,75.1874694824,84.8545608521,76.375793457,76.8324737549,82.7173614502,7969,74.62
94.7566299438,98.1517562866,94.8601455688,90.9030227661,89.3633575439,94.4108428955,94.7363739014,95.5715408325,92.224822998,98.5849227905,91.5788879395,84.8694992065,87.7081832886,90.4805603027,99.0984954834,97.2400588989,85.7097549438,91.3218002319,92.7095031738,90.1585006714,91.6392593384,86.4608078003,98.2968826294,95.8796768188,91.6426925659,85.414276123,92.7265090942,93.1781616211,87.2006912231,87.8761444092,91.5033569336,90.8972015381,95.6142272949,93.5018768311,86.6341171265,92.0739135742,99.4449310303,85.0714263916,7970,89.96
93.6125335693,86.237449646,91.3439483643,97.0214920044,84.2787475586,92.0119552612,92.9173583984,92.8652420044,90.2508010864,93.26978302,92.3281784058,93.7703475952,102.307762146,87.8220062256,92.6962203979,92.6310958862,91.4062271118,88.9848632812,83.9150314331,91.0121841431,95.1273574829,86.2705078125,87.5459442139,92.7490768433,95.7084121704,93.3330307007,87.3482818604,90.7511062622,93.147102356,97.725692749,90.9126052856,91.3900909424,96.7519302368,92.178352356,90.3406219482,89.7251968384,97.9258651733,99.3946304321,7972,88.85
110.98021698,110.354827881,112.222061157,115.826416016,114.853309631,110.744667053,114.828353882,116.549156189,108.769607544,112.38659668,111.344482422,107.898963928,114.657653809,106.546447754,118.517921448,120.449150085,118.396232605,113.932518005,112.367286682,117.71383667,119.775543213,100.93157196,112.180931091,116.29725647,110.233940125,109.046463013,117.803001404,112.933494568,118.55418396,106.849189758,111.242446899,114.551330566,113.497802734,108.20450592,119.432868958,116.10067749,109.939376831,119.346191406,7973,110.44
117.830039978,116.31212616,122.416000366,107.81388855,115.516265869,113.54271698,119.716064453,118.542366028,108.347549438,119.461219788,111.739128113,117.242530823,117.338478088,108.965454102,117.054229736,110.98891449,108.683769226,115.741569519,123.064834595,113.090896606,113.662986755,109.879928589,120.097396851,122.427398682,110.362197876,107.753845215,115.760307312,103.680465698,113.55039978,108.428665161,108.114509583,112.849143982,125.330299377,119.049613953,113.987800598,120.718559265,119.193817139,112.83417511,7975,110.71
93.3433074951,88.4774475098,95.1677322388,96.1226043701,85.1683502197,90.077293396,95.5455245972,95.9202041626,90.5386276245,95.9622955322,93.1282501221,92.7948608398,99.4268264771,88.4083175659,91.3256607056,90.1933822632,88.423866272,92.044593811,87.2183761597,94.4727172852,102.249252319,87.6886062622,83.9311218262,89.3808822632,98.4507598877,93.9312515259,84.9260864258,91.1133956909,93.7704696655,96.0734634399,92.5501937866,91.9507598877,90.4051513672,93.8376617432,86.8950195312,86.4039764404,98.8070449829,91.736038208,7977,94.88
90.4027404785,98.3335342407,84.2021713257,95.4763565063,85.9155273438,88.6975784302,95.817565918,99.2417068481,89.716796875,95.3785324097,84.6091842651,84.6155700684,89.8648910522,87.9397125244,93.6402664185,96.8121261597,90.4308547974,86.7002410889,91.9104003906,98.245262146,96.3140716553,91.3366012573,90.2495117188,88.2580032349,93.9979934692,88.5158996582,91.5896911621,87.1460037231,88.7373199463,92.6292953491,92.3783416748,97.8244628906,89.5932540894,86.6516952515,88.0531005859,91.8834533691,87.7570648193,96.6415176392,7979,87.84
102.620376587,109.645706177,117.359283447,110.277702332,110.026733398,110.469810486,109.83290863,112.340881348,103.694702148,105.270011902,109.919059753,110.076972961,108.423477173,100.295822144,112.365486145,109.465034485,99.1725387573,106.688331604,112.771392822,111.591430664,106.79132843,105.64931488,116.155433655,103.420425415,100.137741089,108.891624451,101.099365234,101.774833679,111.457061768,104.191719055,101.993133545,112.815010071,109.814163208,108.300598145,110.425430298,109.446876526,112.044059753,101.904335022,7980,142.46
86.030090332,89.7555007935,91.8876190186,97.5655441284,101.195510864,91.5498504639,79.3132019043,97.9728164673,91.4519119263,92.2033538818,91.1430587769,97.1480102539,89.588684082,89.6578598022,92.7095565796,90.6156845093,92.2051086426,88.4248504639,94.9166107178,88.6505203247,96.7609405518,91.6460342407,90.6180953979,86.8469467163,93.5230102539,85.7159957886,84.407875061,99.6856460571,90.1789474487,100.780326843,88.6825256348,91.288444519,87.539680481,97.3242416382,90.6705093384,90.3867645264,97.0372009277,92.4431610107,7981,93.31
107.823631287,111.438194275,112.180282593,114.828926086,107.299911499,109.176025391,107.849159241,112.157028198,117.429138184,112.161010742,106.557693481,99.0313262939,113.500831604,115.016410828,111.125411987,114.709495544,116.93309021,106.775146484,104.096405029,110.56477356,113.695953369,101.72265625,107.462760925,110.423225403,114.89364624,102.429206848,108.092720032,99.2628555298,115.644943237,104.781478882,114.310714722,109.514831543,107.866615295,102.483200073,102.696113586,109.868629456,102.327903748,110.048240662,7985,106.36
80.6815032959,74.8241958618,78.2533950806,75.8587341309,75.8608093262,81.8106613159,80.2250976562,79.7070999146,81.950340271,69.7854156494,76.0778274536,78.8530502319,73.2864379883,73.972114563,81.316116333,80.6276626587,74.289352417,78.3735809326,81.2092208862,78.0441665649,80.1281890869,74.7768783569,74.3345184326,80.1042404175,70.9836502075,77.0537643433,80.1756591797,76.253112793,77.8768539429,77.7056274414,81.4474334717,76.4240722656,77.8176345825,79.2690124512,78.7250518799,75.0561599731,74.1754684448,73.0347900391,7987,74.08
109.630851746,99.6570281982,102.802261353,98.6532058716,101.528953552,109.40071106,113.64415741,109.944198608,108.890449524,98.3518066406,102.326034546,100.04598999,98.9575195312,98.4979019165,108.699081421,102.909950256,106.254974365,107.602729797,97.8272171021,105.289543152,107.137809753,93.8225479126,102.173377991,99.5836791992,112.866653442,98.3352355957,102.393608093,106.577461243,102.788566589,104.377075195,104.245895386,91.6008453369,98.498588562,103.128105164,108.981208801,102.135009766,106.362388611,100.109283447,7988,90.44
87.1715164185,92.2105331421,87.8622512817,95.3080596924,82.8851470947,86.1613922119,91.0380249023,97.1510925293,92.1823806763,89.9952850342,85.3695449829,88.3103713989,91.7349090576,87.8427276611,91.4771957397,96.4961242676,91.1951446533,82.747467041,92.5250244141,88.1077651978,88.9266662598,87.4305648804,92.0466995239,86.7586135864,87.7169952393,91.7141571045,92.8808898926,92.6182861328,89.0464096069,89.9582901001,89.6227722168,87.0447845459,91.2495422363,87.1633758545,93.484664917,90.8656005859,90.5892333984,89.7868347168,7990,86.41
106.726890564,112.982688904,119.131790161,116.10521698,107.941741943,112.577697754,112.904098511,113.378112793,104.853866577,116.429695129,112.770721436,114.931556702,109.151557922,101.905181885,112.757499695,113.975479126,100.783500671,107.998703003,114.114051819,111.777198792,109.173736572,105.59437561,116.360595703,108.200439453,99.943649292,114.220436096,102.978668213,102.337028503,113.59979248,103.992706299,102.850982666,112.879562378,111.295196533,107.684638977,113.720314026,115.249023438,116.077125549,103.932884216,7996,117.4
86.7023925781,89.236541748,97.6290664673,98.0113296509,95.9395980835,97.9749679565,90.9566879272,94.0774154663,95.0718536377,97.6380691528,92.8818054199,91.9075317383,100.988395691,89.2272262573,97.1743850708,92.5015945435,90.7972488403,94.5814361572,90.3263549805,91.1261978149,99.1696090698,83.8723907471,91.1912841797,90.0197372437,98.1708602905,93.756362915,88.9024429321,102.25100708,96.5605316162,97.635848999,92.9631652832,97.7721939087,95.2725753784,91.6248397827,94.7782592773,90.8666915894,95.4488067627,95.7356033325,8000,86.77
102.298927307,108.07131958,103.749038696,103.46308136,105.83341217,106.043014526,111.057609558,110.010803223,104.512290955,107.359710693,103.791236877,103.44329834,106.415924072,111.368881226,107.890090942,109.346908569,104.833808899,107.962806702,104.218238831,108.377609253,105.461608887,103.36743927,102.409111023,101.20464325,109.904541016,108.863143921,96.4689407349,100.460693359,102.510643005,106.416999817,96.9741516113,112.013542175,115.590301514,100.468666077,98.6762695312,108.835006714,111.979125977,111.852546692,8001,121.84
118.765045166,115.079170227,114.201965332,109.841682434,103.099769592,114.077095032,115.419593811,108.425132751,112.30014801,103.34463501,110.09740448,111.092185974,106.433547974,107.016067505,110.057762146,117.499961853,100.400444031,111.90725708,112.684837341,109.70425415,109.671096802,114.500587463,106.771743774,111.387901306,106.273826599,112.222969055,107.694770813,110.110298157,112.474655151,109.399208069,108.613845825,110.613349915,112.136894226,116.010040283,108.503494263,108.728233337,111.769355774,109.883666992,8003,109.32
93.7010192871,92.191116333,93.0237731934,89.2724685669,94.2082366943,95.2634277344,91.669883728,93.4694900513,90.4812850952,93.7520751953,95.2406082153,89.2582855225,101.227539062,87.5355758667,91.919418335,91.911277771,87.9004440308,96.3550720215,88.2901763916,93.3227081299,95.7537612915,94.3770217896,91.4232559204,92.9246444702,91.7080535889,91.8064193726,91.1931228638,99.0984573364,96.9150772095,96.6645278931,93.7573776245,91.0250854492,91.922744751,92.4885177612,89.6844482422,80.5095672607,96.6665344238,97.8982391357,8004,101.81
96.9889907837,107.754859924,98.8611373901,94.2872467041,91.6253662109,105.839881897,103.469795227,108.825653076,97.9343261719,103.546073914,103.350860596,98.1067733765,93.8463821411,99.799446106,101.280838013,105.097480774,103.788246155,93.2843322754,104.972000122,104.456283569,98.5033035278,94.7958602905,111.190452576,92.1472244263,103.988540649,103.156074524,97.0054702759,101.452438354,97.8999938965,97.7516937256,101.066940308,99.4681015015,102.694221497,100.387985229,103.364547729,105.453361511,104.227157593,106.862678528,8005,103.08
81.8519210815,76.8978347778,78.2100601196,75.0677337646,76.3091125488,81.8735733032,79.9181213379,79.541305542,81.953125,69.7771911621,74.4516220093,78.2451171875,72.5727920532,74.1415557861,81.3381652832,79.6966629028,76.1253128052,78.576675415,81.8860168457,78.3274383545,79.2759017944,74.6614227295,74.7081985474,79.2772827148,71.4500808716,77.3409042358,80.1451950073,76.2832794189,77.3587036133,77.3879089355,80.3316116333,76.82837677,77.2705001831,78.1680603027,78.7305526733,75.414642334,74.4347839355,72.0993041992,8006,76.64
103.851913452,110.357154846,106.566650391,106.545188904,115.370864868,104.770545959,107.077644348,111.165931702,116.812797546,109.764877319,108.58821106,109.160102844,103.3724823,107.757888794,113.769424438,113.416137695,110.40625,111.201210022,104.034805298,109.654495239,114.776939392,96.9702682495,102.545600891,107.150718689,106.740898132,102.553962708,109.150856018,103.561683655,110.591751099,110.173927307,101.252868652,108.159790039,98.6006851196,116.137878418,108.949806213,108.819465637,117.882759094,108.840179443,8008,103.62
117.566085815,107.86958313,106.226036072,109.134376526,104.488990784,103.908912659,119.97744751,107.945549011,105.347305298,108.622200012,112.203895569,110.227630615,116.229248047,111.603462219,109.203811646,116.505630493,107.392578125,103.079185486,112.023086548,112.190689087,104.434257507,104.858375549,107.265068054,110.750823975,113.261810303,108.745697021,98.6910476685,105.016838074,108.393768311,104.44519043,102.141777039,114.198280334,113.654624939,107.791984558,99.1351394653,104.17414093,110.750205994,108.341590881,8010,107.44
112.974906921,108.923294067,114.635231018,113.003189087,114.311653137,105.722885132,109.64239502,116.292549133,102.529838562,113.798698425,110.907569885,109.71522522,111.558189392,104.488777161,113.420074463,107.386749268,102.79524231,112.018684387,115.079170227,113.913955688,108.799507141,103.149856567,121.952400208,112.987312317,101.06325531,113.387573242,102.966140747,104.970436096,113.530052185,104.992050171,103.746917725,111.965316772,104.049842834,108.806350708,112.727485657,111.031013489,115.24030304,105.610229492,8012,107.13
111.419509888,111.232650757,107.471183777,113.479866028,118.6485672,108.015014648,100.988967896,110.753837585,106.502372742,107.070755005,107.278259277,110.26940918,113.004180908,106.791610718,110.585472107,110.592025757,108.1197052,109.100585938,110.952003479,102.506378174,112.358306885,107.611816406,108.038604736,104.835899353,102.015342712,101.100593567,105.219413757,113.74017334,105.309249878,123.245452881,106.644462585,101.800003052,103.840835571,113.699081421,107.688674927,111.857086182,114.176368713,111.000045776,8014,108.82
83.0102539062,92.9870758057,94.470993042,91.4075241089,84.5197143555,88.9900131226,94.6913223267,99.7537231445,92.5025100708,89.8529815674,91.3110427856,82.050743103,86.0650939941,89.7401275635,94.9662704468,91.2814483643,96.4443283081,84.7864761353,92.3951721191,96.1039047241,89.5191192627,92.3195648193,91.6848068237,87.9238510132,87.8314666748,90.1591873169,88.142791748,93.6690444946,86.3648147583,93.0621490479,86.8363723755,90.2914810181,85.8118515015,89.7047653198,93.2295532227,93.8442230225,95.0801086426,93.1002044678,8016,92.9
96.1409301758,89.1158981323,90.041015625,87.9521484375,88.9742660522,99.6570892334,93.3815155029,92.0278701782,90.8507461548,87.6623764038,89.6714019775,83.22681427,84.3366088867,88.5000228882,92.3774642944,93.6867523193,83.9810714722,90.1150054932,95.599899292,87.099571228,86.4197769165,85.65599823,94.0533828735,90.040725708,87.414642334,87.6665878296,89.6703033447,84.4327468872,89.8478088379,86.4545822144,91.9719772339,87.7951431274,91.5411071777,94.496963501,84.7241592407,93.7622528076,98.5904922485,81.3025741577,8018,87.68
94.6580657959,102.228485107,101.343307495,100.960296631,110.879470825,100.064880371,91.8763198853,99.6349411011,99.5320281982,98.490447998,108.306632996,99.7037811279,96.2034606934,94.832244873,99.4902648926,98.2025756836,103.774002075,100.26625061,100.659790039,98.0388641357,109.508865356,100.02558136,100.145027161,94.9495773315,101.243118286,93.8540115356,95.8570785522,109.807762146,99.5453109741,106.820152283,95.6257476807,101.868270874,95.4022674561,100.619873047,101.477371216,102.86618042,106.970672607,104.766716003,8020,100.9
93.6804351807,99.4916534424,95.4801712036,90.5794448853,85.4309310913,89.7164764404,89.5735015869,94.8518447876,92.2460479736,86.5255737305,88.5224151611,80.2163619995,96.0400009155,93.7220153809,93.746963501,92.6457290649,87.8860855103,84.8663864136,86.1084442139,97.3841247559,85.1145324707,85.1867828369,93.8475112915,90.6383972168,87.6773223877,88.1251907349,89.9908905029,84.5171356201,91.2325057983,90.0633010864,81.8218460083,88.1982574463,88.8135299683,93.3177871704,95.1227264404,86.8635177612,86.4595336914,93.2473983765,8021,97.71
98.8340454102,98.0683670044,109.667182922,111.771209717,107.616325378,108.496879578,108.652137756,98.2895050049,99.6287384033,99.6384429932,101.292068481,104.884178162,104.298576355,101.837684631,105.956787109,102.042030334,98.6940612793,102.441596985,103.664718628,96.6171798706,101.021018982,103.295951843,109.411384583,102.230949402,96.8512268066,102.456329346,104.146697998,107.550430298,107.560592651,98.3671035767,99.1045837402,103.994941711,105.679626465,105.663024902,104.06414032,103.388458252,111.890777588,110.752716064,8022,103.06
85.7769775391,83.5050582886,93.0752868652,87.9367980957,93.8047409058,94.2691574097,91.6880340576,94.3708496094,92.1995239258,91.0976715088,89.5708618164,89.2605438232,97.8161849976,80.6202850342,92.7825164795,94.8218460083,87.416229248,93.1946029663,89.2727584839,89.2393341064,99.600692749,94.0899810791,92.9860992432,88.7496643066,92.5714263916,93.1697463989,85.2408752441,95.0505447388,83.7599639893,91.4422302246,87.9826812744,90.9328460693,90.0138397217,87.7493667603,91.950668335,81.7384490967,91.0029907227,92.103012085,8025,94.01
113.321311951,112.85824585,106.477493286,109.197135925,114.442016602,111.691390991,111.446289062,110.501625061,113.055908203,104.321540833,105.922431946,104.141494751,122.416358948,111.267654419,109.557487488,106.484344482,109.118438721,110.082519531,109.568214417,110.372779846,110.699645996,99.8588485718,99.8177947998,104.920257568,111.162857056,109.566093445,114.788543701,102.848892212,110.864227295,109.751304626,104.667015076,114.583755493,104.546203613,111.570175171,103.86227417,100.898902893,113.945793152,115.361404419,8028,115.41
80.5865707397,74.971534729,78.7265472412,75.9293899536,75.5013580322,81.9156951904,79.8777999878,79.6736907959,82.0062255859,69.7918319702,76.1090774536,78.4298629761,72.1542510986,73.8647155762,81.1812591553,80.6305465698,74.5107955933,79.0387878418,80.5169830322,77.8087005615,79.9625930786,74.8539428711,74.3040847778,79.9845657349,70.4351730347,77.1075897217,79.8749008179,76.1894454956,77.8986358643,78.7186431885,81.4997329712,75.8877105713,77.6390762329,78.862411499,78.7441482544,74.6591186523,74.3997573853,72.9297943115,8032,77.77
112.665786743,121.615959167,119.670196533,107.404159546,120.485702515,113.973220825,111.663955688,110.562187195,113.282836914,109.238319397,115.102783203,115.019943237,116.264778137,103.425354004,116.764602661,120.23664856,116.858932495,108.426956177,108.985847473,108.723983765,125.786964417,112.714706421,104.291976929,109.526924133,110.470352173,103.664039612,109.612380981,120.890968323,109.5548172,121.825637817,103.433151245,116.25793457,109.814842224,124.673194885,112.671844482,115.846511841,119.127067566,116.389015198,8034,108.43
96.0176086426,99.1854553223,99.6496810913,96.1407089233,93.260017395,89.6905517578,89.2400360107,93.8728256226,96.6078796387,95.7280807495,86.858291626,84.946723938,95.875213623,93.0239715576,88.2469482422,91.3926086426,89.1677780151,85.7979507446,89.8730316162,100.223342896,90.2550048828,87.7175827026,88.5945205688,92.6924972534,95.6143951416,88.9308929443,92.8611679077,88.2433700562,94.3251495361,93.397644043,85.1045227051,95.1608657837,92.8779296875,85.3541030884,101.10369873,91.1619415283,91.9126663208,95.1188354492,8037,93.59
88.4605102539,84.464225769,92.7702255249,92.8980407715,100.791984558,94.2600479126,93.1622695923,91.1435317993,86.9418182373,90.4841156006,89.9405441284,86.8137817383,91.3055419922,91.9153366089,91.7209701538,93.4586334229,90.3187942505,93.8620681763,87.4347610474,89.7341995239,92.8622894287,93.909362793,95.5466461182,95.8516769409,96.751953125,91.6516952515,94.8245162964,90.661026001,91.5155792236,83.2019348145,86.8208770752,94.2545623779,95.0842437744,88.4168014526,91.6745223999,89.0351791382,90.108505249,88.1365585327,8038,88.38
92.3781051636,92.4176177979,92.3232269287,88.2613601685,89.9543609619,99.9064865112,89.0043182373,98.7307434082,93.6251754761,90.6302642822,91.9287109375,93.3915939331,87.4341201782,93.7484207153,98.1404800415,92.8550415039,86.5158996582,98.0587158203,93.0319366455,96.8337097168,101.482757568,87.5928497314,90.0960845947,87.7979507446,90.0066375732,93.9925765991,84.9992599487,96.3016052246,90.2238922119,88.3467941284,84.022064209,87.8355560303,88.3712310791,89.5487747192,89.0170211792,88.5163650513,90.180557251,96.5303955078,8040,89.25
117.265724182,107.341094971,105.768569946,108.555534363,100.304702759,104.453567505,118.712051392,108.165405273,105.046234131,107.84387207,112.600631714,112.321052551,117.308113098,111.180007935,108.321044922,117.198562622,106.980934143,103.236045837,111.387016296,111.779640198,102.46308136,104.783035278,107.387832642,109.196838379,110.633476257,107.419563293,99.7284088135,105.83946991,107.19619751,104.182998657,101.975143433,108.100097656,114.341018677,107.958908081,99.4495391846,104.526023865,111.924697876,108.339172363,8041,108.69
101.542945862,109.106208801,103.345779419,117.374351501,100.70135498,104.47883606,104.806465149,107.276145935,105.505973816,110.436653137,104.824005127,100.725646973,109.102203369,102.057922363,107.761505127,111.234519958,101.874511719,106.152961731,109.143104553,105.85534668,107.888008118,99.9936294556,114.728004456,105.866119385,106.463340759,106.964187622,99.3823852539,101.388526917,107.167427063,103.521064758,101.802345276,109.487266541,111.815475464,109.187843323,105.988456726,112.125701904,111.9246521,101.930000305,8043,109.58
117.156257629,115.835586548,117.470336914,128.252639771,124.191497803,120.947052002,109.199386597,113.428771973,120.755111694,118.033943176,122.953605652,114.138771057,127.21006012,111.848609924,120.668815613,114.982620239,121.67351532,115.41608429,117.98740387,119.768409729,116.648429871,113.630958557,109.754203796,111.464889526,117.599594116,107.804458618,112.198730469,126.715751648,117.61781311,127.755104065,111.782012939,121.328742981,109.684799194,115.238044739,113.702842712,121.817214966,112.670059204,123.619087219,8045,111.58
91.4508743286,93.8071975708,90.3814315796,96.1440887451,92.6361846924,89.4316864014,99.8035430908,98.2407608032,95.4964065552,89.6864700317,88.2358932495,79.9505691528,91.3567810059,93.3120574951,91.5015487671,93.2455368042,88.8789901733,90.3473510742,91.3974914551,91.4270858765,93.3940124512,88.4123001099,92.5085144043,99.7166366577,93.9585342407,87.291267395,97.5037384033,89.7029800415,92.9940490723,96.7215805054,86.1452484131,88.5436630249,89.4052658081,91.3362884521,94.6020812988,90.4595336914,92.4806671143,99.9994277954,8047,88.53
90.152961731,97.2462463379,91.8685913086,94.0346832275,88.6042861938,94.2661895752,93.7098617554,101.224487305,93.9940719604,88.6313400269,89.2427520752,82.8708190918,91.860748291,85.5531463623,92.3188476562,96.6663665771,86.1635894775,89.9172134399,94.5859451294,90.1981811523,92.4830703735,85.5445404053,96.8864593506,95.1981582642,83.2815856934,88.9711761475,92.6918869019,95.1945114136,87.6950912476,84.2437591553,90.3161849976,90.0461196899,94.3192214966,91.4897079468,87.5791931152,93.6621246338,95.7571182251,88.3775634766,8051,90.18
97.935760498,108.006370544,104.343345642,101.961181641,109.354133606,102.347259521,91.8733444214,101.059829712,100.899230957,101.56262207,104.581329346,100.303764343,98.8760452271,97.6667938232,98.4475402832,98.8989562988,102.512130737,98.7854690552,100.573677063,99.501449585,107.098800659,101.832313538,98.6395111084,100.442306519,100.502571106,96.2498245239,101.128326416,110.375488281,101.548706055,108.056549072,96.1388320923,98.1135940552,97.8711395264,100.018409729,100.488075256,103.558227539,102.85194397,105.6902771,8052,96.76
104.4870224,103.971000671,101.490211487,107.378501892,97.5477981567,103.030548096,111.697517395,112.992622375,105.561386108,100.487937927,109.749107361,99.1837463379,102.665290833,99.6636962891,106.219604492,113.411155701,104.641479492,99.2015228271,104.21987915,110.494926453,104.922546387,106.176361084,111.778205872,108.534347534,113.494735718,107.258209229,101.514404297,107.058395386,112.877960205,104.450805664,103.183357239,104.463470459,106.262702942,110.007484436,107.176940918,107.07963562,108.27620697,110.129165649,8055,105.36
104.069572449,91.3619537354,95.8333969116,92.6192398071,92.4687423706,92.6692123413,99.6409225464,95.5149765015,89.4431762695,90.3869094849,92.5888290405,88.610534668,89.9608917236,84.1427993774,95.2395095825,90.3912811279,82.5119476318,100.502685547,93.9061660767,90.3593139648,95.588432312,89.1366958618,96.9422988892,93.7834243774,96.1799850464,88.5923461914,88.3809204102,83.7426147461,89.6810531616,95.9197769165,94.6879577637,93.5928192139,95.7892837524,99.4521789551,92.8162841797,93.2940444946,94.1925735474,86.2290420532,8056,89.38
116.157920837,107.824241638,111.397842407,112.224464417,110.371917725,111.72555542,106.208282471,113.4974823,122.363502502,106.266120911,115.339752197,112.703041077,123.506225586,117.357322693,114.069473267,116.401748657,116.043838501,108.745040894,100.300979614,111.1978302,114.170906067,108.498008728,108.58115387,108.719802856,112.371070862,103.799964905,112.929985046,108.824996948,106.369903564,113.898277283,104.689109802,114.297477722,111.111221313,114.888900757,112.804672241,110.368515015,111.967132568,110.040397644,8057,106.58
