predPer0,predPer1,predPer2,predPer3,predPer4,predPer5,predPer6,predPer7,predPer8,predPer9,ID,y
91.460647583,92.0695571899,91.085319519,91.1070861816,92.8245391846,92.6841583252,91.4184494019,91.1485977173,91.1485671997,90.9326934814,802,88.58
91.2088851929,90.9654388428,91.1093139648,91.2652587891,89.3070068359,91.4788894653,91.3915252686,91.1488189697,91.0232467651,91.2667922974,8197,88.65
110.012573242,110.834342957,110.577125549,109.985145569,110.76210022,110.242149353,110.217582703,109.966514587,109.847732544,110.350730896,1320,114.28
110.359115601,110.3253479,109.980278015,109.829872131,110.227920532,110.242080688,110.187156677,109.918052673,109.814697266,110.164283752,1594,105.66
110.530303955,109.784736633,110.018058777,109.830024719,110.227416992,110.472869873,110.186676025,109.966598511,109.847167969,110.287025452,826,107.37
91.2044906616,91.5564346313,91.0865936279,91.2655639648,90.2034759521,91.3783187866,91.3983840942,91.0872039795,91.1486053467,90.9166641235,4782,108.58
91.2005996704,91.5555343628,90.6355667114,91.2656097412,92.7571258545,91.3770904541,91.3880767822,91.215133667,92.3931732178,91.2718353271,3611,93.15
100.041511536,102.334968567,102.503921509,102.414398193,101.785240173,100.016036987,103.057640076,102.424224854,100.187805176,100.697280884,6859,101.99
91.1621551514,91.420425415,90.4420166016,91.5227432251,89.6810760498,89.6958389282,91.1446380615,91.1865997314,90.657951355,91.2709121704,7864,122.28
102.431793213,102.300491333,100.172554016,102.452919006,99.8921813965,102.003074646,100.740943909,100.971321106,102.112693787,100.246788025,5382,104.66
76.8107299805,76.5751419067,76.8436355591,77.0384063721,76.62915802,76.7401046753,76.6464538574,76.3911361694,77.1365203857,76.3161849976,2365,83.98
91.4586486816,92.9190597534,91.0542297363,90.9102630615,91.3462753296,91.4766769409,91.1490020752,91.2143783569,92.3586730957,91.2687606812,4397,88.91
91.2077102661,92.0949630737,90.4490661621,91.3318023682,91.2757263184,92.4843444824,91.3116226196,91.1876068115,91.1483612061,91.4157867432,4343,92.83
100.467956543,105.435264587,102.572525024,109.974197388,106.278373718,101.266426086,104.312561035,102.167762756,102.585403442,104.332328796,2285,97.89
105.032791138,100.667633057,100.847808838,102.952072144,103.219429016,100.705276489,102.70552063,102.359573364,102.973762512,103.433853149,1414,101.44
76.730430603,76.6042327881,76.4891204834,77.0188369751,76.6052246094,76.8950500488,76.716217041,76.6781997681,76.9876480103,76.3140411377,4467,86.19
99.6058044434,99.7313766479,101.708587646,103.227210999,102.404541016,100.02381134,102.476036072,101.073143005,102.303817749,102.706771851,6199,95.89
91.458946228,91.4994430542,91.0785293579,91.3280258179,91.052230835,91.4787826538,91.3117675781,91.2137832642,91.0232086182,91.4155426025,6814,89.34
77.3222961426,76.4847106934,76.5486984253,76.1114349365,76.6052322388,76.7403640747,76.6454696655,76.6777114868,76.4034118652,76.8251571655,3009,75.82
110.352844238,110.325508118,110.096717834,110.160263062,110.767913818,110.146408081,110.217178345,109.966758728,109.847869873,110.287483215,3243,121.5
91.5616455078,91.1067047119,91.0459823608,91.3136825562,93.0453796387,91.0212783813,91.1450576782,91.0888137817,91.0050048828,91.0457839966,3412,92.58
91.4585571289,91.5556106567,91.0631942749,91.398475647,91.0534439087,91.5221786499,91.3924331665,90.3750762939,91.2679367065,91.2711334229,6873,139.07
91.4601669312,92.1100082397,91.0637054443,91.0953292847,91.052520752,92.2403488159,91.3953933716,91.1473617554,91.2144470215,91.4181518555,4834,103.77
90.4602661133,91.4990463257,91.0822906494,91.5175857544,91.2789535522,90.6122055054,91.145111084,91.146156311,91.1487426758,91.2673873901,7059,96.6
77.3218841553,76.5498580933,76.5437011719,77.032585144,76.6889648438,76.8946380615,76.6245651245,76.6639404297,76.9763946533,76.759475708,1824,78.5
110.012786865,110.325309753,110.044525146,110.176368713,109.766098022,110.471694946,110.117248535,110.028793335,110.947944641,110.691925049,3438,108.33
110.371612549,110.839149475,110.09122467,109.829696655,110.227142334,110.141448975,110.187171936,109.895530701,110.946357727,109.954185486,2788,108.57
94.1665039062,91.1067047119,91.0641937256,91.3440551758,93.1803817749,91.3783416748,91.1597976685,91.1548995972,91.0371551514,91.4185256958,5392,88.16
91.208694458,91.4394226074,91.0857086182,91.1069717407,92.9793167114,91.3748550415,91.311088562,91.2117538452,90.8868331909,91.2660675049,2130,99.03
91.2117767334,91.1050109863,91.0643081665,91.1259002686,92.7169570923,91.5149612427,91.1456451416,91.148147583,91.2979431152,92.1512298584,6361,95.01
110.525428772,109.784828186,110.044487,109.830093384,110.086868286,110.450958252,110.118682861,109.966545105,110.151481628,110.690132141,4220,112.94
91.2101974487,92.0496292114,91.418838501,91.5207977295,91.0530548096,91.3771209717,91.387878418,90.744758606,92.5054855347,91.2722549438,4923,92.17
110.535255432,110.83808136,110.044593811,109.820213318,109.765884399,110.45425415,110.284355164,110.84072876,109.846199036,110.345855713,8369,109.64
91.4682235718,92.1938934326,91.6055221558,91.0973510742,91.2787628174,92.6783828735,91.3116378784,91.3086090088,92.5216827393,91.2707595825,2446,90.86
110.012924194,110.415039062,110.575424194,109.985725403,110.227737427,110.147010803,110.186630249,109.90007782,110.945625305,110.280357361,4369,117.49
90.4245452881,91.1044921875,91.4178085327,91.2649307251,89.2766723633,89.4954910278,91.4086532593,91.212928772,91.0233612061,90.9182662964,7103,87.4
110.368392944,110.356071472,110.0443573,109.830047607,110.722648621,110.473503113,110.186805725,109.903083801,110.947494507,109.953552246,158,113.4
110.100349426,110.325149536,110.096839905,109.829986572,110.227867126,110.146087646,110.186950684,110.841598511,110.946121216,110.350128174,2431,123.24
91.4647216797,92.0637054443,91.0634231567,94.071723938,93.2196731567,90.6471176147,91.1471099854,93.4617462158,91.023223877,91.2704849243,4790,92.02
110.803817749,109.784706116,110.576904297,110.172676086,110.227409363,110.146255493,110.28187561,110.841217041,109.837295532,110.286148071,4402,114.55
110.009849548,110.836288452,110.095436096,109.98487854,110.086723328,110.473625183,110.282501221,109.966567993,110.947425842,110.691665649,5271,108.61
110.100296021,110.833328247,110.57624054,110.176200867,110.087242126,110.382369995,110.119514465,110.032562256,110.94304657,109.954032898,3019,107.98
91.2072906494,91.5553817749,90.4496154785,91.5180206299,91.2805786133,92.1943206787,91.3971176147,91.087562561,90.9862060547,91.4185409546,3525,98.1
110.10030365,110.440246582,110.017852783,109.985374451,110.769187927,110.146392822,109.963386536,109.966651917,110.151916504,110.163864136,4246,116.67
91.4605865479,90.5663452148,91.0901947021,91.1235275269,92.8801956177,90.7054595947,91.1449356079,91.1475448608,91.1679382324,92.1725463867,1118,94.0
100.131202698,102.392662048,102.694725037,102.334945679,102.577430725,100.067626953,103.13092804,102.084243774,102.480583191,100.624061584,585,104.32
101.062850952,100.674865723,100.201248169,102.884490967,100.198295593,101.447151184,102.687385559,102.33102417,102.445129395,102.810333252,1336,94.71
102.643409729,99.87550354,102.706062317,102.144088745,102.771873474,102.769378662,102.928207397,102.007240295,102.414268494,100.694793701,3863,99.03
110.100341797,110.325370789,110.044502258,110.156806946,110.767158508,110.472976685,110.280975342,110.84172821,110.151580811,110.162963867,2557,104.37
91.2016677856,91.5563812256,91.0858154297,91.5102310181,91.276763916,92.1672668457,91.4178466797,91.0875701904,90.984992981,89.8392944336,3976,94.35
91.4600982666,92.1141586304,91.0634841919,91.2655639648,91.051864624,91.5196762085,91.3958053589,91.1477813721,92.5157470703,91.2322235107,213,93.62
110.372009277,110.324905396,110.044425964,110.162338257,110.770118713,110.242088318,110.186759949,109.966804504,109.837745667,109.953399658,3075,108.42
102.717803955,102.40738678,100.165390015,102.921333313,102.389259338,103.333068848,103.049415588,102.313835144,101.571601868,100.67149353,398,98.96
110.626335144,110.325485229,110.096542358,110.162109375,110.724456787,110.242225647,110.283714294,109.96661377,109.81489563,110.164176941,1846,108.38
90.4493255615,91.5562820435,91.0864486694,91.1139907837,91.2999801636,91.5250778198,91.399810791,91.1496276855,91.0232467651,89.3632888794,5434,99.84
110.013046265,110.325721741,110.096710205,109.985748291,110.729827881,110.384666443,110.119468689,110.840820312,109.83769989,110.69128418,4959,108.03
92.1043319702,91.4992218018,91.0639877319,91.2600402832,91.2755508423,90.9440841675,91.4182281494,91.2132797241,91.0057144165,91.2666473389,208,91.94
76.5049438477,76.5532836914,76.6312866211,76.0780487061,76.6926879883,75.9701156616,77.0772628784,76.3918457031,76.9780578613,76.7676544189,2863,80.53
91.2089767456,91.1049728394,91.3542404175,91.0958328247,89.9712905884,90.6949539185,91.4190216064,91.1498413086,91.2732391357,91.2700653076,8329,91.96
91.1986694336,91.5572738647,91.0857086182,91.5264129639,91.2769546509,91.0342407227,91.418586731,91.0875244141,91.2563171387,91.7742919922,8056,89.38
91.5613937378,91.5543212891,91.0358963013,91.101776123,91.0653610229,91.478805542,91.1457595825,90.3042068481,91.1402053833,90.9159622192,7820,85.59
101.298805237,100.670257568,100.164924622,103.010063171,102.433387756,100.025558472,103.011291504,102.385025024,101.659820557,102.751052856,5254,106.47
110.012962341,110.325370789,110.044624329,110.162506104,110.769302368,110.38180542,110.119529724,109.96672821,110.945594788,110.354362488,3434,109.55
101.660842896,101.074813843,100.355476379,103.586791992,101.746490479,101.764831543,103.05279541,109.859016418,102.574180603,102.987495422,479,101.26
91.2065200806,91.995880127,91.0619506836,91.0824050903,90.1134109497,90.6315078735,91.393989563,91.148399353,91.1481246948,91.2313461304,4658,91.04
110.533615112,110.325248718,110.095932007,110.175102234,110.226951599,110.455383301,110.217727661,110.032165527,110.150268555,110.690757751,6244,111.91
91.208442688,91.4994659424,93.8053359985,91.1302719116,91.2814102173,91.4790802002,91.3115997314,90.4055480957,91.2249603271,91.2707138062,5146,91.84
110.099998474,110.238685608,110.091072083,110.035972595,110.228157043,110.471839905,109.963981628,109.90271759,110.931381226,110.350067139,6232,110.0
101.869125366,101.873336792,102.653274536,102.778793335,102.287002563,102.4793396,102.682685852,101.781738281,100.851196289,101.362037659,3651,99.99
91.5668640137,91.5001602173,91.3173141479,91.3524093628,91.3384017944,105.089828491,88.8199615479,97.4776916504,91.1394805908,96.3003311157,3260,113.87
110.100242615,109.784133911,110.015182495,110.161193848,110.765167236,110.369613647,109.963050842,109.901100159,110.946685791,110.692375183,6770,117.36
104.890640259,102.586433411,103.039909363,103.503547668,103.94644928,105.301475525,108.096122742,105.038368225,102.651855469,102.834815979,6414,105.04
91.6728057861,92.0609359741,91.083114624,93.8191604614,92.5696640015,90.6528930664,91.1712036133,91.1561126709,92.3258056641,91.4170913696,5179,95.58
110.53453064,110.442855835,110.096534729,110.156257629,109.766098022,110.241859436,110.281143188,110.032363892,109.837532043,110.164535522,6804,118.31
91.4603729248,91.7787780762,91.4203186035,91.2657699585,91.0529785156,91.3638000488,91.3115310669,91.1491012573,91.1480636597,92.0791854858,2674,92.09
91.2072067261,91.4995651245,91.0640411377,91.5241165161,91.2771759033,91.4796066284,91.3915252686,91.1472244263,91.0231552124,90.9286575317,4725,92.84
91.5614013672,91.4992446899,90.453704834,91.5257034302,91.0524291992,91.4790878296,91.3957977295,91.2125930786,91.1481170654,91.2572402954,3964,88.92
101.539199829,100.672645569,102.661560059,102.772941589,102.404205322,100.336448669,102.902320862,102.265075684,102.3409729,100.684112549,7514,98.85
110.534751892,109.784660339,110.575752258,109.984863281,109.765594482,110.146560669,110.119140625,109.919380188,110.934997559,110.162826538,6138,109.04
91.5611190796,91.1047973633,91.0604171753,91.0966415405,91.2741012573,91.4627685547,91.3970718384,91.0870819092,91.0229415894,89.9458770752,3806,87.71
76.8125152588,76.9340286255,76.8428573608,77.0074157715,76.605140686,76.7210006714,76.7165222168,76.3900527954,76.6042404175,76.3144073486,7987,74.08
94.3384094238,91.4993896484,91.3580093384,91.2657470703,93.1346664429,92.6978607178,91.4194335938,91.1001358032,91.148399353,91.2719116211,6915,100.8
91.5620346069,91.4991989136,91.4195632935,91.0966567993,91.2808151245,91.4508056641,91.3106765747,91.0874099731,90.9851455688,91.4181671143,5977,93.74
76.6255493164,76.9360427856,76.8433532715,77.1118392944,76.6056671143,76.7657546997,76.6440124512,76.3899230957,76.4047164917,76.8247680664,824,77.31
110.012786865,110.427444458,110.04460907,109.983840942,110.769302368,110.362472534,110.119445801,109.902252197,109.838035583,110.295829773,3676,109.79
110.013038635,110.442871094,110.044570923,110.162368774,110.086547852,110.38293457,110.186660767,109.903266907,109.814964294,110.690864563,3689,122.31
91.5674667358,91.5564575195,91.3575210571,91.2657699585,92.9903488159,91.383026123,91.3875198364,90.7088012695,91.1486663818,91.2745132446,5928,94.54
90.7472229004,92.0371551514,91.420715332,91.5340881348,92.5995635986,91.5191650391,91.3876113892,91.087600708,92.5227661133,91.4184265137,1321,93.38
91.2073974609,88.4372406006,90.435585022,91.2655258179,89.2701797485,89.564163208,91.387802124,91.2128067017,91.1470336914,91.267791748,7552,97.16
110.100067139,110.468414307,110.096565247,110.160293579,110.688331604,110.147064209,109.963180542,109.900367737,110.945724487,110.288764954,7155,108.23
91.5607528687,91.775138855,91.0608901978,91.0964508057,91.2793121338,91.4073257446,91.3870010376,93.0703582764,92.4016952515,90.9160079956,2112,88.26
110.686286926,109.784828186,110.017883301,110.175636292,110.723937988,110.242202759,110.283477783,109.919425964,110.152267456,109.953918457,356,110.91
91.2102355957,92.0412063599,91.0622024536,91.5273742676,93.2266235352,91.3780441284,91.420463562,91.2344894409,90.9859466553,91.4180679321,4879,90.16
91.2034606934,91.4994125366,91.4205474854,91.2540512085,89.7544708252,91.3773345947,91.3951263428,93.0331573486,91.2614364624,91.2703552246,4019,90.69
91.2048950195,92.0957946777,91.0642547607,91.5267486572,91.2811584473,91.5169525146,91.3877639771,91.1483535767,91.1480941772,92.1147460938,5742,100.74
91.5611419678,90.8395996094,91.0636062622,91.0949478149,89.2867431641,91.5130233765,91.3924942017,90.3452606201,91.2557601929,90.9158706665,8021,97.71
91.561378479,91.5563583374,91.0637054443,91.3451690674,91.2815322876,91.3778991699,91.3888092041,91.1879653931,91.1487121582,91.2725448608,1266,117.85
90.4241485596,91.556312561,90.7963943481,91.1151199341,89.9507598877,90.6241149902,91.3879013062,91.1871185303,91.1486968994,91.4173660278,7895,92.8
91.5561447144,92.065322876,91.3577957153,91.2655334473,91.0626983643,94.6591415405,91.1463851929,91.0875473022,90.9913024902,91.2684555054,2239,87.53
91.4623031616,91.5563201904,91.063369751,91.1348648071,91.277381897,91.4792098999,91.1525497437,91.1647262573,92.4886169434,92.1552352905,876,89.52
110.100021362,110.429405212,110.011062622,109.829902649,110.769096375,110.241722107,109.964225769,109.902702332,109.847763062,110.688774109,1094,114.94
91.4595108032,91.4993438721,90.8406906128,91.2664413452,91.6002655029,92.7175140381,91.3886032104,91.2138290405,91.023109436,91.2689208984,1795,91.37
91.4600372314,91.5560379028,94.4056091309,91.3401870728,91.2781600952,92.6548156738,91.3114395142,91.2150115967,91.273651123,91.4181365967,2768,99.6
91.5614242554,91.4959030151,90.4418945312,91.2573394775,91.2197113037,90.6073303223,91.3103179932,91.0874557495,91.2512130737,91.2713165283,7128,93.17
91.2044067383,91.5565109253,91.0609054565,91.1286315918,91.2811203003,91.377243042,91.4198913574,91.0875473022,91.6703109741,92.1063690186,5525,100.0
109.995750427,110.443466187,110.044418335,109.985046387,110.757881165,108.210144043,110.217529297,109.918861389,109.848121643,110.679084778,6733,107.74
91.4496383667,91.1045150757,90.4444961548,91.4079360962,89.7356948853,89.4588775635,91.4034805298,91.186882019,90.1913375854,91.2470703125,4653,92.54
91.4572296143,91.498840332,91.0638046265,91.094619751,91.2821807861,91.4174499512,91.3110733032,91.2289886475,91.0232086182,91.4197235107,7957,84.12
110.099975586,109.784866333,110.577194214,110.160171509,109.765541077,110.384002686,110.1195755,109.966743469,110.152023315,110.164550781,1794,111.9
101.778816223,100.666618347,102.503417969,102.818351746,98.0158233643,100.33605957,102.21245575,99.6390609741,99.1135406494,99.3762741089,7478,97.87
110.52394104,109.784797668,110.044448853,110.174888611,110.769470215,110.453994751,110.217193604,110.032043457,109.838142395,110.692855835,2433,107.35
91.5613021851,91.4994125366,91.97996521,91.2949066162,91.2801361084,91.3776779175,91.3943099976,91.2144241333,90.8233337402,91.2711029053,7221,104.31
110.379867554,109.784217834,110.096817017,109.829986572,110.769981384,110.241958618,109.963607788,109.902107239,109.844650269,110.35294342,5252,117.26
110.100151062,110.325073242,110.044425964,109.98575592,110.087150574,110.37260437,109.963600159,109.919113159,109.815078735,110.164459229,8248,108.05
104.038116455,102.717376709,102.600227356,103.325660706,102.459838867,103.717918396,102.704956055,102.222862244,102.131767273,103.278190613,5197,124.31
110.012512207,109.784286499,110.044395447,110.17641449,110.768981934,110.241828918,110.217750549,110.832702637,110.946624756,110.689842224,5491,111.56
91.2093353271,91.4988708496,91.0847167969,91.1113204956,90.0553894043,91.3771743774,91.3873138428,91.2131271362,91.0466384888,91.2653884888,217,92.5
109.568855286,100.668113708,103.10735321,103.243598938,102.396812439,103.7135849,102.721916199,102.945800781,102.154602051,100.869888306,2147,128.14
76.5059967041,76.9363327026,76.5492477417,76.1135559082,76.6323547363,75.9324188232,76.3446960449,76.6817550659,76.6044845581,76.8246917725,3919,74.2
91.2062759399,91.4992599487,91.4210739136,91.5491790771,91.2813949585,90.6812057495,91.3874511719,91.1871795654,91.2090072632,92.1587600708,3248,114.6
91.6162261963,91.6148605347,92.6055374146,91.2761306763,93.0314865112,91.4783935547,91.1474990845,91.1869354248,91.1511459351,91.1070404053,5377,103.42
99.6199188232,99.8115997314,102.348907471,101.769355774,102.579406738,101.418678284,102.700210571,101.765213013,102.027046204,102.529029846,7801,100.37
91.4604568481,89.8061676025,91.4205169678,91.2506408691,93.0372161865,91.479133606,91.4185028076,91.0877304077,92.4232025146,91.41822052,49,94.57
91.5622558594,92.0959625244,91.0859527588,91.1241836548,92.7640228271,91.5205154419,91.3877716064,91.1472091675,91.1487197876,91.2682266235,7320,93.39
100.006828308,102.452507019,100.161140442,102.561988831,101.830963135,101.694862366,101.516868591,102.374679565,102.072593689,101.615989685,1626,100.83
110.332183838,110.412536621,110.576805115,109.98563385,110.086875916,110.383766174,110.217140198,109.966468811,110.152374268,110.690322876,7975,110.71
90.633895874,91.5557861328,90.4438705444,91.095993042,91.0521621704,91.4921035767,91.1452560425,94.5659484863,90.9860534668,91.270324707,3495,101.07
100.852783203,102.013046265,101.01007843,103.185920715,102.35509491,101.426002502,104.04875946,102.804748535,102.630348206,100.698738098,6660,100.35
110.369781494,110.349159241,110.044265747,110.156700134,110.22731781,110.14704895,110.283485413,109.966590881,109.809402466,110.163993835,2595,113.03
102.732772827,100.038253784,100.181716919,102.249336243,103.017280579,102.983062744,102.628929138,102.411880493,101.60193634,102.226425171,2418,101.18
102.649581909,102.271499634,100.963508606,103.260635376,102.426147461,102.89793396,103.05040741,102.853668213,102.525253296,100.625869751,3597,99.1
110.495292664,110.395767212,110.575874329,110.155784607,110.762268066,110.383857727,110.119354248,110.838951111,109.837799072,109.954315186,7928,107.65
90.4539642334,92.0388946533,91.0870819092,91.8109283447,91.0615463257,90.7846603394,91.1454467773,90.4164199829,90.9922332764,91.4190063477,8227,88.25
91.4604187012,95.4222335815,92.1158370972,97.1538772583,91.2805099487,100.155723572,99.5135650635,98.6068496704,97.2629089355,91.2740402222,36,94.12
91.942489624,91.8110198975,92.858795166,91.2653656006,91.276550293,91.4899291992,91.39012146,93.3949356079,91.1929550171,92.1600418091,3650,86.34
90.4186096191,91.4635314941,91.0539245605,91.2665100098,91.0517730713,91.3784179688,91.1463851929,90.3320388794,90.9856414795,90.9150772095,7087,100.1
110.274169922,109.784706116,109.980125427,109.985527039,109.765518188,110.454673767,110.186576843,110.839241028,109.815086365,109.953872681,414,117.03
99.8483505249,100.667945862,102.336807251,103.05884552,102.443588257,101.415496826,103.134307861,102.550079346,102.315444946,100.689804077,4827,105.31
76.6259078979,76.8938293457,76.6329498291,77.0253372192,77.0127639771,76.8945465088,76.6451797485,77.1446151733,76.8717346191,76.8245697021,7556,75.41
91.4601593018,91.928024292,91.0938796997,91.3494949341,93.0233078003,90.6568984985,91.3125686646,91.1873016357,91.023109436,92.1572113037,3390,94.31
99.7249984741,99.8305969238,102.682441711,103.185768127,102.558158875,103.554153442,103.065254211,102.510795593,102.299263,100.622901917,4363,98.92
91.4591903687,91.499382019,91.3193817139,91.0944976807,92.9632720947,91.3774261475,91.145111084,91.2146453857,91.0228881836,91.2654724121,5332,91.48
91.2088546753,91.556350708,96.2008514404,91.2656326294,92.1851882935,91.294128418,91.43334198,91.2154693604,91.3809814453,91.4182052612,6924,89.15
110.100357056,110.460990906,110.044494629,110.160316467,110.087310791,110.241905212,110.186851501,110.032447815,109.815124512,110.162277222,3482,105.79
99.946685791,100.239006042,100.405227661,102.406349182,98.9791946411,100.012969971,100.445587158,102.25932312,101.904083252,100.504516602,8020,100.9
103.46206665,102.715705872,103.189781189,109.885887146,102.461631775,104.874107361,103.699905396,102.406646729,109.843284607,100.853469849,2722,98.57
91.4524307251,91.5514907837,91.4205932617,91.4949645996,91.0606765747,91.3759841919,91.4412918091,91.2149276733,92.0980834961,91.2679901123,7435,84.8
91.4600982666,91.0114898682,90.634727478,91.0938720703,91.2755203247,90.3354949951,91.3881378174,92.3208084106,91.1487045288,91.4179382324,407,94.61
110.36920166,110.333175659,109.980171204,109.985725403,110.228042603,110.474571228,109.964027405,109.966545105,110.151405334,110.157577515,1072,111.52
102.718887329,100.672668457,99.4470748901,102.943092346,101.287887573,100.95198822,103.113845825,102.384925842,102.681968689,103.447387695,3251,109.37
110.62638855,110.837631226,110.096809387,109.830062866,109.765563965,110.382377625,110.28339386,109.919792175,109.847389221,110.692756653,6355,112.47
110.804046631,110.442687988,110.044487,109.985275269,110.729614258,110.146690369,110.283760071,110.032188416,109.81526947,109.954269409,2375,122.4
91.561378479,91.5553207397,91.0608596802,91.2652816772,90.4847488403,91.3724136353,91.1455078125,91.1500854492,91.8256454468,91.4173736572,7456,97.34
91.2090759277,92.1127853394,91.0621032715,91.1257705688,93.0265197754,91.5045700073,91.3111801147,91.1469421387,91.14868927,91.2705764771,3231,92.98
99.8419952393,99.8204879761,102.568313599,102.567146301,102.859428406,100.026695251,102.927047729,102.284980774,101.97858429,103.474189758,8333,93.83
102.016586304,99.8399429321,102.688072205,102.790138245,99.9814453125,100.329078674,102.468711853,101.800354004,102.567817688,100.622161865,3785,115.83
102.608070374,101.665908813,103.086654663,102.607086182,104.170005798,104.871406555,103.538192749,102.634376526,102.399940491,103.15473175,3907,101.6
91.5614852905,91.4994659424,91.304359436,91.3506698608,91.0522613525,91.3773651123,91.39112854,90.351234436,90.2168426514,91.4158935547,3669,88.36
91.5615539551,91.4993362427,91.3421096802,91.3251419067,92.2854995728,91.4788665771,91.397895813,91.087600708,91.0234832764,91.272354126,860,88.91
110.527084351,110.325370789,110.014572144,110.175132751,110.729598999,110.145362854,109.963783264,109.966621399,109.814369202,110.295158386,7038,110.66
76.6260452271,76.5481185913,76.4892501831,77.1122283936,76.6054077148,75.9191207886,76.6488265991,77.1433105469,76.8721008301,76.3141326904,3440,77.62
100.273071289,100.720878601,100.18724823,102.537162781,101.04410553,101.428977966,103.12677002,102.540115356,102.69757843,102.741470337,4967,102.25
110.807571411,110.441619873,110.575492859,110.079956055,110.087379456,110.455406189,110.217803955,109.901596069,110.148925781,110.354354858,7288,105.06
110.47505188,110.837615967,110.017959595,110.174263,110.728820801,110.146598816,110.11946106,109.966651917,109.83808136,110.16444397,7665,104.95
91.5614013672,91.1066436768,92.7446899414,91.3398895264,93.1290359497,91.4793167114,91.3111343384,91.1902160645,92.507774353,92.1682281494,312,92.74
91.2060165405,90.4089889526,91.4196395874,90.9934616089,91.2807846069,91.3726272583,91.1458816528,91.0873260498,91.1477584839,90.9502639771,1770,265.32
110.100250244,110.325340271,109.980056763,109.829902649,110.086715698,110.145904541,109.963516235,109.966621399,109.837738037,109.954093933,5795,109.38
94.4770965576,91.5564575195,92.0738830566,91.5556640625,91.2814178467,90.8628463745,91.4207077026,91.0876693726,91.1965026855,91.4178771973,977,93.02
110.535903931,109.784286499,109.98009491,110.16242218,110.08719635,110.472473145,109.963569641,109.966682434,110.948013306,110.164169312,4056,109.13
102.186569214,100.665504456,102.626350403,103.347877502,102.876976013,103.666397095,103.156211853,102.528167725,106.493644714,103.356735229,5409,102.77
102.288520813,100.20942688,102.385055542,102.798034668,99.9010238647,102.609024048,100.476234436,101.156936646,102.224151611,100.623466492,5814,99.16
110.012382507,109.784309387,110.096817017,109.829978943,110.769607544,110.146789551,110.281417847,110.03250885,110.15133667,109.954559326,4593,119.2
91.4587402344,91.4990997314,90.4619903564,91.0958786011,91.053276062,90.6040344238,91.3878555298,91.1868286133,91.0227966309,91.4181518555,7280,87.22
91.4527740479,91.4986953735,90.9867095947,91.182800293,91.276222229,91.4567947388,91.1426773071,91.086265564,91.0385818481,91.2656555176,2626,94.83
101.448226929,100.949020386,99.4588851929,102.840454102,100.273384094,101.417869568,103.218444824,103.528121948,102.079231262,103.490943909,2163,106.08
91.2090377808,91.1052093506,90.4450149536,91.5264129639,90.9911270142,91.5162353516,91.3906478882,91.1609420776,90.8665771484,90.9196243286,1048,94.44
91.2088546753,91.5553741455,91.0847091675,91.0964431763,89.7788467407,91.4791030884,91.1443252563,91.2137374878,91.1484832764,91.2668914795,233,89.49
91.2076187134,92.0001678467,91.0642166138,91.114074707,91.3199157715,91.4791259766,91.234916687,92.4418411255,92.092590332,91.4173660278,2997,94.18
91.5614089966,91.1050109863,90.7515640259,91.3391113281,91.2766876221,91.4791793823,91.3877258301,91.150390625,90.9856414795,91.2698745728,7093,115.32
110.807884216,110.454689026,109.98526001,110.161483765,109.765716553,110.368217468,109.962539673,110.032432556,110.150543213,110.291145325,7892,106.02
110.013008118,110.46988678,110.574424744,109.793647766,110.084907532,110.146713257,110.186943054,109.919593811,110.150520325,110.692779541,7223,115.04
91.4597854614,91.8539810181,91.0811920166,91.9064178467,91.25831604,90.6496124268,91.1453170776,91.1871948242,92.4842071533,91.2578735352,4429,87.15
91.4607086182,91.3451538086,90.567565918,91.1268997192,91.2809448242,91.3771209717,91.1452178955,91.2148284912,91.0230941772,91.4147109985,1163,97.9
110.012702942,110.836975098,110.044441223,109.829925537,110.08644104,109.641357422,110.275909424,109.90196228,109.847557068,110.164131165,7162,107.5
91.4604034424,91.9274215698,91.2840881348,91.5233383179,91.0524597168,91.4789505005,91.4180145264,91.2138977051,91.1482620239,92.1290512085,391,87.79
76.7304382324,76.4852981567,76.5447769165,76.1147766113,76.689125061,76.8949356079,76.6563186646,77.0831985474,76.405380249,76.3156356812,3972,77.64
110.012924194,110.836120605,110.017227173,110.159286499,109.766036987,110.383773804,110.119644165,110.031829834,109.847816467,109.954460144,3922,109.49
91.1944885254,91.4995803833,91.421295166,91.3685531616,90.2268066406,89.6432571411,91.392868042,90.3649597168,91.02318573,91.4178161621,7830,84.72
76.8115234375,76.8936767578,76.5434799194,77.1118469238,76.688621521,76.5918731689,76.7165679932,77.0836410522,76.9870223999,76.8243408203,424,77.36
91.5613327026,91.4989929199,91.3525085449,91.3141784668,91.0521392822,90.8880157471,91.3873748779,91.0874404907,91.0232696533,91.5314559937,2723,91.62
90.466293335,91.1064682007,91.3578567505,91.1223220825,92.9553222656,91.4790878296,91.3875198364,91.147644043,91.1535720825,90.9877243042,4023,91.59
107.47290802,99.9056167603,102.602653503,102.960533142,102.679115295,103.571334839,102.676048279,102.524391174,102.466880798,102.746841431,7589,100.61
91.5615310669,91.1050338745,91.351600647,91.0962905884,90.2417373657,91.5203933716,91.3977050781,90.3570861816,91.1485519409,91.4163513184,586,91.26
91.4594726562,91.9421615601,91.3190612793,91.3370666504,93.0073318481,89.7270126343,91.3186035156,91.213218689,91.2176055908,91.270614624,2879,89.26
