ID,gblinear3_0,gblinear3_1,gblinear3_2,gblinear3_3,gblinear3_4,gblinear3_5,gblinear3_6,gblinear3_7,gblinear3_8,gblinear3_9,gblinear4_0,gblinear4_1,gblinear4_2,gblinear4_3,gblinear4_4,gblinear4_5,gblinear4_6,gblinear4_7,gblinear4_8,gblinear4_9,gblinear5_0,gblinear5_1,gblinear5_2,gblinear5_3,gblinear5_4,gblinear5_5,gblinear5_6,gblinear5_7,gblinear5_8,gblinear5_9,gblinear6_0,gblinear6_1,gblinear6_2,gblinear6_3,gblinear6_4,gblinear6_5,gblinear6_6,gblinear6_7,gblinear6_8,gblinear6_9
6803,93.7867507935,92.8997192383,93.821975708,93.2137451172,92.3905258179,95.0277481079,93.4008331299,94.1832199097,93.8969268799,93.9572677612,93.9388580322,93.3548278809,92.1616973877,94.795753479,94.1826629639,93.6741638184,94.142906189,93.3931045532,94.1258621216,93.6570587158,94.5286026001,94.0628738403,93.6165237427,93.457359314,95.031288147,92.9501800537,94.1226348877,93.423500061,94.6307754517,93.5265045166,93.0294113159,93.3450622559,93.6741409302,92.1066818237,94.1657485962,93.2512512207,92.0616836548,93.2178497314,92.7510223389,93.6589355469
2176,113.294204712,112.834709167,113.478393555,112.948242188,113.331634521,113.317672729,111.717987061,111.402534485,112.17905426,114.650817871,112.146530151,112.391586304,113.634437561,112.793106079,114.134674072,112.637245178,112.395652771,112.766403198,111.360366821,114.337081909,111.315238953,112.886238098,112.344566345,112.537406921,111.754714966,112.718719482,114.413314819,112.678131104,113.229179382,113.088439941,114.221549988,112.700920105,113.839157104,113.356788635,111.434532166,113.233352661,114.916923523,112.842597961,112.103492737,113.266296387
2516,103.595741272,103.811882019,102.931632996,103.11089325,103.714149475,102.025108337,100.343902588,103.056846619,101.417945862,103.535125732,102.755805969,105.023971558,102.230201721,100.748336792,104.246559143,101.13848877,101.439239502,101.188026428,103.395797729,102.31237793,103.03263855,102.978363037,102.882141113,102.267623901,102.179100037,102.690673828,101.900611877,102.858345032,104.081832886,103.006454468,104.35534668,101.652297974,103.138587952,102.824745178,103.782951355,102.157051086,102.54385376,101.485946655,100.777046204,102.089874268
7138,111.550224304,111.568756104,109.161422729,111.178352356,112.803688049,104.805862427,111.664962769,111.292503357,109.902862549,110.301521301,109.811294556,106.58543396,110.134361267,112.188400269,108.613853455,106.214042664,108.990234375,109.649009705,108.839134216,111.31413269,110.374412537,106.940383911,109.876358032,111.185691833,109.162071228,110.447937012,111.31036377,104.55140686,111.939926147,109.374313354,110.224067688,111.489685059,106.512001038,106.694984436,109.465904236,106.442825317,106.839752197,109.496788025,109.585578918,110.279380798
930,90.4772567749,89.8042373657,92.255355835,91.6616592407,89.9922485352,92.1618347168,89.7771759033,91.0926055908,92.3533935547,91.700630188,90.0348510742,90.0541915894,91.2239227295,92.1149902344,91.1227874756,90.2297439575,89.8430328369,90.2571563721,90.0799942017,91.1329956055,90.3882980347,91.9640579224,91.0503234863,90.0580749512,89.1718063354,91.3045349121,92.5949325562,90.8553619385,91.3833694458,91.4246139526,91.6594009399,91.2442398071,91.1837539673,90.8596420288,91.2763595581,91.2099914551,90.2522277832,90.3958206177,91.923789978,92.2118377686
3723,105.611671448,105.831497192,106.330863953,105.02495575,106.74823761,104.620307922,106.340011597,105.472885132,105.525238037,104.584480286,106.241500854,106.390625,106.645530701,106.296165466,106.176353455,104.921760559,104.95324707,106.249153137,105.007530212,105.690330505,104.931526184,105.10496521,105.812355042,104.120948792,105.582756042,105.958404541,106.015396118,106.497146606,105.606636047,105.808937073,106.179222107,105.023391724,105.751014709,105.988265991,105.757720947,106.067070007,105.272117615,106.260101318,105.535362244,105.293373108
6154,94.1861724854,95.189666748,94.3518066406,96.0242919922,93.430809021,95.8541717529,95.9722442627,94.9970855713,94.660949707,94.5694198608,93.9190826416,94.4823532104,96.641456604,95.3267822266,96.013633728,95.7324523926,94.1805038452,95.2225494385,95.6290740967,95.3250198364,93.6035079956,93.9558944702,93.4307632446,94.426071167,94.4535293579,93.4901123047,94.199256897,93.8361740112,94.7859115601,93.2378997803,93.863609314,95.6716461182,94.8506240845,93.677986145,94.884147644,95.5858764648,94.0016784668,95.1510391235,94.7741928101,94.1112670898
1414,106.559928894,105.221244812,106.530303955,105.788024902,105.876945496,105.703201294,106.862533569,106.096008301,105.988227844,106.387763977,105.926383972,106.347084045,105.552841187,105.66394043,106.931091309,107.026367188,105.602806091,104.902534485,106.775306702,105.893829346,104.927864075,108.150680542,105.455429077,106.482902527,106.730812073,106.619667053,106.514060974,105.328178406,106.238883972,105.532791138,107.746101379,106.474868774,106.020088196,105.1978302,106.97580719,107.434783936,107.805870056,106.579727173,106.583770752,106.739555359
3826,97.8242111206,98.1442565918,98.6326141357,98.6505584717,98.7410125732,98.8233032227,100.341651917,97.9362030029,96.9813690186,98.2716522217,97.7654495239,98.2945785522,98.2284469604,98.3847503662,98.6598358154,99.296043396,98.8944244385,98.2334747314,97.0994644165,97.5178222656,98.7655563354,101.304397583,97.6430130005,97.9353561401,97.669708252,98.7527542114,98.7386932373,98.2963867188,97.0900421143,98.466003418,98.1594009399,97.0533905029,98.0746154785,99.9983673096,99.3427505493,97.4871673584,99.5378875732,98.3738021851,99.2654876709,99.2973937988
6350,94.543006897,95.8886947632,94.9844970703,92.5223617554,94.8395690918,94.9085388184,95.067855835,95.1515808105,93.1964035034,96.1815719604,96.0903778076,96.6880722046,94.556930542,93.2490844727,96.4597930908,96.4988021851,94.2928085327,94.618347168,94.9900131226,95.7697677612,92.8059616089,96.3781356812,94.3159484863,95.9565963745,95.7277984619,94.5416412354,91.4164276123,94.5130844116,96.0456237793,93.1754608154,95.3283157349,95.8312683105,95.83253479,93.8527603149,93.2934188843,94.715965271,95.6998214722,95.6697006226,94.3965377808,94.7013092041
736,112.02015686,110.909202576,111.276481628,110.617904663,111.583930969,110.745536804,111.227325439,111.504936218,112.129402161,111.535743713,111.957069397,112.0835495,112.042945862,111.334129333,111.462524414,111.550308228,112.526397705,111.748931885,111.147735596,111.527305603,111.668060303,111.78326416,111.295814514,112.034164429,112.186264038,111.912094116,111.456809998,111.434547424,111.53339386,111.788665771,111.51927948,112.135353088,111.860092163,112.047454834,111.563827515,111.731300354,111.926208496,111.671173096,111.608657837,109.962280273
1891,93.5793838501,96.058921814,95.2473449707,97.3290100098,97.1460189819,97.5420761108,96.2726974487,95.7484054565,94.6426773071,95.5824356079,96.7843170166,96.2228622437,96.5697937012,97.0026550293,96.1795806885,96.6254577637,96.3992919922,97.0344314575,96.839263916,97.0295944214,96.5989837646,96.6617965698,93.2886657715,95.9522323608,96.1996383667,96.1933288574,95.8397521973,96.2314682007,96.5252685547,96.923538208,96.1649932861,96.1132736206,96.2171020508,96.8778762817,96.5732269287,96.8475036621,94.9478988647,95.6657867432,96.2344665527,96.9566345215
5216,90.5254821777,89.5692672729,90.084815979,90.3417282104,89.0805969238,88.5408859253,89.1802520752,89.1359024048,90.2747955322,89.4527130127,88.389755249,89.7726745605,92.2429733276,88.3070983887,88.295791626,90.5848922729,90.0791625977,89.839263916,88.9983978271,89.5508041382,90.6950912476,91.5576324463,89.4820175171,88.797706604,90.8110809326,89.7244949341,89.2492294312,88.4373626709,91.7757339478,90.4704055786,89.7502975464,90.1071472168,90.7389297485,90.1193237305,89.9789810181,89.9865875244,89.5599899292,90.2195892334,89.8874130249,92.0375595093
4746,107.538291931,105.845039368,105.30846405,107.205245972,107.83656311,106.436973572,107.541862488,107.586647034,106.977401733,107.60194397,106.063957214,107.537361145,106.667449951,107.551528931,107.512451172,106.273719788,108.144088745,107.230789185,108.639007568,107.715553284,107.119918823,106.758956909,106.810127258,107.581283569,106.786224365,105.324707031,107.092758179,106.815139771,106.888938904,106.9400177,106.92931366,106.099075317,107.083946228,107.003265381,107.187034607,107.20476532,106.926696777,106.734329224,108.256332397,106.234092712
4775,95.3935394287,94.8767852783,95.4546813965,94.7599639893,94.0736694336,96.0836868286,94.5746154785,95.8623580933,94.2624969482,96.381111145,95.234954834,96.3558120728,94.8500366211,97.2214584351,97.3797302246,96.4083328247,94.3760910034,95.9002990723,96.9108352661,95.9870986938,95.5477218628,95.9173202515,94.9317474365,95.1365203857,96.3284454346,96.5597915649,95.2760238647,94.9379348755,95.7396621704,95.3898849487,94.7228317261,96.0356063843,95.4955368042,96.4740066528,94.4306335449,95.7602920532,94.7596359253,95.5691223145,95.6873321533,97.3299407959
3306,102.308570862,103.015663147,103.522598267,102.746246338,102.26713562,102.101844788,103.072654724,102.635162354,103.621040344,102.982170105,103.406845093,103.40045166,103.013519287,103.336196899,102.395393372,102.991111755,103.178153992,102.957649231,102.16230011,103.088676453,103.168273926,103.454864502,101.459571838,102.380836487,103.394828796,103.685264587,103.817771912,104.057807922,103.204139709,103.150512695,103.748435974,103.428886414,102.836128235,103.473075867,103.343803406,103.00125885,103.044273376,104.292655945,102.311668396,104.695655823
6983,103.809860229,105.786636353,106.245643616,104.136901855,105.317657471,105.425987244,104.658935547,105.257278442,105.044929504,105.594963074,104.870407104,104.889007568,103.753974915,104.199127197,104.909439087,105.190460205,106.160484314,105.873077393,104.457199097,105.073638916,103.820495605,105.395324707,106.306015015,105.157409668,104.998748779,105.3595047,104.857429504,105.094482422,106.267738342,103.606071472,105.695228577,106.064025879,105.442604065,106.34098053,106.083847046,105.17665863,104.291755676,105.222877502,105.289176941,104.680007935
1240,114.646514893,114.609535217,115.272392273,114.619422913,116.259895325,113.692741394,113.516281128,116.113975525,116.26197052,113.927825928,115.495910645,114.000534058,114.405357361,114.899124146,114.394836426,114.778923035,114.162261963,113.010238647,115.430641174,115.846160889,114.898536682,114.510803223,113.944801331,115.508773804,115.076980591,114.701171875,115.067832947,115.587394714,114.311141968,115.884628296,115.105583191,114.335746765,115.70677948,115.395019531,115.751747131,116.241531372,115.843482971,114.415466309,115.632133484,115.755653381
2735,94.348526001,96.3879241943,97.0225982666,96.1831741333,95.8353805542,95.3659057617,96.0036315918,96.9225692749,94.4646911621,95.2264099121,97.0824813843,96.2268829346,95.3271331787,96.6561737061,95.7965393066,95.9675064087,96.1259918213,97.0204467773,96.2383956909,96.1460952759,97.39478302,96.7387542725,95.8376541138,95.4144363403,95.9338531494,96.6443099976,96.50831604,95.0285415649,95.7393341064,95.9946136475,94.4485397339,95.2062530518,95.3429412842,96.2731170654,95.9798355103,95.9927825928,96.3713989258,96.1586761475,95.3062286377,95.627281189
2546,110.503540039,109.351272583,109.876174927,110.111961365,110.381332397,109.975921631,109.114837646,109.88306427,110.053970337,109.646911621,109.41708374,108.814247131,110.434989929,108.797744751,109.867050171,109.18927002,109.145706177,107.952064514,109.550483704,109.19683075,109.709068298,109.340148926,109.441772461,110.315979004,110.999130249,108.801437378,108.622581482,110.050369263,110.39969635,109.227119446,110.041252136,109.482749939,110.204284668,109.436294556,109.802215576,110.478759766,110.557014465,109.478500366,110.387748718,109.513412476
1133,94.6897659302,93.0999603271,94.132232666,95.7317428589,94.7652282715,92.1234283447,94.2652282715,93.5189971924,93.7280044556,94.291229248,94.3143997192,94.8102035522,92.1983032227,92.5166091919,94.9851303101,94.4039001465,94.399848938,95.3667755127,93.6544342041,96.952545166,94.5999145508,93.7818756104,94.1379547119,92.4461288452,96.6842956543,94.9058380127,94.2787704468,97.426322937,92.2989501953,93.6604156494,93.2397613525,92.4736862183,95.5370101929,94.2648468018,95.75390625,96.3479003906,95.4099502563,93.9813690186,94.004196167,93.4584350586
6311,114.235313416,116.09627533,115.199287415,114.114685059,115.319122314,115.681427002,116.59021759,114.996063232,115.932876587,114.362289429,113.186935425,114.116416931,115.672477722,114.92640686,115.662963867,114.24306488,114.651176453,114.155937195,114.770797729,113.399940491,116.003845215,114.320251465,114.785926819,114.835029602,114.704872131,115.504440308,115.557250977,114.758255005,115.792640686,114.732719421,113.980445862,116.195350647,115.794342041,115.936904907,115.152938843,114.995277405,116.289085388,115.360328674,115.370124817,113.062843323
3817,92.8404998779,93.7064285278,93.9926300049,93.8279495239,94.0378417969,93.8541793823,94.5028381348,93.3885650635,92.6800079346,92.9292678833,93.596031189,93.3172683716,90.7612304688,93.1900482178,93.8819732666,92.1812591553,93.3466186523,93.0246658325,93.1542358398,94.4258804321,93.0314483643,92.9580307007,92.8712615967,93.3159790039,92.5531616211,93.1211853027,93.9036178589,93.3226394653,93.7317581177,93.8740386963,93.8587722778,94.2573318481,94.5448455811,94.5864944458,94.1611328125,94.6590652466,91.8245010376,94.7452316284,94.0610961914,94.6278762817
3244,92.847328186,91.3143615723,91.7452697754,92.256072998,92.8713378906,92.3296890259,91.9308013916,94.9020462036,92.5284194946,91.6896820068,91.7044067383,93.1316223145,92.1927490234,92.2266235352,91.0677108765,91.1797714233,91.5056915283,93.2970657349,91.7161331177,91.6618118286,93.643157959,91.6174468994,90.6018829346,89.9920425415,91.1552124023,93.1245727539,91.6882476807,91.4183654785,93.3006820679,90.8868484497,89.9895858765,91.3174362183,90.1471481323,91.5988235474,91.8407058716,93.366897583,90.7456054688,92.3927383423,91.5437011719,92.4213638306
7257,90.9148330688,87.3838882446,88.3982772827,88.8127975464,88.8815841675,90.8332290649,90.3097610474,89.7404785156,90.3358688354,90.3962478638,92.2187652588,88.1784286499,87.188659668,88.9506759644,91.0517807007,88.4700622559,89.2005767822,87.6481246948,89.2177047729,90.2709960938,91.275604248,88.8022460938,89.5707626343,90.6591339111,90.8111572266,90.2520370483,88.7491455078,91.8155288696,89.180267334,88.3822402954,88.6465454102,91.8673171997,90.0771026611,91.1116333008,88.4778137207,88.8524093628,91.2210159302,88.0246658325,90.2563705444,86.1403579712
3900,109.842712402,109.914978027,108.756340027,110.461456299,109.615135193,110.107406616,109.193702698,109.44669342,109.335601807,109.380065918,110.318367004,108.859924316,110.474990845,109.476287842,109.476768494,110.148956299,109.986663818,110.256462097,108.698883057,110.294708252,109.833892822,109.418159485,109.618713379,110.157539368,110.041038513,110.058074951,109.063964844,108.551231384,110.26272583,108.229148865,109.018836975,110.041786194,108.859100342,109.10369873,109.669792175,108.287536621,109.036735535,108.040054321,109.362388611,108.781661987
2377,95.9300994873,96.8515548706,96.4832839966,96.3059921265,96.8697509766,97.2082748413,97.2363739014,95.2024536133,95.8895339966,97.3600234985,99.0998001099,96.7241439819,96.9577941895,97.6092071533,95.983039856,96.5035705566,98.5927658081,97.7842330933,97.6193389893,96.973739624,96.4301528931,95.9808197021,97.5707092285,96.8042449951,96.5653839111,96.4945831299,96.9566726685,97.9635772705,95.2763671875,96.7784881592,97.0400314331,96.9688034058,98.0369873047,96.4656906128,96.8184280396,95.8258361816,97.6148986816,95.810295105,96.3071746826,96.9650802612
3131,93.6377944946,93.7927322388,93.7350616455,93.7578201294,93.475440979,95.3955383301,94.4468536377,94.8449783325,93.9657211304,94.2776107788,94.8547286987,94.3362045288,93.6258468628,93.7014160156,94.5847091675,92.7035140991,92.7193222046,93.7112121582,93.790763855,95.2781677246,94.0812225342,95.4828186035,96.4217910767,94.6389465332,92.8771362305,94.1515884399,93.3163604736,94.2720565796,94.092086792,93.1963806152,93.2993164062,92.6766586304,93.8050613403,93.4208831787,94.1947784424,94.1082687378,94.0215759277,94.6720428467,94.4162521362,94.0102386475
404,93.5077056885,95.8884429932,96.8579940796,96.9903335571,96.1137619019,95.0829086304,96.0021820068,93.0830688477,95.0661087036,95.9108123779,94.7394180298,91.5093078613,95.6387405396,95.490737915,95.1960678101,97.3743286133,92.4723587036,98.2621078491,93.9772109985,94.7531356812,92.8115539551,95.3529968262,97.6738815308,94.0598144531,93.2621002197,91.8932800293,93.325920105,94.7821884155,95.9958114624,93.7372436523,96.7453231812,94.106300354,97.7024459839,96.3351593018,95.07006073,93.1472473145,94.1517333984,95.9545974731,95.9908218384,95.4183197021
4923,99.7559967041,98.0497817993,99.2168045044,98.2186203003,97.9165496826,99.1505050659,98.9935455322,98.1835708618,97.86769104,97.9863739014,97.0679702759,95.2651062012,99.5640716553,97.8583450317,97.3479919434,99.0928421021,98.6351242065,99.5386428833,98.4180755615,97.9297103882,98.5024185181,96.528213501,102.191696167,98.1551895142,98.5035247803,97.7266616821,96.7688827515,100.186225891,97.9071731567,98.0420684814,99.5948486328,99.772567749,98.6206741333,98.4537582397,99.8976593018,99.3835144043,97.9607162476,98.1148986816,99.2673950195,97.3066558838
133,112.432365417,112.104049683,112.229064941,111.499656677,110.290611267,113.037826538,111.44392395,111.750160217,114.468925476,111.51750946,111.475997925,110.286499023,113.25252533,112.63470459,114.374862671,112.976417542,111.57006073,111.560562134,113.423919678,111.036727905,112.248748779,113.16506958,111.142524719,114.364105225,111.611885071,112.1379776,111.170585632,113.022621155,112.633895874,107.325561523,112.340995789,112.805137634,113.339569092,113.692131042,111.482574463,113.624229431,110.083106995,111.424041748,111.1771698,114.970428467
6655,95.0169296265,95.1184997559,95.7599716187,94.6110992432,95.1204452515,95.7601928711,92.9592285156,95.0199737549,93.9915390015,94.936668396,96.2194519043,94.3756942749,95.0815963745,96.2956161499,95.4329681396,94.3003692627,94.9128570557,94.9937896729,94.3528823853,95.5382156372,93.1630401611,94.5170440674,94.4760818481,94.2896728516,95.9585189819,95.2946777344,92.5399093628,94.1379852295,94.8302307129,95.0496139526,95.2310638428,93.5489349365,94.9321517944,96.2515335083,94.2827529907,94.5587387085,93.9743041992,95.2717819214,95.2861328125,93.8414535522
627,90.4082717896,91.9890289307,90.3422012329,91.8519439697,89.6747970581,90.0082092285,89.8780670166,92.258026123,91.2822647095,91.1424102783,91.1332397461,91.1753158569,91.2913894653,90.434425354,90.6704788208,90.7052001953,91.3146286011,91.4362030029,89.1209716797,91.1095123291,91.8693084717,92.1085586548,91.8485717773,92.0350189209,91.0100631714,91.6095275879,90.2639694214,91.6819076538,90.7498550415,91.4783325195,91.8595352173,91.2984161377,92.4604949951,92.3498153687,91.7174987793,90.6012878418,90.975189209,90.8436889648,91.6780929565,91.6003646851
7492,104.232872009,102.964164734,104.61567688,105.762153625,101.420677185,104.350585938,104.250732422,104.516288757,104.369277954,104.542251587,103.306648254,104.385543823,102.906196594,103.936584473,104.472129822,103.457710266,105.090858459,104.18636322,104.176094055,103.434082031,103.920669556,103.771179199,101.922950745,104.474632263,103.475326538,103.821289062,103.978805542,103.994880676,103.119735718,104.380561829,102.898658752,104.753959656,103.79108429,104.72000885,105.003959656,103.090461731,103.086677551,103.862380981,104.583480835,104.283683777
6776,108.9581604,107.244560242,108.173324585,105.744117737,108.177688599,106.487854004,106.776992798,109.770904541,110.951759338,107.611343384,108.000297546,110.542129517,108.1820755,108.175453186,106.709396362,109.251708984,106.728149414,109.659080505,110.005317688,107.944526672,110.382362366,109.20161438,109.77368927,106.102767944,109.245979309,108.408355713,107.802513123,108.654602051,107.082435608,108.231880188,108.401283264,107.932006836,108.503372192,110.140838623,107.227653503,105.38469696,107.314552307,111.090110779,108.590240479,110.799415588
39,99.8541793823,96.7025299072,99.8540115356,100.416893005,97.8642501831,103.324165344,102.192550659,99.7433929443,98.864074707,101.88458252,101.130371094,100.414016724,101.140365601,100.74105835,101.758666992,101.693473816,100.759140015,100.604324341,100.84022522,100.86555481,102.731719971,100.998519897,99.9593963623,99.2801055908,98.9554748535,99.6339187622,100.181983948,98.9384307861,103.28452301,101.336738586,100.15410614,99.5554656982,98.4547348022,100.425582886,102.969947815,95.7593688965,99.7698364258,99.5547485352,101.489631653,99.8739471436
586,91.4783325195,90.0044937134,91.8395385742,90.8207015991,92.0729980469,91.7574768066,91.3455734253,91.1622161865,90.9257125854,90.7302856445,92.5306472778,91.3229293823,91.8016586304,91.5670852661,91.7082366943,91.9014511108,91.6777954102,91.5833511353,90.4836654663,91.6615066528,91.8862304688,90.924949646,91.7072372437,90.8874359131,92.2135238647,92.5631790161,91.0658416748,91.264465332,91.4924163818,91.4241104126,92.9469680786,91.1089706421,91.5267791748,92.6019821167,93.0186386108,91.8808898926,91.667350769,91.674659729,91.7702178955,92.5349807739
428,94.1164550781,93.0052108765,93.6469726562,94.3639450073,94.2070465088,93.7148208618,92.4105453491,94.0193710327,94.279800415,92.7688064575,93.2068023682,93.3943786621,93.8056564331,93.1648788452,93.0143280029,93.8361968994,93.8787460327,92.7124252319,93.7695236206,93.867805481,94.2808990479,93.6144485474,93.5833892822,93.9403305054,94.7336120605,93.1478118896,93.7058563232,93.5444335938,92.928527832,92.9217910767,93.5006790161,93.0412063599,94.3307113647,92.9636077881,93.8173828125,95.0731658936,94.3378372192,93.7127838135,94.3318862915,93.895362854
5625,96.5488128662,97.0188064575,97.7106704712,96.8799209595,97.8620376587,98.5788726807,96.4342575073,96.6430969238,98.0797271729,97.4331207275,98.5687637329,97.2192153931,97.837638855,97.7903442383,97.0503234863,97.285987854,96.9523696899,95.4464645386,97.3151321411,97.9166793823,97.9362106323,96.4462356567,97.4033966064,96.1241378784,95.5910644531,99.251991272,97.4378051758,98.3812637329,98.92552948,97.0517959595,97.0106887817,97.0644302368,97.5382995605,98.6885070801,97.0250473022,95.5404434204,95.4305038452,96.6515579224,96.4799499512,98.7885360718
5037,110.899421692,110.93422699,111.24949646,113.307922363,111.594619751,111.842857361,109.982917786,109.699905396,110.568588257,113.207046509,110.515632629,112.808174133,113.149482727,110.464385986,110.759666443,110.955619812,110.414009094,108.537361145,111.976043701,112.975891113,110.16960144,111.802398682,109.138748169,114.258018494,111.221366882,110.347862244,110.947296143,109.559555054,111.027191162,110.395614624,111.342025757,111.300666809,110.573677063,110.27495575,113.930892944,112.162658691,112.216522217,109.728248596,112.028045654,112.976051331
7332,92.4798583984,89.0279998779,92.7176208496,92.5110168457,91.5505752563,91.6376724243,94.451171875,91.8778533936,91.4043426514,91.5310287476,93.0140914917,91.3871002197,93.1673660278,91.6195449829,91.986038208,94.1023330688,92.2407226562,90.8924560547,91.0394439697,92.6289672852,90.6517715454,89.5702285767,92.3104248047,93.9918441772,91.5943145752,92.9084091187,91.6683807373,89.9904937744,90.4293060303,93.3871307373,92.2854232788,92.431678772,90.5113372803,92.7202224731,87.4710388184,92.9392242432,91.6338806152,89.7227172852,93.8808364868,91.8602981567
3311,93.2951660156,92.7455368042,93.7815322876,93.8499755859,91.8269958496,93.5174713135,92.0565948486,90.9591064453,93.6339263916,93.2854003906,93.1659469604,93.1806259155,93.5537796021,93.6931152344,92.9521408081,93.4513473511,93.7972640991,94.6773223877,92.1799621582,94.0977554321,92.7888717651,93.9553527832,95.3338928223,93.7390670776,93.9848556519,93.3359222412,94.9219512939,93.0503311157,93.076675415,94.0659408569,92.7283859253,93.4258041382,94.7203369141,93.9150924683,92.5330886841,93.3951644897,94.3760223389,92.5528259277,93.2798233032,93.5982894897
4403,94.9711608887,94.7054595947,94.5626602173,94.4812927246,95.7663116455,94.9178771973,94.6352462769,96.1276397705,94.6721954346,95.6011199951,95.373374939,94.7301940918,95.5671081543,94.848274231,94.5188598633,95.7734680176,93.7145843506,94.9363937378,95.1569213867,95.459777832,94.8342056274,95.7069244385,95.5389251709,95.5418395996,95.5453338623,95.4454879761,94.9006500244,95.7356719971,94.7927856445,94.5691452026,95.3151397705,95.9602813721,95.3817749023,94.9218978882,94.9407653809,95.030090332,96.2474365234,95.6709518433,95.0045089722,95.6453933716
6588,93.9716720581,95.3761062622,94.1442642212,93.9165496826,93.3019256592,94.1581192017,94.2514877319,95.3606491089,93.4404907227,94.1565322876,95.2649154663,94.4783554077,93.8223648071,93.7184524536,94.4124145508,94.240234375,95.0998306274,94.6127624512,94.9629440308,94.7013168335,94.0594100952,94.5213165283,93.591003418,93.763092041,95.2772064209,95.0636444092,94.7471008301,95.5156097412,92.80859375,94.9125366211,96.0937652588,94.4222412109,93.6681060791,95.5226821899,93.1562194824,94.6443710327,94.6932601929,95.0838623047,94.3135681152,95.4907836914
202,93.3648605347,93.9711990356,93.748008728,94.0914611816,94.6288604736,93.8816146851,94.4018325806,93.541557312,93.4828567505,93.7367019653,93.5234222412,94.8813247681,92.9945983887,94.1350631714,93.7110443115,94.7542800903,93.5874710083,94.6339187622,93.5160675049,93.7664642334,93.8755111694,94.0093765259,93.3977966309,92.8208465576,92.9558410645,93.0623550415,92.5048446655,94.4560012817,94.1260452271,92.0816345215,92.8765258789,94.0223388672,93.6323394775,93.748336792,93.1713485718,93.7086868286,92.5357437134,94.4745254517,94.6823959351,93.2121047974
5701,106.208503723,105.595611572,106.985198975,105.483703613,105.056541443,104.743461609,102.864860535,104.237625122,104.230072021,105.365478516,105.688316345,107.676391602,106.164718628,104.656745911,104.735305786,104.049575806,104.005889893,105.328468323,104.339530945,104.768875122,106.293952942,106.110969543,105.55872345,106.105407715,105.555137634,105.042678833,105.914848328,103.91998291,102.733078003,106.135047913,103.961898804,104.638137817,106.392524719,105.426269531,105.666091919,103.782913208,106.995536804,105.461288452,105.509109497,105.548873901
1493,92.1715927124,92.6434936523,93.7059555054,93.5531921387,93.8056945801,93.2370834351,93.4846115112,93.9850616455,92.9774703979,93.7981414795,93.3964767456,92.5626449585,93.2548828125,91.8556213379,92.6337051392,93.3692092896,92.7438049316,92.6374511719,93.9824676514,93.1936721802,94.0509338379,93.5804901123,91.6750030518,93.5542221069,91.6929550171,95.0207138062,93.572807312,92.9312820435,92.6928329468,93.93309021,92.8123168945,94.3638839722,93.5910491943,93.8078308105,93.4753723145,92.3132324219,93.5243225098,91.3774108887,93.2828140259,94.934135437
34,94.6131744385,112.384178162,106.222824097,99.8262634277,103.372108459,106.368927002,103.543777466,102.462768555,103.365737915,96.9518051147,103.987007141,106.048576355,105.673469543,100.573257446,109.486114502,102.54473114,104.783714294,103.391166687,101.534912109,97.8726425171,100.903007507,101.632354736,96.9497833252,100.060791016,101.646003723,104.32207489,103.657928467,97.974647522,103.237632751,107.285438538,101.644256592,100.488327026,101.875930786,102.342414856,107.9897995,101.633239746,106.825958252,99.7318115234,101.240203857,100.003097534
5660,99.2056045532,98.0873565674,96.0872955322,101.086288452,101.040550232,101.210289001,101.631767273,99.8301010132,101.468772888,100.101249695,97.6879119873,100.450546265,100.539802551,99.8921127319,100.55619812,96.6418609619,99.4520492554,99.1302719116,98.578086853,99.9954223633,99.2332839966,99.3136825562,101.475791931,96.6569976807,95.2046127319,100.303092957,98.5834274292,100.07623291,96.7470626831,102.117797852,98.3060684204,99.482673645,103.189659119,99.8610839844,99.2751464844,100.462585449,97.1956176758,98.1165084839,100.592483521,100.272346497
5352,92.1047363281,92.2388381958,92.8196487427,92.1298599243,93.1223373413,93.420791626,92.4828491211,91.0391921997,92.1126937866,91.6053543091,92.3402328491,92.103012085,93.0584793091,92.3592453003,91.5337295532,92.265838623,93.3313598633,90.9796524048,92.5729675293,92.6140136719,91.6073379517,93.3021850586,92.4248504639,91.0160446167,91.497505188,91.7717819214,91.8545455933,91.6672134399,92.9865341187,91.3618011475,92.9436721802,93.0837249756,93.3360137939,91.7578048706,92.3253555298,93.3347091675,92.2502670288,92.1225891113,93.8347396851,91.8409805298
325,94.459487915,93.9176330566,94.0848846436,93.103515625,93.3913497925,93.7546081543,94.4271392822,94.3503570557,94.0117263794,93.9871520996,94.2586975098,93.8250656128,94.1600189209,94.2869110107,94.1408081055,94.177482605,93.8313140869,93.9934158325,94.7705459595,93.3272094727,93.1176681519,94.6966171265,94.4492034912,93.9285583496,93.8460464478,93.7146911621,93.4662246704,93.5184860229,93.2340164185,93.951499939,94.002746582,93.7118225098,93.4741973877,93.8769454956,93.9695968628,93.1976623535,93.5502929688,93.9715118408,93.4576416016,93.8440704346
