keras_per_relu0,keras_per_relu1,keras_per_relu2,keras_per_relu3,keras_per_relu4,keras_per_relu5,keras_per_relu6,keras_per_relu7,keras_per_relu8,keras_per_relu9,keras_per_relu10,keras_per_relu11,keras_per_relu12,keras_per_relu13,keras_per_relu14,keras_per_relu15,keras_per_relu16,keras_per_relu17,keras_per_relu18,keras_per_relu19,keras_per_relu20,keras_per_relu21,keras_per_relu22,keras_per_relu23,keras_per_relu24,keras_per_relu25,keras_per_relu26,keras_per_relu27,keras_per_relu28,keras_per_relu29,ID,y
90.6708679199,89.9767608643,91.9958648682,90.0816192627,89.8302307129,88.3596115112,84.9069290161,91.1706008911,89.5960769653,96.9890441895,95.0956344604,89.4506912231,100.309814453,89.3948135376,93.2160568237,96.2983856201,92.4998168945,94.1131744385,95.7302932739,89.3322067261,89.8438110352,87.3088531494,91.3211364746,91.1129074097,89.9087677002,94.0028152466,94.7584762573,87.1675949097,86.7212295532,91.9613265991,5350,88.64
92.6601486206,90.2145690918,89.0281600952,90.1321334839,90.3763427734,88.9854278564,95.2028884888,88.9727172852,91.7555236816,94.5592880249,88.2696456909,92.340637207,94.186126709,85.0385437012,93.8918838501,91.0517883301,91.0770797729,93.3129043579,89.3120803833,90.9383850098,93.8553009033,88.5783538818,94.3675613403,89.784576416,93.965171814,92.9692840576,86.7408294678,88.806678772,93.2462539673,92.3652267456,5984,92.9
103.015411377,100.609909058,96.4107513428,102.627975464,100.064865112,109.831115723,100.477531433,102.165428162,97.5651397705,99.5682907104,98.3547363281,93.8173370361,103.037284851,104.236679077,98.9355545044,103.578445435,95.4125137329,97.8378448486,101.259056091,101.791618347,99.1132507324,95.3095474243,102.966255188,106.585159302,102.505722046,100.150100708,107.59059906,103.064689636,106.142333984,104.059181213,5812,119.71
78.755279541,74.2442092896,71.0187911987,79.5923461914,77.8924484253,80.0415420532,71.2345962524,77.1604003906,77.1140441895,80.2052383423,75.1956939697,71.3876495361,76.0579071045,78.6774597168,79.1459197998,82.6431503296,67.4986419678,71.0772781372,72.5588912964,74.5866394043,78.8207168579,70.7323989868,78.1706924438,73.3240280151,71.5163269043,71.6893386841,79.9738388062,75.3480987549,76.1687316895,79.9868011475,7851,77.11
91.6661453247,95.0992507935,95.6431274414,87.1704483032,91.0171203613,89.464881897,90.538734436,91.1902618408,80.1106948853,81.1826629639,93.9800796509,90.0654296875,92.8361663818,84.931098938,92.3232192993,92.7440109253,88.2013702393,92.0517272949,91.3683242798,92.5719146729,94.0824432373,85.7287521362,96.4436798096,88.0293426514,89.7704086304,88.4403686523,91.92603302,95.9800796509,87.4531021118,88.9884643555,5168,100.74
120.317573547,114.497451782,110.363464355,114.467971802,107.303451538,129.72543335,111.16456604,110.122039795,115.039123535,113.113380432,118.340667725,127.26260376,121.803604126,111.659934998,102.904777527,112.077690125,111.659698486,113.54901886,111.499145508,114.210746765,115.279289246,109.839836121,109.214134216,118.963249207,103.232849121,119.150672913,113.528396606,104.100082397,102.331466675,108.270515442,6872,110.16
92.5572891235,90.1019134521,91.6200866699,90.0448532104,90.7950515747,93.3258285522,96.5040512085,88.0198287964,89.6744155884,90.2523117065,91.6186904907,97.6484298706,93.4890518188,92.0944900513,91.2594146729,96.0678329468,93.1038131714,93.6782608032,95.2287979126,91.5023498535,94.680557251,97.4628677368,92.124786377,91.3624343872,88.5507583618,90.9243621826,93.3300933838,85.9706573486,87.0590209961,94.5661315918,2136,90.7
105.988983154,98.9191894531,99.4113006592,102.876449585,99.0846710205,102.240699768,97.7054443359,98.8601303101,102.024513245,103.640022278,103.182067871,108.655593872,106.832321167,106.190444946,111.191917419,108.178596497,98.2781906128,108.039573669,100.869377136,99.9270782471,96.9540023804,107.508598328,97.9531784058,106.641441345,98.7259216309,102.526412964,102.543029785,106.118606567,102.388748169,107.250312805,3895,109.98
115.42490387,106.484298706,103.807266235,111.326446533,118.772384644,119.500518799,111.488349915,116.676071167,106.691543579,107.279830933,113.089164734,111.145767212,113.409210205,114.160041809,107.771995544,98.465133667,101.314186096,104.757720947,108.264411926,111.080299377,110.144874573,111.019615173,106.919998169,110.435012817,106.87020874,111.500236511,118.113739014,108.719718933,115.222816467,106.75050354,3990,114.65
99.2633514404,90.5903167725,87.2817840576,87.6277389526,92.9569168091,87.3020858765,92.7868652344,89.7046737671,89.0425109863,87.8757553101,98.8893356323,88.2672805786,87.8540420532,92.2459793091,97.8834915161,95.9271316528,89.2807693481,91.3587646484,90.8618164062,88.1689834595,92.8079376221,87.3159179688,102.839263916,93.3577728271,88.2030639648,95.5923233032,89.6522521973,92.5615310669,93.8503875732,88.1733627319,3912,91.6
104.89315033,101.73979187,110.266372681,110.760185242,110.564880371,107.137809753,104.090408325,101.501037598,99.8827896118,110.454193115,109.507492065,104.257156372,113.670913696,109.930526733,111.847091675,104.098648071,109.776527405,113.351066589,107.602676392,110.068473816,107.893341064,109.400901794,114.635124207,111.499382019,101.11907196,112.26763916,112.357772827,111.279067993,111.762573242,113.497673035,6492,106.2
91.8615722656,90.9960708618,93.0990600586,89.0114059448,92.3610610962,94.7582397461,86.5959243774,89.1509628296,89.351852417,84.4443206787,85.4797134399,88.2623901367,94.1415786743,91.2945327759,91.529838562,94.0646896362,92.1132965088,92.6608810425,93.0661697388,90.4567642212,95.6809616089,92.0624923706,93.6108474731,93.0733642578,91.1147003174,97.6355438232,90.3116531372,87.5677947998,90.3866043091,89.0729446411,1633,89.65
105.033950806,101.972831726,97.6753997803,113.058418274,116.264350891,109.216514587,104.760528564,110.895355225,112.277336121,103.414428711,106.956420898,111.247314453,106.360092163,100.571807861,107.420814514,109.821128845,104.013908386,99.4896774292,109.886444092,107.902587891,103.363777161,108.368293762,110.580924988,111.476356506,101.190628052,106.526977539,110.031707764,111.341941833,106.622650146,102.676025391,634,113.98
103.425689697,98.3308029175,96.7876358032,95.1390686035,106.737281799,98.4076919556,98.489074707,96.8860244751,99.9682159424,98.3587875366,97.7295150757,92.5679931641,101.840568542,92.6169433594,102.90411377,97.7702789307,94.7112121582,103.697364807,98.6127624512,94.2931900024,94.0623016357,97.4230651855,99.7802505493,106.364608765,100.234039307,99.5621414185,98.0598754883,91.5388031006,102.685325623,95.1898803711,3284,98.98
91.3212890625,89.317199707,89.1138305664,93.743522644,91.4037399292,93.6420288086,90.7117462158,91.687171936,82.8129425049,91.6604385376,89.1825027466,92.814666748,95.8038024902,90.9888534546,94.0913696289,88.6405105591,96.9631958008,93.1914749146,91.3711242676,90.7477874756,90.9219894409,89.4167327881,89.2905960083,90.5930175781,93.4970703125,89.0859146118,90.8914642334,88.5830841064,91.3511428833,88.4300765991,4964,85.49
89.0150527954,85.3392562866,91.3017959595,86.9921722412,87.6513214111,88.6245269775,88.9577484131,92.3980789185,85.2206039429,91.1077804565,93.8771209717,91.4543685913,86.2740631104,92.4930038452,88.573135376,94.8374481201,95.7112579346,90.8639678955,92.807472229,89.5429763794,96.102394104,92.6955032349,92.677986145,89.6066818237,87.9794464111,92.6294784546,89.9744110107,89.5057144165,88.1020050049,94.8464202881,3522,87.74
107.103561401,106.558105469,104.950553894,105.030181885,113.197685242,105.353507996,114.092758179,109.814674377,108.424247742,107.787528992,109.146827698,110.338317871,109.48324585,110.138397217,117.183830261,103.967834473,111.937049866,107.758293152,111.334403992,108.321304321,114.096672058,108.294334412,111.892295837,100.242256165,99.844619751,105.167778015,100.64768219,111.58303833,108.020545959,101.645072937,7803,104.89
108.849708557,108.134315491,111.351425171,111.11542511,104.047554016,111.764892578,110.468925476,110.519630432,113.290237427,111.066627502,112.921859741,114.863014221,113.895706177,115.366241455,115.944137573,109.546699524,105.632911682,114.404533386,114.276062012,113.067947388,111.626251221,112.716590881,105.265602112,112.868423462,108.712760925,113.69354248,111.508232117,112.222885132,113.379684448,109.004150391,6362,106.18
110.012985229,109.196739197,99.1209716797,111.677429199,102.684646606,115.208572388,111.130752563,110.72807312,111.897613525,105.14364624,121.374679565,104.177818298,114.573616028,110.540145874,109.187438965,110.63433075,110.564201355,116.659660339,108.599227905,102.662216187,113.821624756,112.053924561,107.836166382,104.298057556,114.429847717,112.220359802,118.529846191,111.539520264,109.174942017,104.683784485,1402,111.44
111.162788391,107.938217163,111.658218384,115.255523682,118.707015991,108.607948303,107.472602844,115.34034729,113.486450195,108.122306824,109.595565796,112.318611145,111.000289917,108.091209412,119.67767334,111.986450195,112.916976929,110.690055847,109.403274536,106.127098083,119.599128723,106.553443909,107.074821472,110.713752747,112.895866394,114.479141235,113.170890808,112.66759491,108.635986328,119.055030823,4256,119.88
93.5842285156,84.1075515747,90.7676467896,86.4324951172,94.2035140991,86.8988800049,83.4776535034,90.7275466919,91.2465591431,93.679069519,91.0855712891,90.6193695068,95.5703811646,92.3203277588,87.3941192627,92.0693969727,91.6685256958,95.2920455933,91.9477996826,91.8708267212,91.3878326416,97.5299301147,87.729133606,93.1738739014,92.8665771484,90.7452545166,93.7708816528,89.6949615479,94.6916427612,87.456703186,5434,99.84
89.9579086304,95.4454498291,94.3018417358,89.4727706909,91.0659637451,92.0465393066,93.2961044312,91.3060836792,90.3483581543,90.6944046021,99.7113723755,89.4893798828,92.0711517334,96.4938735962,91.0387802124,92.3300552368,94.4814147949,94.8887252808,87.6306533813,92.9521102905,93.82862854,88.985168457,93.3024902344,96.0127258301,91.7538146973,91.1862945557,87.5975799561,88.0005874634,97.6647567749,96.8641662598,7140,94.47
92.4092559814,88.3319625854,90.4602890015,90.6017990112,89.1160354614,87.5268783569,93.5610427856,89.2362442017,89.8474731445,84.7995986938,91.7220993042,86.1285858154,94.6917037964,88.1332244873,93.5442886353,90.1778717041,91.1370773315,93.8233032227,88.3303833008,91.6994781494,93.306678772,83.7839355469,92.7852706909,87.4291000366,92.7623291016,89.1013412476,89.3299484253,91.7225570679,89.0979919434,91.8383636475,7599,90.78
103.753196716,91.2807388306,93.2538986206,103.163650513,109.429588318,107.118507385,98.71534729,99.4001312256,102.25629425,104.733901978,102.035591125,97.3935470581,103.557571411,106.221626282,111.41368866,105.25428772,93.9435806274,108.838348389,101.496665955,101.470817566,97.2363052368,107.266960144,101.876976013,103.340507507,98.2011108398,102.44519043,103.714248657,109.828804016,102.386825562,100.859741211,4367,97.16
107.926376343,111.732749939,109.926841736,109.989593506,111.277008057,107.494369507,110.176261902,111.475120544,102.18535614,111.160049438,109.640129089,113.563606262,107.620498657,108.110466003,117.389045715,114.224479675,112.688400269,114.154373169,112.717422485,113.456573486,107.068519592,109.112731934,106.511474609,111.044082642,108.968322754,116.845901489,102.763832092,106.827255249,107.225028992,108.730857849,6428,106.23
104.055686951,107.376937866,108.617027283,111.748031616,110.723556519,110.000083923,101.907470703,103.444442749,113.895217896,116.70199585,109.738502502,110.542510986,108.469718933,110.506256104,111.064353943,109.914245605,115.850517273,115.681060791,112.31602478,106.613052368,107.317451477,106.912223816,116.8045578,107.436279297,106.370880127,112.221122742,118.996818542,110.199577332,110.758613586,115.298400879,3965,109.05
94.9995346069,85.971786499,86.8871994019,93.5847091675,95.52759552,91.7920837402,88.2158813477,91.703666687,88.4562301636,91.0873794556,96.309135437,91.4268951416,89.0979690552,92.7253341675,94.7938995361,89.6163101196,89.6445846558,93.2911453247,95.8606948853,91.3140106201,85.6262359619,92.5791015625,85.485710144,100.4348526,90.869758606,86.2380523682,97.5997848511,87.1340255737,96.1053695679,89.579460144,3596,89.28
93.8491973877,90.3573532104,83.6522674561,90.7806930542,91.5845336914,94.2563171387,88.7662200928,94.0150756836,88.2221679688,89.1734466553,89.3704681396,92.5269012451,86.1474914551,85.7166213989,92.0885009766,93.6753082275,96.2007751465,91.8059158325,89.4139633179,89.3804855347,92.7668380737,87.5889816284,85.8215408325,90.1148605347,89.9455490112,91.2713775635,94.1505737305,93.4327545166,85.5319671631,91.5194015503,6463,88.89
113.833259583,113.08430481,107.627082825,114.421333313,124.112075806,130.95223999,112.399238586,110.316337585,115.185852051,119.148719788,115.297203064,113.023254395,122.824424744,121.658958435,109.897216797,109.860794067,99.2827377319,113.928909302,112.671768188,110.367668152,111.123069763,116.264640808,119.811462402,118.48260498,103.277122498,126.144493103,127.004920959,139.715377808,113.231620789,128.360580444,739,112.19
106.188262939,100.12021637,95.6781539917,103.480545044,96.5740661621,103.543060303,99.7810745239,105.374916077,102.672134399,103.908538818,107.000045776,100.751739502,105.961631775,97.345916748,98.7643203735,103.658843994,95.1737976074,96.0736465454,108.887466431,99.5041351318,106.906364441,107.122886658,102.379104614,101.763519287,104.908882141,104.763671875,108.187187195,94.3545913696,101.70174408,97.6666946411,1336,94.71
105.447517395,92.9962310791,90.1186294556,100.413879395,104.656867981,99.3249664307,96.8631973267,98.8135757446,93.615196228,91.7586898804,110.012695312,95.4048614502,101.839187622,104.306480408,109.617835999,92.0077056885,102.406967163,97.3286590576,100.349655151,96.8491287231,94.1258544922,96.3133087158,98.5384368896,107.809494019,92.1591796875,91.8853607178,104.423675537,95.974861145,98.6278533936,91.8161849976,1139,104.52
101.936904907,103.454589844,98.1820373535,107.825660706,106.152175903,102.571861267,97.5579910278,104.984649658,100.790626526,99.2881317139,106.651611328,108.277694702,107.864448547,101.402618408,115.732887268,104.519332886,103.943504333,104.570663452,106.944213867,105.869804382,104.818855286,106.501029968,102.930198669,108.950294495,101.075485229,106.672584534,103.741416931,95.9506454468,106.862838745,110.430725098,1842,98.01
86.9593429565,92.4470062256,87.9081497192,85.9719390869,90.1145477295,88.5816345215,87.9480209351,92.8224487305,92.7410583496,82.5660705566,90.7856750488,88.6818008423,92.7716064453,90.1131134033,92.039352417,87.6259155273,88.1105804443,89.9491119385,91.5719833374,88.8150863647,88.0285263062,84.597618103,93.6905517578,91.0854263306,91.5948104858,84.8976974487,92.613899231,85.8342285156,93.9571075439,89.9986190796,5907,93.97
91.5770721436,89.6303024292,90.0435791016,89.2758483887,94.5997161865,93.3631744385,86.8416976929,90.6602706909,93.2991638184,84.247253418,97.0559310913,86.5203475952,89.6555023193,94.168258667,96.5675354004,91.2344665527,94.1007003784,92.0202026367,84.0809402466,91.1145095825,94.1431808472,86.4838562012,91.2948532104,90.8799438477,94.6198120117,88.5509109497,89.9703292847,89.1371612549,90.9602355957,94.2593994141,1937,92.55
109.857940674,109.591262817,110.59538269,112.078804016,110.629562378,108.623847961,111.733535767,103.896354675,108.511016846,111.590141296,109.692237854,113.812080383,110.8983078,106.973876953,112.492172241,112.618774414,114.399543762,110.89163208,115.059104919,115.163703918,108.258995056,112.158569336,106.924873352,107.929092407,109.548431396,113.905784607,116.009750366,107.107437134,111.78112793,117.099494934,4138,111.08
87.1152648926,88.3792572021,90.9368133545,93.6300582886,89.9029541016,92.5874023438,90.354133606,95.8815002441,93.3236541748,86.6088180542,91.813369751,88.9937286377,88.0364837646,89.4911956787,93.8948287964,95.0893096924,94.0793457031,94.8905334473,93.6349029541,88.5575485229,92.2276153564,93.7945861816,91.3388671875,93.807258606,87.407585144,87.5322341919,90.9038009644,91.908531189,90.0599517822,88.5129699707,8357,90.06
87.7084350586,91.1721115112,88.0763931274,87.5374908447,89.3534545898,88.0852127075,87.7427597046,91.5871429443,91.2319030762,82.2756195068,87.4072799683,87.2771148682,92.7082824707,90.0862808228,87.7699432373,87.0390701294,89.6500015259,92.826461792,82.9031600952,91.3605880737,87.5634155273,89.1359100342,86.8407897949,88.760345459,87.528678894,85.1714324951,92.7729187012,88.954574585,93.0386962891,92.7984619141,2668,92.22
114.695541382,110.416442871,105.71295166,111.164993286,113.043777466,103.827346802,105.51751709,109.886192322,107.004905701,111.840187073,111.989028931,114.823776245,110.409301758,113.011222839,117.598083496,109.562332153,107.155982971,108.399734497,113.046936035,101.963111877,98.3336791992,112.901763916,106.04850769,109.515731812,105.444488525,109.21925354,106.844146729,110.810455322,110.11869812,117.289031982,6111,107.96
96.2028274536,87.3716583252,89.3378448486,91.1106796265,91.1232757568,88.6849822998,96.6535491943,91.7999267578,91.59715271,97.3749008179,89.0266952515,94.0268707275,91.3934707642,86.6476516724,95.2759475708,94.744720459,89.4995422363,93.8915557861,89.9787521362,88.4494018555,90.4752731323,85.4936599731,87.5879058838,89.853767395,93.8882827759,89.8369750977,92.0793685913,92.0002670288,90.8150024414,89.3286895752,6783,92.73
95.9395294189,91.278213501,86.0208587646,88.6020050049,93.3611755371,93.3488006592,93.6871109009,93.7167282104,95.5438613892,86.15234375,87.7393112183,89.0978164673,87.7118377686,93.6799468994,96.507194519,95.7635726929,93.556854248,91.1059036255,93.1560211182,90.0704269409,96.341545105,92.8277511597,94.5695648193,94.1086578369,90.386428833,88.6024780273,93.1198730469,85.4595108032,86.4936523438,96.4733047485,7658,94.86
95.7357940674,98.6633605957,97.8728256226,103.592308044,96.6843719482,106.597991943,101.845329285,100.948364258,102.904121399,102.24835968,107.875389099,104.850090027,101.725135803,97.7900085449,107.86592865,102.223495483,103.828826904,99.0289001465,102.601844788,107.824897766,100.757453918,93.3836746216,97.3366928101,102.871330261,97.8352508545,96.797203064,102.752059937,105.896583557,107.738441467,105.949028015,3785,115.83
117.272323608,108.898780823,114.018600464,111.812705994,107.345169067,112.089759827,105.9400177,115.342124939,107.339042664,115.442497253,114.433685303,101.580001831,110.185638428,114.054138184,106.781433105,98.5110168457,109.233772278,109.273040771,112.001541138,109.725349426,108.993606567,114.898384094,117.745353699,120.22253418,117.124702454,114.156204224,110.129600525,110.420570374,113.55255127,114.500556946,3661,115.1
108.181404114,103.343284607,106.002693176,109.071517944,116.744438171,111.474990845,108.232711792,107.552444458,114.049842834,103.128395081,111.403884888,109.735450745,109.494750977,112.273300171,116.463363647,109.929214478,113.188270569,106.81287384,114.595916748,111.36125946,110.318885803,112.522880554,106.656791687,108.272514343,115.572982788,113.252067566,113.051521301,112.427520752,113.953079224,111.237411499,763,105.21
73.8118591309,73.5761413574,71.270904541,75.8009109497,77.4524841309,72.2569198608,73.1898574829,77.2012786865,77.5528182983,77.8736801147,75.033744812,77.2192993164,76.4185028076,76.15599823,76.2199859619,75.3935928345,81.3617019653,77.3917770386,78.0406265259,74.9994354248,77.8838348389,75.9993438721,72.8544387817,75.3247909546,72.7809295654,72.1547927856,80.1342086792,75.6809387207,74.7990341187,77.1292648315,6605,77.68
92.4016723633,91.2942428589,91.7724685669,88.8835067749,93.0811309814,92.6969451904,92.8645172119,89.165512085,89.096496582,89.1891098022,87.7589111328,89.3528289795,93.0528717041,91.6061782837,89.7535629272,90.1115112305,91.4164352417,92.073348999,91.5306777954,90.5457305908,89.7896347046,89.7488937378,87.6234207153,91.4123306274,91.3369369507,88.5317611694,93.1128005981,90.8027191162,92.0854415894,88.0882034302,4307,89.19
111.758979797,104.61038208,109.876655579,109.977233887,102.233177185,104.45136261,104.435279846,101.926254272,111.26625061,116.443611145,113.207023621,110.67288208,106.878112793,117.262687683,116.199180603,111.507453918,109.274581909,110.752754211,109.514968872,91.7627029419,117.98184967,98.6171035767,105.951271057,123.917381287,105.168418884,104.375053406,118.901451111,105.977928162,111.08870697,107.333587646,3175,107.7
114.335975647,104.827400208,108.528778076,113.364852905,106.45980835,106.901573181,104.335868835,106.190795898,100.878417969,111.234687805,110.414871216,112.816864014,107.419456482,108.957740784,116.525001526,111.115570068,107.967056274,112.444190979,107.605422974,106.091835022,116.420692444,104.999252319,107.509773254,111.965156555,109.476272583,104.631126404,116.233154297,103.607048035,110.113624573,115.99697113,6563,106.41
95.8237609863,89.4551696777,91.1831283569,88.248046875,86.9126586914,90.1482696533,89.4747772217,86.9165649414,89.9571075439,86.6840896606,93.2525863647,94.0581970215,88.8433532715,94.2122039795,95.2578735352,95.4258651733,95.566986084,91.7993927002,92.2931365967,89.9139938354,94.0245361328,88.1787490845,92.8824615479,90.7844543457,88.8473892212,96.757484436,92.2078704834,86.345993042,85.6251754761,87.7920150757,141,87.75
90.9706115723,89.3696670532,89.8166351318,89.0399017334,100.19140625,88.2147674561,85.4396514893,88.9131469727,83.6262969971,97.2113571167,92.8229598999,94.441192627,89.9320602417,94.1955871582,93.9692153931,89.1218719482,92.6707763672,88.2271881104,95.9145050049,89.760925293,90.3035888672,91.9765014648,88.4276351929,95.7592926025,90.3829727173,92.9900360107,91.1276931763,90.5942382812,90.2202911377,92.1097717285,5173,88.79
119.596038818,113.27204895,105.883804321,111.782249451,112.066398621,110.65473175,109.894287109,107.536483765,110.848678589,110.555007935,110.96244812,109.256454468,111.011535645,110.923408508,105.483131409,96.4683609009,108.593330383,105.540985107,114.710769653,112.448951721,114.896286011,112.825454712,104.106002808,113.93951416,118.907196045,114.404579163,107.975311279,104.339012146,108.541244507,128.960952759,7166,120.76
97.4598922729,92.9223480225,93.1573486328,89.626953125,88.6519775391,92.9448928833,88.5801544189,91.5889358521,87.1107940674,80.3901596069,88.2525787354,89.3511657715,96.3409957886,88.9593353271,98.7445907593,94.7949142456,97.6458740234,95.1959915161,96.7472000122,90.53465271,89.2268600464,93.7543869019,93.7510299683,91.7044372559,94.7114562988,91.2716064453,92.5572891235,89.472442627,89.3455963135,89.4258956909,742,87.9
107.302131653,104.736747742,107.018356323,110.133468628,112.307640076,114.979110718,106.132881165,102.993751526,103.340209961,109.260719299,108.964279175,100.574684143,117.851051331,115.717460632,108.325462341,114.555175781,114.257255554,108.107429504,115.610168457,104.607292175,108.479263306,111.385955811,110.757225037,113.307785034,117.748031616,114.726211548,101.859039307,112.201530457,107.602180481,105.769836426,6710,108.76
91.0783233643,89.4458312988,83.6522598267,89.9844665527,95.9532394409,93.7806930542,88.7696075439,92.3809661865,86.88646698,86.538772583,89.5804367065,89.2690734863,93.9213409424,90.4862442017,90.0627746582,93.9368515015,91.1368103027,90.7062072754,90.7492294312,87.6085205078,92.1378250122,86.6302566528,89.0418319702,89.5706710815,89.8870925903,88.7436294556,88.9060516357,89.944442749,89.5855560303,91.5623092651,4226,92.79
75.87890625,76.7077713013,71.4458084106,68.6546020508,78.1892623901,74.7602157593,76.6705169678,74.870513916,72.9991607666,78.7105255127,75.2729415894,69.1985702515,80.4695358276,82.147895813,77.0021362305,81.3970947266,68.2753143311,71.2602157593,77.0974349976,74.55078125,79.2778549194,68.9373016357,79.3507461548,75.7343826294,72.2385482788,70.8743133545,78.1542358398,65.8295898438,75.5728759766,70.6795425415,6093,81.06
90.4573898315,87.606842041,88.4995727539,91.8965072632,87.1551208496,91.0025024414,92.0382919312,94.1416549683,90.2891082764,91.8595123291,95.8782730103,98.8364868164,90.436920166,93.3255691528,95.1125183105,95.9334869385,93.1494369507,92.1426773071,93.3809585571,87.9730834961,93.4698410034,88.5378189087,89.5698928833,89.1917037964,93.8310699463,93.1397476196,94.7368927002,91.7538070679,91.7310791016,91.4770584106,175,101.59
108.757171631,103.896522522,111.928222656,103.021278381,109.613845825,107.926277161,107.699943542,102.967338562,101.791297913,108.468727112,110.144615173,106.882476807,113.390686035,119.964912415,114.321144104,110.726997375,114.463470459,112.609138489,110.901237488,104.186836243,117.138206482,108.916717529,110.751319885,110.513725281,103.857978821,114.237701416,115.307113647,115.217529297,111.774520874,115.798431396,2278,122.72
118.057228088,119.429519653,109.806518555,115.549179077,130.9559021,119.891784668,112.49974823,115.513702393,106.956069946,121.182846069,113.31690979,117.435302734,114.339187622,112.095710754,105.918891907,101.599845886,104.459892273,109.591888428,112.909912109,112.470054626,108.831787109,112.814674377,116.014137268,117.222564697,106.97341156,110.736450195,117.020515442,126.054260254,106.373733521,116.286262512,483,114.46
104.624717712,105.342201233,100.99080658,104.27192688,104.537017822,102.711380005,106.949668884,103.338493347,101.739295959,107.047218323,105.070465088,103.924598694,112.156616211,106.43359375,103.178443909,103.076904297,110.032707214,110.956741333,103.453048706,93.0585632324,102.692298889,106.937767029,108.606430054,100.206100464,102.45160675,104.724205017,113.957382202,108.729881287,101.449905396,102.973075867,4918,97.99
108.218093872,106.148544312,109.129981995,103.805801392,117.279571533,102.647781372,109.495582581,105.248527527,110.016357422,110.553421021,109.981071472,112.794418335,115.15019989,117.679977417,119.011276245,109.887123108,108.20892334,109.432342529,110.71383667,95.6824874878,106.146308899,106.439849854,109.698448181,112.201034546,103.263069153,111.831871033,114.660919189,112.368621826,106.91973114,113.808685303,8010,107.44
90.2253723145,90.4005584717,87.5333251953,87.5378723145,85.6543426514,92.477684021,89.9400177002,91.7364654541,89.9305953979,93.9862060547,92.010559082,88.8893661499,90.3688049316,88.8074569702,95.5848236084,94.975189209,89.2126846313,101.045524597,93.9086761475,94.2859802246,89.0232009888,97.1497497559,90.5445251465,95.1706314087,95.2608337402,93.0711288452,94.0159606934,89.0098114014,93.1621398926,90.6426086426,66,90.08
91.7187194824,91.0110473633,93.4138336182,88.5257034302,87.5825042725,85.5339889526,93.6416320801,95.0279541016,91.5406112671,90.093460083,91.3092956543,91.8924560547,86.865447998,90.2129058838,94.5418701172,88.1661605835,98.2607421875,92.6956253052,97.0757141113,89.8445968628,94.7166595459,83.9103469849,98.8922729492,91.9377975464,93.558265686,90.8884124756,95.0194320679,88.5130844116,89.2316436768,90.4703521729,4563,134.08
91.8620834351,91.3201751709,86.2622070312,88.079750061,96.3318252563,91.1385421753,94.6043319702,92.7864303589,88.9552688599,85.0098419189,98.7046127319,89.148651123,93.1270599365,93.5646362305,93.4424591064,90.9021530151,89.9754943848,94.2386016846,93.9551467896,91.315788269,92.1786651611,92.2064666748,95.1914978027,93.3215866089,90.2025604248,88.5800476074,96.1976089478,93.5534973145,91.5061721802,93.1724395752,969,90.03
103.905799866,105.691001892,109.009994507,110.842857361,99.7680282593,106.392700195,101.603240967,104.254570007,112.772468567,112.551925659,109.782234192,111.592384338,114.807106018,119.913200378,112.308692932,112.377555847,102.477592468,114.449043274,113.50377655,107.298675537,107.565055847,110.166252136,112.839637756,114.313262939,103.833854675,108.786682129,117.853431702,109.460205078,110.603782654,110.872764587,2785,108.33
89.3025360107,92.020904541,88.4833526611,89.4479522705,96.100189209,89.7823791504,94.5970458984,86.234588623,88.1429824829,94.8069076538,98.8787994385,94.8136444092,85.2246704102,91.9735488892,92.0507202148,90.117729187,95.2154006958,90.8563156128,87.7710418701,92.8375473022,87.258026123,86.9568099976,88.9749526978,97.60962677,92.8309249878,92.6131896973,99.8011398315,92.0925369263,90.4944381714,88.8145370483,2592,95.94
91.5316238403,88.8085174561,92.7294235229,89.438331604,91.3353347778,85.440246582,89.4534225464,90.4861984253,88.8150100708,92.5743026733,90.0086593628,94.5519943237,91.3435974121,97.4128952026,89.3004684448,89.0214233398,88.6947479248,91.3828659058,102.461784363,89.8527908325,89.0944061279,90.7662811279,87.1047515869,93.8933334351,89.8259353638,89.0824661255,95.9532852173,89.6838684082,94.3199005127,93.2470092773,3104,90.66
92.563369751,91.5049362183,88.6709213257,86.5402908325,93.0369262695,89.8471755981,86.9815673828,92.0645904541,89.0474014282,89.663520813,88.6445465088,86.4081344604,90.8028869629,94.0271224976,90.1565170288,91.7902374268,90.5265884399,88.9961242676,93.6880340576,88.3591384888,87.2584381104,91.6876449585,88.1924514771,90.3075942993,89.6801528931,96.2529602051,92.6041717529,91.4855194092,89.2351837158,88.6895065308,342,90.33
110.847793579,111.014411926,111.925033569,108.666572571,106.149299622,107.806495667,107.755775452,108.781196594,105.377426147,112.621398926,111.391273499,112.103210449,112.429847717,105.197174072,117.362739563,109.050193787,114.539527893,108.996559143,109.871612549,111.673866272,107.992042542,113.668647766,109.351226807,107.402877808,109.904335022,112.222633362,104.223648071,110.379623413,109.411773682,108.138641357,4369,117.49
