keras_MSE2_relu1,keras_MSE2_relu2,keras_MSE2_relu3,keras_MSE2_relu4,keras_MSE2_relu5,keras_MSE2_relu6,keras_MSE2_relu7,keras_MSE2_relu8,keras_MSE2_relu9,keras_MSE2_relu10,keras_MSE2_relu11,keras_MSE2_relu12,keras_MSE2_relu13,keras_MSE2_relu14,keras_MSE2_relu15,keras_MSE2_relu16,keras_MSE2_relu17,keras_MSE2_relu18,keras_MSE2_relu19,keras_MSE2_relu20,keras_MSE2_relu21,keras_MSE2_relu22,keras_MSE2_relu23,keras_MSE2_relu24,keras_MSE2_relu25,keras_MSE2_relu26,keras_MSE2_relu27,keras_MSE2_relu28,keras_MSE2_relu29,ID,y
110.664527893,118.75428009,113.125816345,112.845733643,121.557662964,117.374046326,112.125228882,111.129768372,122.384864807,112.595680237,114.817626953,123.579360962,112.338127136,115.036216736,118.67363739,122.159614563,109.716896057,119.082489014,114.218994141,120.224624634,111.482322693,108.81023407,107.586738586,119.398025513,113.811386108,118.782661438,117.785049438,107.339164734,117.367149353,5161,106.35
113.007759094,110.92804718,106.348686218,109.116233826,111.943527222,108.919197083,110.176574707,111.306060791,107.88533783,112.904960632,108.470962524,115.134033203,109.533836365,116.223884583,109.779830933,112.720199585,120.552406311,109.126045227,112.271560669,112.087837219,109.701705933,111.799980164,105.934707642,113.635482788,106.91734314,107.368423462,116.204879761,105.792915344,114.130905151,2353,108.12
108.419647217,114.621887207,111.594665527,113.294944763,110.030815125,112.476791382,112.003005981,117.491355896,116.085159302,117.562606812,108.742431641,120.426933289,114.829032898,121.316421509,113.897079468,112.386253357,111.705673218,104.97278595,110.384101868,112.694602966,107.930992126,114.587608337,113.899421692,111.24912262,111.071495056,106.50466156,119.668685913,107.002983093,111.958480835,2133,108.74
93.133392334,100.620117188,99.6316070557,93.5773010254,93.1760177612,94.950340271,91.8549728394,96.0414886475,93.5303115845,91.7052459717,93.2157592773,101.333274841,92.1743774414,90.6398086548,96.5319519043,93.5312576294,97.0589752197,96.9843292236,97.5740585327,94.0048522949,93.3810882568,99.6996612549,96.0980529785,96.9138031006,97.9900970459,92.5539398193,101.470344543,99.5061721802,92.5203399658,383,87.44
99.926864624,97.0469055176,95.59815979,97.2372512817,98.4849243164,96.7729644775,94.523399353,94.8811798096,92.7913665771,91.7718582153,95.7110748291,97.2481460571,98.455039978,95.1191864014,90.3243637085,104.122238159,107.84992981,105.282783508,105.914932251,90.5138168335,95.766708374,92.7569580078,102.969833374,95.0322265625,97.3746643066,92.1214523315,109.477996826,96.097076416,96.6255569458,5151,87.78
77.5951538086,77.4925994873,82.9697113037,79.239364624,78.0290908813,77.8358306885,83.1122283936,76.8941497803,76.4049758911,75.5815124512,81.1741867065,78.6524658203,76.9994277954,79.9583129883,82.0301361084,74.9084014893,75.9720840454,78.1676940918,76.4898681641,75.3324279785,76.0183486938,76.263053894,78.721572876,80.322265625,78.0310211182,79.6578292847,77.6649169922,77.463760376,82.5598907471,2069,89.06
93.5317306519,96.7466888428,87.9553070068,95.5713195801,93.8142547607,93.5004425049,91.3749313354,93.6436691284,93.7837295532,94.604927063,91.8335418701,92.6746444702,93.1468505859,89.5109024048,105.585769653,90.9301528931,91.892539978,95.6661758423,94.040512085,97.4415130615,96.0830459595,93.5805053711,90.2207336426,88.5650024414,101.499885559,94.5073623657,96.0321426392,92.2698669434,94.5660476685,2255,90.57
110.221656799,114.732872009,110.490394592,111.712287903,106.319641113,118.754127502,115.014633179,112.507820129,105.395690918,112.972076416,112.164916992,114.253746033,116.138168335,114.311019897,114.445915222,112.870170593,110.670440674,112.081100464,114.853935242,104.757804871,108.92490387,105.123764038,109.052490234,112.306983948,107.919158936,112.401847839,108.499076843,111.373687744,106.971084595,5735,108.28
108.686248779,103.931251526,105.663711548,106.068328857,104.069854736,103.108177185,103.742248535,109.870567322,105.411514282,104.322929382,107.119659424,97.7145996094,101.005859375,105.970535278,111.283676147,111.400131226,102.519775391,110.594207764,105.98046875,101.865615845,102.833885193,104.138053894,106.57408905,98.122253418,103.276954651,108.399787903,107.476448059,101.502952576,103.799636841,5802,103.58
95.4529953003,94.6718444824,96.3080673218,96.1229248047,94.3402404785,92.1689834595,95.7615737915,99.5844192505,101.208900452,90.9202346802,94.2690048218,94.9533691406,92.1058731079,91.2582168579,89.4607391357,92.5075531006,93.0349655151,94.8306350708,99.407081604,89.5314102173,94.018119812,90.2770462036,91.8880004883,95.3308792114,94.2047271729,95.8479537964,93.9208908081,89.8866577148,102.751281738,1421,87.65
91.8089904785,95.7026901245,91.3476028442,92.6926040649,97.6580505371,101.928237915,89.7932510376,90.697265625,92.0515975952,87.0573730469,91.1875152588,92.8115768433,97.7987823486,89.7979888916,92.3516845703,91.0868377686,98.2866439819,90.9632720947,91.4907226562,90.5883255005,89.5319900513,95.1177368164,94.742767334,95.4412536621,92.0843811035,98.1087493896,95.1440734863,90.1579971313,93.6894226074,6758,91.16
93.3479385376,92.9064254761,93.5691299438,95.3927230835,91.5022125244,95.3383407593,93.4655456543,90.1435852051,94.8211364746,93.4997787476,93.7741928101,96.7331008911,88.0637741089,94.0714263916,100.267074585,99.2521591187,97.1639709473,92.9464874268,94.3955535889,94.3043670654,95.0171661377,92.3645706177,95.9103393555,100.134254456,93.1847610474,100.124816895,96.1168746948,94.7134552002,98.0195770264,3223,93.75
109.358474731,102.423698425,103.755378723,104.633102417,99.3379898071,104.07257843,107.004119873,102.035713196,99.2399673462,104.518417358,102.060585022,102.713935852,98.4953536987,98.6789703369,109.471893311,101.719078064,99.8615570068,101.692703247,101.959136963,101.856613159,102.992774963,97.2650222778,106.881736755,106.065910339,98.7145614624,101.686775208,107.924873352,106.33908844,105.234161377,6253,99.49
103.119064331,101.710334778,102.118904114,102.328437805,106.343490601,99.6024551392,103.57975769,105.578964233,103.691703796,104.242927551,104.971946716,104.964393616,101.519828796,109.501342773,105.38911438,103.582687378,99.7827758789,109.828994751,107.121818542,111.465148926,108.12663269,104.803207397,105.433113098,99.0130462646,103.328559875,104.708045959,103.105949402,104.864189148,103.569839478,6179,95.73
115.98765564,115.734870911,107.61630249,112.970352173,116.362823486,117.396751404,116.510749817,114.991149902,113.958999634,115.300064087,110.645469666,117.98474884,119.209197998,111.63129425,107.131622314,111.719039917,112.008010864,116.230255127,117.401565552,115.425987244,114.004325867,112.608726501,111.290206909,114.764968872,112.420509338,114.498458862,112.310165405,110.911323547,118.009712219,1505,107.45
103.505340576,104.053474426,102.283462524,105.788368225,101.814544678,108.108917236,102.067939758,101.772872925,106.673103333,109.635276794,108.108932495,109.71446991,101.7239151,103.806190491,100.973098755,109.88596344,102.29813385,104.917121887,100.991371155,102.401596069,101.290107727,109.73575592,106.653671265,107.216468811,100.805885315,106.937454224,102.246070862,102.241401672,107.620124817,6916,96.26
93.4750900269,92.75390625,93.0009155273,95.5351104736,89.1552047729,94.8552322388,103.30292511,93.2552719116,93.236907959,92.4070968628,95.3182830811,89.9167022705,91.0641174316,91.9948883057,91.0916595459,93.5721206665,96.0793838501,93.2879180908,90.7354049683,91.2393417358,97.3898162842,92.8730545044,89.2026443481,92.5431365967,94.6922607422,107.340454102,95.8514328003,91.4809188843,100.662002563,2637,108.73
102.106819153,103.179824829,104.809265137,101.01461792,97.8427505493,109.66394043,108.018615723,105.775306702,100.127357483,104.058326721,108.660644531,110.827194214,108.760719299,103.880180359,110.752952576,101.10295105,104.847915649,109.558921814,102.206916809,98.8609695435,103.01360321,107.201583862,102.672798157,108.23311615,100.689308167,107.764984131,110.326133728,99.9556884766,100.823074341,2633,101.74
112.892524719,111.925918579,105.735031128,112.079719543,111.090843201,113.984451294,112.700141907,111.166633606,111.42111969,106.747024536,114.264732361,118.467971802,107.536865234,111.524925232,118.514190674,118.776168823,108.472457886,115.528915405,111.948852539,114.324966431,111.994430542,114.857345581,113.273780823,114.889801025,108.4529953,115.11870575,116.566673279,114.981613159,117.481819153,5862,108.34
102.846809387,103.17124939,105.986534119,106.619056702,100.000839233,105.580932617,106.199447632,101.423179626,104.635009766,105.634521484,104.386985779,97.5138931274,104.707885742,106.552658081,102.625892639,105.477622986,107.149223328,106.473190308,102.0340271,107.09841156,104.660240173,108.301681519,101.467826843,106.384269714,103.097648621,102.170127869,109.727203369,102.816848755,102.920532227,4363,98.92
95.7782745361,98.7341079712,93.2965927124,92.8612823486,88.3844680786,105.741271973,102.088775635,94.8304290771,95.10572052,95.0444717407,92.9715881348,92.4325027466,92.7438430786,89.6011734009,88.5170059204,92.6942596436,99.3107376099,94.2345199585,91.0170822144,94.0040740967,99.9832382202,90.8757019043,96.9306182861,100.498886108,91.8654098511,99.9010848999,95.5228652954,95.0304412842,92.1285400391,5091,93.09
88.0798492432,94.2890396118,93.959274292,90.7013778687,93.425819397,92.8117218018,92.092086792,91.0739593506,90.2982330322,92.2177429199,90.9212646484,92.9984664917,92.7779769897,89.9637069702,91.4976196289,89.9872436523,96.3293914795,93.8748626709,91.2719116211,88.5632095337,94.033531189,90.9663925171,95.4651794434,93.2387237549,96.1094589233,95.421295166,89.6837768555,90.8586273193,93.4258117676,4182,91.63
110.303215027,106.267715454,113.740905762,113.780326843,112.991569519,113.764915466,111.19342041,110.646629333,115.261360168,115.005981445,117.201370239,115.806137085,104.179832458,114.619499207,118.634880066,110.391464233,114.35723877,111.837265015,115.003692627,115.773414612,108.659835815,116.964759827,107.32849884,108.447982788,109.828285217,110.455856323,117.177124023,111.198348999,112.231781006,321,116.08
111.240867615,108.517425537,108.831001282,112.040916443,119.897789001,111.650436401,110.272186279,109.866439819,115.257972717,114.910629272,110.670654297,114.788482666,111.268440247,113.146308899,114.883758545,118.392921448,111.174179077,115.019989014,115.269897461,109.31288147,106.615730286,109.827232361,110.119667053,113.571060181,112.513328552,110.559761047,111.12424469,110.839027405,106.11529541,4174,109.34
81.3574295044,81.6125259399,79.6582641602,78.0905685425,76.7261581421,80.1103897095,80.6632843018,85.8883209229,80.0341873169,80.3678894043,82.7329940796,79.9337844849,82.0399627686,78.9397201538,81.8244094849,79.032119751,78.1265182495,78.8989486694,78.3088989258,78.6793136597,73.7860946655,77.2364807129,84.5776290894,78.4576263428,82.4429626465,79.0602111816,77.4638442993,82.6690750122,84.3236999512,7351,75.86
92.6858825684,98.7743301392,96.8050384521,95.7295455933,96.3999404907,103.375419617,100.435684204,96.8505172729,91.9470214844,94.3434448242,89.7615356445,88.2501678467,92.1084899902,88.6507873535,91.0670318604,91.3956680298,94.3540802002,91.9160995483,92.7069244385,87.9490661621,89.7042999268,95.5998840332,89.9467926025,99.9940643311,90.1540679932,106.736808777,100.50869751,96.2213134766,93.7626342773,3503,92.6
107.499023438,112.257461548,110.736450195,108.51864624,112.135948181,108.220619202,108.467422485,114.408744812,114.571914673,113.909797668,110.571517944,114.474861145,113.491516113,106.79876709,111.851402283,114.058456421,115.481513977,117.144081116,118.5679245,110.663192749,110.491783142,115.672996521,107.361740112,112.433761597,111.963119507,108.213775635,119.918937683,105.340019226,113.015686035,4977,107.29
92.9437255859,98.5406494141,92.6352310181,93.8376693726,88.5035400391,90.8666229248,93.3509674072,95.8094024658,96.1464920044,94.3046264648,93.2337112427,91.5221633911,91.9870452881,85.0504760742,91.7910385132,94.4148712158,92.3484573364,99.5320510864,90.5576019287,87.9402084351,93.3588867188,89.1620635986,94.8243331909,94.3463745117,93.5904083252,95.8543701172,92.9745483398,96.8707809448,93.5638504028,6034,98.59
106.037117004,114.159736633,102.810180664,100.606575012,102.966514587,108.057266235,103.568000793,102.039878845,105.273040771,105.055221558,99.8041229248,105.57674408,98.9035949707,106.92401886,107.72882843,107.291984558,102.721916199,105.674430847,106.155181885,103.337287903,106.145584106,100.504562378,97.4951629639,104.469299316,110.471031189,107.028770447,109.948814392,114.046592712,105.625335693,301,101.66
115.039558411,117.390213013,119.065452576,114.85735321,123.229377747,113.719703674,111.701950073,109.435218811,112.247215271,116.911079407,116.771972656,115.668113708,113.213409424,115.279045105,119.801467896,118.910919189,113.897895813,109.922576904,117.640823364,114.904556274,113.474777222,115.413536072,112.556739807,112.752449036,112.945320129,112.118621826,118.921661377,114.270202637,116.792388916,4314,109.05
97.0215682983,93.9484405518,91.4433135986,93.4513549805,92.1253509521,101.183525085,90.7308731079,94.6964797974,93.3873062134,93.5501861572,98.2090988159,92.7548751831,102.622146606,89.821647644,96.275932312,96.8367996216,97.3186416626,92.4974517822,96.1308441162,97.7171096802,98.443145752,95.9218673706,98.6172790527,95.5745315552,94.9856338501,91.9551391602,96.1634368896,95.5870132446,95.9767456055,5744,96.62
93.9590988159,91.8232421875,92.4218063354,90.6821517944,93.9391708374,94.1289749146,94.2472229004,92.4495620728,93.5769195557,95.8335494995,95.1549224854,90.7284851074,91.7605895996,94.5844955444,93.054107666,89.5823364258,92.7276000977,98.2090606689,89.5631637573,94.9317626953,93.6976242065,90.4440689087,96.6394348145,97.9367904663,97.306892395,93.2045593262,97.1427230835,89.8901901245,100.222007751,3823,91.46
92.7426376343,88.9992370605,92.3333053589,97.9607009888,95.2570343018,94.0346450806,89.531867981,91.8454437256,93.9427337646,93.230758667,94.1199417114,93.56224823,91.1698532104,89.1550598145,87.9907226562,90.9437942505,91.6927337646,92.164642334,89.0196762085,90.2760772705,88.1530838013,90.4180831909,94.3507614136,89.3556137085,100.649368286,94.0210494995,99.3503036499,91.5770339966,93.5014343262,3555,89.93
93.7144165039,89.3258590698,89.7491836548,92.872718811,89.3939056396,90.458770752,90.364364624,89.8268737793,90.5167770386,85.4215393066,94.0576400757,86.6450424194,92.8019180298,89.520149231,86.1082229614,91.7869873047,95.0915985107,89.4856033325,89.8792190552,90.0011062622,92.3906173706,89.5949172974,92.5633773804,92.1040649414,89.4903869629,93.2532730103,88.4488601685,93.4490356445,94.4000854492,8224,85.14
111.566864014,113.115661621,116.632720947,113.15385437,116.246398926,110.971054077,114.954338074,116.155456543,112.341499329,113.325134277,110.555084229,114.238868713,112.301353455,113.561958313,126.635292053,118.232032776,113.304496765,117.530738831,114.588943481,116.833045959,112.463607788,113.881538391,109.527885437,113.607414246,113.070243835,112.680702209,114.591583252,110.912025452,106.829559326,4204,113.52
93.6164093018,101.044883728,97.5885391235,94.5493164062,88.4216690063,93.3077087402,90.1543197632,94.9323425293,97.1507263184,95.260055542,94.6870422363,89.6493530273,93.4763565063,95.9312133789,96.1169662476,93.4085540771,91.5674209595,94.5297622681,90.3359909058,90.9238967896,92.8791275024,93.7856369019,96.5252304077,87.9635391235,94.0135421753,101.227058411,92.8664855957,94.3290863037,92.8788070679,3850,97.77
112.782325745,108.911750793,111.062705994,108.674385071,117.282928467,111.635978699,108.731674194,103.228637695,108.839485168,107.889785767,104.473510742,110.491493225,110.12701416,111.392997742,114.394126892,114.897064209,106.676849365,113.151611328,114.478256226,108.693725586,109.015098572,116.256057739,105.949432373,105.404457092,110.946678162,109.460968018,109.032691956,112.771568298,110.01033783,6889,107.93
107.13848877,112.171455383,118.623931885,111.491134644,110.466300964,118.058876038,114.571609497,115.337486267,114.587844849,119.058074951,112.613082886,116.277809143,107.151809692,111.861190796,105.55115509,110.700836182,112.243011475,109.689224243,113.769622803,112.12701416,111.062835693,113.551239014,114.472511292,109.787582397,106.36000061,108.699249268,113.222549438,106.843971252,105.656616211,2020,108.37
90.0822677612,96.351852417,93.4705123901,90.9313049316,87.9928283691,93.1754608154,97.1934814453,92.8762283325,94.0529251099,92.4315490723,92.2021713257,88.0552520752,92.8035354614,86.4910888672,97.0035247803,88.0120162964,91.1903991699,91.3052749634,94.9926528931,88.6207427979,92.9257507324,92.2274627686,94.6446685791,88.4653549194,91.1390380859,92.305015564,93.1018676758,88.2744598389,93.7785110474,5993,90.25
115.826286316,110.801048279,116.711830139,111.749740601,117.136322021,116.600440979,110.231109619,115.770591736,118.517913818,117.042778015,115.547660828,119.079162598,110.345909119,113.181243896,121.681625366,116.880332947,109.47845459,118.142028809,121.382263184,109.023788452,114.16960144,111.649024963,110.196044922,113.097938538,104.525634766,115.561210632,114.202003479,110.115463257,115.208198547,4872,107.5
91.9748153687,96.2336883545,97.715171814,96.2850952148,87.7392959595,95.4597167969,92.0069656372,91.0651779175,89.1138381958,91.232925415,94.5425338745,89.6719589233,87.8746337891,92.3829803467,94.1955108643,90.5724487305,97.4592971802,94.4990997314,92.9310684204,87.9830474854,92.4423675537,92.8628234863,91.3093185425,92.3270721436,93.2571487427,91.0238342285,95.99609375,92.9687423706,89.7963562012,5892,90.38
94.8019180298,98.9922561646,93.4455947876,94.0368881226,95.1051940918,92.4651184082,91.8943023682,95.7155151367,98.4698486328,94.3022842407,95.3763809204,88.9211807251,95.6085662842,88.654586792,94.4607620239,88.1682662964,91.30834198,95.8653640747,91.0373306274,88.3121795654,94.6062240601,91.0858688354,93.3960723877,98.5902938843,96.4163894653,94.3865737915,93.6709518433,96.2546386719,93.768737793,7395,86.66
91.3878250122,95.5840835571,89.2514877319,95.2616119385,93.1414413452,91.139541626,91.3313827515,94.9214401245,92.9547042847,90.1223602295,95.503288269,95.6444091797,92.2341766357,94.4889678955,91.3196487427,92.9837112427,92.4241714478,90.2447662354,92.0648574829,90.4155807495,91.0436630249,87.4707870483,98.3985443115,93.2216415405,92.912437439,93.7143859863,92.8984375,91.2548675537,91.9100418091,7122,100.29
120.565933228,116.913841248,113.389884949,109.35320282,118.73638916,118.296409607,117.356391907,117.972045898,116.000579834,114.731781006,113.515808105,118.570259094,116.027458191,114.993186951,120.092521667,118.19883728,110.095054626,118.716247559,114.181434631,109.990562439,117.856483459,114.26146698,115.134986877,119.981307983,114.830993652,115.793243408,114.564407349,113.976631165,113.680969238,997,112.94
109.092948914,107.484092712,112.167327881,107.831321716,112.161911011,114.621337891,111.84828186,113.451187134,114.426055908,110.388938904,114.663887024,108.909194946,109.320343018,113.862419128,110.473114014,118.550666809,103.605743408,113.856307983,117.297348022,105.250511169,117.04296875,108.896591187,109.145576477,108.905319214,106.321166992,111.10358429,116.636917114,105.84072876,110.405586243,2702,113.86
90.7050018311,84.7484283447,91.5925979614,92.6072235107,86.3977737427,93.933265686,90.5736312866,93.655090332,93.1892471313,91.0671768188,92.8061752319,88.6110229492,91.1855697632,91.3533630371,95.2649917603,89.9078674316,94.7461242676,89.7249526978,91.523651123,87.83203125,94.1292648315,88.1271133423,94.0397415161,90.5825119019,88.8823699951,93.739654541,90.7221984863,84.2529373169,95.0576171875,8047,88.53
93.9202804565,94.8840942383,91.3786239624,92.4989395142,93.3451080322,92.2226486206,90.4162063599,97.7612915039,92.5380172729,90.8949661255,92.2977676392,102.047317505,92.0414657593,99.933303833,93.8992996216,90.4524612427,96.2869262695,88.4566116333,89.9312057495,89.0220108032,92.8034057617,97.5920562744,88.391242981,98.4305648804,94.3971099854,93.2585449219,90.4225845337,91.3214263916,95.3868103027,2208,96.23
93.8612976074,98.3020172119,95.473991394,97.6636505127,91.5336990356,93.8992385864,97.24974823,94.2352371216,99.9614562988,101.113021851,92.3094940186,93.8397979736,94.631652832,98.8952789307,92.673576355,92.289352417,96.8373184204,91.678314209,93.7149353027,95.5513687134,92.6656494141,95.1583023071,92.8352508545,97.8999481201,97.3980560303,99.5419845581,99.7247772217,94.7539672852,91.1411819458,3060,92.81
93.699798584,93.1231613159,91.0181884766,94.8560638428,98.7628707886,100.518173218,89.5078353882,93.8588562012,94.3684844971,92.3442306519,92.654296875,91.7464523315,96.9544448853,93.5855636597,90.2596282959,87.9659881592,93.0840301514,90.5419235229,91.4823989868,93.9675064087,88.7049255371,95.7849655151,93.8588867188,92.9296340942,93.7942199707,101.472358704,95.1995391846,92.1921691895,94.5232315063,5295,91.47
91.0690765381,91.0233459473,96.7276992798,90.7183837891,93.6264266968,95.4722747803,97.6748352051,93.7490768433,92.912361145,93.8714447021,96.1343765259,93.117477417,92.8216094971,90.4856643677,93.8443069458,96.0156936646,97.5023956299,94.799331665,93.092666626,97.6973648071,91.1162490845,91.3821105957,93.2355575562,92.6193084717,93.9970092773,95.032875061,94.3529434204,88.9952392578,91.1805419922,5358,90.6
93.624710083,93.8597259521,91.4515609741,92.0810241699,92.8854751587,94.6999130249,90.2749938965,95.8523025513,90.8619918823,96.8086166382,91.5788574219,89.873046875,91.8292694092,93.2950363159,93.4887466431,88.5104370117,89.4152374268,93.9033966064,90.4917602539,87.8050460815,94.600769043,90.6485366821,93.3100814819,96.0687866211,93.0421600342,91.4177398682,95.839050293,92.3806610107,87.0664596558,2742,87.58
90.2966690063,93.8587799072,93.992149353,92.1521759033,93.1765060425,91.1474227905,86.6101837158,93.1637191772,93.9825592041,91.9641723633,91.3355636597,88.4249267578,89.369682312,89.5611801147,92.6210403442,90.9846801758,92.625,94.4980163574,90.3348388672,86.5658721924,90.8352966309,92.1070404053,86.5320358276,93.7223510742,92.7819442749,91.7203140259,91.7002792358,95.5559997559,92.7046356201,4653,92.54
99.6530914307,97.5277786255,93.8740310669,95.0483093262,99.1978149414,97.190574646,95.3685302734,110.472572327,96.7760238647,93.0939178467,96.1517562866,93.4955673218,93.3640823364,90.8225708008,97.4558334351,92.1562728882,98.8418502808,95.3677215576,99.6026535034,103.171905518,95.9615707397,94.7193603516,96.8259963989,101.066345215,94.5277709961,95.2267303467,99.9694519043,100.787338257,99.7170257568,5138,98.33
95.1948394775,94.1792449951,94.4302520752,91.8697128296,94.4858779907,100.874153137,97.4412384033,90.4611053467,93.487663269,91.4995727539,93.4151992798,93.4157562256,92.1882247925,94.6980895996,96.2751846313,90.4175109863,100.79825592,93.7844772339,94.6964950562,90.2935714722,95.9610977173,90.9250106812,99.3534469604,93.3426971436,94.2710189819,88.2664337158,93.7448730469,93.5616760254,94.4025726318,2844,93.87
109.961051941,113.071235657,110.713745117,112.089904785,108.652328491,116.649803162,108.37159729,111.134269714,112.258323669,111.172309875,110.40663147,113.75655365,112.645652771,111.726013184,125.240974426,112.203804016,113.532325745,111.774368286,113.406280518,119.128807068,112.035736084,106.542556763,114.240386963,116.013931274,114.246276855,114.85609436,110.000480652,110.966781616,113.95539856,2648,108.03
91.1003417969,95.1301651001,92.8368530273,99.4938354492,102.764472961,97.6772003174,95.706199646,92.0298461914,92.8285369873,95.781867981,93.9270935059,96.5894622803,95.4070053101,92.5244979858,93.785446167,90.3253555298,89.6348114014,92.9078063965,92.9831848145,100.621368408,94.5980987549,90.8939819336,90.0430831909,97.1821746826,94.6067581177,94.3414077759,100.860816956,94.0024414062,92.4046020508,1208,86.56
114.372283936,108.984970093,111.667419434,112.029502869,111.274147034,123.820281982,110.357528687,112.893661499,120.27923584,108.323066711,113.622627258,114.905723572,110.743591309,116.224563599,115.338867188,123.085327148,113.787216187,114.188606262,114.70917511,117.693557739,111.58984375,107.995269775,113.300750732,115.116157532,120.26839447,113.629455566,113.585960388,114.477134705,113.217971802,5097,115.75
92.9255447388,100.87033844,98.0373687744,92.3996276855,88.4682922363,94.6852645874,92.3242263794,93.2081451416,94.315246582,99.4712905884,94.8499679565,92.7718811035,97.9241256714,90.3957366943,97.4473114014,91.5228118896,93.4298553467,96.1729736328,91.7169113159,90.3258209229,95.9949417114,90.8139953613,97.5819168091,98.1657409668,95.8276977539,99.5770568848,92.7968978882,98.8120803833,94.9116439819,1682,88.26
118.897636414,110.298477173,112.111053467,115.02256012,119.254760742,111.011268616,113.185920715,112.188163757,116.240020752,115.345237732,113.474693298,115.813140869,109.883789062,114.070106506,116.582923889,121.077102661,113.620140076,113.87701416,116.485076904,113.977600098,112.451370239,115.088317871,109.053688049,112.613136292,107.588943481,115.365844727,116.163368225,111.858390808,109.734382629,1892,107.36
110.092353821,106.476989746,106.06791687,100.815422058,105.547866821,110.432281494,108.212554932,100.513442993,108.681358337,107.789123535,104.588851929,112.092063904,113.712417603,107.230606079,105.774963379,106.915161133,115.097976685,112.885475159,107.414360046,112.502403259,107.334236145,109.648460388,104.969230652,103.442802429,117.174079895,107.830047607,115.344619751,111.950912476,116.367233276,6776,106.5
92.6725234985,91.3164367676,96.3926925659,93.7801132202,97.0886535645,93.9242172241,92.2187347412,91.689666748,92.5019454956,90.3801956177,93.6484375,91.887008667,84.1458358765,88.8559951782,94.8165588379,93.4569168091,92.4114990234,96.9561920166,96.8779525757,87.4359741211,94.7968521118,92.4350738525,98.9617156982,94.3463668823,95.4034500122,92.8186187744,92.2410202026,95.4343261719,97.7670593262,2362,88.92
96.2170715332,96.5508804321,90.7422637939,95.7304992676,99.5179367065,96.3366470337,92.7193527222,91.5601119995,97.5730667114,90.1887969971,98.6313018799,91.6116333008,93.7638702393,90.9111328125,94.4461364746,90.4122314453,92.7690658569,97.5867233276,90.6056976318,90.8620986938,95.9128494263,94.2787322998,94.0560836792,93.2642669678,93.4606933594,95.5398178101,95.2328567505,90.9568786621,93.4811553955,4108,93.29
91.9110183716,97.25,96.8319396973,95.9341125488,94.7434844971,91.2850341797,92.7911682129,95.3439102173,91.0551528931,94.9205551147,96.0798568726,92.5257110596,92.0596313477,88.9987792969,93.599647522,94.9030532837,93.6072692871,93.9581298828,92.2490615845,90.9826431274,94.5335998535,93.2573165894,90.0973434448,100.831306458,94.2820053101,95.7320175171,96.7790908813,89.8654403687,91.4601898193,2634,92.64
112.225791931,112.871398926,110.164611816,110.719566345,114.873344421,113.693786621,104.77154541,112.009506226,115.757781982,113.029678345,114.703514099,115.203529358,115.274223328,100.581954956,113.342849731,118.891494751,112.246582031,113.116210938,114.004508972,112.887893677,114.78931427,116.570320129,110.266723633,112.74041748,112.986045837,117.49168396,114.416404724,114.677604675,113.741462708,5085,112.55
112.0182724,111.43447113,105.853233337,106.814918518,111.900123596,111.870170593,109.931335449,110.584213257,106.851020813,107.448112488,109.609169006,108.329345703,113.66783905,109.859451294,115.174125671,113.76108551,112.531234741,107.825584412,109.420425415,116.238632202,111.255844116,107.341140747,114.576812744,111.349281311,105.13066864,111.753448486,118.009620667,108.423942566,110.972709656,6811,108.97
108.002738953,107.620765686,110.259231567,101.015365601,109.611282349,107.38104248,108.47480011,106.201889038,108.935058594,111.542350769,106.329368591,105.826568604,104.543067932,102.970237732,103.990852356,112.421577454,113.003166199,112.93258667,107.780250549,108.671325684,113.372283936,110.938186646,102.600250244,114.828704834,103.671585083,106.008453369,110.380119324,103.815948486,117.039268494,6433,105.71
109.151580811,108.542610168,111.763343811,107.502922058,109.156761169,110.285812378,103.865463257,111.885879517,116.620109558,123.358474731,113.720848083,118.838653564,106.048126221,114.367935181,114.967697144,109.845619202,110.525184631,118.311279297,116.762214661,107.468002319,110.201141357,109.579421997,110.50453949,112.488174438,104.511726379,113.401062012,113.522666931,107.224708557,111.155838013,6502,108.24
93.4440155029,90.7786254883,89.3955688477,92.2664871216,97.9230499268,93.2417221069,95.454574585,92.2499542236,91.2406921387,94.3429870605,93.9380493164,93.7762756348,93.710975647,95.3508758545,93.0782775879,92.2520751953,96.215675354,92.3476104736,92.1082000732,93.7911300659,97.3884353638,91.856880188,91.5624160767,94.1636123657,95.4329452515,96.8828582764,96.0481109619,91.8922119141,93.847114563,8185,89.93
91.1901473999,93.1251907349,97.1107406616,93.1420516968,92.5907058716,92.3785247803,98.1626052856,93.561882019,95.5942001343,92.1201553345,97.325340271,89.3605880737,96.0401992798,93.6565475464,94.2866973877,89.4108505249,93.330368042,94.6054763794,93.2615280151,92.220123291,92.7715301514,90.3014602661,96.8282470703,92.8907165527,93.9078216553,93.9960250854,95.2136611938,94.3125686646,91.7702178955,202,98.91
117.949523926,113.202865601,110.112838745,115.875640869,113.833229065,116.64881897,113.284797668,114.334785461,121.242652893,113.2082901,115.75995636,116.03276825,107.571647644,112.464920044,116.719924927,120.739013672,110.168136597,124.178497314,112.237739563,111.12210083,112.762969971,117.752807617,115.667297363,115.835174561,111.382827759,117.447540283,115.469848633,112.274147034,118.337715149,1390,110.49
