ID,y,xMSE22_0,xMSE22_1,xMSE22_2,xMSE22_3,xMSE22_4,xMSE22_5,xMSE22_6,xMSE22_7,xMSE22_8,xMSE22_9,xMSE25_0,xMSE25_1,xMSE25_2,xMSE25_3,xMSE25_4,xMSE25_5,xMSE25_6,xMSE25_7,xMSE25_8,xMSE25_9,xMSE210_0,xMSE210_1,xMSE210_2,xMSE210_3,xMSE210_4,xMSE210_5,xMSE210_6,xMSE210_7,xMSE210_8,xMSE210_9
2498.0,90.13,95.8897628784,94.718460083,97.8196258545,97.5568084717,96.1557159424,97.9607009888,96.0170288086,95.8715515137,96.4781417847,96.5417327881,94.9405593872,96.1668701172,94.9198684692,95.7411804199,94.2114334106,96.704864502,96.9388122559,95.9848632812,94.6540908813,94.4849700928,94.6628417969,96.5084075928,94.0364379883,95.4022445679,96.5095367432,95.9860916138,96.3138122559,94.78540802,93.5439071655,93.2510070801
7166.0,120.76,113.623832703,115.039909363,115.711875916,114.877037048,113.467979431,115.031814575,113.363319397,113.621704102,115.975700378,115.912193298,114.480743408,114.452972412,113.387672424,116.193527222,115.348007202,114.639282227,115.152671814,115.097679138,116.325889587,114.238967896,115.571601868,116.952552795,115.796699524,114.686882019,115.872848511,113.788703918,116.215385437,116.576721191,113.476615906,115.113418579
6967.0,106.45,110.389694214,110.496360779,110.503120422,111.605079651,111.237930298,110.676330566,110.499389648,110.649940491,111.028671265,111.557525635,109.571899414,110.197128296,110.279403687,110.480705261,111.439224243,110.160202026,109.998031616,111.068649292,110.501831055,110.876808167,109.499229431,110.237243652,110.080566406,109.293273926,110.191123962,109.940383911,109.336685181,109.103973389,110.174545288,109.55153656
3025.0,91.11,94.289604187,94.12915802,94.439414978,94.1319580078,94.2573394775,94.011505127,94.1647796631,94.4823074341,94.4348754883,94.1492767334,93.2365493774,93.0766372681,93.0874099731,93.5916976929,93.4871673584,93.5757751465,93.3568878174,93.5367736816,92.9646530151,93.1733474731,93.1807022095,93.2386703491,94.2812423706,92.6237487793,92.3539123535,92.9467468262,93.4426498413,92.6206207275,92.4209671021,93.2056884766
5136.0,86.33,93.724822998,93.8943481445,93.929977417,94.6379318237,94.2568664551,93.6940078735,94.2535400391,93.9588851929,93.5204544067,93.7211303711,93.6736755371,95.5275268555,93.8957366943,94.0055618286,94.5902633667,94.46118927,94.7194519043,93.8039932251,94.4772415161,93.4404373169,93.8051528931,94.3458938599,93.8435440063,95.5935745239,94.2348556519,95.0289230347,93.9554290771,93.2909927368,94.3004074097,94.1376876831
3048.0,109.61,112.404579163,111.895874023,112.568992615,112.300590515,112.474372864,112.67868042,112.396469116,111.927345276,112.34941864,112.462280273,111.141860962,111.084083557,111.333076477,111.693740845,112.14528656,111.516609192,110.971214294,111.600090027,112.028327942,111.400665283,111.009567261,110.904579163,111.162109375,111.183708191,111.098678589,110.618598938,111.128837585,111.5728302,111.375205994,111.556686401
2621.0,105.8,112.233665466,112.031280518,112.082313538,112.252731323,112.110809326,112.034843445,111.868080139,112.133079529,112.00328064,112.297515869,111.706291199,112.558990479,112.713478088,111.92301178,111.923484802,111.865951538,111.793159485,113.177749634,112.848770142,112.268127441,111.275535583,111.984275818,112.558242798,111.605308533,110.956199646,111.920753479,112.052871704,113.672424316,111.385475159,111.379577637
3541.0,97.32,94.8940582275,95.2049865723,94.4340591431,94.2441482544,94.8172912598,94.4922714233,94.5407791138,94.5106658936,94.0466537476,94.8936843872,93.4875564575,93.6269302368,93.59034729,92.9143829346,93.4948577881,94.0771026611,93.7716445923,93.2383499146,94.0331268311,93.315788269,93.4089431763,93.7043228149,92.4955673218,93.8260269165,93.2793807983,92.7240905762,93.2654037476,92.7918395996,92.6033706665,93.3547363281
442.0,90.54,94.0966949463,93.7584991455,93.8974761963,94.3198242188,94.779876709,93.6253509521,93.6485137939,94.2575302124,94.4531555176,94.5625228882,95.1968002319,94.9726715088,93.8653564453,94.7446212769,94.2265701294,93.746635437,94.2070770264,94.35887146,95.1320114136,93.0509338379,94.7346954346,94.5076065063,95.7923965454,92.8806610107,92.7997894287,94.2922134399,95.4069824219,94.5587997437,94.8336791992,96.2665252686
1810.0,89.6,95.4010620117,95.4042205811,95.5868988037,95.9705123901,95.216468811,94.9165649414,95.6849212646,95.4761581421,95.9008712769,95.4622344971,93.9784545898,95.4763336182,94.6710739136,93.8838272095,94.3547821045,94.4238739014,95.2347946167,94.7050857544,93.7679519653,94.521522522,92.8710174561,93.5465393066,92.9957046509,93.5000152588,93.522819519,93.1404418945,93.0826873779,93.3777313232,93.0348434448,92.9684066772
7953.0,88.75,92.9813766479,92.2921447754,93.6491928101,92.6973953247,93.3005142212,92.8241577148,93.373008728,92.9397735596,93.0895843506,93.1338500977,93.2972717285,92.1135177612,91.9716415405,91.276008606,91.8374633789,91.4691925049,91.8528442383,92.5483932495,92.956237793,91.7336959839,90.0124893188,89.0233383179,89.6444320679,89.1381759644,89.9974136353,89.1375274658,89.5016403198,89.8923721313,89.4813537598,89.4444198608
3209.0,95.67,94.1896591187,94.6493759155,94.362159729,94.312171936,94.3539886475,94.3971405029,94.289680481,94.5206375122,93.9404602051,94.5805511475,93.5295257568,93.6113433838,94.9085693359,93.3134384155,94.0230865479,93.3597183228,93.5756072998,92.800567627,93.7643051147,93.5928115845,93.6952514648,92.0841751099,91.2844696045,92.7882843018,92.5170593262,92.2765884399,92.0955047607,92.7788543701,92.1887054443,93.077507019
5388.0,116.07,94.8302078247,94.4380493164,95.0245666504,94.5868911743,94.6717071533,94.8372497559,95.0450134277,94.7892837524,94.786857605,94.9218139648,94.3048248291,94.6823043823,95.0481414795,94.2464370728,94.9919128418,95.3241729736,95.0997161865,95.2177886963,95.0653610229,95.1688766479,94.6240692139,96.2118988037,95.8496170044,94.0914993286,96.5913543701,96.5503997803,94.8326416016,95.672454834,96.3612213135,96.6071777344
6808.0,94.1,93.6918487549,93.624420166,93.5862121582,93.4650878906,93.9368515015,93.4135513306,93.8904418945,93.4226760864,94.7235412598,93.402885437,94.0247802734,94.140586853,93.2287597656,94.2529830933,94.4450759888,93.8587341309,93.2688980103,93.5133590698,93.9325027466,94.1995315552,94.341835022,95.0500259399,93.9201660156,93.8442382812,94.8832626343,94.8010406494,93.6891403198,93.9681396484,94.2085266113,93.9127044678
1480.0,97.29,94.9058685303,94.7503051758,94.6095809937,94.7396621704,94.6754760742,94.447769165,94.3258590698,94.6195220947,94.6071243286,95.0256347656,93.2854995728,93.7434997559,92.9464187622,94.2101974487,92.3674240112,94.7860717773,92.8858413696,94.2554550171,93.6685333252,93.2284240723,92.6959838867,91.7011108398,92.2110748291,91.5622329712,91.8250350952,91.4363555908,92.0481491089,91.2206878662,91.5867996216,91.0001296997
2182.0,90.18,94.3439788818,94.44896698,94.3695449829,94.6442718506,94.3420562744,94.111541748,94.5524749756,94.2577590942,93.8380889893,94.1212615967,93.2492980957,92.7051620483,93.0424957275,93.260017395,92.3208007812,92.6749343872,93.1962432861,92.5733642578,92.9558105469,93.336807251,91.5805053711,92.4184036255,90.8943023682,92.6882171631,91.8805389404,92.2873306274,92.3238067627,92.2603302002,91.9036407471,92.0244369507
3237.0,100.56,106.859558105,105.309051514,104.990470886,105.373069763,105.794868469,105.676582336,106.011177063,107.872421265,105.519935608,105.160942078,104.419158936,106.183746338,105.09211731,105.419120789,105.775779724,105.329917908,105.655296326,104.885414124,104.579315186,105.96005249,104.69858551,104.001983643,104.834609985,103.417022705,103.97101593,105.406806946,106.44367981,103.68788147,104.194122314,105.395690918
3661.0,115.1,117.571395874,117.086051941,118.23625946,117.953262329,119.16558075,117.465087891,118.184875488,116.262825012,117.980491638,116.973724365,116.556770325,116.340690613,116.937850952,117.778259277,115.764602661,116.518508911,116.153381348,117.525421143,115.344467163,116.161750793,115.270515442,115.518043518,116.904220581,117.871383667,117.276733398,118.271858215,116.799484253,117.531074524,116.241188049,116.84034729
4802.0,118.73,113.021690369,113.071456909,113.760978699,112.940589905,113.714042664,112.956039429,112.735984802,113.024971008,114.074333191,113.275344849,113.548057556,113.158218384,113.486152649,113.269218445,113.035385132,113.137405396,114.243362427,112.402687073,113.343544006,112.943252563,113.686058044,113.746177673,113.082725525,112.993270874,112.899620056,114.185440063,114.371078491,113.279144287,113.158058167,113.706268311
3821.0,97.86,94.6070175171,94.4995193481,94.6383743286,94.6907958984,94.5092086792,94.6260223389,94.8255004883,94.9520950317,94.5939407349,93.7462692261,93.6636428833,95.6507492065,94.0598220825,94.7848434448,94.1284255981,93.7010040283,95.6026229858,94.26121521,94.5802536011,93.7226409912,92.497253418,93.6967315674,94.8602371216,93.2065200806,94.9085540771,93.9448471069,94.120010376,94.2773208618,93.2691497803,95.2945785522
838.0,111.7,112.925956726,114.155960083,113.547576904,112.605056763,113.173294067,113.881286621,113.621078491,113.636512756,112.914337158,113.77558136,114.397964478,111.334732056,112.943756104,113.352806091,113.071891785,111.69165802,112.256217957,113.447471619,112.344459534,112.777587891,113.537887573,113.338287354,113.331016541,113.943656921,111.850379944,112.863555908,113.780227661,113.672569275,113.522636414,114.545677185
5812.0,119.71,103.798721313,104.209190369,103.334274292,103.877593994,103.504936218,103.227546692,103.832511902,104.132911682,104.181167603,103.882583618,103.121124268,103.204307556,103.015174866,102.861251831,103.762916565,102.431083679,102.722900391,102.90650177,103.311988831,102.705741882,102.141471863,102.375267029,102.182197571,102.405548096,102.804710388,102.293907166,102.784820557,101.998527527,102.062080383,102.784477234
3242.0,87.95,94.9514923096,94.7646560669,94.546661377,94.4291381836,94.7819900513,93.7059173584,93.7611236572,94.0508346558,93.4325180054,94.6537704468,96.5255432129,96.5228271484,95.9847259521,95.1799621582,96.8091964722,97.4126281738,96.847076416,96.5253067017,95.2832107544,93.8504180908,101.194801331,102.416908264,101.820007324,103.925292969,95.3762130737,95.8267288208,102.458099365,99.4835662842,102.63583374,100.400779724
5090.0,74.76,79.4941101074,79.4790115356,79.5768585205,80.0871658325,79.7977676392,79.9843292236,79.9992980957,80.009803772,80.7422485352,79.7293624878,79.6822814941,78.8861083984,79.1270217896,79.2938308716,79.6030426025,79.7234802246,79.2787246704,79.7932357788,79.2767944336,79.4450073242,80.0783081055,79.9198226929,80.4396591187,79.1461334229,79.3409118652,78.7546005249,79.6054840088,80.2325134277,80.388168335,80.1151657104
1265.0,106.72,113.048027039,112.986465454,112.685546875,112.338783264,112.777580261,113.350570679,113.037452698,112.885063171,112.757278442,113.182014465,112.266921997,112.154212952,112.440208435,112.843559265,112.028289795,112.254547119,112.420639038,112.010505676,112.315093994,112.671920776,112.144859314,112.526954651,112.203834534,111.849342346,112.502861023,111.89264679,111.722068787,111.970191956,111.456939697,112.781547546
8187.0,101.34,92.3433380127,92.1763458252,92.1759490967,91.9768676758,92.2130966187,92.4227752686,92.4851455688,92.2698822021,92.2008209229,92.1184616089,90.5372314453,92.2429351807,91.3953781128,91.2019958496,92.0395584106,90.7979202271,92.0123672485,92.2325897217,91.7122192383,91.4158172607,91.4597625732,90.2234420776,90.1809310913,90.6270751953,91.7945175171,92.5535964966,91.2578201294,91.0530166626,91.8348617554,90.8669433594
1736.0,116.02,94.7568664551,94.4699325562,94.0726242065,94.311668396,94.8697128296,94.6446609497,94.7024688721,94.2483062744,94.3917236328,94.9015655518,94.4495162964,94.09715271,94.6489334106,94.3106536865,94.6786804199,93.8985671997,94.0016937256,94.4541625977,93.3962478638,94.1517562866,94.3993530273,94.6840667725,95.3948440552,94.6579360962,95.1244506836,93.9388122559,94.6145248413,95.0577926636,94.7175750732,93.8869247437
2267.0,88.62,94.7636184692,94.8898010254,94.5740737915,95.0315093994,94.7310028076,94.5131149292,94.7089996338,94.5476379395,94.5613021851,94.8595733643,94.4445571899,93.7433853149,93.7211532593,93.6184844971,94.3299560547,95.4584350586,94.4073486328,93.9849777222,93.8557281494,94.3099822998,93.5978775024,93.9067382812,93.2698440552,94.6413574219,94.9459915161,94.2015457153,94.3769302368,93.7146606445,94.0649490356,94.5117950439
7153.0,73.83,79.5196151733,79.427444458,78.9447555542,78.2567367554,78.8550338745,78.1652908325,78.3351974487,79.1971588135,78.7962722778,79.616027832,78.2199249268,78.6893768311,79.4154968262,80.398727417,77.4467468262,78.2036514282,78.6136932373,77.4723510742,78.4284820557,78.9644165039,78.4390563965,78.9630584717,78.2444152832,77.7968444824,79.5032272339,78.805809021,79.5172348022,78.1299743652,78.9967956543,77.740486145
7826.0,83.96,92.1810760498,92.3684463501,92.323097229,92.8351516724,92.9211730957,92.4884338379,92.7136154175,92.3881225586,92.062538147,92.6536102295,92.947555542,92.5448684692,91.3258514404,92.4438323975,92.3507156372,91.599395752,91.6160812378,91.940322876,92.4935073853,92.2404785156,91.5092697144,91.4579544067,91.9490890503,92.6706390381,91.76978302,91.3381881714,90.5639343262,91.078163147,90.3616027832,90.7769012451
6027.0,104.33,94.1257324219,94.4025192261,94.9178009033,94.5931625366,94.5185546875,94.1188659668,94.4212493896,94.6944274902,94.2476119995,94.5834350586,94.0681915283,94.2414550781,94.1329727173,93.933807373,94.1474075317,94.5029144287,95.0700531006,94.0912322998,94.732963562,94.5585098267,96.4674835205,95.2569885254,95.8258056641,95.0673294067,96.5283508301,95.9685974121,95.8963317871,95.5773696899,96.3787231445,96.5094604492
6785.0,108.83,111.816108704,111.202911377,111.533683777,111.085235596,111.041801453,110.458389282,110.330032349,111.174819946,111.184700012,111.05065155,110.116043091,110.659675598,110.837791443,110.729621887,109.940284729,109.974578857,111.195053101,110.301322937,110.463279724,110.454086304,109.888549805,110.296958923,110.162574768,110.505149841,109.804794312,109.542961121,109.400276184,109.939689636,110.979736328,110.247909546
5862.0,108.34,111.666519165,111.693260193,111.430641174,111.479286194,111.689437866,111.67375946,111.602684021,111.881103516,111.190536499,111.853118896,110.871650696,110.87323761,111.341560364,109.923355103,111.060066223,110.603729248,111.670097351,110.94153595,111.235862732,111.483383179,110.41078186,111.48651123,110.53528595,110.644470215,111.039718628,110.787406921,110.999084473,110.353614807,110.577026367,110.855369568
6033.0,108.82,112.120765686,111.886863708,111.369422913,111.284034729,112.15574646,111.531135559,112.434265137,112.222633362,112.157157898,112.205612183,111.874580383,111.22227478,110.728637695,112.648086548,112.014427185,111.774131775,112.511260986,111.990333557,112.31943512,111.840103149,113.623382568,112.845611572,112.472145081,111.7710495,112.024017334,109.075820923,108.266670227,112.075942993,112.686180115,112.271705627
3426.0,96.81,94.7195053101,94.6846313477,94.5606689453,94.439781189,94.55834198,94.5824050903,94.4900283813,94.3215637207,94.6050720215,94.6768188477,94.0687408447,93.6386489868,93.5962524414,94.3342971802,94.206413269,92.8647994995,93.7029418945,94.4571304321,93.6720046997,93.2897109985,94.0698776245,94.8094711304,93.7626037598,94.6779327393,94.2309494019,94.751335144,94.2292327881,94.2879562378,94.3762893677,94.80884552
4251.0,103.63,102.450523376,102.668624878,101.255279541,102.74634552,102.691703796,103.15032196,102.063819885,100.68258667,101.713851929,99.8396453857,102.408912659,100.686851501,101.996208191,101.066886902,103.076652527,100.158164978,101.702507019,103.180473328,102.160049438,101.402633667,99.7231903076,99.9459228516,101.950996399,102.329414368,101.587875366,103.250312805,101.447090149,100.681243896,101.714439392,101.885406494
7194.0,93.51,93.1383209229,93.2121124268,92.9900894165,92.9055557251,92.8001937866,92.3314361572,92.8438339233,92.6630401611,92.9864730835,91.9672851562,92.2405853271,92.3117980957,92.4454879761,92.2856369019,92.3620376587,92.9094848633,92.4817657471,92.3955993652,91.9343032837,91.4384841919,91.6609268188,92.3538665771,93.0661010742,91.8926315308,90.4427490234,92.1796112061,92.3208007812,92.3050537109,92.6620330811,92.6223449707
3104.0,90.66,94.7864303589,94.8469390869,94.7047729492,94.3101196289,94.3901748657,94.6533584595,94.363822937,94.391456604,94.536567688,94.1166381836,92.6429519653,94.1936264038,93.1844177246,93.3771896362,93.7983169556,93.2316665649,93.9497070312,93.3270797729,93.0727310181,93.5359802246,92.6462249756,94.336151123,91.5877380371,93.7477340698,93.7087631226,93.791809082,91.8715591431,93.345664978,93.6826400757,92.6515197754
4715.0,112.56,104.061828613,105.392799377,105.130638123,105.183662415,104.527603149,107.028045654,106.608085632,105.428894043,104.34992218,104.062767029,103.940032959,105.556785583,105.112464905,104.355270386,104.977462769,105.153541565,107.581741333,104.485549927,107.208625793,107.010574341,104.242759705,105.626091003,104.140464783,104.33996582,104.899971008,104.877464294,103.917709351,105.407707214,106.656806946,105.929351807
3888.0,118.27,113.501983643,113.161132812,113.776489258,114.86416626,114.430854797,113.65372467,113.469169617,114.709724426,112.772712708,113.589569092,114.846305847,114.240585327,113.96774292,114.156349182,114.049880981,112.533714294,113.314674377,112.43573761,114.290397644,115.174842834,114.730560303,114.527603149,112.907653809,115.481468201,113.17363739,115.397079468,114.351264954,111.306282043,114.035240173,111.919784546
6575.0,79.81,78.8084335327,78.6020507812,78.7911148071,78.5391769409,79.0593261719,78.7706298828,79.0097351074,78.7053527832,78.5580749512,78.881729126,78.2729873657,77.962020874,78.1288375854,77.862701416,78.5474472046,77.4249572754,77.915473938,77.4821166992,78.2749404907,77.4729995728,77.5783615112,77.2826156616,77.7509613037,77.7717971802,77.2712173462,77.3929138184,77.9051361084,78.0668792725,77.4191665649,77.808265686
315.0,112.44,111.649673462,110.89995575,111.395019531,111.041763306,111.444213867,111.682098389,112.009941101,111.268699646,111.607528687,111.211395264,110.481452942,110.463790894,110.956626892,110.647384644,110.40448761,109.814025879,110.645477295,110.152374268,110.510093689,110.314849854,110.049163818,108.372344971,108.396965027,109.034301758,109.075805664,108.8046875,109.130653381,109.086395264,108.492401123,108.670875549
7641.0,103.91,92.1850662231,92.0736083984,92.7295684814,92.4588546753,92.6135787964,92.7147369385,92.5918426514,92.2485733032,92.4820327759,92.6658477783,91.1290054321,92.2601318359,92.7225723267,91.6678237915,92.4752883911,90.7791290283,92.7617034912,92.6291809082,93.2827453613,91.8868255615,93.9061889648,94.0335083008,93.6141662598,93.6562957764,93.2412338257,93.5835037231,91.846862793,94.6795501709,92.1434631348,94.2542114258
7996.0,117.4,109.591201782,110.247344971,110.146179199,110.402900696,109.97227478,109.502357483,110.151252747,109.555099487,109.863517761,109.909339905,109.273498535,110.422988892,110.736618042,109.932594299,109.818283081,110.209281921,109.582145691,110.478019714,110.203895569,109.247566223,109.065071106,111.223800659,110.754943848,109.763343811,110.031517029,110.721908569,110.818618774,110.517402649,110.106391907,109.950187683
2406.0,100.75,94.8189926147,95.8437042236,95.4605407715,94.7160797119,96.0214691162,95.6264724731,95.6460189819,95.8832855225,95.291229248,95.0460357666,94.1780700684,93.8265914917,94.7645950317,95.2901992798,95.0218811035,94.6455917358,96.4588928223,94.9077072144,95.1286468506,96.833366394,94.2686309814,93.7736816406,94.2854919434,92.8671340942,92.9337844849,94.0657348633,94.5388870239,95.050567627,95.3545074463,94.6649932861
786.0,92.91,94.0845489502,94.4331817627,94.0377655029,94.2026138306,94.1837005615,94.3706359863,94.3849411011,94.2783432007,94.5407714844,94.6063156128,92.875038147,92.8284378052,92.8287124634,93.0877532959,93.0096893311,93.2090301514,93.4861297607,93.012336731,92.61328125,93.3667678833,91.3677444458,91.5060119629,91.2323684692,91.1938705444,91.9722137451,90.9174575806,91.1058273315,90.939201355,91.0040359497,90.5796051025
6153.0,78.63,79.1437988281,79.1764602661,79.0451278687,78.8766174316,79.3562088013,78.8663787842,78.9697494507,78.9671325684,79.6361541748,79.0379486084,77.9251251221,79.0839767456,78.4342803955,78.2359466553,78.2641983032,78.2400054932,78.397605896,77.6509170532,78.0925979614,78.8763275146,77.876121521,78.7776184082,77.8798522949,77.919670105,77.0229492188,77.8388442993,78.2050094604,77.6667785645,76.7201156616,77.7457199097
2328.0,91.79,91.9889297485,91.9902420044,91.89087677,92.6766967773,92.6819534302,92.3672332764,92.2888717651,92.4879226685,92.0141830444,92.4291534424,90.9697875977,91.4058532715,91.5510177612,91.2529220581,90.9617538452,91.1143112183,90.8547439575,91.5008773804,90.849571228,90.8915100098,91.0490875244,91.4699783325,91.4967803955,90.6854934692,91.5129776001,90.9971389771,91.4532546997,91.3337554932,90.4706039429,90.6906738281
5453.0,92.07,94.9160842896,94.5406341553,95.8488311768,94.6679916382,95.3651123047,95.4123306274,95.6180267334,95.6334228516,95.0203094482,95.6421203613,95.5030899048,95.0943908691,94.279914856,94.5349731445,95.5130462646,95.300994873,94.2580871582,95.8655700684,95.8223495483,94.0691833496,97.1179199219,96.6718826294,97.3852767944,94.258430481,94.3006134033,95.9847412109,97.3431549072,96.7412185669,97.2481384277,96.9317855835
7192.0,85.74,93.5283889771,93.3860702515,93.5210037231,93.7258605957,93.6267929077,93.2109527588,93.6789703369,93.2698898315,92.9945983887,92.4395523071,92.5623016357,93.271774292,92.9908981323,93.359992981,93.1597747803,93.5231704712,93.4033355713,93.6283416748,93.0164794922,92.5235748291,92.5158081055,92.6858444214,92.0724029541,92.8474960327,93.5255584717,93.5549545288,93.1060943604,93.3075180054,92.8766174316,92.0733413696
2625.0,106.27,112.692550659,112.778106689,112.186790466,112.225143433,112.485725403,112.112373352,112.196159363,112.285507202,111.973495483,112.442344666,112.929855347,112.441184998,112.143157959,112.186019897,112.454154968,111.615371704,112.480880737,112.319725037,112.262802124,111.988197327,113.465782166,111.915435791,112.131706238,111.364074707,111.133728027,112.525268555,110.688407898,112.260475159,112.310829163,111.509773254
2512.0,106.09,109.834503174,109.783454895,110.557144165,110.387405396,110.978340149,110.319839478,109.875846863,110.326293945,110.31829834,110.039260864,110.40032959,110.739059448,110.379570007,110.42389679,110.35786438,110.989685059,110.560714722,110.291824341,109.800125122,110.560958862,110.120079041,110.03691864,110.825813293,109.470077515,110.752227783,110.007675171,109.682197571,109.497612,109.964988708,111.935302734
4586.0,76.1,79.275680542,78.6749343872,79.0273132324,79.0384674072,79.368057251,78.8747711182,78.3897323608,78.7554092407,78.8845977783,79.267250061,78.4217605591,78.7572402954,78.0369033813,78.0638427734,78.4200820923,77.9030761719,78.6928710938,78.3908538818,78.4811172485,78.6325302124,77.9593963623,78.0004272461,78.2342071533,77.7931442261,76.7861633301,78.9764251709,78.3724975586,77.7228240967,78.2522659302,78.3405761719
6959.0,75.19,79.1833724976,78.6129150391,79.3167800903,78.6837005615,78.7444839478,79.1244888306,78.6293945312,78.4899368286,78.0382995605,78.4047775269,77.3324584961,78.3742218018,77.5968399048,77.7794418335,77.8887176514,78.3838348389,78.3890457153,78.797088623,77.8344802856,77.2045593262,77.4878768921,77.2164764404,77.9543914795,77.7475891113,77.6398696899,77.6554870605,76.8804855347,78.2903518677,77.4434127808,77.1147918701
5162.0,97.37,95.0616836548,94.0063934326,94.7184143066,95.0351791382,93.5626296997,94.5204162598,94.9412689209,95.32371521,95.0160369873,94.8955078125,93.7947463989,95.3896179199,94.4731903076,93.5366592407,94.4379196167,93.4535751343,94.8814544678,94.0627212524,94.338432312,93.3860244751,95.9623947144,94.5911254883,94.5281143188,95.4634170532,94.22681427,94.6742553711,94.158706665,93.7598953247,94.457359314,95.2232818604
5179.0,95.58,95.2199707031,95.8621292114,95.4265975952,94.8739776611,95.4387817383,95.4891052246,95.7523269653,96.6598434448,94.8135910034,95.4546356201,95.7325515747,95.3891906738,95.9793548584,95.5756378174,95.5027999878,95.6559143066,95.2369689941,94.9785232544,96.7843017578,96.0273361206,95.3758773804,95.0762710571,96.376914978,96.3558578491,96.2066421509,95.8378982544,96.4995422363,94.9916992188,94.9703140259,94.77759552
3078.0,111.42,112.116928101,112.536155701,112.474311829,112.707252502,112.418663025,111.950798035,112.218223572,112.155960083,112.337669373,111.906417847,111.838417053,113.036132812,112.431945801,112.236175537,112.279762268,113.1977005,112.064445496,111.922561646,111.960861206,111.65813446,112.593780518,112.094909668,112.488693237,111.883605957,111.408973694,111.780426025,112.514335632,112.04536438,111.985824585,110.924934387
407.0,94.61,94.3517150879,94.5993118286,94.727142334,94.1234512329,94.7954101562,94.6779403687,94.2439804077,94.5059585571,94.3229522705,94.4565811157,93.2519760132,94.092628479,93.5214920044,93.580871582,92.9728012085,93.2205886841,93.8575820923,93.2770843506,93.4348678589,92.8979873657,92.023651123,93.3345947266,92.280456543,92.1232910156,92.9871063232,92.1636352539,92.1174926758,92.7112808228,92.9914627075,92.4495162964
7847.0,125.45,110.771842957,110.597984314,109.838165283,110.418769836,110.703857422,110.567054749,110.61492157,110.684440613,110.697105408,109.968673706,111.423652649,109.845695496,108.436393738,110.04284668,109.793952942,109.610565186,110.319038391,110.161346436,110.068840027,109.54864502,110.011695862,109.153793335,110.289642334,109.569740295,109.844314575,109.720565796,108.976203918,108.584869385,109.276229858,109.15953064
4848.0,117.08,95.3344573975,96.6958694458,96.4455184937,96.4647521973,94.983543396,95.2140197754,95.0549087524,95.5084457397,95.8829269409,96.0185852051,96.6741409302,97.4569778442,96.2065505981,97.4646759033,95.6650085449,97.3483276367,96.5939559937,96.8570556641,98.4255905151,96.0003204346,99.4025802612,99.8058547974,97.663848877,99.2353820801,98.5067977905,95.2633361816,100.034217834,98.4622497559,98.5549850464,95.9328308105
2145.0,128.78,109.886703491,110.668434143,109.700744629,109.708961487,109.930488586,110.530517578,110.131622314,110.404808044,110.577095032,110.818450928,110.996994019,109.918952942,110.87285614,110.604148865,110.596420288,111.248832703,110.490859985,110.959915161,110.610404968,111.377716064,112.298202515,112.06603241,111.884132385,111.794166565,111.868156433,111.321105957,112.062927246,111.748565674,111.771156311,111.552825928
3688.0,91.32,93.8210372925,93.4488449097,93.316696167,93.6876983643,93.5552444458,93.7148208618,93.4914398193,93.9440231323,93.6159133911,93.8449630737,94.0221557617,93.7121582031,93.2593460083,92.9672622681,92.9847717285,93.4938735962,93.059425354,92.7880935669,93.6094894409,93.6441192627,93.2308654785,93.6183013916,92.9044952393,94.0507354736,92.2718887329,93.3052597046,93.318862915,92.6103363037,92.6687698364,92.5956878662
1688.0,91.21,94.2653961182,93.7370834351,93.987701416,93.7004776001,93.3452835083,93.2009811401,94.3176193237,93.6607208252,94.2615356445,93.8527603149,92.3788375854,93.0464096069,93.8946380615,94.0630493164,94.3427581787,93.6791992188,94.0403747559,94.3287200928,94.3191070557,93.0657348633,95.94480896,92.1822738647,96.5431747437,95.9013061523,96.4316940308,95.3411636353,95.469329834,92.5081100464,95.7478027344,95.5377807617
3520.0,80.34,78.9756774902,79.4507904053,79.1371002197,78.8254547119,79.1234054565,79.3114471436,79.3967590332,79.5790023804,79.0815048218,79.2576446533,78.0644989014,78.2939605713,78.4117202759,78.3631515503,78.1486587524,78.3306427002,78.4359512329,78.1469726562,78.1368637085,77.8016662598,77.6621780396,77.1436386108,77.7789993286,77.5589294434,77.3285903931,77.5201034546,77.2099075317,77.4273834229,77.3920288086,78.0633621216
3796.0,89.75,94.6599502563,94.8566665649,94.9644317627,94.5156860352,95.1665420532,94.4321517944,95.1533584595,94.7377700806,94.6246032715,94.7711181641,94.2611846924,94.9870681763,93.3326416016,94.7510070801,93.7436904907,94.2732849121,94.2210235596,95.4503936768,94.2548217773,94.7602157593,93.6148300171,95.3094024658,96.7976150513,95.1222839355,94.0788803101,96.7189407349,94.3319244385,95.8721237183,96.4894866943,96.2530517578
824.0,77.31,79.46144104,79.7895507812,79.5483169556,79.6697692871,79.6309509277,79.730796814,79.6186599731,79.7217330933,79.8968887329,79.4511871338,78.2453765869,78.3493728638,78.4630432129,78.2543106079,78.1651306152,78.3811721802,78.2475662231,78.2023010254,78.4577178955,78.1010894775,77.7719955444,77.9268035889,77.6819534302,77.7521133423,77.4425201416,77.7771759033,77.7452545166,77.92918396,77.6852645874,77.7896270752
