keras_r20,keras_r21,keras_r22,keras_r23,keras_r24,keras_r25,keras_r26,keras_r27,keras_r28,keras_r29,ID,y
93.1789932251,92.7117385864,92.4170913696,92.6216506958,92.7508850098,91.6517105103,93.0859909058,92.7156677246,92.4753494263,92.2724609375,2939,89.67
97.718208313,92.4417572021,92.8144989014,92.3408508301,94.0002059937,97.5442352295,98.9934539795,96.7860717773,95.1530151367,94.7457733154,2585,96.69
112.693222046,112.370330811,112.704826355,112.29094696,112.48740387,112.299041748,111.984603882,112.213676453,112.726272583,112.519561768,7275,107.44
96.1070785522,97.0457687378,95.4060668945,96.3363037109,92.6502380371,94.9427871704,96.5437545776,95.654335022,94.9015426636,92.6044387817,102,91.98
93.1135406494,92.7156448364,91.9840621948,91.441368103,92.4526672363,92.1752853394,93.2817001343,92.0091094971,92.0444335938,92.7805633545,7115,90.76
92.4748153687,91.641998291,91.9391937256,91.8297958374,91.9077301025,92.5857696533,91.9882583618,92.0307998657,92.4359588623,91.8266296387,4742,112.3
112.07170105,112.327262878,112.130462646,112.612625122,112.599464417,112.140457153,112.409912109,112.345001221,112.089599609,112.362770081,7452,111.85
95.0843200684,94.7923965454,95.9557800293,93.142829895,92.4583740234,94.4611434937,92.6217498779,92.6893692017,94.8243331909,92.7790298462,2895,91.98
92.3464584351,92.7560195923,95.8534698486,91.8342895508,95.4842147827,92.212677002,91.9741592407,92.0235443115,94.5572814941,92.5123519897,6313,96.74
112.687545776,112.530212402,111.999389648,112.274421692,111.900619507,112.338920593,112.550498962,112.238960266,111.556541443,112.337287903,3758,128.02
102.135658264,102.20930481,102.598945618,102.11706543,102.391479492,102.630493164,101.502761841,101.916923523,102.163269043,101.722869873,6056,104.66
96.3617858887,92.6970214844,98.088470459,91.8438186646,96.6622924805,94.997795105,96.6537475586,91.92527771,92.1423568726,93.1949539185,1105,88.6
107.406356812,112.305458069,112.432571411,103.326721191,112.458480835,112.277587891,112.328086853,112.212615967,111.796409607,112.574607849,1031,104.73
92.7999572754,92.6642456055,93.0121307373,92.4513168335,92.8805923462,92.2218017578,91.3903808594,92.6118392944,92.5024337769,92.5230712891,379,94.8
92.6977157593,92.5564117432,95.6735305786,97.1940155029,92.4491882324,94.9965515137,92.850692749,93.0082626343,95.2011947632,93.0588378906,514,90.92
112.115638733,112.318382263,112.123092651,112.293525696,112.488937378,112.354095459,112.557022095,111.991798401,112.731544495,112.110290527,2464,108.52
102.477554321,102.215644836,106.720626831,102.467384338,106.999298096,107.99760437,103.042816162,102.96811676,103.340621948,104.828208923,5737,97.26
92.8129196167,96.1856155396,95.7002029419,96.53125,93.2084274292,92.8293609619,94.9579238892,93.0784378052,92.5636138916,92.8040313721,5490,83.67
93.0511322021,92.3202438354,93.1217956543,92.3623580933,91.8565979004,92.2270355225,96.2051620483,92.6094741821,92.4913024902,92.5284118652,4623,85.96
89.8744049072,91.8283615112,90.993598938,90.4825973511,92.6056365967,92.6164398193,89.8048629761,91.9845352173,92.0640487671,92.7767944336,5972,88.36
112.618606567,112.326530457,111.76335907,112.067558289,112.192977905,112.296440125,112.543060303,111.984642029,112.070632935,112.10068512,567,110.21
92.9650650024,92.7071990967,91.7382888794,92.5003204346,91.9669418335,92.201210022,94.6872024536,92.6471176147,92.5101470947,93.7278060913,3748,90.83
102.644256592,102.21950531,102.352249146,103.263160706,102.942146301,102.522857666,104.611923218,105.272926331,106.380561829,102.504425049,2303,100.12
92.5386581421,92.5691986084,93.0858459473,92.3600540161,92.5476760864,91.9187011719,92.9704208374,93.638381958,94.2634277344,92.5715866089,2406,100.75
102.286689758,102.292396545,103.136322021,102.073661804,102.247024536,106.894561768,105.249732971,102.18573761,102.202919006,102.933982849,2959,101.79
102.623123169,102.230155945,102.355484009,102.776519775,104.121101379,102.036300659,102.045516968,101.929466248,101.864082336,101.795181274,2179,101.97
112.101455688,109.098800659,111.47706604,112.488334656,111.852584839,112.189605713,109.017845154,110.392585754,112.018463135,112.318656921,4487,115.18
92.4013442993,91.7245330811,91.98802948,92.4920425415,92.0079574585,92.3405380249,91.5489044189,92.6218032837,94.5150375366,92.7916641235,5564,93.62
96.7481307983,95.9272994995,93.0741729736,95.7998352051,97.4718704224,92.6741409302,93.0622024536,92.6255493164,96.7249984741,101.195007324,3477,91.78
92.5337524414,92.2813873291,93.3570022583,95.4210662842,92.0383758545,92.4632110596,94.7796707153,92.0447463989,92.6909255981,93.567199707,261,90.99
103.784942627,106.562072754,106.651069641,102.595062256,101.900939941,101.22177124,100.607147217,102.262069702,102.000267029,106.426506042,695,97.75
102.277427673,102.220909119,103.146018982,102.067489624,101.871315002,101.854728699,101.201408386,101.914627075,101.939697266,103.271095276,5921,99.01
102.731964111,105.499923706,103.122673035,102.405921936,102.206710815,102.899803162,102.910095215,102.181465149,105.560531616,102.449607849,8083,103.85
112.618011475,112.423553467,112.706008911,112.466720581,112.118858337,112.358413696,112.549667358,112.244354248,112.606521606,112.013656616,1386,114.37
112.622795105,112.314308167,112.436218262,112.493667603,112.595344543,112.014595032,112.417671204,112.061042786,112.069297791,112.383926392,6717,108.19
102.892753601,102.261192322,103.179962158,103.686347961,102.533157349,103.770812988,102.376197815,104.332695007,106.002281189,106.471389771,6881,96.82
92.9812088013,92.7393798828,93.077041626,97.0025634766,93.3906021118,94.5664672852,95.8510818481,93.653427124,95.5742874146,97.5572052002,2545,91.38
92.4655456543,92.5263748169,93.0730133057,96.328956604,92.4321746826,92.3315658569,92.3698348999,91.8971328735,95.1473388672,92.8410644531,2169,89.0
112.688148499,111.963241577,112.1251297,112.135704041,112.600440979,111.522598267,112.555412292,112.248344421,112.097564697,112.015258789,6078,140.31
112.695671082,112.370063782,111.691947937,112.622245789,112.228805542,112.334503174,112.071662903,112.036582947,112.243965149,112.338172913,8221,114.58
92.8060684204,92.3428344727,92.650390625,96.501083374,96.5003204346,92.8905487061,94.2502212524,95.0988845825,92.1473693848,92.3332061768,1239,90.05
102.048599243,98.6990966797,102.026489258,103.268478394,101.903381348,101.734832764,102.188751221,101.954048157,101.962303162,103.873023987,7072,101.9
112.340934753,112.367218018,112.70211792,112.462333679,112.216850281,111.511734009,112.126937866,112.345359802,112.602500916,110.489654541,6433,105.71
78.9745025635,78.1634674072,77.4447784424,77.9505157471,78.8046798706,78.5663375854,78.6606216431,79.0098876953,80.9921646118,78.3340911865,4169,75.42
97.3970870972,95.4337005615,95.1387863159,94.6168670654,96.7881546021,95.0272979736,95.4192733765,96.6679000854,96.2659454346,97.3166885376,1129,89.6
102.005584717,97.5501098633,103.012496948,101.454071045,99.8603286743,101.28314209,102.038841248,98.4285583496,101.802139282,101.570419312,7801,100.37
93.1240844727,92.3753814697,93.6205291748,96.4292068481,92.4385528564,96.5269393921,95.638130188,93.3339920044,92.8607406616,93.1327896118,4921,91.33
95.7134246826,92.6824417114,97.5831298828,94.0551757812,94.2686233521,92.8925247192,92.7317962646,91.9031982422,93.3751983643,92.7947158813,6935,88.98
92.6745758057,92.7271881104,93.0682601929,96.530128479,97.3448257446,92.2784881592,94.8763427734,93.8721466064,95.4201965332,92.5354537964,4091,88.45
112.117660522,112.549926758,112.125007629,112.293792725,112.233764648,111.522422791,111.715858459,112.065437317,112.608413696,112.383972168,4030,114.63
92.5790863037,92.5320739746,93.6606292725,92.4496917725,94.7826309204,92.6042098999,92.3486557007,92.7520751953,92.5010604858,91.9045410156,2723,91.62
112.106506348,112.41897583,112.288047791,112.62071991,112.490234375,112.358505249,111.984962463,111.98841095,112.608215332,112.363769531,416,136.41
92.318107605,92.7229156494,92.8922271729,91.8422622681,92.4577026367,92.2206268311,91.9805984497,92.6422653198,92.7172927856,92.79246521,7498,92.64
107.107597351,101.841041565,106.575309753,107.0756073,104.740394592,106.053642273,106.083580017,106.283103943,104.730773926,101.801834106,5003,103.9
93.6645812988,92.6574249268,92.9212188721,91.9070968628,92.8687667847,92.7130584717,92.4057846069,92.070602417,94.6391830444,93.4541625977,1523,105.35
92.7848205566,92.7093658447,92.6617584229,92.4863052368,91.8876800537,92.1869659424,91.9950637817,92.6394348145,92.0085296631,91.8258209229,7122,100.29
78.4411773682,78.2212905884,78.5351409912,78.0800857544,78.8038787842,78.9051971436,78.6590499878,78.8333129883,78.4912185669,79.1072158813,3984,81.07
92.5747909546,91.6500091553,91.9650650024,92.4436798096,92.4289321899,91.2435531616,92.6709060669,92.6779251099,92.2945251465,92.7942276001,1416,87.71
98.9878082275,91.655921936,92.974319458,94.4296112061,91.9524307251,92.7072219849,91.4609298706,96.6167144775,92.5732345581,92.9017181396,3650,86.34
103.269218445,102.474319458,103.837753296,103.829544067,102.592475891,106.76285553,103.176185608,103.716445923,103.255989075,104.922302246,3136,110.57
112.114257812,112.372039795,112.294525146,112.277984619,112.333427429,112.358039856,112.416854858,112.34513855,112.098464966,112.111206055,1202,109.36
112.326400757,111.871955872,111.715057373,112.126296997,112.588172913,112.338989258,111.685119629,111.953826904,112.08833313,112.361801147,3844,111.01
92.5001907349,91.6462783813,91.2961959839,92.4303207397,92.4195480347,92.1800079346,92.1703033447,92.6229858398,92.1592559814,92.7886734009,735,95.13
104.05431366,102.223472595,103.120979309,102.311851501,101.870101929,102.667976379,103.571548462,102.048789978,101.059837341,101.8099823,3164,103.47
93.1204528809,92.8954238892,92.892539978,93.4985427856,96.9330215454,93.7831420898,96.2008514404,92.7151184082,97.0277404785,92.7927932739,5740,95.47
112.108558655,111.958717346,112.28730011,112.267669678,112.597877502,112.336151123,111.701774597,112.350372314,106.664474487,111.403297424,2825,107.61
112.06476593,112.299873352,112.705909729,112.622612,112.489471436,112.130325317,111.711997986,112.247802734,111.556793213,112.299552917,4815,126.11
111.185585022,112.275230408,111.6328125,112.471984863,111.552978516,112.107215881,112.414291382,112.221702576,111.970733643,112.635391235,7162,107.5
105.808860779,101.837547302,102.354888916,101.705360413,101.825973511,102.118515015,102.198036194,102.039894104,102.013900757,101.805999756,5501,98.42
112.097732544,112.405647278,112.436447144,112.623451233,112.232131958,112.358322144,112.415306091,112.332069397,111.556930542,112.38860321,5416,109.31
112.344245911,112.547973633,112.288032532,112.131736755,112.489456177,112.301315308,112.539985657,112.244293213,112.640724182,112.091018677,6909,109.34
112.084884644,112.38759613,112.497528076,112.37828064,112.229972839,112.278793335,111.705368042,112.241889954,109.247444153,112.330085754,2359,110.58
92.7814407349,92.30052948,93.3422622681,91.7656478882,91.8513412476,92.6032180786,91.5941162109,91.8905029297,92.5035629272,92.825668335,2070,88.26
92.4872894287,92.7130661011,92.6509933472,92.359992981,92.4909286499,92.6137008667,92.3396759033,92.6570892334,92.9027175903,92.5213928223,5826,101.39
96.7590026855,92.7485046387,96.2569274902,92.6059188843,92.5068511963,93.0168380737,96.0020141602,91.9596786499,93.8551101685,93.0121917725,5647,88.14
78.5319442749,78.5323791504,77.4400024414,78.078338623,77.6964111328,78.9040603638,80.9862518311,77.8491516113,80.9982452393,78.4272232056,7212,75.54
93.1156311035,92.3190917969,92.6545257568,92.8386611938,92.401222229,92.62474823,94.2829971313,91.9727478027,92.1966934204,93.1348190308,2674,92.09
78.4999923706,78.2221679688,77.4396514893,79.141998291,77.5279769897,78.340461731,80.8476257324,78.8329620361,81.0080337524,78.8185348511,2783,78.01
95.3021240234,97.0353393555,93.2769012451,92.7278900146,93.0942153931,95.9669418335,92.4120254517,96.5836639404,93.4585037231,98.3042526245,2100,90.69
112.322319031,112.335136414,112.108573914,112.289070129,112.595245361,112.358352661,111.705284119,112.341377258,112.609985352,112.383148193,6454,109.33
93.1120223999,92.4079971313,92.674659729,91.7891540527,92.7735824585,92.2045288086,92.0328521729,92.6231689453,91.9882049561,91.8477859497,3833,116.18
112.692459106,112.487930298,112.285079956,112.293128967,112.493385315,112.139274597,112.553596497,112.063011169,112.071006775,112.365158081,6184,110.59
112.014907837,112.548027039,112.128967285,112.289886475,112.39453125,112.35786438,111.982925415,112.243797302,112.070365906,112.659828186,2635,107.82
92.8220062256,92.6528320312,91.9578170776,92.3346176147,92.4253005981,92.1329879761,92.3245925903,92.6318740845,91.1102294922,92.5136642456,3718,94.9
112.327606201,111.565200806,112.704772949,112.286781311,112.428733826,112.13961792,112.5414505,111.985076904,111.61290741,112.194282532,8077,109.09
95.8155517578,94.8791046143,97.2959899902,96.4927444458,96.1375350952,95.0253067017,95.0420761108,96.6546554565,95.328414917,95.6544799805,6848,92.05
95.8712692261,92.8735046387,96.2715835571,92.7227172852,94.6798553467,92.6776504517,95.228225708,96.5014724731,95.0942230225,93.1893386841,6410,92.36
112.340278625,112.53855896,112.436523438,112.287384033,112.233390808,112.339050293,112.556350708,112.063766479,111.556808472,112.658439636,4121,122.4
92.5351257324,92.2486953735,92.6813430786,91.7541122437,91.8691482544,92.8414001465,91.429397583,92.6449203491,92.4221420288,92.5163879395,8247,87.78
112.344100952,112.357292175,112.704872131,112.271705627,112.118377686,112.138893127,111.708992004,112.242858887,112.07183075,112.388954163,1829,106.56
92.5391693115,92.5035247803,93.4557723999,96.3050308228,92.8322219849,100.284988403,92.1339569092,95.3884506226,96.4920196533,92.2041625977,24,128.76
93.6949081421,93.4791183472,91.6356582642,93.6405029297,92.4538879395,94.02709198,95.303352356,92.1173934937,92.4417877197,93.1320037842,2869,87.0
112.622467041,111.967445374,112.7059021,112.496017456,112.508644104,112.339614868,111.97517395,112.065834045,111.556228638,112.662513733,2198,109.78
78.9742202759,78.2201919556,78.6420593262,77.941078186,78.8062820435,78.9071273804,78.1469268799,81.7828903198,78.5575942993,78.3343429565,4615,76.33
112.330085754,112.548233032,112.698661804,112.474136353,112.119628906,111.511940002,112.407836914,111.985282898,112.606765747,112.388900757,7500,155.62
112.621994019,112.343719482,112.436218262,112.623344421,112.59437561,112.338943481,112.54750061,111.986091614,112.071510315,112.091888428,4381,109.28
95.3753890991,92.7134094238,92.8977050781,96.3956604004,93.8524551392,92.2775344849,94.829208374,92.025062561,92.4176025391,93.1304397583,415,91.23
102.169914246,102.220489502,103.188957214,102.37928009,106.703636169,103.619010925,102.219459534,105.756614685,102.577651978,102.994544983,6504,104.73
102.642921448,102.160247803,103.067489624,102.066864014,101.961608887,102.681564331,100.668113708,101.926963806,101.911392212,101.804710388,6126,111.67
93.12134552,92.3205871582,93.0503311157,92.8293380737,91.8862533569,92.604675293,92.5931167603,92.8181228638,92.5125274658,92.8158950806,7329,91.41
112.339202881,112.164810181,112.436462402,112.289428711,112.23210144,112.300537109,112.410690308,112.349403381,112.594650269,112.106132507,2472,109.91
94.8343200684,92.0189590454,93.0581817627,102.145256042,94.190322876,92.705871582,97.7891082764,92.037612915,95.1907501221,96.5299377441,1504,88.03
112.344352722,112.414367676,112.118217468,112.126342773,112.229507446,112.33770752,112.159729004,111.988189697,112.608802795,112.662834167,2716,118.06
112.693603516,112.509010315,112.436012268,112.624313354,112.48841095,112.300483704,111.97227478,112.249732971,112.604927063,112.013587952,109,110.52
106.51448822,102.251869202,101.50982666,103.027450562,102.51373291,104.400093079,105.5679245,103.120483398,100.920875549,104.71282959,2211,97.46
112.114204407,111.966110229,112.235710144,112.134124756,112.126609802,112.336631775,111.713760376,112.350296021,111.550552368,112.084068298,8340,101.86
112.116607666,112.370422363,112.43598175,112.622161865,112.488357544,112.298095703,111.715660095,112.251502991,111.554466248,112.365997314,2669,142.71
96.6740036011,92.9079437256,97.9608535767,92.5045776367,94.3691864014,93.321395874,96.7626419067,92.6567153931,92.5036468506,92.7891769409,6085,92.63
102.936256409,102.233039856,102.98109436,102.926261902,102.705337524,101.750259399,103.543289185,102.481407166,101.967559814,101.828567505,2700,103.82
102.621162415,103.442604065,103.053710938,102.706329346,101.888847351,101.821105957,102.041221619,101.915893555,101.648925781,102.45639801,5985,108.19
92.7996749878,91.6462783813,93.0472946167,92.6039733887,92.0180969238,92.5809326172,90.8706665039,92.0389709473,91.8439254761,91.8267822266,873,89.66
92.5646133423,91.6713256836,93.7315444946,91.8269348145,92.1136856079,92.8069229126,91.3733520508,92.0175628662,92.5578536987,93.1317749023,913,89.75
92.5040512085,91.6733093262,91.2376480103,92.8106002808,91.9277191162,92.1958312988,92.2426147461,92.2264175415,92.4471206665,92.7895812988,3814,132.61
107.524200439,103.23639679,103.29094696,105.838577271,102.593238831,107.026100159,107.153297424,102.431282043,104.067077637,101.982154846,1685,104.53
92.7861328125,92.7062301636,93.068031311,92.7129364014,95.5473556519,91.8966522217,92.3115005493,91.9861297607,92.4788360596,92.8051986694,1310,90.38
93.1696090698,91.672416687,92.8852233887,96.2598495483,97.3633041382,97.4104156494,93.852722168,95.265586853,93.548324585,94.7179946899,6272,95.43
92.800567627,92.5953369141,92.9712371826,92.8408279419,92.5410232544,93.0121459961,94.6528244019,91.9899597168,94.1871948242,93.1307144165,5967,91.19
112.343505859,112.548782349,112.706924438,112.292556763,112.118766785,112.339057922,112.138427734,112.196136475,111.555412292,112.663238525,6136,118.71
92.4457473755,92.8398590088,97.1723480225,93.3059539795,94.2152328491,95.030090332,95.3453063965,91.9783782959,90.7672348022,92.5289535522,2698,91.55
112.343849182,111.979667664,112.706512451,112.134002686,112.230331421,112.299484253,111.715240479,112.349578857,112.071861267,112.37840271,4845,108.28
112.615478516,112.417953491,112.132751465,112.293273926,112.126159668,112.137229919,112.414901733,112.065170288,112.739433289,112.109710693,1231,111.54
93.1367263794,92.7113952637,95.8753433228,91.7969589233,92.3754806519,92.1899490356,92.6080474854,92.6123199463,92.0751190186,93.1284790039,4664,101.29
97.3328933716,96.824760437,92.647354126,94.5001525879,96.2438201904,92.6071395874,92.7283477783,94.0688705444,94.0247192383,92.8022918701,2997,94.18
92.9553527832,93.8937225342,95.6764907837,98.8278198242,92.8497085571,93.079208374,95.1102600098,97.5664749146,94.4494781494,97.1796722412,4701,87.33
92.5425186157,92.4189834595,91.9675674438,92.5527267456,92.0438079834,92.277557373,92.9280471802,93.0441360474,92.2096481323,92.7877883911,8107,87.94
112.697013855,112.552444458,112.290306091,112.135726929,112.600349426,112.358055115,111.715705872,112.25289917,112.608474731,112.11164093,4512,107.45
92.622215271,92.3062286377,93.0689849854,92.9603729248,91.8997421265,93.5942611694,92.3493499756,92.9513015747,94.7345657349,94.9063415527,4291,88.83
112.341789246,112.354301453,112.436439514,112.491165161,112.231201172,112.13848877,111.713302612,111.986679077,112.60735321,112.663047791,2081,108.36
112.109100342,112.423973083,112.706787109,112.291137695,112.120536804,112.140907288,112.549667358,112.244354248,112.605133057,112.012336731,4300,109.1
101.46408844,93.3332595825,93.0719146729,93.388458252,92.0836715698,92.606338501,92.6416244507,95.8281860352,92.8016662598,92.8054885864,1553,95.71
92.8578262329,91.9486160278,93.1585769653,92.4783477783,92.1543655396,92.8609008789,92.525970459,92.2278518677,92.5113677979,92.0003204346,1158,91.56
78.5029449463,78.3514862061,78.6430587769,77.9507827759,78.8129425049,78.5546569824,78.6600418091,77.8020858765,81.006072998,79.8035202026,13,78.02
93.9516296387,92.8374938965,98.4761657715,94.0169830322,95.0344772339,94.7981491089,93.646812439,92.6165313721,92.4472732544,92.8019104004,1939,93.83
93.9403686523,91.8425064087,95.8039550781,93.6165466309,94.3163452148,92.3697128296,95.2465667725,92.6290817261,92.548210144,92.541015625,6483,89.33
94.5462799072,92.7342834473,91.3198013306,92.338104248,92.4350128174,92.1536483765,91.6964797974,91.9944152832,91.9132385254,93.7507858276,2770,94.57
92.8430252075,93.9266891479,93.0494232178,91.9454345703,91.8698883057,92.2792663574,92.9569854736,92.5107421875,92.5068588257,91.82396698,5330,92.08
95.8609313965,97.0002441406,95.7428283691,92.970375061,93.4385681152,92.9514541626,95.555809021,95.7981262207,92.436340332,93.1400680542,334,90.27
94.3813323975,92.7134933472,95.8602752686,92.4895706177,94.1651229858,96.127456665,92.5813827515,96.2819595337,94.8884124756,92.7929992676,3921,95.34
112.343780518,112.340454102,112.117874146,112.494880676,112.12625885,112.357810974,111.973609924,112.250488281,112.049835205,112.014839172,7911,112.49
92.8783798218,96.5567779541,97.2969818115,93.7583694458,95.4359207153,95.0573501587,92.3686599731,92.0295333862,94.9713897705,92.8497314453,2437,90.25
112.695854187,112.363273621,112.11289978,112.293281555,112.594795227,111.520599365,112.555534363,112.247619629,112.067436218,112.11114502,1351,108.47
93.3354721069,92.712677002,93.5477600098,94.888092041,96.8491744995,93.1208648682,93.6688156128,92.7991333008,96.6558990479,93.1329193115,1269,113.64
92.7952346802,92.6966323853,91.3897628784,92.3433227539,92.4381103516,92.7090148926,92.3503723145,92.5594329834,91.7842559814,92.7820587158,7531,91.77
92.3403244019,92.6993408203,91.8241577148,92.478553772,91.9584503174,90.1322021484,90.9102859497,92.6455383301,92.4023590088,92.4613037109,218,92.35
92.529006958,92.3273239136,92.7367248535,92.4666366577,92.8343353271,91.7542572021,92.3462600708,91.9040756226,92.5505828857,92.8758010864,3608,93.94
112.617973328,112.366958618,112.129943848,112.28868866,112.11466217,112.339263916,112.548530579,112.346984863,111.554214478,112.111831665,2176,106.81
112.341201782,111.956237793,112.13067627,112.290710449,112.599609375,112.296775818,111.981796265,112.063903809,112.503219604,112.365142822,2978,119.87
103.431312561,104.955596924,101.518249512,102.303527832,103.106307983,103.742088318,111.285667419,103.110267639,101.953720093,102.373733521,3261,99.0
112.342559814,111.97832489,112.706329346,111.86088562,112.119178772,112.348602295,111.984550476,112.242446899,112.079536438,112.006637573,4003,111.07
96.2941970825,96.7284164429,93.5358123779,92.6012802124,96.6687469482,95.1755752563,96.3982925415,96.6915435791,94.7471466064,92.7858886719,5386,93.83
112.113716125,112.50177002,112.287406921,112.6224823,112.488235474,111.522117615,112.553001404,112.064819336,112.743362427,112.112297058,376,110.55
112.114929199,111.980194092,112.13168335,112.272743225,112.489746094,112.358268738,111.984657288,112.242713928,112.711044312,112.364471436,1175,113.75
112.692626953,111.974899292,112.121429443,112.414344788,112.488059998,111.507202148,112.155090332,112.244338989,112.562698364,112.656295776,1304,108.21
95.6895828247,93.047492981,103.174514771,93.9036560059,96.4209899902,97.5734939575,97.0438232422,99.0261001587,101.752815247,101.789070129,4822,92.98
93.674949646,91.6835403442,96.2828598022,93.2127838135,92.1233978271,92.6177902222,92.6157226562,94.7153015137,92.7369308472,92.9062423706,1069,92.83
96.7893066406,92.6475753784,98.37840271,94.4139556885,91.8579025269,94.7900695801,97.0909729004,92.6315994263,92.2395477295,96.0520019531,7558,91.92
112.695602417,112.373199463,112.436546326,112.197181702,112.489097595,111.5079422,111.715682983,112.244247437,111.556434631,112.363945007,3807,119.65
92.6128387451,92.5130996704,93.1328430176,96.2139816284,93.5606994629,91.2508773804,93.8781204224,92.6177368164,92.5345535278,92.7697753906,3045,87.85
92.4861373901,96.9821853638,93.5113372803,92.3439483643,92.4471969604,93.9576950073,92.046875,92.6407775879,95.4941329956,92.5693511963,8124,89.58
95.3529052734,95.7187652588,99.3537597656,97.206993103,97.5265045166,96.8079376221,99.2154312134,96.9973754883,98.600189209,97.5248641968,4884,90.16
78.5037536621,78.5484924316,78.870513916,77.9871063232,78.6871871948,79.0437927246,77.4592666626,78.8240585327,78.5312042236,78.5116348267,8292,77.38
112.114601135,112.353797913,112.423271179,112.249984741,112.223808289,112.131164551,112.546615601,112.244628906,112.09539032,112.351593018,4861,117.14
92.3552322388,91.6355438232,91.2967681885,91.8134460449,91.8875274658,91.3336868286,92.1580734253,91.893951416,92.2599334717,92.7793655396,7139,93.25
92.796295166,92.8769302368,95.3758163452,95.709487915,92.4427642822,89.0523605347,97.1269683838,92.0137023926,92.1274185181,92.5211257935,4073,88.7
112.694450378,112.346458435,112.285926819,111.680740356,107.546333313,112.336555481,111.714378357,112.031723022,112.09677124,112.253639221,8310,108.75
111.296432495,108.855247498,112.066467285,112.253936768,111.984542847,112.298179626,111.714431763,112.059074402,112.045562744,109.126724243,7020,111.49
93.1136779785,92.3829193115,91.9621887207,94.1686935425,92.1418304443,91.350227356,92.3555221558,91.9778518677,92.5242996216,93.1271743774,18,92.93
102.56980896,101.814231873,102.345748901,101.969322205,102.51864624,102.586029053,101.135124207,101.897392273,101.918586731,102.364074707,5916,96.48
92.2685928345,92.5832214355,91.7387237549,92.8737716675,92.8590621948,92.8589096069,91.0431671143,92.0932159424,94.4165344238,92.5258407593,6624,88.68
112.695770264,112.42665863,112.695877075,112.093994141,112.12664032,111.519950867,111.715614319,112.244567871,112.715408325,112.387619019,2550,105.18
96.6848144531,95.0007858276,93.1269683838,96.1512832642,92.676574707,96.4013824463,94.3553771973,93.7858123779,94.971244812,91.9161224365,5270,96.38
96.8410263062,92.7106781006,92.669921875,92.8424453735,91.8574829102,92.6061477661,91.7149276733,92.6815185547,92.4701538086,93.1435852051,2224,115.95
78.500617981,78.210609436,78.5050125122,77.9249420166,78.7877655029,78.9065856934,78.6626663208,78.8213729858,78.5639419556,78.7130584717,2915,74.1
112.696586609,112.365371704,112.436553955,112.285949707,112.598587036,112.358070374,111.693183899,112.25112915,112.085586548,111.970359802,853,110.1
93.3001480103,93.4126052856,97.010093689,96.4947052002,96.2510604858,94.134147644,96.1221618652,92.6866455078,95.6945495605,93.0940093994,6083,89.87
103.658851624,106.330337524,106.709632874,103.153572083,105.540908813,106.873344421,105.367004395,102.815582275,104.451889038,106.12538147,5966,101.34
92.4970779419,92.3393249512,93.0993728638,92.4391021729,91.9107666016,92.1959838867,93.5522613525,91.994468689,92.4405441284,93.1355285645,2924,93.03
93.1197357178,92.4343338013,93.0090484619,92.1585159302,91.8938903809,92.1971740723,92.3872375488,92.6164779663,92.1739273071,92.7909011841,7145,93.71
93.1003265381,96.0372772217,95.6719436646,94.1162567139,96.6834945679,95.8178329468,93.0600814819,94.2713623047,95.6912155151,93.4270477295,2501,86.6
92.4853897095,92.7140655518,91.9587020874,93.8466186523,91.8502349854,92.171836853,92.5917663574,91.903213501,92.0067825317,92.7840652466,7970,89.96
97.1270751953,95.7848892212,98.6365890503,97.1609039307,96.3692016602,96.6175689697,93.9140625,96.6198425293,95.4209289551,96.1834640503,4905,115.6
102.690254211,102.251205444,110.679496765,102.723739624,101.988868713,104.708305359,104.191619873,102.537620544,101.271865845,106.391532898,5041,99.27
102.741279602,104.076652527,104.504898071,102.782272339,104.419662476,102.298873901,111.189186096,102.228408813,102.824554443,102.289100647,335,105.77
92.52784729,92.3159103394,92.8899536133,91.7723617554,92.9127044678,92.2107009888,92.3477172852,92.648727417,92.4534835815,92.5200653076,7738,87.99
97.0097885132,92.4250335693,94.1337509155,98.131072998,98.3903961182,92.1952133179,93.0506973267,92.0319519043,97.2376174927,96.1758956909,1356,87.07
92.5819549561,92.3116760254,93.0393600464,95.7998199463,92.4762954712,92.2357177734,92.3385696411,93.5669326782,92.4554901123,93.6203536987,2724,94.8
93.4010391235,93.9549865723,93.5082397461,92.8536376953,91.9753112793,92.9028015137,93.7565917969,92.649269104,92.7130050659,93.1688842773,2471,88.01
112.615142822,112.391639709,112.291091919,112.307243347,112.596786499,112.13697052,112.159072876,112.064971924,111.556625366,112.660171509,1119,108.23
91.9339447021,92.4086227417,92.5838470459,91.6691589355,92.443572998,92.180480957,91.9580078125,91.8934707642,90.7731933594,92.5097122192,549,90.93
92.5349502563,92.7028198242,92.7903747559,92.675819397,94.1928787231,92.2170181274,92.3121566772,91.9844589233,92.107170105,92.7946548462,2494,87.16
112.114273071,112.419494629,112.697906494,112.478218079,112.598976135,112.134384155,111.980499268,112.343292236,112.091415405,112.076271057,2815,115.39
112.343803406,112.346122742,112.436355591,112.614807129,112.232910156,112.358482361,112.540184021,112.244049072,111.554641724,112.366859436,907,108.85
92.5458145142,97.8274459839,92.0804672241,99.3473892212,92.4430160522,92.8084793091,94.0125732422,97.1727142334,92.2229537964,97.6905136108,4871,86.8
