keras_MAE3_lg_relu1,keras_MAE3_lg_relu2,keras_MAE3_lg_relu3,keras_MAE3_lg_relu4,keras_MAE3_lg_relu5,keras_MAE3_lg_relu6,keras_MAE3_lg_relu7,keras_MAE3_lg_relu8,keras_MAE3_lg_relu9,keras_MAE3_lg_relu10,keras_MAE3_lg_relu11,keras_MAE3_lg_relu12,keras_MAE3_lg_relu13,keras_MAE3_lg_relu14,keras_MAE3_lg_relu15,keras_MAE3_lg_relu16,keras_MAE3_lg_relu17,keras_MAE3_lg_relu18,keras_MAE3_lg_relu19,keras_MAE3_lg_relu21,keras_MAE3_lg_relu22,keras_MAE3_lg_relu23,keras_MAE3_lg_relu24,keras_MAE3_lg_relu25,keras_MAE3_lg_relu26,keras_MAE3_lg_relu27,keras_MAE3_lg_relu28,keras_MAE3_lg_relu29,keras_MAE3_lg_relu30,keras_MAE3_lg_relu31,keras_MAE3_lg_relu32,keras_MAE3_lg_relu33,keras_MAE3_lg_relu34,keras_MAE3_lg_relu35,keras_MAE3_lg_relu36,keras_MAE3_lg_relu37,keras_MAE3_lg_relu38,keras_MAE3_lg_relu39,ID,y
91.0025939941,90.1583099365,91.8232116699,90.3906936646,88.8413543701,87.282661438,100.941841125,92.2110443115,87.8005371094,88.1740875244,87.8054046631,91.2129364014,95.021774292,92.3292236328,92.5131988525,93.9132919312,96.5217056274,94.9880828857,93.7850570679,101.623916626,95.0204467773,92.5316085815,86.7691268921,96.373374939,101.029663086,89.5211181641,87.5559692383,96.0532608032,93.973739624,92.2440032959,92.323135376,86.9256515503,91.6406097412,94.7598724365,104.574630737,94.9966888428,94.8762664795,93.4503250122,7318,89.12
87.8394470215,90.2024993896,96.4456176758,95.0919876099,90.2975692749,98.6807403564,89.788772583,93.5021286011,90.1231994629,95.2393417358,91.1206207275,95.3482818604,93.5898742676,91.4546051025,95.1256408691,93.0871734619,92.87449646,93.4943008423,90.7911376953,91.7691192627,88.9222412109,90.836479187,88.5032348633,88.7685241699,95.6928329468,83.8429107666,90.8330688477,90.814163208,90.5768203735,94.7914886475,92.2444610596,92.3861618042,87.893951416,92.3096847534,87.2027740479,97.5987243652,89.7058792114,92.5757141113,7320,93.39
106.52481842,109.061462402,112.038719177,118.370605469,110.265815735,117.29800415,115.952667236,105.60256958,114.561294556,108.957817078,112.445281982,106.241043091,117.580848694,116.453826904,101.912811279,109.568862915,102.688163757,107.225189209,110.961471558,108.806167603,113.716835022,111.096420288,109.20980835,111.000282288,122.636222839,113.584060669,106.288467407,116.661277771,112.636375427,112.731208801,109.145736694,113.560997009,106.127952576,110.139732361,113.643814087,115.456077576,120.616859436,121.30721283,7322,116.28
97.0385818481,101.319648743,98.1505126953,100.171432495,100.319580078,97.6648864746,103.752105713,97.8347625732,100.879516602,100.831520081,104.645957947,100.902061462,94.6402511597,98.1534729004,96.5181808472,106.72102356,104.321304321,99.09324646,101.288452148,106.790473938,105.838554382,99.1415634155,99.0971298218,107.401687622,105.480667114,98.8632354736,92.5557174683,100.059143066,100.694549561,100.983474731,96.3529815674,95.8270721436,97.8047180176,102.276000977,106.580444336,108.944236755,97.8413085938,122.735832214,7326,101.52
91.3861083984,92.4411010742,91.4103622437,95.7424926758,87.5494384766,94.6091918945,89.4840698242,92.0551147461,90.3144073486,91.9513397217,92.8510971069,96.6003723145,93.5541687012,91.6899795532,95.9096221924,92.8059387207,95.2526550293,88.1917419434,90.4248657227,91.7882614136,90.417640686,85.6338195801,89.3723144531,88.930557251,93.000213623,86.2640991211,87.5227890015,95.7953567505,90.8086090088,89.2994308472,85.4548492432,91.6059875488,88.8543548584,90.2167053223,86.5181884766,99.7444763184,91.3356933594,90.5317077637,7327,90.02
86.712677002,99.0667572021,89.190246582,94.6667251587,92.099319458,91.9431915283,91.6083450317,93.4491729736,98.3551864624,93.3764266968,90.5328216553,88.8889923096,94.9347000122,85.3957824707,85.3301773071,84.15234375,90.9499511719,85.9144668579,91.7553634644,89.5828704834,90.5890274048,85.1753311157,90.7701263428,85.9727325439,94.8157653809,93.4317016602,96.4488449097,92.3882141113,93.7511062622,92.7897415161,90.9286804199,91.6399078369,99.9169769287,89.6778869629,91.6862792969,101.785720825,99.5216369629,97.4205474854,7329,91.41
94.7348098755,100.92666626,98.4912109375,101.415252686,93.7506408691,100.002304077,111.975875854,103.669723511,96.1325759888,97.748840332,97.007232666,96.5657730103,99.4547348022,97.2638626099,96.3091659546,104.068130493,100.43447113,106.922813416,96.7803955078,113.042243958,101.782867432,97.7099914551,91.4826507568,102.219696045,109.144058228,98.1591644287,95.4280929565,99.5066452026,100.1978302,100.460830688,97.6510848999,102.105621338,102.804016113,101.018569946,108.104972839,106.133666992,104.799057007,103.256622314,7331,103.32
88.3639221191,93.2508163452,93.3152389526,95.2483901978,91.2821350098,89.0057525635,94.0397949219,94.1497650146,91.2907562256,92.9202880859,95.2351379395,91.6376647949,93.1936035156,94.0498352051,95.4156494141,93.1922454834,97.5388641357,91.215965271,90.7207870483,95.2087097168,91.0328674316,85.3769836426,93.2638244629,92.2261810303,95.7715377808,87.6657791138,91.5042724609,96.1841506958,88.8582839966,96.8392791748,83.1945648193,92.1049499512,89.4407577515,88.0702285767,85.8729248047,98.9337310791,94.2652282715,97.5391616821,7332,115.0
100.530014038,109.550697327,101.856376648,109.49118042,101.767333984,103.644973755,102.468429565,107.710380554,106.016265869,101.347625732,101.041473389,100.707214355,107.779937744,101.907608032,100.214607239,97.7393341064,101.489547729,95.4284057617,98.2702026367,105.528678894,104.71509552,99.7235870361,104.548400879,101.221359253,105.678771973,104.495666504,102.949333191,106.308898926,106.201385498,106.57623291,97.9330673218,98.4448547363,106.78237915,104.255180359,107.771537781,111.678749084,107.686851501,114.758758545,7333,107.63
115.714653015,115.072990417,109.229118347,111.113441467,107.440139771,112.438430786,121.743927002,112.545509338,112.469726562,107.719367981,120.204376221,115.675018311,107.913154602,110.45866394,113.850753784,119.250213623,114.77494812,118.834320068,108.298377991,137.009124756,110.846221924,106.718856812,99.748664856,121.679649353,104.880958557,122.386360168,108.803237915,112.398620605,114.852478027,116.30291748,114.601997375,114.195098877,111.768234253,117.009109497,129.083679199,120.893501282,122.178665161,120.068519592,7335,128.8
88.3195953369,92.4327316284,93.5528869629,95.5474853516,89.9494171143,93.4552001953,91.9993896484,93.0004653931,92.5549316406,93.5271530151,93.9186553955,95.4999160767,92.2431945801,92.5543212891,95.5003051758,90.3011169434,95.0737762451,90.1031646729,88.0108032227,93.8451385498,91.2803344727,85.9319610596,93.2887573242,86.8541717529,95.7131958008,84.0783920288,89.2858581543,92.4323577881,92.1855163574,94.6493682861,87.1097564697,91.2838439941,90.3202285767,91.8101806641,83.8168106079,94.3514556885,90.6509628296,99.0410003662,7336,90.51
106.635635376,108.425628662,110.065208435,108.281196594,103.816375732,104.783981323,110.804969788,114.762542725,112.25302887,104.218673706,111.047821045,108.81716156,112.042655945,104.978996277,103.106399536,104.419624329,103.230102539,104.964820862,109.011543274,109.200759888,112.23399353,104.508804321,107.60760498,108.991073608,114.085884094,113.03604126,101.360931396,112.255683899,109.760795593,109.317596436,105.8046875,112.346496582,102.958267212,106.673286438,112.134033203,117.333366394,115.44783783,120.101547241,7340,106.96
89.3668365479,90.0335922241,90.3499145508,87.8700485229,94.1837310791,90.7295303345,97.7495880127,95.758972168,88.8035888672,87.0082931519,99.3000946045,90.9413909912,89.5247802734,87.6243515015,90.2961883545,98.0714416504,96.08152771,93.9517364502,93.264251709,100.718215942,89.6730117798,87.1226043701,83.728302002,95.6854019165,92.3834228516,85.9849090576,85.6839981079,91.4451751709,91.0256729126,90.0637054443,87.3472518921,88.6818008423,89.5099411011,94.5566940308,94.8948364258,94.8140716553,92.5518264771,95.3845977783,7343,92.59
89.8988342285,94.8406982422,92.2908096313,94.3186187744,87.6686401367,92.5350646973,93.4748535156,93.3737335205,91.6274871826,92.6104049683,93.609703064,95.7729797363,92.6749954224,92.2169952393,96.0144805908,94.7147369385,94.6684112549,91.2780761719,88.2826538086,93.4292907715,91.7099914551,93.5468215942,88.7831192017,89.3615188599,93.5676269531,86.6694869995,86.9801864624,94.8062896729,91.2151641846,91.9249725342,86.1434326172,92.2170257568,88.8249969482,91.2013168335,87.6255950928,98.1647415161,92.5928421021,98.3238143921,7346,87.58
85.7966308594,92.3963546753,92.360168457,103.817749023,89.1267166138,89.9476318359,94.2160491943,96.7222900391,97.205657959,91.8744659424,91.3413696289,93.2800598145,97.3067016602,94.9800262451,85.1243743896,90.6325531006,89.2836761475,86.78855896,95.0007324219,86.6355667114,90.0876312256,91.0698547363,92.1746063232,91.1515884399,94.4976882935,92.2882995605,90.9296264648,92.993270874,92.4460296631,91.7927246094,90.6948165894,92.596786499,92.9604721069,96.4525527954,85.0913696289,98.6394195557,99.3456573486,100.884399414,7348,103.7
72.9443359375,74.7162780762,75.4099731445,78.6677398682,71.8260116577,74.0805587769,82.1088256836,75.157699585,74.5537796021,76.170249939,80.2916717529,74.7652282715,79.7559509277,76.3775634766,79.2439880371,82.5041503906,80.1158981323,77.5777206421,81.3281936646,80.0435333252,76.1871490479,71.9593963623,69.9464492798,80.842880249,74.8103485107,72.7931442261,71.4287414551,75.2840423584,80.0963287354,74.3173065186,76.3850097656,71.377746582,77.0149383545,81.3006515503,85.5510025024,78.9672698975,74.9857330322,76.7974624634,7351,75.86
91.1553649902,86.3436050415,94.5900726318,91.0671386719,89.5381774902,97.0477142334,91.2317886353,94.0935516357,90.9391937256,93.9890899658,90.3223648071,96.4820480347,99.318359375,91.1208953857,93.1755981445,90.2648391724,94.7009048462,92.1232070923,88.4521331787,94.1728210449,87.981552124,93.2775192261,91.0161743164,91.7282409668,93.3389434814,85.6628799438,88.9038391113,94.4878845215,97.0187911987,91.4651565552,94.3036651611,91.2841949463,88.3331756592,92.4057922363,84.6493759155,99.5586624146,89.6734008789,91.9123306274,7352,87.9
84.7156677246,89.5769195557,87.4995574951,94.8525238037,87.4858703613,89.9130249023,91.5467071533,90.5436096191,92.2088470459,91.6160430908,89.0981750488,85.9045181274,93.6767120361,89.9063110352,86.0010375977,86.685874939,86.7252426147,88.9274139404,90.3167114258,84.8921127319,86.7501220703,84.1233825684,89.2211990356,85.0764007568,95.9346084595,91.4570465088,87.575012207,93.9785079956,90.5814971924,93.5935211182,86.4734344482,87.7390594482,92.1262969971,92.3146820068,87.227645874,97.4295806885,95.9337692261,97.7199172974,7354,88.0
92.2154541016,88.7772979736,100.572463989,102.485977173,103.637916565,99.2154769897,106.240867615,101.077812195,98.4491500854,99.7663803101,106.727409363,99.0451660156,100.154655457,102.270217896,100.097000122,105.234390259,105.10332489,103.933166504,101.429283142,113.504959106,102.971832275,99.221031189,89.1104736328,105.079849243,89.9748458862,89.9165344238,94.3732681274,103.566818237,109.315620422,99.2458190918,102.601158142,98.4568786621,100.565948486,106.926628113,110.468002319,105.449691772,97.2925109863,111.090446472,7359,104.85
109.725669861,114.515457153,116.375411987,112.687896729,118.770339966,112.532852173,111.757743835,119.795806885,115.102310181,112.587471008,111.56287384,114.928985596,115.487640381,112.742782593,115.57396698,103.512138367,107.076828003,109.201774597,112.240951538,108.298675537,104.458099365,111.56262207,112.553665161,107.834861755,101.636520386,108.262535095,110.293304443,103.994750977,109.073143005,105.826934814,103.753646851,109.05014801,111.052703857,110.674690247,116.607551575,117.288093567,108.428604126,108.535499573,7361,112.89
95.4153900146,99.6765136719,98.7916412354,110.726829529,97.7400360107,108.042907715,101.572769165,102.130905151,103.489128113,95.5423126221,99.8921279907,98.3629302979,105.468566895,95.4968490601,94.499710083,96.4378356934,98.0443115234,95.7487182617,97.6191711426,97.3763809204,103.628189087,98.9912643433,99.6270599365,99.8460235596,103.978248596,100.747970581,100.451011658,106.51990509,104.268112183,105.146606445,98.4834289551,99.5905914307,106.715866089,100.910705566,103.926086426,102.076644897,105.533256531,106.721435547,7362,110.32
101.901062012,108.94884491,102.789405823,100.324645996,108.333877563,109.673995972,112.354637146,113.600776672,109.062423706,112.335266113,106.437484741,113.093513489,108.961341858,102.004440308,105.978439331,112.745811462,109.603996277,110.248748779,111.115692139,113.234169006,107.92755127,102.840255737,105.154632568,111.40839386,109.039077759,107.556808472,105.756950378,104.594207764,111.43145752,107.082946777,107.220657349,104.254898071,107.40852356,108.285949707,114.257873535,110.827293396,114.911071777,115.462791443,7365,111.16
95.6170654297,102.526496887,99.4956665039,102.549575806,103.139465332,104.489471436,102.60836792,99.2501983643,103.180862427,101.878692627,102.122940063,101.572654724,103.93989563,100.659347534,102.581336975,98.1785888672,101.446937561,100.025527954,99.6914825439,102.952613831,95.4291687012,103.523048401,101.912582397,95.962020874,101.740753174,98.6285858154,95.2332305908,96.1143417358,98.4868621826,97.9382019043,103.613395691,98.6003265381,96.2185821533,96.4764633179,102.95526886,110.884384155,98.4204330444,103.946289062,7367,96.96
87.0640563965,98.0520401001,89.0469055176,92.6002120972,90.241027832,91.6241378784,91.9080200195,93.0216064453,98.3021240234,92.9150390625,90.6183013916,86.9538574219,94.3653717041,84.6784057617,84.4805984497,84.5365753174,88.7079467773,86.2236709595,91.1654510498,88.8437728882,89.7798995972,83.2659835815,89.8659515381,85.8941421509,95.3022918701,93.6105804443,95.1787872314,89.9736099243,94.215171814,92.8548126221,89.1895599365,91.0188522339,99.1937713623,88.5263366699,91.7158355713,100.281082153,99.0071411133,97.4588470459,7371,93.71
107.940643311,111.260055542,105.815200806,107.673309326,108.842788696,112.491401672,116.006790161,113.896270752,111.018936157,110.788002014,117.496055603,113.465896606,114.478370667,104.38117218,106.435379028,118.602882385,109.507888794,116.044052124,114.477432251,116.123710632,109.448684692,103.569206238,108.218086243,121.147888184,118.048461914,111.413833618,106.893173218,108.329421997,109.609474182,114.069786072,110.760513306,110.525749207,110.422653198,106.747802734,118.992553711,118.780899048,115.659965515,116.061889648,7372,108.58
96.3571548462,102.950469971,107.223068237,102.358230591,104.049285889,110.545898438,105.298995972,100.714508057,103.850921631,105.39175415,99.7747344971,105.027648926,103.469528198,102.431083679,102.67565155,99.9009857178,99.7535400391,102.54209137,98.4683151245,103.257080078,99.6239776611,107.348518372,101.722038269,100.39692688,102.995407104,98.6234207153,99.6800994873,102.757522583,113.754295349,96.976272583,101.596130371,93.4915313721,102.570915222,92.7578582764,103.132217407,111.529556274,99.3958129883,103.429374695,7376,109.51
101.283943176,114.421073914,113.675888062,113.819633484,108.666244507,113.355575562,119.340003967,117.22063446,110.279014587,108.86000061,110.458175659,106.657241821,115.89087677,101.283889771,102.14503479,107.991973877,103.544815063,103.834388733,110.637023926,107.2162323,107.68572998,107.995353699,110.41179657,109.688148499,119.675521851,111.152420044,112.130218506,116.052207947,111.064834595,110.681610107,108.336853027,109.206993103,114.099914551,111.352081299,109.144058228,117.653808594,122.19241333,120.574691772,7378,104.69
92.3359375,84.4277648926,92.9246520996,90.0277633667,88.1941070557,85.6771316528,99.9158782959,89.7851257324,88.9308319092,85.6296844482,98.0173034668,90.3358764648,91.2938690186,91.5968780518,102.585334778,97.8023986816,90.0643157959,94.059387207,93.2132797241,99.6098327637,82.4832687378,85.7692718506,85.0868606567,93.2493896484,96.8948516846,84.7698669434,87.6148223877,92.2291717529,91.9512634277,92.9265670776,90.8903045654,90.7480621338,89.5723953247,94.940246582,99.6516723633,96.5966339111,89.0992965698,95.4559173584,7381,90.58
111.960449219,115.727355957,118.625221252,111.304412842,117.70652771,118.801574707,112.300125122,118.085861206,114.15473175,115.755058289,111.93838501,114.844467163,115.514907837,112.29296875,111.482177734,106.21194458,106.79334259,107.3228302,116.500442505,111.893966675,103.193664551,115.618133545,105.796615601,111.778541565,113.603767395,107.641334534,110.618865967,112.740982056,116.19430542,107.533370972,113.993286133,110.596702576,110.00365448,107.062194824,124.33531189,121.239639282,103.729270935,111.814880371,7384,106.47
93.1148223877,97.3937835693,93.9941101074,99.9979400635,89.6803894043,92.224822998,90.1845245361,95.7224197388,102.361099243,92.0849838257,94.6857757568,94.1314239502,95.3634185791,85.4194564819,86.7203598022,89.7621841431,85.4870376587,87.8520050049,89.7390518188,88.1015319824,95.0575866699,88.7381896973,91.1825714111,92.9188079834,97.4002227783,93.7516937256,95.7846832275,97.3536071777,93.2249145508,92.8064727783,96.1143722534,90.2134628296,96.4454574585,94.4165344238,92.5691833496,97.659362793,99.5097885132,94.6412963867,7387,89.06
112.626853943,108.436576843,105.158035278,105.975997925,108.638931274,109.864242554,115.496772766,112.173812866,108.048904419,113.131088257,114.633895874,111.170059204,110.36882782,105.875396729,106.755004883,122.098800659,108.123191833,113.872009277,110.724517822,116.578491211,110.449386597,103.314575195,104.911766052,113.95223999,109.479515076,112.395599365,107.383529663,103.940010071,107.117515564,108.176925659,105.533836365,107.578720093,106.919525146,111.424118042,117.71395874,111.350364685,112.771003723,116.475753784,7388,104.87
89.8604202271,94.9665222168,91.9157409668,95.1668014526,88.674911499,94.8852844238,92.246383667,92.6746673584,90.4248657227,92.8379440308,92.2289199829,98.9800720215,93.9569396973,91.5082473755,97.6251678467,97.2411956787,94.3651351929,89.6170501709,89.5278015137,94.4552154541,90.2295837402,85.6110229492,89.1121673584,88.0397949219,92.3025131226,87.0503387451,86.8678817749,91.7370834351,89.9175643921,88.6589431763,91.628616333,91.4764785767,87.3596038818,92.3180999756,84.7963485718,96.8897476196,87.9313049316,95.5402450562,7389,91.13
98.6988677979,106.158256531,108.071800232,108.386703491,103.085739136,109.440933228,114.014564514,105.602218628,108.947166443,104.558326721,108.375099182,101.826965332,111.537094116,98.9205093384,101.393264771,100.301460266,98.9107666016,98.3140258789,103.652648926,105.806488037,103.700515747,101.910903931,105.261657715,105.352249146,106.281700134,107.570983887,104.891265869,114.869506836,108.950698853,108.279472351,100.972434998,103.637969971,108.588180542,103.353713989,111.046905518,110.67061615,109.850128174,115.878662109,7390,100.21
95.0139465332,103.032958984,98.4113540649,101.421043396,94.4565887451,100.042610168,112.55329895,103.681732178,95.5389099121,97.3255310059,96.7750549316,97.0092849731,100.340835571,97.6370697021,95.7934646606,104.015586853,101.440589905,106.794570923,96.7370452881,115.709884644,103.33959198,100.369873047,90.7082061768,103.07624054,111.439102173,97.2391967773,96.3258209229,97.6196746826,99.3277359009,99.9855041504,100.533599854,102.35974884,102.140319824,100.243934631,113.20930481,105.632896423,106.468399048,102.142456055,7392,100.39
90.5622024536,93.4181137085,91.7683563232,94.4204711914,88.4183654785,89.0220489502,89.2989196777,95.2359161377,90.5401763916,97.215713501,93.2722702026,96.2704162598,93.8336639404,90.6348648071,92.7267532349,93.3279724121,95.0359344482,91.1651000977,91.7554168701,92.5566253662,92.7947845459,85.7427902222,91.0963897705,86.6203765869,87.5253143311,89.7642822266,89.7754135132,88.2670288086,90.1351242065,89.5038452148,89.7028045654,91.1657028198,91.2619476318,91.927444458,84.3404464722,98.0782852173,91.0645141602,90.868270874,7393,93.83
83.7886352539,93.8307342529,92.1519165039,99.7324066162,90.3973388672,96.4728851318,94.6570892334,99.6029968262,98.6094818115,92.199508667,91.119468689,87.0623321533,94.982421875,96.5200881958,86.9426116943,91.441986084,88.5454177856,88.3690948486,92.4667892456,90.9587860107,87.1995239258,88.9321899414,94.1311645508,92.8185272217,99.2180862427,93.6803665161,90.8752365112,95.8160247803,94.4136047363,97.8387298584,92.2340316772,90.5516891479,93.4509658813,90.2491607666,92.4945373535,100.15713501,96.5459518433,99.7109146118,7395,86.66
91.9162139893,89.1214294434,99.8028411865,102.568328857,104.072822571,99.0229568481,105.854187012,100.829139709,98.2579040527,99.5110168457,106.824417114,99.5679321289,100.410820007,101.137817383,98.892791748,103.98777771,105.865692139,104.067276001,101.303070068,114.105422974,103.430114746,99.5056915283,88.1965332031,104.666244507,89.8898773193,89.8262481689,94.284866333,103.540267944,109.738380432,98.900390625,102.796630859,98.3039855957,100.750183105,107.083236694,111.235931396,105.759910583,97.4022521973,110.764099121,7398,111.64
88.5900497437,93.4371414185,92.6384735107,95.0987701416,88.6900482178,88.7754211426,94.6217041016,92.7040023804,90.4612121582,92.5656509399,94.7057342529,93.2050628662,92.0069885254,93.2197265625,95.4536132812,93.774520874,96.6343460083,91.1495819092,89.8899765015,94.5701904297,90.3782348633,85.7683105469,92.8793869019,89.5505905151,95.4086608887,88.0541229248,91.3176422119,95.0242767334,89.5381317139,96.7964630127,83.9498748779,91.7538528442,87.7204666138,87.4705047607,87.3367538452,96.677482605,93.5462036133,96.94947052,7401,86.27
94.1649169922,103.854286194,101.177856445,102.580207825,99.9127197266,105.629066467,105.406051636,109.922515869,106.878265381,95.6010742188,100.602661133,101.704673767,110.648750305,101.173408508,99.9215545654,95.5287628174,104.128082275,99.0419311523,103.391792297,100.621780396,104.4817276,99.4092941284,105.204345703,96.7893753052,105.598632812,105.227279663,99.0803756714,109.201835632,105.322006226,107.364372253,95.3790740967,99.8851928711,99.8224029541,100.89630127,104.896965027,114.532180786,106.099349976,113.282104492,7402,96.53
87.6671981812,89.7182617188,89.4779052734,91.9567260742,89.969909668,89.3008270264,100.587097168,90.5878829956,88.0024871826,87.745223999,91.6637573242,87.7359237671,90.9612121582,88.658821106,101.359924316,99.0991973877,93.8283615112,92.1986999512,91.9883270264,100.853111267,91.9454650879,90.8997573853,81.7372970581,96.1176147461,96.3952255249,87.5347595215,88.8785552979,91.112739563,93.5777435303,92.2844772339,90.0501556396,88.4231719971,88.5868911743,94.6418151855,95.6841659546,97.0885391235,88.874382019,92.2651519775,7404,92.58
115.813476562,118.465126038,118.235580444,119.618110657,108.997001648,121.144760132,119.706863403,128.875213623,119.174621582,123.857879639,121.792861938,118.659477234,130.769180298,123.848426819,120.484764099,114.16607666,114.180618286,121.527107239,120.571182251,116.97076416,125.050857544,115.336341858,108.045814514,112.895576477,116.149528503,110.654640198,116.910736084,114.899459839,125.867286682,118.614021301,122.699317932,115.686065674,118.634010315,117.670021057,107.645179749,120.602760315,113.371070862,120.072799683,7406,116.13
85.6562194824,86.9572753906,89.9884338379,100.089195251,87.8086624146,87.977180481,90.7281799316,94.5577850342,92.8112945557,87.5832748413,91.0340957642,89.478767395,93.1886672974,94.4559631348,85.6216888428,92.0937042236,87.2598114014,90.4618530273,91.772895813,85.8511505127,91.4622955322,91.2175140381,92.6796722412,88.8090515137,97.7847442627,91.2845153809,93.2098236084,92.3072052002,91.4200744629,92.7400894165,85.8533630371,90.3996734619,93.5691680908,101.060447693,84.4964370728,94.2831344604,94.4311065674,104.110649109,7407,90.21
91.5198974609,87.2363433838,91.5153274536,86.5231781006,88.9833984375,86.400932312,97.8104095459,89.7598953247,87.767288208,85.5147094727,99.7979888916,93.133430481,90.5010223389,90.2298812866,96.2274017334,99.9782867432,92.1109695435,93.8181610107,94.5095977783,102.78364563,82.8280334473,86.5174789429,82.5163726807,95.9466171265,94.8453826904,86.6725311279,87.0869979858,92.7577819824,95.6550979614,89.8462677002,90.7733154297,89.3196105957,89.5130386353,93.3986816406,96.3678131104,95.2996444702,89.5681610107,94.4356689453,7409,94.68
109.171928406,112.918449402,112.503936768,108.940887451,112.093353271,115.862945557,110.366950989,117.872520447,111.896118164,110.923164368,106.147880554,112.424850464,106.79246521,115.142120361,111.172988892,104.764709473,105.766937256,105.118270874,106.653488159,109.845542908,112.816955566,110.008239746,109.166954041,105.737564087,112.037918091,110.057533264,102.269546509,100.655807495,115.609947205,103.757408142,114.637550354,107.501434326,108.727828979,101.432571411,111.76473999,108.789031982,106.629371643,107.686965942,7410,103.93
87.6159820557,94.9152603149,90.2618408203,95.3789138794,89.5620422363,94.1678619385,97.3389663696,92.7852325439,94.1485290527,91.1402740479,92.4760513306,98.0034179688,102.194168091,87.637336731,87.4830856323,92.0521087646,87.4957199097,85.8503723145,93.5701446533,87.7860794067,90.7997360229,86.7348327637,90.7405853271,86.5316619873,96.4478378296,91.7369537354,93.8361434937,93.6682281494,94.1612167358,92.0892562866,89.8584442139,90.7308044434,90.8509979248,93.6357116699,87.2992172241,96.0681610107,97.4849624634,99.9251174927,7411,84.48
108.394256592,113.238265991,110.648933411,111.671325684,110.548629761,112.407318115,117.363708496,113.451011658,117.921058655,114.40499115,116.735458374,117.458717346,109.313461304,107.023468018,112.424537659,117.558128357,112.121231079,116.386268616,113.703788757,117.530960083,112.294448853,105.358901978,105.983268738,116.835411072,125.345573425,109.218864441,106.597122192,114.576141357,111.380325317,110.510276794,100.003295898,102.735015869,107.357948303,114.143516541,118.33681488,122.945968628,110.856628418,116.850296021,7412,108.15
92.3198471069,93.7655410767,91.6484375,95.5189819336,90.0481262207,95.7168731689,93.3451690674,94.5783920288,89.9819793701,94.248336792,93.9116973877,96.9877166748,94.1336212158,92.0972442627,95.5131530762,91.6362380981,94.8921508789,91.346206665,92.0310058594,95.7525863647,89.2237472534,92.2013549805,89.8470535278,91.7870788574,94.1017608643,90.0932006836,90.5932769775,90.3300476074,90.1542510986,90.8140869141,84.453956604,91.0949630737,87.6760787964,91.6311798096,86.0241699219,99.5422668457,95.7942504883,99.9817199707,7413,91.16
87.3984527588,95.7438049316,93.2302703857,104.993293762,96.09790802,91.1780090332,91.8503646851,96.825378418,98.0861740112,91.4083557129,92.4057693481,97.2853851318,99.3705291748,98.8848419189,87.7177429199,89.8937759399,90.4026489258,87.0491638184,95.6302642822,90.9382629395,93.1522521973,92.3729248047,94.4815063477,90.2245330811,95.9852371216,97.4774932861,93.3358383179,94.3223724365,100.305976868,92.5735244751,99.7563323975,99.6160736084,93.6299285889,94.0770263672,90.8828430176,98.2913284302,101.253036499,101.56350708,7415,114.16
108.048187256,109.669242859,106.358688354,111.443260193,108.019134521,110.185394287,120.212295532,111.299034119,110.132659912,108.778457642,115.430343628,114.102729797,108.496841431,105.94644928,123.120834351,121.43107605,108.193496704,112.720626831,110.78994751,120.56628418,105.198631287,103.337432861,104.805557251,115.497665405,118.75566864,111.222923279,107.538330078,110.801200867,113.599838257,115.577133179,108.210067749,109.421051025,105.220230103,106.915184021,119.928924561,105.225486755,113.730255127,116.284851074,7418,102.51
91.0600585938,93.8324890137,93.7123336792,95.0317687988,91.5475387573,96.5008544922,88.8709945679,96.7137908936,93.103805542,93.8888549805,92.9878082275,97.8606262207,92.9742279053,93.5639038086,97.3558807373,89.6628417969,91.997215271,94.9091949463,93.7262268066,92.8664093018,92.3406524658,86.1987075806,93.4480438232,87.5693817139,95.763381958,88.7286224365,91.9298171997,93.8153610229,91.4675140381,89.0089492798,91.560333252,91.3654632568,90.8090057373,90.2512817383,96.6312942505,99.376663208,90.0602874756,95.9730072021,7424,91.56
105.318878174,112.116928101,108.984855652,111.041664124,105.058906555,106.406578064,111.487014771,115.273864746,113.607070923,110.671531677,111.081604004,111.585166931,115.148193359,105.798240662,103.803268433,107.654815674,113.588180542,100.711967468,110.910865784,106.659698486,114.711013794,104.872840881,111.306854248,113.216514587,116.956253052,111.738601685,107.969619751,114.646362305,110.133811951,108.705444336,107.569091797,108.668395996,112.953598022,110.60987854,114.802993774,123.364944458,117.756355286,120.023178101,7426,107.05
89.5182495117,83.0632247925,88.5285263062,89.2492675781,91.9486160278,88.3123779297,94.4988327026,95.1689453125,87.7103042603,84.5363845825,93.5797424316,94.5450134277,90.0353012085,88.1088867188,90.8211669922,98.0502929688,93.7860870361,92.7531280518,94.5260696411,100.421508789,90.613494873,86.9633789062,82.2482757568,93.1532974243,97.6840362549,83.922454834,87.8093566895,93.8709487915,91.4292831421,92.5566864014,91.6773223877,86.1497192383,88.0693817139,95.667175293,97.7052688599,94.6009292603,90.0766067505,93.2319030762,7427,105.73
