keras_r2b0,keras_r2b1,keras_r2b2,keras_r2b3,keras_r2b4,keras_r2b5,keras_r2b6,keras_r2b7,keras_r2b8,keras_r2b9,ID,y
87.4132232666,95.7703704834,93.2842102051,88.2827606201,92.0075683594,95.6242370605,92.9134292603,96.9774627686,96.3135299683,92.0625076294,2770,94.57
113.042312622,110.045707703,104.654411316,109.266441345,117.48260498,113.156562805,109.50579834,105.2159729,110.376686096,107.32195282,1534,116.02
103.723014832,110.029182434,96.7865524292,112.565376282,109.697380066,100.735641479,108.421859741,111.985122681,112.517288208,105.756538391,3136,110.57
91.3818130493,93.0385818481,96.8650436401,94.0274353027,101.984931946,96.7823104858,91.4564666748,91.4060134888,92.9139480591,88.2672195435,2547,91.35
106.8697052,116.565284729,111.484161377,112.734237671,117.36491394,113.069015503,110.792251587,112.315605164,115.491790771,117.045944214,4929,112.28
84.3033828735,91.3464202881,93.1521224976,97.3641281128,91.5942459106,92.5333099365,93.2882843018,92.2829284668,99.1893539429,89.5417175293,2008,95.04
122.866493225,116.657142639,112.064590454,117.970306396,119.903175354,122.34929657,112.353729248,114.439712524,116.36151123,123.015563965,200,111.42
76.8308258057,80.1476211548,71.1823501587,75.5592498779,76.1697769165,78.9942703247,77.9561080933,73.6372146606,78.7796859741,75.7236251831,6539,74.27
97.2300949097,103.879692078,91.9992675781,92.6233291626,95.6207275391,101.540275574,94.3246383667,95.547958374,93.4789352417,92.8424377441,3799,88.87
114.115180969,111.87651825,106.003318787,115.233924866,111.20160675,114.310066223,120.230934143,109.571655273,113.230621338,124.121131897,5327,130.0
103.719009399,110.786903381,108.562477112,102.963569641,112.701011658,104.769386292,106.340415955,99.392578125,102.315559387,108.278274536,5630,100.05
87.7744750977,95.479095459,84.422164917,90.3408813477,97.3114929199,93.6533050537,86.0785827637,88.5947799683,92.342666626,99.5750579834,3976,94.35
90.6172180176,91.4215087891,90.2132034302,93.242729187,93.0698699951,85.1501922607,93.4424743652,89.2395629883,94.967086792,89.5510787964,8385,91.13
77.8662719727,74.7266540527,74.5242538452,76.0196762085,79.1757125854,80.7788391113,77.7594604492,73.785118103,77.5761108398,71.3923568726,1792,83.42
92.4281692505,89.4870147705,88.2637786865,90.1698532104,85.7886810303,80.8946228027,87.462928772,92.0618057251,89.4392471313,90.4821777344,3885,91.12
121.791610718,116.22303009,112.708297729,112.806472778,118.476638794,110.7735672,117.451004028,112.623245239,114.257041931,113.373893738,3107,125.91
76.8619842529,77.0143737793,73.7602233887,82.3554229736,78.6719055176,77.8183517456,75.4292449951,72.1509475708,75.8848724365,72.7902984619,1149,73.4
90.1661224365,88.8471450806,97.724029541,94.8282775879,90.2283401489,98.2462463379,91.4579162598,92.1371459961,97.763999939,98.0423965454,1213,128.25
99.4984130859,102.591415405,100.908790588,102.256462097,98.5109100342,107.688186646,102.158180237,105.000144958,97.3158187866,106.305587769,2908,96.61
96.6396560669,102.983886719,94.7277526855,97.0158233643,105.532356262,98.9755859375,93.9084396362,96.3771972656,111.128166199,99.9248962402,389,99.08
90.7484130859,95.6777267456,92.7394638062,97.8803253174,91.0330734253,90.4176712036,92.3664474487,98.5009765625,98.0352478027,93.0016937256,4656,87.49
104.869300842,109.419342041,109.687904358,103.272567749,110.35358429,106.70652771,104.185523987,106.352996826,106.297706604,111.142227173,317,105.74
92.7865142822,94.8595733643,94.0922927856,94.0338973999,92.09349823,94.4138259888,92.0579910278,96.5797042847,89.3620834351,87.8977432251,1190,104.29
98.2171707153,101.944961548,103.699180603,102.14163208,102.178634644,101.69543457,103.671409607,100.907363892,106.972671509,102.558143616,5096,97.2
95.7449569702,104.793922424,103.402397156,106.276191711,101.735847473,105.917922974,97.6987838745,111.653877258,101.49458313,109.12387085,4918,97.99
105.696212769,106.377067566,110.102882385,112.063339233,113.041748047,110.408332825,107.611778259,109.23286438,112.5989151,112.05556488,8041,108.69
108.507377625,108.102859497,95.6791534424,121.54788208,117.269004822,104.962493896,114.007911682,113.896072388,108.805923462,115.695205688,6770,117.36
75.7574386597,73.6008605957,78.1421508789,69.5707931519,75.7748260498,78.3231582642,74.2215042114,76.0734481812,73.3244018555,74.6384124756,8006,76.64
107.507064819,106.249992371,103.527244568,99.0631256104,105.396186829,101.420066833,105.643882751,101.697364807,101.368659973,107.207420349,418,102.89
116.002723694,113.675590515,112.371520996,115.664573669,122.588867188,113.849601746,110.555213928,116.566574097,114.171928406,117.515983582,5715,109.82
95.7511138916,93.2413635254,99.5787734985,90.9911117554,95.1849746704,91.9791259766,98.1520614624,97.5922698975,95.1718139648,99.35181427,588,87.25
98.5849380493,93.8508911133,104.767532349,95.6728668213,95.178062439,99.7627716064,96.8798751831,100.159919739,104.958984375,94.4287948608,6558,90.79
97.7207336426,102.990287781,100.983161926,103.574386597,101.044754028,101.961479187,106.64655304,103.062614441,110.809364319,105.0365448,7929,92.97
93.2314529419,96.0086135864,93.1800613403,100.012207031,94.0705871582,90.9073638916,90.6293029785,88.1528778076,93.8074417114,91.1859054565,5738,94.39
117.41569519,108.227409363,108.193466187,115.009994507,111.953468323,113.078361511,110.163787842,111.278701782,111.311805725,121.119186401,2281,107.28
114.868721008,123.103149414,123.276565552,108.828620911,122.105583191,121.56577301,106.906867981,114.515655518,111.901199341,115.444702148,4201,110.97
89.3624191284,88.5386047363,96.6529006958,97.2649993896,94.5859069824,89.9548721313,102.258918762,92.3025283813,100.098678589,91.3874588013,5819,89.17
105.437606812,106.308227539,101.032623291,107.587478638,105.536567688,107.233253479,106.203231812,105.748649597,101.160629272,102.067672729,1715,98.93
91.5992736816,98.6275100708,97.5511932373,96.0005187988,99.8358840942,103.678344727,99.1010742188,97.2165756226,104.067001343,100.858039856,6259,94.82
99.7336502075,95.4821777344,94.6695861816,99.4746704102,101.89591217,95.6590194702,99.8711700439,96.0986175537,92.8843154907,102.150299072,4949,94.32
92.5157394409,95.4071960449,92.1744003296,94.3269042969,93.4823760986,90.4249725342,88.379699707,96.0485610962,98.314239502,95.994758606,2907,90.41
104.873275757,106.559120178,104.907867432,102.292678833,106.230781555,108.587890625,105.453552246,110.894836426,111.931419373,102.906974792,1612,104.62
88.8960418701,91.804977417,90.1450195312,92.1991348267,88.2732315063,99.4667129517,90.6913909912,91.5611343384,94.0945510864,90.2087936401,6511,91.08
78.8671646118,76.3998413086,79.2601547241,76.099067688,73.4040145874,82.0935668945,78.1312408447,76.0724639893,73.9014968872,70.7934112549,1102,80.01
92.3846817017,94.7905044556,92.004486084,98.4068069458,102.724113464,92.7159500122,92.042175293,100.463569641,94.1391220093,99.1372146606,8255,108.66
94.0503005981,98.2679672241,99.5648422241,97.8058624268,93.7038345337,92.6639785767,92.2348861694,95.0690917969,95.9722061157,97.0731430054,6718,94.62
100.860305786,101.32787323,92.5191268921,97.8590087891,102.964836121,96.4890136719,99.7932357788,98.4216003418,98.2316818237,100.573280334,3792,100.35
103.279281616,104.890281677,102.552589417,99.553237915,102.056312561,106.949211121,101.289161682,104.410316467,101.60509491,98.6294784546,3809,102.31
108.086830139,110.966949463,105.271934509,104.960678101,114.809555054,104.821098328,104.990570068,110.902275085,107.532333374,106.01146698,515,109.1
88.5771408081,90.3372955322,88.7805709839,92.4294433594,99.0940704346,91.3599014282,94.4713439941,92.8772964478,89.5646286011,92.8698501587,229,107.83
91.9191207886,85.1739501953,91.2135391235,91.2555160522,94.3285369873,91.1074295044,91.5788955688,91.3406295776,89.6406555176,87.6343460083,6465,95.65
111.586845398,113.39440918,112.693580627,116.0834198,117.609825134,114.114814758,115.861534119,116.198654175,114.980827332,114.648048401,1892,107.36
78.5626831055,80.0165786743,83.2783126831,78.4137115479,76.2293167114,79.5474853516,78.6630706787,70.8314819336,79.2132415771,76.1545562744,2524,78.45
106.922447205,109.290000916,110.022254944,106.693237305,111.629341125,108.573020935,103.071090698,107.389266968,101.532775879,107.058120728,445,115.25
101.244262695,101.941574097,97.7898330688,99.9576797485,103.523361206,103.572151184,98.69165802,97.76537323,101.889709473,101.318466187,7176,116.79
110.177528381,108.480934143,106.622344971,110.094619751,110.284637451,110.698654175,107.278747559,110.568481445,109.851593018,111.140968323,2111,154.43
87.9284057617,93.6653518677,90.6008834839,94.2102050781,91.4918365479,86.3640289307,92.4778518677,95.7022857666,89.4499435425,89.0621109009,6083,89.87
91.3269500732,92.0033035278,94.3390197754,82.2261123657,88.2383804321,92.8170852661,86.7012557983,88.550819397,87.0314331055,91.4893341064,7468,89.05
108.505058289,108.00038147,106.152442932,109.052406311,105.581466675,105.363395691,101.410461426,111.459831238,102.826629639,101.389328003,7506,99.8
111.664733887,108.903808594,109.766082764,112.025817871,116.629249573,115.830024719,110.466522217,110.325691223,114.212615967,114.634170532,2257,109.63
86.8281173706,92.35496521,90.3256759644,92.1270828247,99.9491577148,96.4581604004,89.1659317017,94.0128326416,92.7109985352,93.8052978516,2780,97.26
92.2284240723,90.336265564,95.9043197632,95.7690048218,91.0964126587,86.6530227661,95.9181213379,94.3257827759,94.4055862427,94.500793457,1603,89.6
93.7894287109,96.771697998,94.5232925415,92.3628234863,94.9874725342,92.430305481,91.7948379517,92.5885238647,95.7578201294,89.0709609985,7712,90.91
92.6978302002,90.8214263916,89.4130401611,91.4708175659,90.9710388184,87.0766830444,92.5301818848,96.5620574951,89.2212677002,88.1083068848,1595,95.71
93.7012329102,99.5676345825,92.4335021973,94.9300765991,95.0359420776,91.4300765991,95.3266296387,95.8465194702,90.6384735107,98.2957458496,1850,87.13
95.8694000244,97.2659454346,101.929084778,94.6006622314,95.0158004761,101.373054504,97.8427047729,102.662231445,89.2490005493,100.545845032,4748,88.14
107.86416626,113.350975037,112.397445679,114.399711609,115.888023376,113.624000549,108.215309143,105.912879944,112.376213074,110.944869995,2039,108.64
112.082450867,111.356491089,110.45753479,111.363166809,114.344551086,110.927124023,115.197113037,113.611923218,123.320724487,109.693222046,224,106.31
98.1008529663,107.382965088,104.164924622,104.195480347,103.075172424,112.400283813,102.936058044,110.475372314,110.104248047,105.47492218,4715,112.56
96.1764602661,96.2204360962,91.0112762451,97.7789230347,95.5751647949,91.2562484741,93.0378646851,93.9251327515,96.6812667847,92.013458252,6917,97.14
99.1263656616,105.170204163,105.182289124,103.237663269,106.940849304,104.231796265,104.881874084,101.746009827,101.648254395,97.9532318115,476,109.3
109.604438782,110.066238403,109.34488678,112.050727844,116.392959595,106.097892761,105.479064941,106.820922852,109.223587036,108.546470642,5973,108.42
120.079116821,109.214485168,111.419555664,108.144866943,119.309181213,122.727127075,114.858207703,120.35484314,116.687438965,110.984527588,3888,118.27
77.3405685425,73.5644989014,75.7310256958,77.2623062134,76.8074035645,76.4582672119,77.2763748169,78.0484466553,77.0061416626,70.623298645,2741,75.79
96.794883728,101.149337769,90.5794525146,98.1528167725,93.1818161011,87.1542739868,93.6052398682,97.4985351562,96.5642166138,99.1876754761,667,88.69
91.9592971802,97.6621170044,91.7481765747,97.0295562744,99.1313171387,97.2429428101,90.4724349976,91.9557342529,95.7485656738,95.5853729248,6962,96.56
115.537254333,116.584632874,115.436958313,115.377853394,111.948677063,115.311599731,110.929611206,119.050979614,119.724159241,111.158790588,1386,114.37
106.410133362,109.171447754,104.510993958,107.697952271,105.345756531,103.706878662,109.522766113,110.361877441,104.195175171,108.30620575,6244,111.91
104.090843201,103.090507507,101.458389282,104.09815979,100.287055969,105.026824951,99.8198013306,98.0856018066,97.8007965088,100.785743713,7431,100.33
98.5663223267,96.8003311157,100.221099854,94.5508346558,96.232093811,96.9699172974,101.44569397,99.7673492432,92.4842681885,100.207084656,6742,91.17
90.4104537964,92.6173858643,98.7499160767,93.9915313721,98.380531311,82.9865493774,93.658821106,98.2328643799,87.9724349976,92.0581893921,2742,87.58
75.7454071045,79.0639801025,76.7117004395,73.8635406494,78.8168869019,77.2162628174,79.1281204224,73.3721618652,76.4642715454,75.4535293579,6796,73.74
95.4589157104,105.267913818,103.178436279,101.775596619,106.553573608,105.374534607,104.496856689,101.724906921,108.009788513,105.160682678,6881,96.82
110.548545837,109.971481323,108.827812195,111.995788574,113.138076782,108.224159241,108.147628784,107.938774109,112.786720276,122.538589478,6857,109.7
107.250854492,104.828804016,97.9963302612,99.1890945435,104.443565369,98.6231002808,99.7188873291,103.546585083,102.811889648,108.93258667,4883,98.69
94.1841812134,89.4948806763,95.7470169067,92.8432693481,92.3743667603,90.6550598145,93.5693130493,92.6084594727,93.4074707031,91.9807128906,2570,84.85
113.561973572,109.099159241,112.609657288,107.534629822,116.15586853,110.014190674,106.216201782,108.076004028,115.79132843,111.833084106,1462,113.15
109.153808594,111.613204956,107.40587616,108.0418396,114.385871887,110.534988403,117.333679199,109.26159668,112.111434937,106.87197876,6647,110.84
107.112068176,113.560813904,97.4606933594,109.181610107,110.085243225,104.675117493,109.964874268,119.2108078,107.988464355,114.359130859,8057,106.58
116.363265991,120.653717041,114.053955078,117.959640503,112.619636536,114.925384521,107.190299988,116.399078369,110.796485901,120.82169342,7406,116.13
87.489906311,91.2896347046,89.9328842163,90.3596496582,89.8312072754,94.6220779419,90.2979660034,88.3616027832,89.3156661987,89.0368728638,8285,85.84
93.6664047241,93.7689208984,94.1925735474,88.0289382935,88.9639511108,85.6412124634,89.1928405762,89.018951416,91.285697937,91.0676193237,6924,89.15
93.5043258667,90.2536392212,96.4230041504,93.2388076782,97.3750686646,91.8661499023,90.7237167358,91.3549804688,86.3229446411,96.1643447876,6200,90.54
99.7327804565,93.1143722534,100.876213074,86.8947906494,94.5778503418,92.1879653931,97.9112319946,100.536491394,90.9142684937,88.6511230469,3613,114.66
110.505523682,111.208465576,108.261474609,109.342315674,110.505386353,113.395500183,110.677558899,112.353355408,107.280075073,114.199829102,4128,126.97
86.1747970581,91.2320556641,86.4546585083,94.0041732788,88.8504867554,93.3847579956,92.0392608643,90.7918243408,92.2034301758,85.4173660278,1391,97.99
90.6559677124,88.3604812622,90.2453384399,90.9096374512,90.7165908813,89.8352355957,92.1214447021,93.3802337646,92.9307632446,93.0949020386,2393,90.37
94.7477722168,94.198890686,88.7032470703,92.2130508423,97.6063842773,91.3853607178,91.3913192749,96.3661956787,92.7462463379,88.5964584351,1839,92.38
91.0016860962,89.5750350952,87.6883850098,90.9217300415,90.5229873657,96.7448577881,90.1288909912,86.6691741943,95.4167938232,89.9008102417,7029,88.38
84.9405822754,90.4078521729,93.9020614624,89.675491333,89.1436920166,93.4023666382,83.2106399536,93.7460632324,89.6604232788,94.0456008911,7706,87.25
95.7166290283,96.7748947144,94.366859436,96.1393356323,91.7770996094,94.1991424561,92.330291748,89.0886611938,95.5368041992,90.5892562866,1160,90.76
117.25630188,123.520202637,117.005439758,119.498077393,121.486755371,112.411270142,118.063827515,117.898712158,116.369842529,122.67880249,6239,109.18
89.5424499512,90.080657959,89.9759979248,95.1164855957,89.3286209106,96.6978302002,87.0856018066,93.4781494141,93.7908935547,91.3140869141,7016,89.62
98.4552536011,92.2737579346,93.6234054565,90.143119812,94.6937866211,92.0563659668,91.826751709,90.5704040527,97.3125915527,92.4481277466,6708,96.1
105.741516113,106.911987305,106.864509583,102.193710327,106.104972839,107.741767883,108.613174438,103.668838501,107.401290894,107.724441528,4719,99.28
87.2912139893,89.6543426514,91.6085586548,89.3753814697,90.6849822998,96.1625137329,88.082321167,88.5055084229,93.4237747192,89.1144790649,6583,86.07
88.9441375732,87.7172393799,95.9044570923,88.2880706787,91.1886520386,94.2934265137,85.7152328491,88.8113861084,90.1028137207,94.0095367432,3854,89.09
94.5742111206,96.710144043,101.258262634,95.5593566895,104.84148407,95.048614502,102.315048218,98.2666854858,101.280479431,101.052024841,7142,104.25
90.4537582397,94.8989562988,93.3218917847,93.0457992554,93.6151504517,98.3389511108,93.5501403809,95.2954940796,95.7992324829,100.806640625,5922,92.75
94.3616714478,87.9084014893,91.6420135498,92.5799713135,92.3072052002,99.8376846313,98.6884460449,98.7433929443,90.385597229,97.9029998779,4197,89.89
110.999282837,110.62096405,107.466957092,110.071380615,112.812301636,109.530273438,109.931091309,112.56980896,107.388397217,113.275718689,5231,110.58
87.0261764526,93.69190979,86.60912323,92.7976531982,88.3996887207,93.2318344116,92.4809646606,88.197769165,89.8412475586,91.7047576904,7745,88.7
94.3293457031,89.8394699097,96.0626907349,91.3591690063,99.3793334961,97.7804107666,96.8118438721,88.3266143799,92.671257019,88.7491455078,8095,94.99
87.37890625,90.6647109985,92.0240249634,82.4001159668,92.7883682251,92.5876998901,89.9428329468,86.1388397217,89.6646118164,82.879776001,6850,87.12
95.751625061,104.699058533,94.1942977905,98.0467834473,96.6209716797,88.4756393433,94.9715423584,109.461425781,87.6639709473,111.927482605,5264,89.48
116.330955505,119.202728271,113.38243866,116.601089478,124.217643738,114.380645752,115.13710022,112.260246277,112.760925293,112.22290802,4528,113.98
109.82119751,113.432510376,109.633361816,114.921142578,113.285842896,112.86743927,114.256446838,109.01335144,106.707771301,108.626373291,6315,108.73
106.569915771,111.687583923,106.253303528,105.155731201,110.812675476,101.152275085,98.9158554077,103.684799194,104.102371216,102.787368774,3703,105.29
102.875534058,106.430618286,101.67225647,104.546447754,109.423622131,110.076141357,100.100791931,104.629455566,102.387435913,106.640441895,3907,101.6
114.712509155,110.169288635,112.241233826,107.022415161,115.568878174,116.096595764,116.967407227,118.467567444,120.614349365,117.86378479,6074,108.9
104.861450195,115.299949646,111.08014679,107.517623901,114.316825867,109.016197205,120.563613892,108.470993042,113.201622009,112.969917297,3199,118.78
89.3299331665,89.746711731,87.2202682495,87.8396377563,91.8281478882,89.7928695679,88.4321594238,83.3589324951,93.1075592041,93.574432373,689,96.03
80.4580154419,76.7923965454,76.7637557983,86.4800720215,75.2218399048,73.988571167,81.068572998,77.4510726929,76.6135101318,73.872253418,4681,81.18
111.786079407,107.274734497,112.675476074,108.400543213,120.409797668,106.37537384,118.055839539,108.571960449,117.165725708,115.262794495,4487,115.18
99.208770752,93.3669433594,92.7537689209,89.6443710327,91.8400268555,94.4313430786,93.8809432983,90.8281402588,96.3639373779,98.0058059692,1546,90.65
92.8050994873,95.0937652588,93.5069198608,94.03855896,99.8438262939,91.4734725952,90.8158416748,90.3037109375,85.668586731,91.608253479,5947,88.91
92.9372253418,90.5325698853,91.3114852905,92.5618591309,92.0718917847,95.557510376,89.1982803345,96.4084854126,99.1692581177,94.3865203857,4706,87.8
96.9639282227,101.54876709,96.4232177734,98.4861526489,104.051841736,101.27015686,97.5455245972,98.8458480835,105.208221436,104.268798828,2179,101.97
89.2776412964,93.2811355591,95.7311782837,93.2612686157,92.7660064697,94.4636611938,90.2407150269,90.9779281616,97.6841888428,90.0692977905,3195,88.38
98.607208252,109.829238892,104.65322876,99.5645523071,98.8850326538,98.0275039673,108.65990448,104.704528809,101.135787964,105.375022888,5689,97.51
113.145896912,108.68057251,107.373176575,107.068901062,109.171775818,112.257507324,108.141082764,107.940704346,113.767799377,110.873130798,1223,116.87
87.8682250977,89.2816848755,89.0710449219,91.3051452637,95.3762741089,89.5710906982,92.0367660522,90.6884841919,88.8052978516,87.0211410522,8167,86.96
108.048179626,110.843078613,111.870162964,108.320854187,114.91759491,109.480560303,112.09513092,107.702308655,107.703491211,107.059700012,1065,109.16
102.16796875,103.845466614,104.457839966,101.238555908,99.6935958862,96.8787841797,99.8606338501,102.979698181,103.203994751,102.439247131,3624,100.27
110.516563416,110.58379364,108.365142822,112.190299988,117.946243286,106.488967896,106.454048157,119.773483276,105.910415649,108.606918335,2433,107.35
89.4842224121,91.9961929321,98.4717483521,87.0732727051,91.5974960327,91.6000442505,88.8777236938,93.6037368774,88.307510376,91.6926193237,3669,88.36
92.0704879761,99.4468231201,90.1499710083,92.8749465942,92.6753540039,94.8504943848,92.0177764893,86.9889678955,89.5101089478,93.5505523682,1937,92.55
106.78604126,112.02671051,110.189239502,107.208709717,110.487342834,108.335975647,108.423042297,109.828811646,114.953018188,106.833717346,6729,99.65
94.3488998413,96.5711975098,93.7454910278,94.3774414062,95.6174468994,91.7341995239,92.4064407349,93.2184753418,94.2949295044,101.703170776,4800,86.73
98.0389862061,93.5614318848,86.9975357056,88.4699249268,91.1228790283,92.7373123169,93.7192230225,97.3675079346,92.8964614868,96.0816040039,3730,100.71
108.933006287,108.256340027,112.248924255,105.642745972,113.08644104,112.405082703,106.822753906,109.997253418,103.949890137,112.394233704,7486,105.91
105.573829651,109.576644897,105.53478241,101.150421143,103.921943665,102.56892395,99.8020553589,108.941207886,107.035469055,106.332603455,5197,124.31
102.623565674,107.338386536,97.8160705566,103.448471069,104.354629517,103.744804382,101.437385559,99.2710952759,100.866973877,103.341072083,7845,100.68
88.7858276367,93.6840667725,86.5396194458,92.5374984741,93.0684585571,96.8436813354,90.0244598389,91.416343689,92.1587905884,96.0270996094,1321,93.38
87.1823272705,88.4708938599,88.4404754639,94.2369995117,86.2038726807,83.5246200562,89.4855194092,90.9702148438,90.1270370483,91.8943328857,1907,93.75
88.6063842773,90.9847717285,89.6479644775,95.1325378418,92.2623672485,88.8930511475,90.9005508423,87.1894683838,94.3113632202,92.6417388916,7343,92.59
92.77003479,98.5031051636,98.0783538818,99.6239242554,96.1399688721,104.300178528,95.6724243164,103.477302551,97.9474334717,101.610847473,2805,117.35
110.84312439,110.350799561,105.654037476,107.988365173,114.894767761,104.704353333,108.062103271,106.857025146,109.269294739,110.082183838,2775,110.24
93.7515029907,88.6251296997,87.2047958374,89.9999237061,101.481277466,84.7611465454,88.6546020508,93.2950973511,88.4795837402,86.6331863403,7852,89.14
97.5037460327,96.4745101929,97.280632019,96.9586257935,96.3600997925,96.4831390381,96.6734161377,100.661506653,100.060211182,102.902404785,1249,88.26
87.6943588257,96.5979385376,94.4499359131,86.7779998779,92.9742126465,87.7630386353,90.428062439,89.4417800903,86.0490188599,91.1965408325,1493,88.93
97.9218292236,97.2633132935,97.3030395508,102.081932068,97.088394165,98.621307373,98.283416748,94.9856719971,98.231842041,98.6112213135,7530,95.72
89.9931335449,92.2560653687,97.328704834,91.3988037109,93.4878082275,90.3394546509,95.3379058838,97.8300170898,90.6574783325,91.4885864258,7404,92.58
110.219024658,112.432510376,109.428665161,107.830505371,109.862098694,114.749053955,109.915046692,120.581077576,113.832565308,117.835212708,2176,106.81
97.1862945557,94.1018066406,95.0533065796,89.0614624023,93.1655883789,94.1008987427,88.5281829834,90.3222961426,91.0794143677,93.1120452881,7393,93.83
106.333068848,111.097999573,109.060203552,104.022872925,109.295135498,103.169937134,105.585266113,102.30619812,106.834976196,106.325714111,891,108.24
105.751274109,96.1403961182,99.7157897949,106.234283447,104.466445923,98.0269927979,97.1800918579,107.029701233,103.562408447,100.37335968,2143,98.11
109.944549561,102.138381958,95.4983062744,96.4949111938,100.239395142,89.1065216064,93.6982421875,98.9848327637,98.5885543823,91.0865020752,6892,87.0
116.344482422,113.513977051,115.168083191,107.506408691,121.168930054,113.733177185,114.022514343,111.508735657,115.326873779,122.621574402,2375,122.4
98.1212005615,87.4393997192,92.395401001,96.703704834,97.3740844727,95.2476425171,105.632896423,96.7687072754,92.5717544556,94.9061203003,2928,87.63
111.434501648,116.293319702,108.548957825,107.102966309,114.626220703,115.294364929,108.7161026,114.498764038,109.75491333,107.156135559,1936,114.35
103.945426941,107.333084106,99.9376220703,105.155601501,103.590751648,99.9087905884,102.367431641,106.05090332,104.656646729,103.303215027,2416,104.18
88.4942703247,92.1741256714,86.1594696045,90.5252761841,89.3681411743,92.7397689819,88.6695251465,82.0380172729,89.1538772583,92.9396057129,7708,92.31
92.0514831543,92.6616973877,89.8642044067,90.513671875,93.6235580444,89.1359863281,92.6349487305,94.411529541,95.8159484863,93.1032943726,5734,112.62
77.9984664917,78.6193389893,76.8797225952,75.2789230347,78.3344116211,76.4364547729,78.6551361084,74.4227142334,76.1137237549,78.7506561279,7770,77.41
102.806045532,102.848068237,97.6994247437,100.918952942,98.6754150391,98.3550567627,97.1327438354,104.146903992,102.135353088,102.779685974,6918,98.03
114.840309143,119.130897522,114.343948364,112.996253967,121.23551178,109.914550781,110.857673645,114.111839294,118.140258789,112.214599609,2077,116.21
101.537223816,99.9678497314,112.294281006,110.168731689,99.3543395996,106.925163269,108.245521545,107.521064758,104.03086853,104.489807129,1139,104.52
108.646530151,109.362533569,107.171104431,108.528556824,118.722602844,110.610748291,107.547462463,111.525161743,116.617637634,109.689857483,5668,114.07
93.4135818481,100.143890381,92.2994384766,95.125213623,90.8217086792,93.3283157349,94.305519104,90.628616333,94.5350875854,92.423576355,4130,100.09
108.387489319,108.119163513,107.229949951,102.191635132,111.855606079,103.854232788,105.065063477,106.707107544,102.612724304,100.936698914,1122,95.69
110.768417358,105.67615509,114.300170898,111.631782532,117.47328186,114.65776062,112.464073181,105.255989075,108.421722412,114.209274292,4855,110.66
95.2091140747,91.6165313721,96.8899612427,88.6251831055,92.6621017456,97.7345352173,99.5177307129,95.5732574463,97.6977233887,93.2596817017,5494,100.54
103.405509949,100.018615723,100.270378113,101.479248047,103.187995911,96.8006820679,96.8190002441,94.3221282959,96.9879837036,97.1102142334,6809,100.59
113.26449585,113.431930542,111.050422668,111.052879333,109.35736084,108.849105835,107.142036438,107.447677612,111.029411316,114.958694458,6466,108.73
110.263870239,115.575149536,108.458816528,110.834022522,121.367698669,110.883720398,111.008117676,112.61492157,112.120895386,103.873344421,5223,107.66
99.6414871216,103.179534912,101.913642883,100.067878723,107.133468628,100.707344055,98.2384719849,102.256072998,96.5362243652,96.5982055664,3383,106.66
93.0327835083,94.8550491333,89.2467651367,94.9809265137,89.1247177124,93.5009918213,93.146522522,94.9984283447,92.2960586548,91.3418502808,7320,93.39
91.6196975708,92.3931045532,85.7895202637,88.2901229858,89.2544555664,84.7056732178,86.3122177124,88.4621963501,90.3087768555,87.6969070435,6485,96.12
97.4408340454,90.6339035034,88.2747955322,94.0179672241,90.8155670166,96.0783615112,93.9800262451,92.2845687866,92.2845687866,94.0895767212,3403,102.78
108.600791931,109.359893799,101.519813538,111.977249146,114.50844574,109.114898682,113.79132843,120.107147217,112.496612549,107.59324646,5461,128.58
91.1529922485,90.3579177856,95.9909057617,90.3177261353,102.39074707,88.55834198,86.5844802856,92.7921829224,87.5914382935,91.4195175171,2939,89.67
108.303077698,108.75213623,101.243927002,108.887252808,109.134132385,113.925796509,109.727928162,112.677848816,115.062637329,120.708724976,5931,100.55
94.7677688599,94.0037307739,91.1196212769,94.3752822876,92.4770812988,98.4711990356,98.8096237183,90.2713928223,99.1927871704,94.121307373,6436,103.63
106.320487976,108.284362793,105.917831421,102.1352005,102.57535553,100.892997742,101.55280304,109.345024109,101.521583557,106.518936157,4426,114.3
93.2079238892,98.478553772,103.96472168,104.666427612,103.865074158,93.6904678345,97.3203125,93.4283065796,95.1834716797,94.980140686,3734,88.44
89.6371383667,94.5930404663,93.5412521362,96.036857605,92.6047286987,89.1801528931,93.1170272827,89.913520813,93.9779815674,88.9084396362,6871,103.11
99.8097686768,102.540039062,97.3759231567,100.774894714,99.79322052,96.9597396851,98.1298751831,98.3556518555,101.583877563,102.662223816,4591,98.54
99.2246932983,102.840866089,96.8304367065,95.6259994507,98.2521057129,94.779083252,100.360153198,100.828804016,100.145454407,101.089889526,3857,97.64
102.40309906,102.547927856,104.084587097,94.3991394043,104.942390442,98.5144271851,106.523574829,102.361343384,96.1499328613,100.16545105,6672,99.54
92.1165924072,88.0105895996,95.6886062622,90.2542953491,90.5863037109,93.6955947876,92.1901550293,88.2416763306,87.3158416748,90.0037155151,7981,93.31
110.818527222,104.156982422,106.490257263,104.325752258,110.120315552,101.717315674,104.442443848,104.863220215,107.376243591,109.108062744,6965,108.74
115.197120667,115.296760559,114.995574951,117.120239258,116.096725464,112.487693787,107.974998474,115.826675415,108.590278625,114.912841797,8045,111.58
