ID,y,depth_PCA_3_0,depth_PCA_3_1,depth_PCA_3_2,depth_PCA_3_3,depth_PCA_3_4,depth_PCA_4_0,depth_PCA_4_1,depth_PCA_4_2,depth_PCA_4_3,depth_PCA_4_4,depth_PCA_5_0,depth_PCA_5_1,depth_PCA_5_2,depth_PCA_5_3,depth_PCA_5_4,depth_PCA_6_0
38.0,93.64,93.5684661865,93.4272232056,93.573059082,93.7197494507,92.5989532471,94.5340194702,94.6924133301,93.7939224243,92.274810791,93.421836853,94.2587280273,95.1591796875,93.0385437012,93.7659225464,94.236076355,0
8399.0,107.39,110.993400574,110.141830444,109.671051025,110.485366821,110.957839966,109.628959656,110.618843079,111.193000793,111.166282654,112.121490479,112.102249146,109.375511169,111.373954773,109.68145752,110.26915741,0
6027.0,104.33,94.560256958,93.9795761108,94.3647232056,93.9001541138,94.0808639526,94.1441802979,94.899307251,94.2363433838,95.0663375854,94.55443573,94.4495315552,94.6557998657,94.47290802,94.728767395,94.1298217773,0
1632.0,105.3,103.901229858,107.780693054,106.991821289,105.192977905,104.310325623,104.977706909,106.650901794,105.04460907,105.193077087,105.606803894,103.895980835,104.689575195,103.64100647,103.013397217,106.922920227,0
8083.0,103.85,106.384651184,103.579689026,103.655532837,102.036239624,103.170608521,103.371520996,101.815834045,104.385154724,102.125320435,102.217300415,102.649765015,103.351509094,101.819618225,102.633323669,104.425483704,0
52.0,120.77,115.511558533,115.900360107,115.762611389,114.035224915,114.571655273,115.22895813,115.487709045,115.206596375,116.020401001,112.837242126,115.854385376,115.138496399,115.710952759,115.205497742,114.972755432,0
6758.0,91.16,94.7413711548,94.6749420166,94.2450180054,93.768699646,94.4562454224,93.7860031128,94.4069824219,94.7309875488,94.2060165405,93.6469345093,94.5082778931,96.1858520508,92.9005813599,94.3633728027,93.5652084351,0
8312.0,99.74,101.055534363,100.916847229,101.246917725,101.164588928,100.9348526,99.9483795166,100.486030579,100.385795593,100.221984863,100.071365356,99.9805526733,99.9712600708,100.926475525,99.3943099976,99.3614196777,0
3623.0,92.47,93.3076858521,94.2187728882,93.6676559448,94.222328186,93.7265014648,94.2967605591,95.116897583,94.041885376,94.6452407837,94.3545532227,93.9427871704,94.3296737671,94.6757125854,94.2402572632,93.5832824707,0
8120.0,118.41,102.232215881,102.595542908,102.410987854,102.458267212,104.149246216,101.684494019,102.128486633,101.537200928,101.43170166,101.284973145,102.031425476,101.920852661,101.935188293,102.633079529,103.229515076,0
1011.0,91.02,92.5346908569,92.5903015137,92.127571106,92.5333251953,92.8017578125,92.706489563,92.7960968018,92.6982727051,92.762298584,92.7331085205,92.7501296997,92.3959350586,91.8624420166,93.0160064697,93.1304626465,0
380.0,105.47,103.707145691,104.986923218,104.210250854,103.109573364,103.706703186,103.24344635,103.99773407,103.743156433,103.374183655,104.851791382,103.971206665,104.370178223,103.483970642,104.219741821,105.345321655,0
2257.0,109.63,113.375656128,113.301017761,112.663848877,111.796958923,111.649284363,113.644500732,112.028930664,112.564346313,112.01461792,112.686630249,113.193397522,112.342727661,112.784416199,112.375144958,112.139030457,0
6313.0,96.74,93.8582077026,93.809173584,94.2466812134,93.3760986328,93.8972473145,93.5896606445,93.4498138428,94.0307617188,93.3307342529,93.62059021,93.5596313477,94.1608810425,93.4705352783,93.409362793,93.4875183105,0
1293.0,90.95,94.3855133057,94.5258560181,93.8921432495,94.1535644531,93.8042526245,95.1724319458,93.7970504761,95.5834274292,94.3127670288,94.2845306396,95.0939941406,94.7595367432,94.0929718018,94.6888961792,96.0460662842,0
7903.0,92.43,91.3512802124,91.715385437,91.0707550049,90.0752716064,90.8314437866,90.0975646973,90.8906326294,90.3084106445,90.48802948,90.5706939697,90.0189743042,89.7157974243,89.6446838379,90.5499267578,90.123085022,0
5221.0,112.04,113.291244507,112.67099762,113.039726257,114.110237122,115.295677185,114.321220398,112.550880432,113.260726929,113.999885559,114.578208923,113.962387085,113.929786682,113.237182617,112.740753174,112.907852173,0
4246.0,116.67,111.047714233,109.638008118,112.145233154,111.274208069,112.124435425,110.849060059,111.498451233,110.910125732,110.892463684,111.228797913,112.74634552,112.109840393,112.443534851,112.031173706,111.253089905,0
2034.0,108.88,113.598770142,113.124656677,112.657241821,113.418754578,113.158752441,113.049537659,112.725700378,113.420967102,113.492706299,113.279197693,112.414215088,112.731025696,113.414855957,112.770759583,113.457801819,0
4410.0,100.67,101.087440491,101.52306366,99.9190216064,101.387702942,99.9843673706,101.153739929,101.205696106,102.369682312,102.393356323,100.932060242,100.815513611,101.045898438,100.013786316,99.8670120239,100.920890808,0
1898.0,90.4,92.3380584717,91.5571136475,92.0297088623,93.5420150757,92.3647460938,91.5257339478,92.5613021851,92.6976089478,92.7022476196,92.3816604614,91.7890167236,91.7300796509,91.4787445068,90.4311752319,91.5648880005,0
8324.0,99.52,99.1313781738,99.9544754028,99.5932388306,99.3988571167,101.535942078,99.856010437,99.7472686768,98.4299850464,99.6926345825,100.487998962,100.803153992,100.555534363,97.5174560547,99.7929840088,98.5609741211,0
6322.0,128.67,94.2194519043,93.3489379883,94.4600296021,93.8862304688,93.9375534058,93.9244689941,93.1502685547,94.4200820923,93.0423583984,93.7761688232,95.2339401245,93.0649414062,93.6764984131,94.7674026489,94.3107833862,0
1302.0,113.62,112.546157837,111.721549988,111.125900269,111.940612793,112.162025452,112.221565247,112.425575256,112.330566406,112.216110229,111.478942871,112.099250793,111.902023315,111.841850281,111.899513245,110.81803894,0
5406.0,91.79,93.6593933105,94.4035186768,94.000328064,93.3299789429,93.1627960205,93.4930953979,93.4226837158,93.7511749268,92.9451980591,93.088508606,92.4478530884,93.0222625732,93.7250671387,93.312538147,93.7211837769,0
5415.0,110.36,114.064537048,112.960250854,114.290809631,113.144020081,112.91619873,112.026687622,114.327438354,113.625320435,113.153465271,112.763816833,114.77507019,114.295059204,113.741699219,113.751304626,113.491081238,0
2229.0,113.88,114.490013123,114.279090881,113.398147583,115.094413757,113.737579346,112.767097473,114.419334412,113.837631226,114.87575531,113.974563599,112.959228516,114.20098114,114.572860718,114.013534546,114.081726074,0
555.0,104.56,100.41494751,101.632530212,100.858108521,102.25566864,102.671012878,101.660934448,101.83782959,102.031082153,99.7225418091,100.852630615,102.273902893,100.592079163,103.948501587,100.302635193,100.534339905,0
8045.0,111.58,115.306838989,114.201850891,115.127189636,113.825798035,114.523918152,115.310630798,115.106437683,115.402275085,114.266342163,114.885620117,115.209014893,113.599853516,114.727897644,115.035705566,115.128067017,0
2327.0,108.88,112.828681946,112.133361816,112.897789001,112.273483276,113.181472778,113.041290283,112.377342224,113.727386475,112.47592926,112.613632202,113.284057617,113.360412598,112.276641846,111.958282471,113.309776306,0
1127.0,95.56,95.4621353149,94.7523956299,94.6777877808,94.8614807129,95.2937240601,94.5422668457,95.6524124146,95.9761123657,94.8383712769,94.8471908569,94.3492431641,94.6675415039,95.6510009766,95.1894454956,96.0549468994,0
658.0,110.49,113.8125,112.017822266,112.542022705,112.741401672,111.961105347,113.985107422,112.241210938,112.142715454,112.519271851,111.902290344,112.93989563,113.874061584,112.280929565,113.009437561,113.477874756,0
737.0,89.23,93.6172027588,93.2983016968,93.7593536377,94.1553573608,94.1425628662,93.3121337891,93.431060791,93.731590271,93.4856491089,93.2410202026,93.8224105835,93.6572494507,93.5695343018,93.7423629761,93.3500976562,0
4799.0,90.77,94.8749160767,95.0105514526,94.4309387207,94.6878128052,94.6050872803,94.7373046875,94.7024841309,94.5841522217,94.0298233032,94.2093887329,94.365486145,93.5744476318,93.5600357056,93.6844100952,92.7389450073,0
3904.0,93.57,100.210128784,102.221488953,101.446121216,100.857200623,98.8418960571,98.0311889648,100.947990417,101.074951172,93.9803848267,97.4195785522,97.6203231812,98.765953064,98.310043335,97.6812744141,98.0248336792,0
2551.0,76.64,79.4009475708,79.2304153442,78.9608612061,79.4202575684,79.1134185791,79.3204193115,79.4399185181,78.6528320312,79.7832794189,78.4562149048,79.0987091064,79.0375900269,78.8885269165,78.8820571899,78.4865646362,0
655.0,86.98,93.942565918,93.4107437134,95.1630783081,93.8671646118,94.0019378662,93.0735092163,94.1413574219,92.637512207,93.9580230713,94.1340789795,93.0918807983,92.998840332,93.5575332642,93.7369995117,93.5878295898,0
7729.0,99.12,101.600791931,101.932365417,101.330619812,101.525482178,101.639945984,101.903358459,101.980987549,101.594009399,102.008171082,101.857154846,102.408493042,101.840354919,101.436683655,100.909873962,101.691329956,0
6241.0,126.41,103.066856384,103.911384583,105.823158264,103.584533691,103.845359802,103.795806885,105.318855286,102.686088562,102.958694458,103.075019836,102.646240234,102.989776611,102.240112305,102.649131775,102.677375793,0
3480.0,88.27,92.3463363647,92.3457260132,92.3230056763,91.9582901001,92.268737793,91.7277603149,92.1034622192,92.0344009399,91.978729248,92.4109191895,91.3232345581,92.1872024536,90.9570922852,91.3481903076,92.370475769,0
5353.0,115.66,113.276985168,112.384147644,112.956855774,112.868019104,112.719360352,112.791625977,113.022590637,112.805335999,112.607780457,113.064582825,112.136245728,112.843322754,112.890899658,112.827880859,112.268455505,0
4854.0,97.96,93.8996200562,94.034576416,93.4535140991,95.1131820679,93.6402359009,94.1586380005,94.1131210327,93.134727478,94.2041320801,93.4492340088,93.6101455688,93.8025970459,93.2891387939,93.4014816284,93.7955322266,0
7684.0,114.47,110.459190369,110.73008728,110.502593994,110.256538391,110.978210449,111.031936646,109.919052124,110.542541504,109.88053894,110.26410675,110.789825439,110.601119995,109.963088989,110.075042725,109.791343689,0
6967.0,106.45,110.305656433,110.417694092,111.12664032,110.804878235,110.685379028,110.182907104,110.109375,110.234092712,110.338165283,110.816665649,109.972999573,110.01197052,110.687698364,110.469299316,109.590545654,0
1320.0,114.28,111.730979919,111.873428345,111.592384338,111.94316864,110.922874451,111.48223877,111.66999054,111.454277039,111.591690063,111.601646423,111.375915527,111.138778687,111.034584045,111.272666931,110.822105408,0
5400.0,93.22,94.112991333,93.4113235474,93.5647659302,94.4105834961,93.8662643433,93.3182296753,93.6134033203,93.5285415649,93.1622619629,93.8556137085,95.2670974731,93.3135604858,94.1468734741,93.3707580566,94.377281189,0
3573.0,106.73,106.478233337,109.518508911,109.37008667,106.010787964,105.791572571,106.413368225,105.083381653,108.593551636,104.997283936,105.671936035,107.320266724,105.720420837,106.687576294,106.33165741,105.325683594,0
5352.0,87.89,92.1444015503,93.0027923584,93.18359375,92.2693099976,92.4533615112,91.4761199951,91.681930542,92.0948104858,92.7318725586,91.8445281982,91.8491287231,91.8464584351,91.1336593628,91.7555847168,92.0122451782,0
7963.0,87.2,92.4707336426,92.4997940063,92.1800384521,92.346824646,92.690536499,92.1088638306,92.0075912476,92.7763595581,92.6660995483,92.0185165405,91.6678543091,92.0544586182,92.3892364502,91.4413223267,92.7172775269,0
2484.0,106.03,114.238609314,114.682830811,114.631439209,114.420318604,115.376304626,114.025497437,116.19984436,113.6512146,115.18649292,116.1616745,113.384849548,115.013053894,114.412353516,115.263572693,113.73400116,0
730.0,112.67,111.159927368,111.99042511,112.290458679,111.912109375,111.68032074,111.194221497,111.219039917,112.941726685,110.708709717,111.794288635,111.981719971,111.540306091,111.317199707,111.144340515,112.624427795,0
4314.0,109.05,112.9948349,113.00151825,111.360092163,112.290939331,113.169166565,112.466384888,112.439300537,112.699905396,110.759979248,111.499832153,111.964309692,111.399658203,111.573600769,111.354255676,111.023521423,0
3589.0,114.51,92.5338973999,92.9827041626,92.5664672852,92.3063659668,92.5419235229,92.2345199585,92.2592849731,92.5777664185,92.5834579468,92.9753417969,92.2114715576,92.9750747681,92.3057479858,92.2529449463,92.1677322388,0
4369.0,117.49,112.406921387,112.45463562,113.656097412,112.904945374,112.569824219,113.432647705,112.116035461,112.534133911,114.960586548,115.295127869,113.689704895,113.10949707,112.759895325,113.229621887,112.529785156,0
7476.0,92.98,94.4509735107,94.26978302,94.1823501587,94.3739013672,93.999786377,93.8937530518,93.9198150635,94.2075042725,93.6885604858,95.2542877197,94.0593338013,95.0062942505,95.2560119629,93.308265686,93.2039871216,0
3843.0,88.08,94.6812667847,95.0497970581,94.8070831299,94.2509078979,94.6221389771,93.8811264038,93.8233108521,93.1285095215,94.1911468506,94.6857299805,94.1494827271,94.8649673462,94.12865448,92.7776870728,95.4325027466,0
6746.0,107.53,110.74609375,111.259567261,110.098609924,111.097129822,111.58089447,112.697006226,111.438659668,111.827346802,110.678779602,113.043983459,110.679733276,113.431297302,111.330413818,111.89503479,114.212417603,0
3788.0,87.73,95.2304458618,93.5773468018,95.2977676392,94.1122283936,94.4268417358,94.4630889893,93.6051025391,95.2845001221,94.9169082642,94.6459197998,95.3199462891,94.739654541,94.1949691772,95.8932647705,94.2043991089,0
2169.0,89.0,105.555908203,103.849914551,104.787910461,105.413612366,104.826446533,101.419807434,103.729110718,104.609039307,107.093849182,102.916091919,104.363609314,105.656265259,103.037666321,100.014312744,105.02772522,0
821.0,93.67,92.6860275269,92.3772583008,93.1532897949,92.7336807251,92.8753814697,92.7045059204,92.4428710938,92.7574310303,92.4757995605,92.6357421875,92.0581054688,92.0559082031,92.5316925049,92.0710067749,91.6734542847,0
1005.0,107.12,113.019195557,113.855712891,113.432762146,112.609016418,113.142242432,112.920776367,112.779899597,113.386520386,114.117912292,112.788986206,113.214500427,113.285896301,112.442840576,113.672515869,112.530967712,0
8021.0,97.71,92.573348999,92.8575363159,94.4748001099,93.8870849609,92.9362945557,94.7080841064,93.1831436157,92.9116973877,92.4541549683,94.9542541504,93.4175567627,93.2297668457,91.7551422119,92.5066299438,93.2458648682,0
5231.0,110.58,113.700325012,112.906021118,113.162368774,113.441955566,113.252998352,113.16166687,113.612960815,112.890144348,113.055519104,113.235290527,112.48236084,112.936553955,112.313217163,113.447257996,113.177581787,0
7215.0,100.52,92.3857574463,92.7831726074,92.1598205566,92.5544586182,92.564743042,92.928894043,92.2954940796,92.3692855835,91.9577636719,92.9145355225,92.4270935059,92.3673019409,92.9767150879,92.0115814209,92.5790863037,0
1405.0,91.62,93.4393920898,93.228477478,93.3999252319,92.9027938843,93.7289581299,93.4169769287,92.4537124634,93.0598373413,92.7978210449,92.9205627441,92.8790969849,92.7328414917,92.7030410767,93.104309082,92.9438247681,0
50.0,108.14,112.917816162,112.811897278,113.560264587,113.632415771,113.632469177,113.790527344,114.20500946,113.582359314,113.685691833,113.042533875,113.996246338,112.674758911,112.952384949,111.357917786,112.777374268,0
2916.0,92.91,92.7527389526,92.9325714111,92.9466171265,92.6094665527,92.5648727417,92.9294662476,93.6902160645,93.3227310181,92.9993743896,92.7350997925,92.7307662964,92.53125,92.5927276611,91.9914016724,92.3562011719,0
8248.0,108.05,110.533843994,109.286209106,109.546554565,110.333847046,108.822776794,110.509025574,109.471206665,109.608001709,109.819252014,110.079559326,110.704536438,109.799407959,109.726966858,109.281936646,110.145347595,0
3584.0,99.64,103.487121582,102.877868652,102.763534546,103.411949158,104.46308136,104.708396912,102.848876953,104.722328186,103.75038147,102.077705383,102.809356689,104.227043152,103.49521637,103.188568115,103.905838013,0
4182.0,91.63,92.3023147583,92.149017334,91.20677948,91.2638168335,91.8573608398,92.2773666382,91.6368713379,92.3381500244,92.0506820679,92.2227783203,91.9049835205,91.4848022461,91.9369812012,93.8068008423,92.473197937,0
565.0,108.31,114.167327881,111.969970703,113.832420349,113.857772827,113.279899597,111.721817017,113.603263855,113.934890747,116.531547546,114.208435059,115.092658997,115.394348145,113.259155273,114.706130981,113.374412537,0
8193.0,86.51,92.5425033569,92.5103378296,92.4488677979,92.8319015503,91.7643356323,93.0176925659,92.2747650146,93.8859176636,92.9092178345,92.381401062,93.006072998,93.1783065796,91.9203262329,91.852722168,92.2716445923,0
5652.0,87.28,94.2834014893,94.6568450928,94.1559448242,94.8487701416,94.878036499,94.3432617188,94.1847763062,94.9146957397,94.2584075928,94.0218429565,94.6471405029,94.9740905762,94.4805679321,94.8266143799,94.7056884766,0
2618.0,95.33,93.3673706055,93.7476425171,93.7422790527,95.0878753662,94.0688858032,94.3370513916,95.4362335205,93.8929443359,93.4028167725,93.4809265137,93.5221633911,94.1138839722,94.1166229248,94.6706542969,93.2978515625,0
1151.0,113.93,112.169296265,113.302101135,112.138656616,112.625228882,112.594787598,111.846595764,111.704292297,111.669143677,112.237838745,111.547431946,111.008750916,112.574066162,112.050460815,111.98374939,111.519187927,0
5226.0,89.14,93.0135650635,94.5923156738,94.533744812,94.4980545044,94.3436660767,93.3221054077,95.5251083374,93.2520904541,93.8607177734,93.8565063477,94.7532577515,94.1371383667,93.9834747314,94.4731369019,94.1988754272,0
6626.0,88.61,93.1856384277,93.2428817749,93.3468475342,93.2059860229,93.4827957153,93.2509765625,92.8002090454,92.964302063,92.6669387817,92.9374923706,93.8352050781,92.7743301392,92.6527557373,92.5127182007,93.0117950439,0
925.0,118.83,111.112335205,111.66217041,112.053024292,111.116783142,111.083831787,111.520202637,111.624313354,112.080917358,111.052001953,111.601860046,111.770889282,111.200744629,111.193000793,111.155097961,111.071281433,0
2486.0,89.41,95.3498077393,94.1178359985,94.8974533081,94.1838302612,94.9405822754,96.3922348022,96.1863555908,98.1317901611,96.3706359863,94.5653991699,96.0195999146,96.375831604,94.2767028809,95.6923751831,97.0865631104,0
2894.0,111.1,112.487297058,113.616592407,114.490280151,112.333732605,112.754249573,112.883094788,114.144195557,112.780273438,111.162948608,112.453727722,112.706733704,112.164535522,112.475227356,111.973175049,112.894020081,0
7780.0,100.49,100.249465942,100.779510498,100.746452332,100.102912903,100.540145874,101.110237122,100.327079773,101.307868958,100.078330994,100.690116882,100.802047729,100.877258301,100.143592834,99.7448883057,100.141677856,0
2150.0,97.43,93.5261764526,95.752166748,93.1452560425,93.8684158325,93.7797851562,93.0603256226,93.5547714233,93.3249511719,93.9970550537,92.3734664917,92.3833770752,92.8790512085,92.6817855835,92.6360092163,93.2901153564,0
4793.0,106.0,104.50453949,106.0756073,103.190681458,103.780265808,106.090232849,102.125030518,103.823623657,102.952407837,104.564498901,103.210510254,106.98625946,104.850990295,105.659942627,103.105834961,103.088928223,0
6826.0,109.64,110.353263855,109.822967529,109.770042419,109.515686035,110.924987793,109.547912598,110.066696167,110.24533844,109.234580994,109.828414917,109.548278809,109.374938965,108.374328613,109.799667358,109.782546997,0
3362.0,98.07,96.4831008911,95.8898849487,95.8638687134,95.5138549805,96.7665023804,96.8737030029,96.9173660278,98.1235961914,94.8193817139,95.8190841675,97.2463226318,95.6424255371,96.156867981,96.0269699097,96.4102096558,0
899.0,110.63,101.937911987,101.640472412,99.8932495117,101.847587585,101.085220337,101.656906128,100.80291748,101.339126587,100.840995789,102.194007874,100.593513489,100.62915802,100.610115051,100.433815002,101.366722107,0
5436.0,98.84,97.0822601318,97.0069274902,97.1564941406,96.9222640991,97.6016998291,97.7087554932,96.5718917847,97.0662460327,96.8535232544,97.5805740356,97.260559082,97.3018875122,96.1561355591,96.8212890625,97.6188812256,0
2482.0,96.14,105.06880188,105.458503723,105.202758789,105.461921692,104.602203369,105.492401123,104.623703003,105.536277771,104.442611694,105.47530365,104.605392456,105.675765991,105.374107361,105.63973999,105.08177948,0
4712.0,90.69,96.4617996216,95.8760757446,95.7234573364,96.0360336304,95.6708450317,97.3780593872,95.9752883911,96.1771850586,96.7925796509,96.4052429199,94.6233596802,95.6159286499,97.3675613403,96.1805801392,96.5485916138,0
8273.0,104.26,109.442550659,109.498664856,108.860244751,108.850227356,108.88734436,108.704475403,108.803161621,108.934761047,108.780334473,109.466300964,107.950782776,108.645606995,108.117073059,109.146324158,109.288764954,0
3003.0,92.21,91.3033828735,92.022644043,90.5951385498,91.9130935669,91.6128005981,91.4775619507,91.5054397583,92.1612319946,91.4604187012,91.3966369629,92.0813674927,90.904586792,92.0481796265,91.655708313,92.1449279785,0
7048.0,92.04,91.214263916,92.1012191772,91.4395370483,91.770111084,91.7565460205,92.2980499268,91.8341522217,92.4220199585,92.3676528931,91.6318054199,91.8663406372,92.2470932007,92.7839279175,92.4500961304,92.5855789185,0
1414.0,101.44,103.898109436,103.120048523,103.736083984,103.628448486,103.767494202,103.133323669,103.398338318,103.902069092,103.323028564,103.780265808,104.499855042,103.570304871,103.872642517,103.830749512,103.225624084,0
3807.0,119.65,117.297317505,120.070922852,123.067642212,116.467773438,119.095741272,120.830848694,117.592559814,123.724525452,123.979064941,118.764953613,122.689537048,120.679985046,117.987915039,116.979606628,118.07976532,0
1792.0,83.42,79.5007324219,79.0488586426,81.252571106,81.2271652222,81.4825363159,79.6445388794,78.9303665161,80.4980316162,79.1879959106,78.6644973755,79.1831283569,79.2112197876,78.5698013306,79.3735427856,78.6025161743,0
3506.0,89.75,92.1151428223,92.5914535522,91.6771240234,92.4549942017,92.4743499756,92.3079910278,92.6873550415,91.9989471436,92.4355926514,92.0099639893,91.981048584,91.6865234375,91.4886856079,92.1145248413,91.511505127,0
3248.0,114.6,96.6078186035,96.3840103149,97.3372955322,95.7868270874,95.503112793,96.9908752441,96.2516021729,97.8682327271,96.1459121704,98.198677063,97.4953689575,98.0887451172,96.3059997559,96.271194458,97.7720489502,0
5764.0,108.72,111.82484436,112.14352417,112.258659363,111.717338562,112.820991516,112.379966736,111.616333008,111.89289856,111.395996094,111.790023804,111.635917664,112.032348633,112.265403748,110.998161316,110.773979187,0
662.0,112.49,114.151268005,114.472976685,113.860107422,113.819778442,114.065193176,113.901161194,113.92881012,114.092987061,114.96157074,114.593948364,114.142616272,114.708755493,114.413330078,115.422302246,114.014732361,0
263.0,113.28,102.08354187,102.293464661,102.981575012,102.713272095,102.198440552,102.743492126,103.198699951,102.718704224,101.896743774,102.95766449,102.685844421,103.709373474,103.981269836,103.542259216,102.069961548,0
4643.0,90.36,92.2448120117,93.5091018677,94.4104919434,93.4467391968,93.1804351807,93.1172790527,93.0301589966,91.350151062,92.5812988281,93.4646987915,92.6045227051,92.4318466187,92.7494277954,93.6040344238,92.1705932617,0
1928.0,110.12,112.831642151,112.309143066,112.640487671,112.853759766,112.976623535,113.490646362,111.943008423,112.253250122,112.224884033,111.388183594,112.641990662,112.131706238,112.211402893,111.316345215,112.645103455,0
4448.0,93.87,93.5293426514,93.2857589722,93.2012786865,93.5213623047,93.4223709106,93.734413147,93.4359588623,93.0192871094,94.0563735962,94.3583297729,93.0295333862,93.3660812378,93.6855697632,94.0579833984,93.6281356812,0
5045.0,88.8,94.4804382324,94.6096878052,94.1725997925,94.5829849243,94.2358016968,92.8886642456,94.2420501709,93.9446258545,93.2899398804,94.9902572632,94.0145339966,94.884552002,92.8091049194,93.6312179565,94.1167144775,0
2638.0,101.96,102.386863708,103.074867249,106.147155762,103.154815674,104.090362549,103.190483093,102.650894165,102.097129822,107.324615479,106.009674072,104.639419556,103.38848114,102.831817627,103.888450623,103.466056824,0
8063.0,92.22,92.0038604736,91.9446105957,91.6422042847,91.6060256958,91.8900909424,91.7512512207,91.2941055298,91.4390563965,90.9704971313,91.1156692505,91.6579360962,91.22265625,91.2576370239,91.3188781738,90.9262161255,0
5705.0,99.66,103.939338684,103.292541504,103.89666748,103.966941833,102.809356689,102.763923645,102.290390015,102.625686646,103.342643738,102.144607544,103.416976929,102.905197144,102.716064453,101.973060608,101.870903015,0
3345.0,101.26,103.87878418,106.564788818,106.357566833,106.492454529,103.761558533,103.939186096,103.41116333,104.419654846,106.256690979,103.734100342,106.334289551,104.80040741,103.943000793,103.996894836,103.51915741,0
680.0,91.63,94.9553451538,94.5701293945,94.90184021,94.4191818237,94.7226257324,94.6719665527,94.1026687622,94.0963821411,94.4454803467,94.2973861694,94.0178527832,93.4017028809,93.8779525757,92.4568862915,94.0492858887,0
1304.0,108.21,112.522277832,113.376846313,111.747070312,112.140365601,112.451957703,111.964897156,112.8802948,112.393096924,112.055854797,113.328308105,113.104751587,112.859573364,112.353500366,112.542770386,112.841491699,0
6314.0,91.07,93.0007019043,93.3306503296,94.2619171143,94.0330047607,94.3096160889,93.9875488281,94.6039123535,94.4419250488,93.7177810669,93.5830993652,94.9873123169,95.092048645,94.765411377,93.7819747925,93.613494873,0
153.0,118.24,102.835838318,103.380447388,105.687660217,103.704032898,103.804664612,102.997879028,102.879386902,103.952865601,105.477416992,105.604232788,103.4063797,103.699188232,102.965126038,102.671600342,103.645797729,0
3737.0,109.59,114.65587616,114.321166992,114.166130066,113.755317688,111.870223999,116.199729919,113.580734253,115.992576599,115.353691101,115.728279114,115.530776978,116.681785583,116.205436707,114.360862732,112.619972229,0
1833.0,113.56,118.018470764,117.73298645,118.021453857,118.123298645,118.467781067,118.232505798,118.67024231,118.226699829,117.42048645,117.789764404,116.726249695,117.710144043,117.420150757,117.602371216,119.840179443,0
592.0,92.62,94.1440887451,94.1697311401,94.17237854,94.1042785645,93.7131347656,93.8297958374,94.4353942871,93.4565887451,94.2257843018,93.3505401611,93.6643066406,93.7801437378,94.3405609131,93.9352645874,92.8792724609,0
4885.0,121.41,93.8369979858,94.8283309937,94.3804702759,94.6905212402,95.4599456787,96.8660354614,94.8724746704,93.3315811157,95.3341217041,94.3167266846,94.5751342773,94.0679855347,93.2900695801,93.8510971069,92.8262329102,0
3070.0,108.13,112.259567261,112.171920776,112.70941925,112.428848267,112.075683594,111.73551178,112.004844666,112.408584595,112.296669006,112.276695251,112.600479126,111.704879761,112.046669006,112.185562134,112.664764404,0
13.0,78.02,81.1797714233,84.0763626099,81.0562591553,81.2695465088,81.742805481,80.8467025757,79.4858398438,79.4140090942,80.259979248,81.5511016846,79.8442840576,81.1564254761,82.2641143799,81.0961608887,81.2386627197,0
417.0,91.02,94.4720993042,94.0391921997,93.7647628784,93.9533157349,93.562171936,95.0824813843,93.9815444946,94.2698745728,94.2848434448,94.4652557373,94.3253555298,95.7689743042,95.194442749,95.4796600342,94.1042404175,0
4781.0,110.07,112.347122192,113.973312378,113.285140991,113.7445755,113.195770264,113.149742126,112.520507812,113.851203918,114.389167786,113.050994873,113.87286377,114.350502014,112.939727783,114.110725403,112.549964905,0
3089.0,132.6,95.0431365967,94.6403198242,94.7366333008,95.0675201416,94.9272766113,94.8176193237,94.7085800171,94.6218643188,94.4700317383,94.412071228,94.6141052246,94.9302597046,95.5990142822,94.3591461182,94.4580001831,0
5564.0,93.62,93.3717346191,92.7093200684,92.1801757812,92.7152862549,92.8483276367,92.0499801636,92.3063201904,91.8966598511,92.1409301758,92.5252456665,92.8040161133,92.3787994385,91.4285888672,92.4430007935,92.8936233521,0
7043.0,110.59,110.186317444,109.170372009,109.393562317,110.099716187,109.712738037,108.790603638,109.696311951,108.910713196,108.846130371,109.388656616,107.882087708,108.282485962,107.526542664,108.141357422,108.342140198,0
4879.0,90.16,97.387298584,97.563079834,97.6953430176,98.4038925171,98.4496536255,95.5659255981,96.9861602783,96.2857971191,97.8756484985,98.0644302368,97.6824874878,96.9534683228,96.7451400757,96.3298339844,97.0887451172,0
7734.0,88.58,92.3382797241,92.2370223999,92.3576583862,92.1837310791,92.6180343628,92.3110733032,91.7325286865,92.0884399414,92.1856689453,91.4346923828,91.8406295776,91.3745498657,92.5201721191,91.7803497314,91.3360824585,0
1327.0,115.73,114.612854004,113.45905304,113.677558899,114.786178589,113.151199341,113.987709045,114.920249939,114.168258667,113.759223938,114.097503662,113.901428223,113.787597656,112.906242371,113.310905457,114.624443054,0
2768.0,99.6,93.51587677,93.4643859863,93.8561477661,93.0432434082,93.3716430664,93.8515853882,93.2020797729,93.5424575806,93.4282531738,93.2701873779,93.1576461792,93.2263031006,93.1477813721,93.1757278442,93.6524276733,0
4563.0,134.08,92.415763855,92.2540435791,92.5408248901,91.4178237915,92.3594665527,91.7112731934,91.5638809204,91.1320495605,92.0645141602,91.7056732178,90.6761779785,93.0447540283,92.1089477539,92.4953384399,91.8241271973,0
